Ticker,Date,3_day,3_day_single,7_day,7_day_single,15_day,15_day_single,30_day,30_day_single
BHE,2016-07-21,-4.194009670984081,-4.826184952650683,-4.46213192777089,-4.763891231544369,-4.555357402802175,-6.3998738374626685,-4.770522068753803,-4.610161494423772
KMB,2016-01-25,-4.328105025461127,-4.094340281043332,-4.459685177638204,-3.99345353259589,-4.306046363084326,-7.383255426426002,-4.510956075855225,-5.154080707683414
AJG,2016-04-29,-4.136354156543161,-4.237553396122402,-4.459032424679716,-4.034549554441262,-4.639907276210087,-5.69589453172635,-4.827895137494731,-4.6483578659384035
IVR,2016-05-10,-4.9889082105870175,-5.627618210489064,-4.458367622065142,-7.24353235715307,-4.701943444630144,-5.191558524575543,-4.760899062684189,-4.326577166551335
ACN,2017-03-23,-4.1572227995570294,-4.109446344009576,-4.4580832184962285,-3.980022763135652,-4.778278761460091,-5.078473270370312,-4.816868423690682,-5.1509512299609
TER,2016-10-27,-4.894031380917278,-5.961533795833856,-4.458012627893601,-3.801417305804573,-4.6877020297005165,-4.758090161261962,-4.233997433039985,-4.159267562539658
MBFI,2016-04-19,-4.505610051692179,-5.217792067862072,-4.457976796439665,-4.107759913608664,-4.38288902609478,-4.114963843299742,-4.132979905384516,-5.302475356613683
GRMN,2017-05-03,-4.113580083798225,-4.595490885525243,-4.457227977244742,-5.51877592998337,-4.4048594655132005,-5.60576041508341,-4.546761050903465,-4.649271197200162
VFC,2016-04-29,-4.08804893031827,-4.866164960388645,-4.456863504146839,-5.21786938845253,-3.8742428546648453,-3.950573589594656,-4.190362524616659,-6.440118898938371
IVR,2017-02-22,-4.496295482966477,-6.235130962940497,-4.45622451467879,-7.333743149535121,-4.232841353529045,-3.4476263703660357,-4.429620585146656,-4.708865101612283
MKTX,2017-07-26,-4.0085459459649275,-3.73738827589045,-4.456061171018152,-5.385262290750101,-4.408782299411537,-5.973634689698293,-4.185393921173348,-6.195452532445066
PRSC,2016-08-02,-3.994399853826532,-4.200357032548964,-4.45576161061075,-5.214935739209002,-4.56175375208007,-4.514971908932453,-3.9423826735836536,-4.727177081463044
TYL,2016-04-28,-4.091480153351174,-4.599370208652496,-4.455045590925104,-4.751559060097147,-4.070897810265541,-5.128934244513084,-4.207552397669796,-3.9516176817203608
SWX,2018-05-08,-4.260697997372519,-6.591978638481394,-4.454550216366124,-5.347666067557912,-4.448620668727533,-4.0982179479728265,-4.3516442626729726,-5.495416128394897
NI,2016-08-02,-4.316791818507761,-3.887483284386509,-4.4540105464153195,-7.8256335702598,-4.435788352758294,-5.3320042427088765,-4.310913970185692,-4.806148137400755
SNV,2015-07-21,-4.080190864412238,-4.569090539079536,-4.4533724476467125,-5.750725016072353,-4.422932152766177,-3.9736790866951965,-3.9548776198153206,-3.137804366452416
AIN,2016-05-03,-4.190029184894079,-4.253748910615944,-4.45121072675501,-5.761656700539078,-4.175698526115591,-3.466802287893649,-4.383546381358389,-4.964367247860912
KLIC,2016-08-03,-4.257587411725449,-4.487855640098903,-4.449613489022259,-5.204790776747084,-4.4786593121958855,-4.268922967239958,-4.296913269954972,-3.7302603892773525
CVS,2016-02-09,-4.565525176516666,-3.8537808326710206,-4.449349466644865,-4.930259493572518,-4.515841137793029,-5.696701686919401,-4.65151720168245,-4.44206525420107
COP,2015-04-30,-5.220467870097489,-5.919816393711408,-4.449139806193595,-3.570646659101375,-4.592834914270816,-4.3941486318435,-4.697672356560822,-4.813282078123287
SXT,2016-10-21,-4.280309055155397,-6.198181329455478,-4.448045096230638,-4.09583277418594,-4.477934053817847,-3.822137192064296,-4.539743514618708,-4.908093334628455
CNSL,2016-05-05,-4.325600671355662,-3.6177580743540187,-4.4463908421724945,-5.65831957495105,-4.173762645936995,-5.857213838565851,-4.377516858371751,-6.261075297674365
OGS,2016-05-03,-4.002074703966107,-7.0916793009074,-4.4459555669926125,-5.115329882990616,-4.154814882810921,-3.9808152979759046,-4.3264380301836045,-4.574559918933005
CINF,2016-10-26,-4.284462625243236,-4.761899545052668,-4.445904763636722,-4.521972269103558,-4.438827131166811,-5.105992524390849,-4.6122368713220245,-5.826637268381961
PPBI,2016-10-19,-5.251682420272374,-4.426847224744513,-4.444891244359041,-4.282593768211953,-4.025030844512131,-3.089145163777978,-3.863384811085644,-4.160451104775097
IRM,2017-04-27,-4.875303356654972,-5.526920344891252,-4.44442831064103,-4.584418437812534,-4.698288259173466,-5.4597202428981095,-4.568492263305246,-5.476146336085994
PCAR,2015-07-28,-4.303922512403177,-6.696146204201006,-4.443981969185633,-5.356566054656862,-4.650971334516826,-6.551564860904811,-4.039991584142418,-5.567640544616805
POWI,2018-04-26,-4.050948048758297,-4.2678489009819,-4.443904721016846,-4.353844687284037,-4.579906379650919,-6.175883321703276,-4.559661915515884,-5.136496772626879
MMC,2017-10-26,-5.328101719798243,-5.561022303813409,-4.443650058498716,-5.79774711293986,-4.782687235031885,-5.890233083959716,-4.798770284202359,-5.343899904286771
SRCL,2015-04-23,-4.300230240855704,-6.375413593495995,-4.443423293335599,-4.840901114969939,-4.505851980481263,-4.072413658083959,-4.764359668425619,-6.057346400278526
O,2017-02-23,-3.947227149591929,-3.5247761231491475,-4.442434832844484,-4.500505155388094,-4.212490304814406,-5.853439211466966,-4.46566517803154,-4.957699607296182
XRAY,2015-07-30,-4.134084454901915,-6.683760469735962,-4.4423197378153345,-4.888918254579249,-4.41355283651812,-3.807552769278197,-4.072241560718894,-5.16075395665798
ABT,2016-10-19,-4.3423401429236765,-6.109152521120872,-4.442257417583583,-3.9837856668821896,-4.466874971419798,-5.111781884223955,-4.240368223875979,-4.394458944041952
TSN,2015-11-23,-5.906104828068052,-4.068509637214904,-4.441862546928044,-4.0289052616156775,-4.43630806238006,-3.749673310499197,-4.491135250697233,-6.364134189439402
PSB,2016-07-27,-5.391133217585596,-4.791920315850894,-4.441830014020797,-5.67494969541699,-4.689707478888236,-5.740068451733592,-4.683524218984971,-4.419451553034406
DEA,2016-08-08,-4.199139102968286,-4.197218102265805,-4.44056179392509,-7.562432710794781,-4.488513273485298,-3.9491663371856367,-4.270706522759687,-5.092176045418708
INTL,2017-02-09,-3.982771485073767,-4.123956410088437,-4.439963939264324,-4.81245530906467,-4.028610134220796,-5.077514806898272,-3.8909902910232326,-4.59238610427814
MCF,2016-08-04,-4.45545141953195,-5.775586174551851,-4.439554349414088,-3.8969093626930946,-4.104773038097717,-4.153988304614197,-3.781387718221952,-5.047716953434113
VSI,2015-05-06,-5.154636826357538,-7.577377719144799,-4.43905374574633,-3.543393190991924,-4.4989490483292345,-8.301024851038523,-4.575867791981978,-5.21829448148562
AVA,2018-02-21,-4.398395161323353,-4.304237030657489,-4.438419156945513,-4.11465534725508,-4.036792331116535,-6.125184347856362,-4.3480815508704405,-4.8586497706875535
OIS,2015-04-30,-5.247920919229841,-4.5215711894101185,-4.436860084628397,-4.461299789288544,-4.1723984412582364,-3.7952515469212282,-4.141384608585639,-4.886583621838742
AMZN,2017-04-27,-4.303891101167827,-6.599971809595543,-4.433374533455349,-4.138948247495726,-4.4516928478129225,-4.231346878188932,-4.504336202047723,-3.4534880483755104
TOL,2017-02-22,-4.310767409529396,-3.9341995589869145,-4.431965301691769,-5.6752816515585875,-4.496350319867538,-4.492838720198792,-4.50475877020996,-5.038091418142609
TRST,2016-10-24,-4.538700956014034,-3.8642358231803886,-4.431774667767045,-3.555350747462208,-3.39170213882368,-3.7256859568695484,-3.7012969091926986,-5.123978229538701
TPRE,2017-02-24,-4.57457339616243,-5.513428721365011,-4.431657275936601,-4.402645913709957,-4.289856887562083,-4.139158571736887,-4.175281696984706,-4.373658377070027
CMO,2016-07-28,-4.968138425248589,-6.219595589683259,-4.431133905329234,-5.003946291045428,-4.613047931357669,-5.818102698052108,-4.55688060407715,-3.617900480929406
SMG,2016-05-03,-3.9897041206364854,-7.034666128282693,-4.4307276980541985,-4.985518047324911,-4.502381834468139,-3.93003890247445,-4.62223049226246,-5.912929775824663
MHK,2015-11-06,-4.877305249186397,-5.891476611350118,-4.430551001351427,-6.768424300426361,-4.2802787946801555,-4.573049094248618,-4.108300090630405,-4.878879027298096
BEN,2015-10-22,-4.275385049485609,-4.03337285270884,-4.4303864839909,-4.649290855053,-4.52635237924889,-4.553624804225355,-4.403842096540265,-4.0278271491497035
LECO,2017-02-14,-4.2820003875620225,-6.346530349041684,-4.430241670558903,-5.271911792019414,-4.113502720394807,-5.732363276384897,-4.277385412805853,-5.527591192172253
SYF,2016-10-21,-4.296334241245454,-5.472993428345853,-4.42964488291822,-6.85971492443028,-3.850150849397293,-3.592737055495073,-3.909437291369896,-4.0187168388039884
PNW,2017-11-03,-5.128398402049883,-7.156193215283665,-4.4295989663231845,-3.8451393102140137,-4.668806412629311,-5.207805138665879,-4.667051170461652,-4.2246622168441075
CUZ,2016-07-27,-4.333341877070386,-4.261738176789549,-4.429232519776993,-4.651096927192747,-4.641184268920068,-6.265466117895405,-4.553392037779154,-4.330741006924084
AAPL,2017-05-02,-4.465469373989882,-4.099304709927196,-4.42900378113757,-4.750409256108534,-4.288152140165735,-6.697738007532944,-4.289294924510292,-4.629957032520734
SABR,2016-08-02,-4.00676804592295,-4.509026943333508,-4.428862765690068,-4.997953845082241,-4.452047032509794,-3.9798503083715233,-4.469202351271833,-3.8737100070346204
IDXX,2015-07-30,-4.077754046403184,-4.634862092312292,-4.428794045375494,-4.421327752867094,-4.266392487711748,-3.4922981679647127,-3.988963945844806,-4.302079142580006
FIS,2015-11-03,-5.6210468536996805,-4.182439988410206,-4.428678203856786,-4.467246481805501,-4.4982309823310915,-4.4441452141227415,-4.420048025993073,-5.012611153015034
NSA,2017-02-28,-4.450976708438769,-4.623733874990642,-4.4284119283819665,-4.22369114950778,-4.235466354634031,-4.046397069287431,-4.301549721015004,-3.8537360309560675
HCI,2017-05-04,-3.972785760573686,-6.8095485342277735,-4.428338151085211,-5.777461631555839,-4.447114974972688,-5.687398806123488,-4.277341684305353,-4.731257785641568
XLNX,2015-04-22,-4.2007712022209995,-4.766380028092584,-4.427623346212723,-4.255670361256476,-4.528462504663772,-5.938224240577947,-4.40944573740437,-5.690570551077828
GIII,2015-03-24,-3.9627666173059364,-4.025898647332261,-4.4273103558564975,-4.9275191412992525,-4.654784753318467,-6.326920186889995,-4.4561492065934445,-7.024664190532889
DDD,2017-02-28,-4.259695569598643,-5.090334343481827,-4.4265421601838915,-5.202633049289793,-3.9943231666807497,-3.468449538041328,-3.9866574734219555,-3.4805414917691584
EXR,2016-07-28,-4.448303428261681,-4.124506448112021,-4.426129189207078,-6.073317714443557,-4.646369429729132,-4.624480160999655,-4.642062344214748,-3.737299235291243
FE,2015-07-31,-4.001961352587484,-5.0677147238834275,-4.423931713907016,-6.343483903404791,-4.541283163396165,-4.479076407627987,-4.200501369094685,-4.658535082340631
BEL,2016-08-04,-4.231954342176261,-3.8355738286327394,-4.423771484998254,-4.085533926592574,-4.685184545889815,-7.0449050024294575,-4.0449107348402205,-5.681025458208547
SSTK,2016-08-04,-4.5063968352029855,-5.451556929356431,-4.423685355855469,-6.926096211260971,-4.173358011548906,-5.485478659111389,-4.229824931794673,-8.713297486182531
TMO,2015-04-22,-4.390944366222775,-3.856097336163081,-4.42357818106804,-4.1506451958523725,-4.608015359956187,-6.291628586624473,-4.735444679130834,-5.601413541303922
NOV,2017-02-07,-4.737667036551948,-4.507274601255073,-4.422548634478075,-5.41410187467893,-4.023551320817312,-3.421687095109052,-4.026538239990389,-5.222156854477335
AIR,2015-07-14,-4.128593300871488,-3.868267018687178,-4.422453521314937,-4.234796390786355,-4.189846124445546,-6.106280176669005,-4.207281145696922,-3.41403133660346
ADP,2015-07-30,-5.10789075619267,-4.945478400547957,-4.421476636381108,-4.1156112485869585,-4.454264191707591,-3.8710834594948804,-3.8661807877859924,-5.297281840432206
A,2016-11-15,-3.988391145645155,-3.932704040191624,-4.420925228637148,-5.226045740662599,-4.208481175536629,-5.700227974939651,-4.367318795134345,-6.776077632491742
CAKE,2015-07-22,-3.9577096127383253,-5.681105807340463,-4.420578677641327,-23.025850929940457,-4.3152131354926055,-7.9448346698572605,-4.15384888303489,-4.059691002223857
FCPT,2016-05-09,-4.362244751143728,-4.755805599345795,-4.420566420749582,-4.780697419840923,-4.6230314812917355,-5.275048426243048,-4.655700447780821,-5.9905498434458435
APD,2016-10-27,-5.135466225844033,-4.7450544122733,-4.419850028301972,-3.5820936030138664,-4.577490202850541,-5.233755200393194,-4.748038174100875,-5.7176661045458825
EAT,2016-08-11,-4.151024796266249,-5.349646248005189,-4.419309931575985,-5.9528162698504286,-4.608965572301916,-5.1547968208587225,-4.446917014070852,-4.334207510518443
DIS,2015-11-05,-4.67239289343686,-4.757210686994662,-4.418897445053427,-4.666567803636711,-4.314022737443053,-3.512216565305967,-4.1316906572144685,-3.262302302540651
CBU,2017-04-25,-4.849041414643936,-4.013162182545005,-4.417282907691991,-4.695933751412777,-4.595550014131833,-4.024454758622842,-4.335699212698835,-6.02924134714024
JACK,2015-05-14,-4.298825000064706,-3.8349665808438247,-4.416522041134523,-5.979410492267126,-4.700674238186518,-6.033679991521134,-4.736780648257353,-4.749841817129059
HCA,2017-05-02,-4.161613173351909,-8.336326768653949,-4.415768016570075,-5.75853449274158,-4.51776382265033,-5.352263274025835,-4.594274359486068,-5.134070593852874
DIN,2016-05-05,-4.673807321367595,-5.608068235525174,-4.4157272788125885,-5.373277798005676,-4.5317461931212675,-5.926086971485723,-4.58315109578653,-6.072869730807905
LANC,2015-10-29,-4.476119065535525,-4.793919741296415,-4.414848885206618,-4.908942698446051,-4.334149319618533,-7.730458324835698,-4.511728932814998,-4.886925582232126
SBNY,2015-07-21,-4.019403579428221,-4.792452523894604,-4.414670490634624,-6.819402001530689,-4.38293908073321,-4.002300182670498,-4.0123142919378205,-3.0160894011574246
PPG,2016-10-20,-4.160898119046479,-3.832088144294858,-4.414438031061238,-5.878358317435184,-4.542633636424378,-4.099495282715387,-4.5868427696427005,-4.971944879640889
PPG,2015-10-15,-4.978915338345285,-6.2261605526041395,-4.4143740555903435,-7.457675293341483,-4.598225598111148,-5.073833260791994,-4.511314720560325,-6.054233583532531
GPI,2016-10-20,-4.213756501019577,-4.077542522979035,-4.414286806557237,-3.8795309449961595,-3.6906500777685025,-3.1488843925403565,-3.865012493948997,-4.008946080793872
POOL,2015-10-22,-4.374979927731805,-4.897825876411327,-4.412784799977892,-5.509707391173101,-4.390709121095962,-4.88489302019769,-4.39984710637477,-3.46585595016886
GWW,2016-04-18,-5.955416085115791,-5.832249291298752,-4.412345328613526,-3.972815209127196,-4.447391800044178,-4.806947484621826,-4.562109510901669,-4.5157651345002305
IPG,2017-04-21,-4.5457301829148165,-4.547805593473517,-4.4117770592395384,-4.51084025430068,-4.583896498695825,-5.725731459218751,-4.653282316236844,-5.124353859732279
HSIC,2016-08-04,-4.112264016006921,-4.726847850253952,-4.410326411260138,-5.069505323549605,-4.641031407389862,-5.084166520581043,-4.47846720494503,-4.8071525046111265
TGNA,2017-02-27,-3.9612851839564343,-4.507079600687296,-4.410227249411773,-4.759824896462283,-4.562038812351745,-4.870234250763966,-4.606234236818182,-4.309219247489691
OSIS,2015-04-27,-4.984727137216403,-4.068078154395814,-4.409110498331621,-4.512359092603083,-4.469684420100727,-4.088583627270545,-4.558603526576016,-7.097727308164755
HAE,2016-08-01,-3.9984358477879494,-4.113794480736662,-4.408776535035961,-4.885322270554454,-4.472492714723785,-6.80486866960624,-4.346831103390938,-3.740100484683026
ARE,2016-05-03,-4.623147121686549,-7.779384869263557,-4.406332793565032,-5.8901957314540025,-4.308034342748305,-3.737256488157577,-4.520220747433213,-5.145915206929839
PZZA,2015-11-04,-4.05781271743737,-5.401203238876598,-4.404865355965446,-5.119413241796458,-3.987035042955324,-4.1283649207803235,-4.20387935694728,-3.8620207596423657
DHR,2015-10-22,-5.566011954449859,-4.854348395129567,-4.4039095175540455,-3.7384235429969905,-4.727209996102936,-4.525590673974102,-4.672004720086727,-3.8660295437376537
UFPI,2015-10-15,-5.839446469760876,-6.03228839681802,-4.4037778666108185,-5.172762880020527,-4.133278600136596,-4.897314589577058,-4.25784071532154,-4.7454522738457365
HON,2016-01-29,-4.004103182847871,-4.206288579885902,-4.403538357580787,-4.4463852941575475,-4.396466940906981,-3.9334187463974692,-4.322825900034846,-5.345565054517389
ACN,2015-09-24,-4.672418434036862,-4.994621826585343,-4.403441644787163,-3.797054985478107,-4.478618455918739,-6.669216229909484,-4.413795050753322,-5.512295858610374
M,2016-08-11,-4.826461457962142,-5.127473339538865,-4.402727779565727,-3.747635549266352,-4.063921160325264,-5.420993890874138,-4.059813771892793,-4.612343615053075
RYN,2017-02-09,-4.582822919650066,-7.258110177431231,-4.402708053524498,-3.9265573531767637,-4.237000925975647,-5.504665031149561,-4.350629600602902,-5.732997256994057
VRTU,2016-08-09,-4.454862844219049,-4.162003204275923,-4.402425383361744,-5.47320392103226,-3.754677297801631,-3.5994937154058695,-3.9162143037659995,-6.218998396503445
MAS,2017-02-09,-4.035543090667833,-4.453156449451462,-4.402290282950229,-4.1854926803516745,-4.380284963016299,-4.845365114019984,-4.446139677208332,-5.046629716584761
CBU,2015-04-20,-5.168534254122037,-5.473642099267601,-4.401334220980136,-4.627469889370717,-4.583008705351881,-4.667716375962372,-4.583073991577754,-4.337030842776407
OMI,2017-05-03,-4.3813150997803545,-3.818623692258887,-4.400952666612096,-4.791174056428711,-4.643791208623478,-4.677178519404195,-4.6860449752184,-6.278898065078572
