,TPX_Open,TPX_High,TPX_Low,TPX_Close,TPX_Adj Close,TPX_Volume,TPX_Dividend Amount,TPX_Split Coefficient
2019-06-14,68.98,69.12,67.86,68.15,16.3601299526677,416173,0.0,1.0
2019-06-13,68.86,68.99,68.13,68.65,16.4801602531274,464982,0.0,1.0
2019-06-12,67.79,69.06,67.32,68.4,16.4201451028976,472268,0.0,1.0
2019-06-11,67.75,68.56,67.13,67.65,16.2400996522079,338934,0.0,1.0
2019-06-10,67.5,68.81,66.8,67.25,16.1440754118401,387492,0.0,1.0
2019-06-07,66.6,67.45,65.49,67.0,16.0840602616102,702783,0.0,1.0
2019-06-06,67.74,68.67,65.9,66.57,15.9808342032148,644239,0.0,1.0
2019-06-05,68.87,69.83,67.14,67.97,16.3169190445021,709578,0.0,1.0
2019-06-04,65.75,68.57,65.69,68.4,16.4201451028976,734582,0.0,1.0
2019-06-03,63.59,65.96,63.5,65.18,15.6471499679366,911069,0.0,1.0
2019-05-31,62.91,64.34,62.74,63.81,15.3182669446768,620798,0.0,1.0
2019-05-30,63.53,64.82,63.37,63.73,15.2990620966032,549717,0.0,1.0
2019-05-29,63.27,63.6,62.35,63.04,15.1334202819687,295964,0.0,1.0
2019-05-28,64.31,65.65,64.0,64.03,15.3710802768791,504908,0.0,1.0
2019-05-24,63.76,64.3,63.4,63.87,15.332670580732,292534,0.0,1.0
2019-05-23,63.21,63.9,62.7,63.22,15.1766311901343,473206,0.0,1.0
2019-05-22,63.04,64.22,63.0,64.03,15.3710802768791,439422,0.0,1.0
2019-05-21,62.31,64.04,62.24,63.81,15.3182669446768,569494,0.0,1.0
2019-05-20,61.8,62.53,61.69,62.28,14.9509742252699,708839,0.0,1.0
2019-05-17,62.34,63.98,62.06,62.14,14.9173657411411,816748,0.0,1.0
2019-05-16,62.62,63.86,62.09,62.46,14.9941851334354,1026244,0.0,1.0
2019-05-15,59.61,61.56,58.81,61.39,14.7373202904515,939405,0.0,1.0
2019-05-14,60.49,60.5,59.17,60.0,14.4036360551733,577676,0.0,1.0
2019-05-13,61.31,61.31,59.34,59.97,14.3964342371457,702900,0.0,1.0
2019-05-10,61.96,62.94,61.23,62.63,15.0349954355917,526757,0.0,1.0
2019-05-09,62.82,62.82,60.97,62.02,14.8885584690308,860021,0.0,1.0
2019-05-08,63.7,64.28,63.25,63.27,15.1886342201802,451790,0.0,1.0
2019-05-07,65.12,65.58,63.28,63.9,15.3398723987596,537334,0.0,1.0
2019-05-06,63.89,66.34,62.83,65.96,15.8343972366538,637192,0.0,1.0
2019-05-03,66.83,68.42,64.37,65.45,15.7119663301849,1269701,0.0,1.0
2019-05-02,64.7,67.11,63.46,66.23,15.8992135989021,1897739,0.0,1.0
2019-05-01,61.99,62.67,60.94,61.69,14.8093384707273,946562,0.0,1.0
2019-04-30,62.06,62.24,60.75,61.4,14.7397208964607,422519,0.0,1.0
2019-04-29,61.68,62.31,61.3,62.12,14.9125645291228,706308,0.0,1.0
2019-04-26,61.35,62.31,60.79,61.64,14.7973354406814,759986,0.0,1.0
2019-04-25,61.0,61.45,59.98,61.15,14.6797057462308,452247,0.0,1.0
2019-04-24,61.84,62.57,61.16,61.28,14.7109136243503,849747,0.0,1.0
2019-04-23,60.88,62.77,60.72,61.92,14.8645524089388,651674,0.0,1.0
2019-04-22,60.88,61.27,60.14,60.46,14.5140639315963,521596,0.0,1.0
2019-04-18,60.73,62.09,60.58,61.25,14.7037118063227,843596,0.0,1.0
2019-04-17,62.89,62.97,60.67,60.7,14.571678475817,805577,0.0,1.0
2019-04-16,62.78,62.89,62.43,62.72,15.0566008896745,480993,0.0,1.0
2019-04-15,62.8,63.25,62.34,62.51,15.0061881634814,610078,0.0,1.0
2019-04-12,64.31,64.9,61.07,62.8,15.0758057377481,2025344,0.0,1.0
2019-04-11,63.56,64.83,62.91,64.28,15.431095427109,1388708,0.0,1.0
2019-04-10,63.25,64.06,62.31,63.66,15.2822578545389,2245130,0.0,1.0
2019-04-09,59.0,61.06,58.63,59.48,14.2788045426951,1099739,0.0,1.0
2019-04-08,58.7,59.48,58.37,59.25,14.2235906044836,533768,0.0,1.0
2019-04-05,57.84,59.14,57.84,59.03,14.1707772722813,615897,0.0,1.0
2019-04-04,57.9,57.96,56.82,57.64,13.8370930370031,655790,0.0,1.0
2019-04-03,58.87,59.4,57.86,58.05,13.9355178833802,565530,0.0,1.0
2019-04-02,58.67,58.75,57.91,58.22,13.9763281855365,401481,0.0,1.0
2019-04-01,58.05,58.89,57.93,58.47,14.0363433357664,472566,0.0,1.0
2019-03-29,58.91,59.62,57.55,57.67,13.8442948550307,1062916,0.0,1.0
2019-03-28,57.68,58.93,57.68,58.52,14.0483463658124,645968,0.0,1.0
2019-03-27,57.45,57.98,57.17,57.45,13.7914815228284,402111,0.0,1.0
2019-03-26,56.91,57.71,56.66,57.18,13.7266651605802,446779,0.0,1.0
2019-03-25,54.96,56.67,54.96,56.18,13.4866045596606,375261,0.0,1.0
2019-03-22,57.2,57.33,54.93,55.17,13.2441433527318,741101,0.0,1.0
2019-03-21,56.1,57.79,56.09,57.58,13.822689400948,651779,0.0,1.0
2019-03-20,55.92,56.99,55.56,56.3,13.5154118317709,581848,0.0,1.0
2019-03-19,56.98,57.04,55.89,56.02,13.4481948635135,490270,0.0,1.0
2019-03-18,56.86,57.15,56.25,56.56,13.57782758801,610542,0.0,1.0
2019-03-15,57.05,57.38,56.3,56.63,13.5946318300744,657177,0.0,1.0
2019-03-14,57.44,57.57,56.65,57.0,13.6834542524146,462542,0.0,1.0
2019-03-13,57.7,58.25,57.33,57.44,13.7890809168192,812997,0.0,1.0
2019-03-12,57.26,57.83,56.8,57.5,13.8034845528744,384602,0.0,1.0
2019-03-11,57.48,58.11,57.16,57.24,13.7410687966353,570251,0.0,1.0
2019-03-08,56.61,57.77,56.51,57.33,13.7626742507181,911747,0.0,1.0
2019-03-07,57.39,58.0,57.02,57.09,13.7050597064974,470366,0.0,1.0
2019-03-06,58.55,58.82,57.53,57.59,13.8250900069572,400068,0.0,1.0
2019-03-05,59.29,59.73,58.54,58.58,14.0627500018675,646217,0.0,1.0
2019-03-04,58.75,59.64,58.1,59.53,14.2908075727411,1416286,0.0,1.0
2019-03-01,58.89,59.36,58.23,58.57,14.0603493958583,545764,0.0,1.0
2019-02-28,58.21,58.54,57.73,58.21,13.9739275795273,986128,0.0,1.0
2019-02-27,58.78,59.35,58.25,58.33,14.0027348516376,737862,0.0,1.0
2019-02-26,59.42,59.66,58.55,58.6,14.0675512138859,622088,0.0,1.0
2019-02-25,58.76,59.65,58.64,59.42,14.26440090664,1292563,0.0,1.0
2019-02-22,58.87,59.36,57.96,58.24,13.9811293975549,897427,0.0,1.0
2019-02-21,58.25,59.195,57.82,58.5,14.043545153794,920775,0.0,1.0
2019-02-20,57.9,58.87,57.57,58.52,14.0483463658124,1575982,0.0,1.0
2019-02-19,56.84,58.17,56.39,57.54,13.8130869769112,1474971,0.0,1.0
2019-02-15,55.79,57.66,55.27,56.99,13.6810536464054,1775188,0.0,1.0
2019-02-14,53.69,58.0,53.69,56.08,13.4625984995686,4355094,0.0,1.0
2019-02-13,54.38,54.91,53.6,54.48,13.0785015380974,1580304,0.0,1.0
2019-02-12,53.05,54.89,52.89,54.21,13.0136851758491,2394213,0.0,1.0
2019-02-11,53.44,54.0,52.51,52.78,12.6703985165341,1050803,0.0,1.0
2019-02-08,52.71,53.33,52.22,53.32,12.8000312410307,669673,0.0,1.0
2019-02-07,53.44,53.83,52.26,52.97,12.7160100307088,768591,0.0,1.0
2019-02-06,54.13,54.16,52.91,53.91,12.9416669955732,886127,0.0,1.0
2019-02-05,53.89,54.53,53.58,54.16,13.0016821458031,955768,0.0,1.0
2019-02-04,53.5,54.57,53.2,53.68,12.8864530573617,862396,0.0,1.0
2019-02-01,53.08,53.91,52.79,53.62,12.8720494213065,851782,0.0,1.0
2019-01-31,52.66,53.87,51.93,53.02,12.7280130607548,1120908,0.0,1.0
2019-01-30,53.15,53.17,51.11,52.6,12.6271876083686,782574,0.0,1.0
2019-01-29,50.78,52.71,50.6,52.65,12.6391906384146,1079445,0.0,1.0
2019-01-28,54.15,54.15,50.34,51.26,12.3055064031364,2099078,0.0,1.0
2019-01-25,53.67,54.25,53.44,53.96,12.9536700256192,822733,0.0,1.0
2019-01-24,52.23,53.44,52.2,53.17,12.7640221508927,1225121,0.0,1.0
2019-01-23,51.89,52.34,50.85,52.04,12.4927536718536,651397,0.0,1.0
2019-01-22,52.07,52.55,51.33,51.75,12.423136097587,830944,0.0,1.0
2019-01-18,52.68,53.2,51.86,52.47,12.595979730249,983545,0.0,1.0
2019-01-17,50.16,52.45,50.16,52.13,12.5143591259364,1766071,0.0,1.0
2019-01-16,49.11,50.48,48.99,50.1,12.0270361060697,1009921,0.0,1.0
2019-01-15,49.31,49.53,47.75,48.94,11.748565809003,685844,0.0,1.0
2019-01-14,47.44,49.36,47.44,48.82,11.7197585368927,908414,0.0,1.0
2019-01-11,47.53,48.82,47.04,48.05,11.5349118741846,743023,0.0,1.0
2019-01-10,47.1,48.38,47.1,47.84,11.4844991479915,580226,0.0,1.0
2019-01-09,47.26,48.23,47.1,47.78,11.4700955119363,829496,0.0,1.0
2019-01-08,44.61,47.81,44.61,47.03,11.2900500612467,1852814,0.0,1.0
2019-01-07,43.5,45.11,42.76,44.29,10.6322840147271,1320386,0.0,1.0
2019-01-04,41.35,42.8,41.33,42.21,10.1329579648144,1821677,0.0,1.0
2019-01-03,41.8,42.07,40.78,41.07,9.85928887976612,702406,0.0,1.0
2019-01-02,40.75,42.57,39.785,41.98,10.0777440266029,1107140,0.0,1.0
2018-12-31,41.63,42.12,40.37,41.4,9.93850887806957,682782,0.0,1.0
2018-12-28,41.63,42.89,41.17,41.48,9.95771372614314,969296,0.0,1.0
2018-12-27,41.43,41.64,39.26,41.63,9.99372281628107,1202673,0.0,1.0
2018-12-26,39.87,41.88,38.9,41.81,10.0369337244466,1003668,0.0,1.0
2018-12-24,40.78,40.93,39.33,39.39,9.45598707022127,921806,0.0,1.0
2018-12-21,43.59,44.16,41.19,41.32,9.91930402999601,1237691,0.0,1.0
2018-12-20,43.56,44.44,42.76,43.61,10.4690428061018,1643554,0.0,1.0
2018-12-19,45.53,46.0,43.44,43.74,10.5002506842213,947439,0.0,1.0
2018-12-18,45.63,46.31,44.52,45.42,10.9035524937662,648718,0.0,1.0
2018-12-17,46.63,46.95,44.56,45.14,10.8363355255087,1448820,0.0,1.0
2018-12-14,48.04,48.99,46.43,46.7,11.2108300629432,974283,0.0,1.0
2018-12-13,50.59,50.82,48.26,48.67,11.6837494467547,659344,0.0,1.0
2018-12-12,50.72,51.16,49.96,50.5,12.1230603464375,632876,0.0,1.0
2018-12-11,51.83,52.99,50.08,50.36,12.0894518623088,1576705,0.0,1.0
2018-12-10,49.75,51.23,49.49,50.99,12.2406900408881,1910866,0.0,1.0
2018-12-07,51.49,51.98,48.85,49.91,11.981424591895,1550231,0.0,1.0
2018-12-06,50.27,51.95,48.87,51.94,12.4687476117617,1833229,0.0,1.0
2018-12-04,53.3,54.2,50.82,51.16,12.2815003430444,1769525,0.0,1.0
2018-12-03,51.8,53.84,51.57,53.46,12.8336397251594,1378713,0.0,1.0
2018-11-30,51.29,51.79,50.52,50.98,12.2382894348789,1089478,0.0,1.0
2018-11-29,51.07,52.0,50.8,51.39,12.3367142812559,715278,0.0,1.0
2018-11-28,50.28,51.23,49.18,51.12,12.2718979190076,616979,0.0,1.0
2018-11-27,49.33,50.15,48.32,50.02,12.0078312579961,798682,0.0,1.0
2018-11-26,49.98,51.09,49.51,49.74,11.9406142897387,848682,0.0,1.0
2018-11-23,48.48,49.99,48.48,49.24,11.8205839892789,215627,0.0,1.0
2018-11-21,47.89,49.3,47.48,48.84,11.7245597489111,708502,0.0,1.0
2018-11-20,47.1,48.01,45.78,47.43,11.3860743016145,906361,0.0,1.0
2018-11-19,49.11,49.93,46.63,48.07,11.539713086203,828079,0.0,1.0
2018-11-16,48.27,49.63,47.1,49.11,11.7893761111593,922734,0.0,1.0
2018-11-15,46.68,48.69,45.59,48.59,11.6645445986812,942509,0.0,1.0
2018-11-14,47.48,48.75,46.74,47.12,11.3116555153294,530578,0.0,1.0
2018-11-13,46.89,47.75,45.43,47.2,11.330860363403,756891,0.0,1.0
2018-11-12,47.74,48.1,46.2,46.41,11.1412124886765,800630,0.0,1.0
2018-11-09,48.84,49.52,46.85,47.98,11.5181076321202,732171,0.0,1.0
2018-11-08,48.8,49.38,48.47,49.0,11.7629694450582,709202,0.0,1.0
2018-11-07,49.61,49.88,48.32,49.18,11.8061803532237,680654,0.0,1.0
2018-11-06,48.76,50.23,48.7,49.35,11.84699065538,1000551,0.0,1.0
2018-11-05,50.11,51.39,48.72,48.8,11.7149573248743,1164947,0.0,1.0
2018-11-02,47.22,50.51,47.21,50.45,12.1110573163915,1555352,0.0,1.0
2018-11-01,42.55,47.27,42.02,46.77,11.2276343050076,2953431,0.0,1.0
2018-10-31,46.94,46.94,45.85,46.21,11.0932003684926,1545471,0.0,1.0
2018-10-30,43.66,46.47,43.66,46.35,11.1268088526214,659142,0.0,1.0
2018-10-29,44.74,46.45,43.23,43.89,10.5362597743593,917669,0.0,1.0
2018-10-26,45.89,46.28,44.38,45.49,10.9203567358306,882933,0.0,1.0
2018-10-25,46.4,47.5,46.11,47.12,11.3116555153294,963129,0.0,1.0
2018-10-24,49.02,49.18,45.67,45.89,11.0163809761984,1124457,0.0,1.0
2018-10-23,47.43,49.33,46.86,48.94,11.748565809003,671542,0.0,1.0
2018-10-22,48.14,49.0,47.87,48.35,11.6069300544605,532247,0.0,1.0
2018-10-19,48.53,49.18,47.67,47.88,11.4941015720283,766888,0.0,1.0
2018-10-18,48.83,49.61,47.93,48.52,11.6477403566168,745388,0.0,1.0
2018-10-17,48.6,49.64,48.12,49.1,11.7869755051501,618068,0.0,1.0
2018-10-16,47.98,48.58,47.27,48.53,11.650140962626,503667,0.0,1.0
2018-10-15,47.37,48.24,46.95,47.81,11.4772973299639,688859,0.0,1.0
2018-10-12,49.07,49.64,47.4,47.81,11.4772973299639,1039584,0.0,1.0
2018-10-11,48.29,49.08,47.74,48.03,11.5301106621662,933407,0.0,1.0
2018-10-10,50.42,50.49,48.33,48.46,11.6333367205616,1123942,0.0,1.0
2018-10-09,51.31,51.78,49.81,50.58,12.1422651945111,967130,0.0,1.0
2018-10-08,50.76,51.79,50.21,51.5,12.3631209473571,867959,0.0,1.0
2018-10-05,52.23,53.22,49.36,50.97,12.2358888288697,1476692,0.0,1.0
2018-10-04,52.25,52.88,49.92,51.31,12.3175094331824,1776927,0.0,1.0
2018-10-03,54.89,55.0,52.13,53.66,12.8816518453433,2860000,0.0,1.0
2018-10-02,49.24,49.97,47.78,48.38,11.6141318724881,1535486,0.0,1.0
2018-10-01,51.77,52.75,48.8,49.3,11.8349876253341,1588659,0.0,1.0
2018-09-28,53.18,54.1,52.62,52.9,12.6992057886445,680113,0.0,1.0
2018-09-27,54.07,54.14,53.0,53.34,12.8048324530491,469383,0.0,1.0
2018-09-26,53.88,54.84,53.48,53.91,12.9416669955732,575449,0.0,1.0
2018-09-25,53.79,54.2,53.27,53.66,12.8816518453433,372987,0.0,1.0
2018-09-24,53.53,53.71,52.44,53.46,12.8336397251594,938608,0.0,1.0
2018-09-21,54.33,54.65,53.64,53.83,12.9224621474996,752561,0.0,1.0
2018-09-20,54.25,54.5,52.93,54.27,13.0280888119042,850955,0.0,1.0
2018-09-19,55.28,55.99,53.56,53.85,12.927263359518,993500,0.0,1.0
2018-09-18,54.02,56.0,52.78,55.09,13.2249385046583,1233295,0.0,1.0
2018-09-17,55.17,55.54,53.92,53.96,12.9536700256192,499713,0.0,1.0
2018-09-14,55.06,55.83,54.76,55.11,13.2297397166767,603750,0.0,1.0
2018-09-13,55.53,56.11,54.44,55.07,13.2201372926399,496459,0.0,1.0
2018-09-12,54.91,55.32,54.41,55.12,13.2321403226859,569905,0.0,1.0
2018-09-11,53.49,55.7,52.71,55.14,13.2369415347043,1339461,0.0,1.0
2018-09-10,53.05,54.38,53.05,53.77,12.9080585114445,771525,0.0,1.0
2018-09-07,54.06,55.29,53.12,53.27,12.7880282109847,750213,0.0,1.0
2018-09-06,56.05,56.13,53.93,53.95,12.95126941961,774134,0.0,1.0
2018-09-05,54.99,56.08,54.48,55.89,13.4169869853939,880457,0.0,1.0
2018-09-04,55.37,55.73,54.15,55.4,13.2993572909433,764099,0.0,1.0
2018-08-31,55.92,55.92,55.15,55.39,13.2969566849341,721856,0.0,1.0
2018-08-30,57.13,57.19,55.94,56.15,13.479402741633,568228,0.0,1.0
2018-08-29,57.59,58.13,56.47,57.27,13.7482706146629,791110,0.0,1.0
2018-08-28,57.48,57.97,56.71,56.98,13.6786530403962,535559,0.0,1.0
2018-08-27,57.72,57.75,56.21,57.26,13.7458700086537,879744,0.0,1.0
2018-08-24,57.16,58.35,56.44,57.53,13.810686370902,864123,0.0,1.0
2018-08-23,59.33,59.47,56.87,57.05,13.6954572824606,1068508,0.0,1.0
2018-08-22,58.0,59.51,56.41,56.91,13.6618487983319,959448,0.0,1.0
2018-08-21,57.55,59.01,57.09,57.89,13.897108187233,1096937,0.0,1.0
2018-08-20,56.1,57.64,55.67,57.07,13.700258494479,1322028,0.0,1.0
2018-08-17,54.7,56.12,54.21,55.58,13.3425681991089,1026380,0.0,1.0
2018-08-16,53.17,54.81,52.12,54.5,13.0833027501157,1227195,0.0,1.0
2018-08-15,56.1,56.1,53.57,54.0,12.963272449656,1188754,0.0,1.0
2018-08-14,56.7,57.085,55.64,56.31,13.5178124377801,964018,0.0,1.0
2018-08-13,55.63,56.72,55.21,56.5,13.5634239519549,1115070,0.0,1.0
2018-08-10,55.6,55.77,54.4,55.59,13.3449688051181,887144,0.0,1.0
2018-08-09,56.75,57.81,55.07,55.77,13.3881797132836,1886670,0.0,1.0
2018-08-08,54.47,58.3,54.47,56.61,13.589830618056,2188068,0.0,1.0
2018-08-07,53.06,55.13,52.97,54.6,13.1073088102077,2196343,0.0,1.0
2018-08-06,50.09,53.21,49.91,52.64,12.6367900324054,2786132,0.0,1.0
2018-08-03,48.76,50.12,48.29,50.06,12.0174336820329,896883,0.0,1.0
2018-08-02,48.19,48.79,47.67,48.65,11.6789482347363,763441,0.0,1.0
2018-08-01,48.88,49.75,48.33,48.45,11.6309361145524,1048709,0.0,1.0
2018-07-31,48.5,49.16,48.05,48.87,11.7317615669386,803430,0.0,1.0
2018-07-30,47.99,49.26,47.27,48.67,11.6837494467547,1107854,0.0,1.0
2018-07-27,48.54,48.71,46.55,47.98,11.5181076321202,1404966,0.0,1.0
2018-07-26,47.1,52.87,46.41,48.55,11.6549421746444,4011745,0.0,1.0
2018-07-25,50.83,51.09,49.54,49.99,12.0006294399686,1720717,0.0,1.0
2018-07-24,52.74,52.74,50.81,51.09,12.2646961009801,692435,0.0,1.0
2018-07-23,53.97,54.18,52.21,52.72,12.6559948804789,1070485,0.0,1.0
2018-07-20,54.36,54.75,53.71,53.98,12.9584712376376,880511,0.0,1.0
2018-07-19,52.25,54.47,52.0,54.24,13.0208869938767,911225,0.0,1.0
2018-07-18,53.14,53.41,52.02,52.09,12.5047567018996,747409,0.0,1.0
2018-07-17,51.67,53.11,51.61,52.98,12.718410636718,1141189,0.0,1.0
2018-07-16,51.83,52.8,51.02,51.65,12.399130037495,593131,0.0,1.0
2018-07-13,49.62,52.09,49.62,51.82,12.4399403396513,1125649,0.0,1.0
2018-07-12,50.01,50.03,48.34,49.54,11.8926021695548,554035,0.0,1.0
2018-07-11,47.33,50.0,47.14,49.53,11.8902015635456,1398577,0.0,1.0
2018-07-10,51.47,51.79,47.21,47.37,11.3716706655593,1843438,0.0,1.0
2018-07-09,51.49,52.12,51.19,51.87,12.4519433696973,590558,0.0,1.0
2018-07-06,50.7,51.69,50.66,51.39,12.3367142812559,609500,0.0,1.0
2018-07-05,49.5,50.71,48.96,50.62,12.1518676185479,577413,0.0,1.0
2018-07-03,48.77,50.56,48.74,49.22,11.8157827772605,489337,0.0,1.0
2018-07-02,47.63,48.42,47.22,48.33,11.6021288424421,862267,0.0,1.0
2018-06-29,49.37,49.94,47.98,48.05,11.5349118741846,647992,0.0,1.0
2018-06-28,48.69,49.25,47.87,48.99,11.760568839049,522396,0.0,1.0
2018-06-27,50.59,50.76,48.48,48.66,11.6813488407455,675352,0.0,1.0
2018-06-26,51.75,51.75,49.47,50.24,12.0606445901984,1014310,0.0,1.0
2018-06-25,51.7,51.99,50.58,51.13,12.2742985250168,593364,0.0,1.0
2018-06-22,53.07,53.3,51.62,52.13,12.5143591259364,1413042,0.0,1.0
2018-06-21,52.74,53.13,52.0,52.62,12.631988820387,790738,0.0,1.0
2018-06-20,52.32,52.98,50.8,52.32,12.5599706401111,964456,0.0,1.0
2018-06-19,49.3,52.5,48.67,52.42,12.5839767002031,2610321,0.0,1.0
2018-06-18,49.43,50.72,49.25,50.0,12.0030300459777,837058,0.0,1.0
2018-06-15,50.08,50.39,48.6,49.42,11.8637948974444,2906249,0.0,1.0
2018-06-14,52.13,52.62,49.74,50.2,12.0510421661617,1428417,0.0,1.0
2018-06-13,52.6,53.1,51.72,51.86,12.4495427636881,788749,0.0,1.0
2018-06-12,51.3,52.54,51.09,52.29,12.5527688220835,697129,0.0,1.0
2018-06-11,50.69,52.58,49.73,51.3,12.3151088271732,1218694,0.0,1.0
2018-06-08,49.94,51.0,49.82,50.48,12.1182591344191,961802,0.0,1.0
2018-06-07,49.47,50.62,49.04,49.96,11.993427621941,763438,0.0,1.0
2018-06-06,48.12,49.82,47.43,49.48,11.8781985334996,1011157,0.0,1.0
2018-06-05,47.26,48.12,47.26,48.04,11.5325112681754,602148,0.0,1.0
2018-06-04,45.86,47.75,45.86,47.27,11.3476646054674,902892,0.0,1.0
2018-06-01,46.54,47.04,45.63,46.01,11.0451882483087,822031,0.0,1.0
2018-05-31,47.51,47.65,45.92,46.13,11.0739955204191,934937,0.0,1.0
2018-05-30,48.15,48.15,46.11,47.36,11.3692700595501,1484078,0.0,1.0
2018-05-29,47.59,48.64,46.83,48.52,11.6477403566168,755386,0.0,1.0
2018-05-25,48.42,48.64,47.54,47.65,11.4388876338168,601102,0.0,1.0
2018-05-24,48.32,48.75,47.59,48.53,11.650140962626,656473,0.0,1.0
2018-05-23,48.78,49.41,47.88,48.5,11.6429391445984,783458,0.0,1.0
2018-05-22,50.81,50.81,49.06,49.15,11.7989785351961,895477,0.0,1.0
2018-05-21,50.3,51.05,50.08,50.7,12.1710724666214,805378,0.0,1.0
2018-05-18,50.5,50.62,49.96,49.98,11.9982288339594,761035,0.0,1.0
2018-05-17,50.16,50.7,49.72,50.4,12.0990542863456,1057270,0.0,1.0
2018-05-16,49.81,50.45,49.05,50.34,12.0846506502904,1505990,0.0,1.0
2018-05-15,49.03,50.76,48.7,49.84,11.9646203498306,1982266,0.0,1.0
2018-05-14,48.1,50.11,47.44,49.21,11.8133821712513,1979312,0.0,1.0
2018-05-11,46.41,49.03,46.3,48.3,11.5949270244145,2498387,0.0,1.0
2018-05-10,46.29,47.03,45.58,46.24,11.1004021865202,1537562,0.0,1.0
2018-05-09,44.99,45.43,44.52,45.07,10.8195312834443,1153271,0.0,1.0
2018-05-08,44.31,45.04,44.2,44.9,10.778720981288,998477,0.0,1.0
2018-05-07,43.84,44.33,42.83,44.16,10.6010761366075,1522372,0.0,1.0
2018-05-04,45.0,45.2,43.71,43.8,10.5146543202765,1780461,0.0,1.0
2018-05-03,48.19,48.69,44.8,45.7,10.9707694620237,2338104,0.0,1.0
2018-05-02,44.11,45.03,44.04,44.41,10.6610912868374,1112601,0.0,1.0
2018-05-01,44.54,44.77,42.83,44.33,10.6418864387639,1871206,0.0,1.0
2018-04-30,44.3,45.5,43.86,44.75,10.7427118911501,2337020,0.0,1.0
2018-04-27,43.66,44.14,43.41,43.92,10.5434615923869,881045,0.0,1.0
2018-04-26,42.48,43.97,41.98,43.67,10.483446442157,1084919,0.0,1.0
2018-04-25,41.31,42.82,41.1,42.46,10.1929731150443,841859,0.0,1.0
2018-04-24,42.16,42.9,41.7,41.78,10.029731906419,621173,0.0,1.0
2018-04-23,42.28,42.56,41.5,41.8,10.0345331184374,901967,0.0,1.0
2018-04-20,42.3,42.48,41.64,42.18,10.1257561467868,917267,0.0,1.0
2018-04-19,42.66,42.66,41.52,42.33,10.1617652369248,1000533,0.0,1.0
2018-04-18,43.8,44.31,43.26,43.29,10.3922234138075,644968,0.0,1.0
2018-04-17,43.55,44.48,43.48,43.68,10.4858470481662,940240,0.0,1.0
2018-04-16,42.25,43.57,41.69,43.41,10.4210306859179,1466560,0.0,1.0
2018-04-13,44.43,44.54,43.96,44.0,10.5626664404604,808399,0.0,1.0
2018-04-12,44.69,44.71,44.09,44.13,10.59387431858,984725,0.0,1.0
2018-04-11,44.58,45.24,44.35,44.54,10.692299164957,416778,0.0,1.0
2018-04-10,44.79,45.38,44.35,44.81,10.7571155272053,959880,0.0,1.0
2018-04-09,45.16,45.34,44.16,44.22,10.6154797726627,485192,0.0,1.0
2018-04-06,45.3,45.94,44.28,44.76,10.7451124971593,447576,0.0,1.0
2018-04-05,46.04,46.33,45.43,45.7,10.9707694620237,427757,0.0,1.0
2018-04-04,44.5,46.23,44.36,45.85,11.0067785521616,856694,0.0,1.0
2018-04-03,44.67,45.27,44.3,44.88,10.7739197692696,757607,0.0,1.0
2018-04-02,45.28,45.39,43.48,44.43,10.6658924988558,765691,0.0,1.0
2018-03-29,44.92,45.65,44.53,45.29,10.8723446156466,768532,0.0,1.0
2018-03-28,44.53,45.32,44.13,44.68,10.7259076490857,638412,0.0,1.0
2018-03-27,45.39,45.52,44.21,44.53,10.6898985589478,633421,0.0,1.0
2018-03-26,44.81,45.3,44.14,45.27,10.8675434036283,665571,0.0,1.0
2018-03-23,45.21,45.61,44.04,44.08,10.581871288534,753630,0.0,1.0
2018-03-22,45.41,46.4,45.05,45.06,10.8171306774351,839235,0.0,1.0
2018-03-21,46.0,46.79,45.73,46.01,11.0451882483087,598210,0.0,1.0
2018-03-20,46.56,46.91,45.85,46.02,11.0475888543179,763179,0.0,1.0
2018-03-19,46.91,47.12,46.14,46.69,11.208429456934,1041570,0.0,1.0
2018-03-16,46.36,47.51,46.26,47.32,11.3596676355133,1956952,0.0,1.0
2018-03-15,48.92,49.44,45.64,46.09,11.0643930963823,2010430,0.0,1.0
2018-03-14,49.6,49.77,48.81,49.22,11.8157827772605,590575,0.0,1.0
2018-03-13,49.19,50.15,48.49,49.39,11.8565930794168,945563,0.0,1.0
2018-03-12,50.95,51.1,48.81,49.12,11.7917767171685,1513009,0.0,1.0
2018-03-09,51.71,51.74,50.96,51.5,12.3631209473571,919266,0.0,1.0
2018-03-08,51.53,52.1,51.09,51.39,12.3367142812559,570067,0.0,1.0
2018-03-07,50.59,51.64,50.37,51.29,12.312708221164,633850,0.0,1.0
2018-03-06,50.2,51.41,50.02,51.17,12.2839009490536,1133633,0.0,1.0
2018-03-05,48.2,50.12,48.05,49.99,12.0006294399686,1650470,0.0,1.0
2018-03-02,48.07,48.95,47.51,48.74,11.7005536888191,859611,0.0,1.0
2018-03-01,49.52,49.74,47.93,48.74,11.7005536888191,1210998,0.0,1.0
2018-02-28,50.18,50.87,49.17,49.43,11.8661955034536,1133337,0.0,1.0
2018-02-27,51.54,52.05,50.0,50.07,12.0198342880421,727315,0.0,1.0
2018-02-26,51.27,51.74,50.6,51.36,12.3295124632283,997059,0.0,1.0
2018-02-23,50.08,52.15,49.99,51.31,12.3175094331824,1572771,0.0,1.0
