,EXPE_Open,EXPE_High,EXPE_Low,EXPE_Close,EXPE_Adj Close,EXPE_Volume,EXPE_Dividend Amount,EXPE_Split Coefficient
2020-01-14,110.42,110.795,109.58,110.41,109.976719759926,1159297,0.0,1.0
2020-01-13,111.25,111.37,110.05,110.59,110.156013388735,1527267,0.0,1.0
2020-01-10,109.85,111.05,109.42,110.69,110.255620960295,1781530,0.0,1.0
2020-01-09,109.12,110.07,108.85,109.76,109.329270544783,1746036,0.0,1.0
2020-01-08,110.2,110.98,108.06,108.62,108.193744228994,1990003,0.0,1.0
2020-01-07,108.68,110.295,108.5,110.02,109.58825023084,1816213,0.0,1.0
2020-01-06,108.16,109.07,107.8,108.74,108.313273314866,2219268,0.0,1.0
2020-01-03,109.59,110.44,108.35,109.13,108.701742843952,2027053,0.0,1.0
2020-01-02,108.87,111.15,108.78,110.98,110.544482917821,3481322,0.0,1.0
2019-12-31,107.62,108.28,107.3023,108.14,107.715627885503,1824602,0.0,1.0
2019-12-30,108.2,108.755,107.61,107.77,107.347079870729,1555610,0.0,1.0
2019-12-27,109.24,109.565,108.28,108.32,107.894921514312,1647050,0.0,1.0
2019-12-26,108.75,109.5,108.73,109.07,108.641978301016,1847905,0.0,1.0
2019-12-24,108.37,109.29,108.02,108.77,108.343155586334,1684733,0.0,1.0
2019-12-23,110.24,110.56,107.96,108.0,107.576177285319,2543423,0.0,1.0
2019-12-20,109.13,110.95,108.01,110.08,109.648014773777,5049587,0.0,1.0
2019-12-19,110.39,111.005,108.9,109.1,108.671860572484,3695012,0.0,1.0
2019-12-18,111.55,111.64,110.13,110.5,110.066366574331,3007036,0.0,1.0
2019-12-17,114.1,114.2,111.07,111.51,111.072403047091,3523893,0.0,1.0
2019-12-16,113.6,114.515,113.51,114.23,113.781728993536,2273026,0.0,1.0
2019-12-13,113.61,114.55,112.72,112.76,112.317497691597,2110534,0.0,1.0
2019-12-12,112.44,113.96,112.4,113.5,113.054593721145,2347045,0.0,1.0
2019-12-11,111.85,112.45,110.84,111.96,111.520637119114,2505725,0.0,1.0
2019-12-10,109.62,113.17,109.1057,111.85,111.411068790397,4828510,0.0,1.0
2019-12-09,108.36,109.435,107.65,108.8,108.373037857802,2926363,0.0,1.0
2019-12-06,107.05,109.08,106.67,107.58,107.157825484765,4764992,0.0,1.0
2019-12-05,105.06,106.99,104.24,105.68,105.265281625115,5457435,0.0,1.0
2019-12-04,106.1,109.32,102.6,105.56,105.145752539243,16734567,0.0,1.0
2019-12-03,99.77,99.93,99.18,99.39,98.9999653739612,2368703,0.0,1.0
2019-12-02,101.53,101.66,99.88,100.75,100.354628347184,2958267,0.0,1.0
2019-11-29,101.92,102.87,101.38,101.66,101.261057248384,1759797,0.0,1.0
2019-11-27,99.3,102.15,99.3,101.51,101.111645891043,2720945,0.0,1.0
2019-11-26,98.83,99.91,98.6682,99.3,98.9103185595568,2873151,0.0,1.0
2019-11-25,97.41,98.98,97.26,98.43,98.0437326869806,2842851,0.0,1.0
2019-11-22,94.82,96.82,94.685,96.63,96.250796398892,2782817,0.0,1.0
2019-11-21,94.63,95.18,94.14,94.7,94.3283702677747,2572621,0.0,1.0
2019-11-20,94.46,95.05,93.8786,94.31,93.9399007386888,2388699,0.0,1.0
2019-11-19,95.25,95.27,93.53,94.88,94.5076638965836,3096752,0.0,1.0
2019-11-18,95.6,96.15,94.91,95.14,94.7666435826408,3256653,0.34,1.0
2019-11-15,96.01,96.23,95.14,95.67,94.9552240422208,2936403,0.0,1.0
2019-11-14,95.33,95.78,94.1,95.58,94.865896456104,3486770,0.0,1.0
2019-11-13,96.04,97.7,95.3,95.6,94.8857470307966,3437494,0.0,1.0
2019-11-12,98.62,98.69,95.62,95.66,94.9452987548745,7979092,0.0,1.0
2019-11-11,100.96,100.97,98.52,99.07,98.3298217399688,5833540,0.0,1.0
2019-11-08,99.24,101.99,99.0652,101.32,100.56301139289,10008955,0.0,1.0
2019-11-07,115.15,115.43,97.05,98.29,97.5556493269561,30819861,0.0,1.0
2019-11-06,135.43,136.65,134.27,135.36,134.348689519756,3347868,0.0,1.0
2019-11-05,135.05,137.15,134.67,135.02,134.011229749981,1916310,0.0,1.0
2019-11-04,138.72,138.72,135.01,135.2,134.189884922214,1969672,0.0,1.0
2019-11-01,137.48,138.19,136.925,137.8,136.770459632257,1661639,0.0,1.0
2019-10-31,136.16,137.22,134.96,136.66,135.638976874777,1156894,0.0,1.0
2019-10-30,136.99,137.1,135.62,136.45,135.430545840504,971001,0.0,1.0
2019-10-29,137.98,138.04,136.02,137.15,136.125315954746,1089445,0.0,1.0
2019-10-28,137.11,138.9,137.06,138.09,137.0582929653,945062,0.0,1.0
2019-10-25,136.94,138.43,135.76,137.06,136.03598836863,2345726,0.0,1.0
2019-10-24,138.39,139.32,135.53,137.14,136.1153906674,2167093,0.0,1.0
2019-10-23,136.22,138.31,136.22,138.31,137.276649286919,1136254,0.0,1.0
2019-10-22,136.77,137.75,136.42,136.65,135.629051587431,973152,0.0,1.0
2019-10-21,136.91,137.75,136.15,136.26,135.241965380924,1014705,0.0,1.0
2019-10-18,138.22,138.3428,135.46,136.03,135.013683771959,1050961,0.0,1.0
2019-10-17,138.67,138.67,137.02,138.48,137.445379171807,718635,0.0,1.0
2019-10-16,136.88,139.205,136.88,138.26,137.227022850188,1011881,0.0,1.0
2019-10-15,137.3,137.927,136.33,137.25,136.22456882821,984869,0.0,1.0
2019-10-14,138.11,138.67,136.55,136.71,135.688603311508,948531,0.0,1.0
2019-10-11,137.86,139.88,137.62,138.27,137.236948137534,1305174,0.0,1.0
2019-10-10,133.38,136.41,133.38,135.99,134.973982622574,1310616,0.0,1.0
2019-10-09,132.72,133.97,132.44,133.55,132.552212510072,798880,0.0,1.0
2019-10-08,131.4,132.83,130.39,131.55,130.567155040809,743440,0.0,1.0
2019-10-07,132.54,133.07,131.3,132.35,131.361178028514,816301,0.0,1.0
2019-10-04,133.23,133.75,132.6301,133.22,132.224678027644,899446,0.0,1.0
2019-10-03,132.62,133.29,131.31,133.25,132.254453889683,1209528,0.0,1.0
2019-10-02,133.77,134.42,131.74,132.67,131.678787223596,1516603,0.0,1.0
2019-10-01,134.46,135.285,133.85,133.91,132.909522854539,993732,0.0,1.0
2019-09-30,132.56,135.05,132.56,134.41,133.405787221855,1241385,0.0,1.0
2019-09-27,133.46,134.0,131.01,132.17,131.18252285628,1302821,0.0,1.0
2019-09-26,133.03,133.7423,131.88,132.87,131.877292970522,1299852,0.0,1.0
2019-09-25,132.63,134.32,131.57,133.6,132.601838946804,1421417,0.0,1.0
2019-09-24,133.17,133.77,131.39,132.6,131.609310212172,1842535,0.0,1.0
2019-09-23,133.79,134.545,131.73,132.37,131.381028603207,1437334,0.0,1.0
2019-09-20,135.42,135.8,133.3498,134.18,133.17750561289,2256269,0.0,1.0
2019-09-19,134.34,135.98,133.78,134.48,133.47526423328,2015797,0.0,1.0
2019-09-18,132.28,134.08,132.2,133.81,132.810269981076,1765212,0.0,1.0
2019-09-17,131.38,132.9,130.23,132.69,131.698637798289,1414163,0.0,1.0
2019-09-16,131.54,132.03,129.85,131.28,130.299172282458,1272576,0.0,1.0
2019-09-13,132.67,133.02,131.74,132.3,131.311551591782,1074859,0.0,1.0
2019-09-12,130.9,132.28,130.58,131.65,130.666407914272,1216688,0.0,1.0
2019-09-11,129.6,130.61,128.95,130.55,129.574626306177,1250281,0.0,1.0
2019-09-10,131.21,131.21,128.23,130.17,129.197465387017,1789073,0.0,1.0
2019-09-09,130.49,131.52,129.77,131.21,130.229695271034,1772703,0.0,1.0
2019-09-06,131.52,133.805,131.36,131.71,130.72595963835,1406741,0.0,1.0
2019-09-05,130.47,131.99,129.54,131.55,130.567155040809,1387887,0.0,1.0
2019-09-04,129.72,130.07,127.98,128.7,127.738448147108,1049455,0.0,1.0
2019-09-03,129.06,130.3754,128.1,128.78,127.817850445879,1052465,0.0,1.0
2019-08-30,130.83,131.37,129.54,130.1,129.127988375592,760751,0.0,1.0
2019-08-29,130.69,131.74,129.66,130.01,129.038660789476,1346264,0.0,1.0
2019-08-28,127.57,129.91,127.04,129.38,128.413367686658,992847,0.0,1.0
2019-08-27,128.91,129.69,127.46,128.46,127.500241250796,1358748,0.0,1.0
2019-08-26,128.65,128.66,127.44,128.5,127.539942400182,1040068,0.0,1.0
2019-08-23,129.74,130.54,127.0,127.52,126.567264240243,1363194,0.0,1.0
2019-08-22,131.06,131.65,129.19,130.77,129.792982627796,1047989,0.0,1.0
2019-08-21,131.39,131.54,130.16,130.89,129.912086075952,1005043,0.34,1.0
2019-08-20,130.2,131.17,129.98,130.62,129.308212171308,1099430,0.0,1.0
2019-08-19,129.98,131.11,129.13,130.8,129.486404471039,2582000,0.0,1.0
2019-08-16,127.51,128.66,126.89,128.6,127.308498585441,1067583,0.0,1.0
2019-08-15,127.16,127.7,126.0,126.8,125.526575588133,1391027,0.0,1.0
2019-08-14,127.94,128.3,125.46,126.65,125.378082005024,2121560,0.0,1.0
2019-08-13,128.29,130.5,128.01,129.15,127.85297505684,1361546,0.0,1.0
2019-08-12,128.17,128.56,127.235,128.02,126.734323397419,1387787,0.0,1.0
2019-08-09,129.92,130.7,128.01,128.92,127.625284896073,1627312,0.0,1.0
2019-08-08,128.35,131.34,127.3101,130.47,129.159718588199,1963791,0.0,1.0
2019-08-07,125.54,127.45,124.7,127.17,125.892859759802,1740693,0.0,1.0
2019-08-06,127.32,128.14,125.92,127.06,125.783964465522,1472096,0.0,1.0
2019-08-05,126.9,128.28,125.47,126.5,125.229588421915,1715992,0.0,1.0
2019-08-02,130.59,132.03,128.89,129.17,127.872774201255,2430530,0.0,1.0
2019-08-01,132.91,133.48,130.57,131.41,130.090278375682,2839091,0.0,1.0
2019-07-31,137.29,137.29,131.3,132.74,131.406921479249,2543823,0.0,1.0
2019-07-30,136.54,137.08,133.69,135.25,133.891714103273,2853634,0.0,1.0
2019-07-29,138.9,139.98,137.27,138.71,137.316966086987,2162023,0.0,1.0
2019-07-26,140.98,144.0,138.73,139.42,138.019835713702,9142913,0.0,1.0
2019-07-25,138.41,139.49,137.77,138.21,136.821987476623,2320625,0.0,1.0
2019-07-24,136.81,138.44,136.02,137.82,136.43590416054,1832146,0.0,1.0
2019-07-23,136.5,137.63,135.99,137.31,135.931025977969,1239923,0.0,1.0
2019-07-22,134.82,136.74,134.5,136.02,134.653981163232,1717354,0.0,1.0
2019-07-19,136.5,137.38,135.06,135.1,133.743220520164,1554672,0.0,1.0
2019-07-18,134.13,137.14,134.117,136.47,135.099461912559,1459863,0.0,1.0
2019-07-17,136.14,137.16,135.11,135.14,133.782818808993,1229794,0.0,1.0
2019-07-16,135.0,136.54,134.6,136.37,135.000466190486,1314585,0.0,1.0
2019-07-15,135.0,135.2,133.9,134.74,133.386835920702,1472977,0.0,1.0
2019-07-12,134.11,134.76,133.71,134.58,133.228442765386,1044825,0.0,1.0
2019-07-11,133.33,133.99,132.874,133.94,132.594870144121,994857,0.0,1.0
2019-07-10,133.83,134.485,132.77,133.3,131.961297522856,1143600,0.0,1.0
2019-07-09,132.16,133.71,132.16,133.45,132.109791105965,827152,0.0,1.0
2019-07-08,134.58,135.03,132.13,132.48,131.14953260186,1127719,0.0,1.0
2019-07-05,134.16,135.17,132.92,135.12,133.763019664578,736356,0.0,1.0
2019-07-03,134.09,135.0,133.0601,134.88,133.525429931604,733550,0.0,1.0
2019-07-02,133.23,134.05,132.32,134.01,132.664167149572,1047508,0.0,1.0
2019-07-01,133.95,134.2,132.12,133.24,131.901900089612,1282311,0.0,1.0
2019-06-28,130.39,133.29,130.3402,133.03,131.694009073259,1710069,0.0,1.0
2019-06-27,128.39,130.32,127.95,130.14,128.83303270536,1029461,0.0,1.0
2019-06-26,130.04,130.71,127.52,127.66,126.377938797958,1502381,0.0,1.0
2019-06-25,130.82,131.6,129.69,129.75,128.446949389276,1007880,0.0,1.0
2019-06-24,131.0,131.95,130.1201,130.23,128.922128855225,1047418,0.0,1.0
2019-06-21,129.68,131.14,128.65,130.48,129.169618160407,1731209,0.0,1.0
2019-06-20,130.0,130.8,129.07,129.6,128.298455806167,1305135,0.0,1.0
2019-06-19,127.34,129.94,126.95,129.64,128.338054094996,1692087,0.0,1.0
2019-06-18,127.69,129.17,127.37,127.59,126.308641792507,1308603,0.0,1.0
2019-06-17,126.63,128.4,126.12,127.06,125.783964465522,1357905,0.0,1.0
2019-06-14,125.79,127.84,124.92,126.81,125.53647516034,1632481,0.0,1.0
2019-06-13,124.91,126.34,124.48,125.63,124.368325639883,1308994,0.0,1.0
2019-06-12,122.89,124.51,122.3501,124.22,122.972485958658,1213229,0.0,1.0
2019-06-11,122.51,124.16,122.5,123.06,121.824135582615,1376894,0.0,1.0
2019-06-10,123.2,124.49,121.54,121.75,120.527291623463,1468170,0.0,1.0
2019-06-07,120.88,122.94,120.56,122.6,121.368755261081,1384676,0.0,1.0
2019-06-06,121.0,122.23,119.4301,120.52,119.30964424197,1949210,0.0,1.0
2019-06-05,120.2,120.62,118.78,120.57,119.359142103006,1543899,0.0,1.0
2019-06-04,117.01,120.4,117.01,120.15,118.943360070301,2118113,0.0,1.0
2019-06-03,114.62,116.92,114.62,116.17,115.003330331809,1738333,0.0,1.0
2019-05-31,115.17,116.14,114.86,115.0,113.845080383559,1422800,0.0,1.0
2019-05-30,116.11,116.81,115.7,116.1,114.934033326358,1381714,0.0,1.0
2019-05-29,115.44,116.5,115.17,116.02,114.8548367487,1460167,0.0,1.0
2019-05-28,116.04,117.22,115.63,115.99,114.825138032078,1588725,0.0,1.0
2019-05-24,117.0,117.74,115.69,115.92,114.755841026627,1416762,0.0,1.0
2019-05-23,114.58,117.39,114.58,116.44,115.270618781405,1417261,0.0,1.0
2019-05-22,116.26,117.75,116.26,116.71,115.537907231001,1029915,0.32,1.0
2019-05-21,117.25,117.909,116.38,117.48,115.982169883774,1450744,0.0,1.0
2019-05-20,115.24,116.965,114.475,116.48,114.99491954428,2485790,0.0,1.0
2019-05-17,117.75,118.22,116.02,116.26,114.777724469591,1793147,0.0,1.0
2019-05-16,119.33,120.44,117.995,118.17,116.663372618025,2238671,0.0,1.0
2019-05-15,118.7,120.95,118.32,119.14,117.621005447334,1724499,0.0,1.0
2019-05-14,117.55,119.9225,117.0501,119.56,118.035650589922,2271161,0.0,1.0
2019-05-13,116.17,117.03,115.07,116.77,115.281222142733,2155063,0.0,1.0
2019-05-10,120.23,120.62,117.2,118.76,117.245850318326,2343018,0.0,1.0
2019-05-09,120.06,120.87,118.27,119.3,117.778965501653,1550804,0.0,1.0
2019-05-08,122.23,122.8,120.6,121.87,120.316198874153,1574606,0.0,1.0
2019-05-07,123.1,125.34,122.47,122.87,121.303449213647,2425188,0.0,1.0
2019-05-06,124.52,125.94,123.45,124.09,122.50789462783,1889226,0.0,1.0
2019-05-03,124.39,127.18,123.0,127.1,125.479518149708,3869929,0.0,1.0
2019-05-02,128.56,128.93,126.47,128.23,126.595111033336,2238317,0.0,1.0
2019-05-01,130.03,131.71,128.69,128.81,127.167716230243,1604177,0.0,1.0
2019-04-30,129.39,130.1,128.66,129.84,128.184584079922,1800032,0.0,1.0
2019-04-29,127.61,130.64,127.59,129.98,128.322799127451,1791520,0.0,1.0
2019-04-26,125.89,129.2,125.32,127.76,126.131103373774,1850125,0.0,1.0
2019-04-25,124.62,126.39,123.96,125.22,123.623487511459,1328220,0.0,1.0
2019-04-24,126.0,126.5,124.31,124.49,122.902794763628,1253065,0.0,1.0
2019-04-23,124.45,126.48,124.1,125.88,124.275072735525,1631564,0.0,1.0
2019-04-22,124.34,124.76,123.78,124.35,122.764579716099,1591173,0.0,1.0
2019-04-18,125.17,125.17,123.68,124.51,122.922539770418,1154739,0.0,1.0
2019-04-17,126.59,127.06,123.15,124.82,123.228587375661,1985379,0.0,1.0
2019-04-16,127.96,128.24,125.79,125.99,124.383670272869,2014434,0.0,1.0
2019-04-15,126.19,126.19,124.28,125.45,123.850555089542,869209,0.0,1.0
2019-04-12,125.1,126.29,124.75,125.79,124.18622020497,1066527,0.0,1.0
2019-04-11,124.47,125.0,123.9431,124.59,123.001519797577,687419,0.0,1.0
2019-04-10,123.85,124.35,122.15,124.16,122.577002151595,752723,0.0,1.0
2019-04-09,123.11,124.25,122.54,123.94,122.359807076906,908595,0.0,1.0
2019-04-08,122.25,123.32,122.09,123.21,121.639114329075,1435908,0.0,1.0
2019-04-05,123.16,124.09,122.17,122.5,120.938166588034,1080530,0.0,1.0
2019-04-04,122.23,123.07,121.69,122.55,120.987529105009,794475,0.0,1.0
2019-04-03,121.5,122.46,121.045,122.07,120.513648942052,1962134,0.0,1.0
2019-04-02,120.0,121.04,119.85,120.44,118.904430888676,1953088,0.0,1.0
2019-04-01,120.55,120.81,119.78,120.25,118.716853324173,2331567,0.0,1.0
2019-03-29,119.85,120.74,118.93,119.0,117.482790399805,1688806,0.0,1.0
2019-03-28,120.02,120.25,117.97,119.06,117.542025420175,1380375,0.0,1.0
2019-03-27,122.63,122.63,119.52,119.8,118.2725906714,1860561,0.0,1.0
2019-03-26,123.17,124.415,122.04,122.1,120.543266452237,2181426,0.0,1.0
2019-03-25,120.93,122.46,120.0,122.08,120.523521445447,1024463,0.0,1.0
2019-03-22,123.7,124.28,121.56,121.64,120.089131296069,1219662,0.0,1.0
2019-03-21,122.49,124.27,122.04,124.1,122.517767131225,890327,0.0,1.0
2019-03-20,122.55,123.03,121.3501,122.47,120.90854907785,1122204,0.0,1.0
2019-03-19,121.43,123.39,121.15,122.24,120.681481499766,1339938,0.0,1.0
2019-03-18,121.45,122.2951,120.88,121.15,119.605378629717,1857571,0.0,1.0
2019-03-15,121.33,122.29,121.045,121.56,120.01015126891,1842809,0.0,1.0
2019-03-14,121.02,121.405,120.14,120.8,119.259841010894,1088559,0.0,1.0
2019-03-13,120.52,121.43,119.53,120.48,118.943920902256,1284762,0.0,1.0
2019-03-12,121.98,122.29,119.28,120.55,119.013028426021,1534370,0.0,1.0
2019-03-11,122.06,122.07,120.33,121.87,120.316198874153,1633576,0.0,1.0
2019-03-08,121.77,122.47,120.71,121.36,119.812701201011,1242521,0.0,1.0
2019-03-07,125.0,125.43,122.47,123.16,121.589751812101,1912690,0.0,1.0
2019-03-06,125.93,127.5,124.63,125.28,123.682722531828,1363115,0.32,1.0
2019-03-05,125.06,126.5,124.21,125.97,124.04707450107,1234952,0.0,1.0
2019-03-04,126.04,126.45,123.62,125.0,123.091881500625,1262664,0.0,1.0
2019-03-01,125.18,125.84,123.98,125.27,123.357759964667,1330874,0.0,1.0
2019-02-28,126.3,126.92,122.8129,123.31,121.427679262737,2602359,0.0,1.0
2019-02-27,126.9,129.115,126.65,128.2,126.243033667041,1628627,0.0,1.0
2019-02-26,125.95,128.32,125.46,127.56,125.612803233758,1639654,0.0,1.0
2019-02-25,127.82,128.23,125.74,126.16,124.234174160951,1443996,0.0,1.0
2019-02-22,128.28,129.34,126.72,126.98,125.041656903595,1190805,0.0,1.0
2019-02-21,128.33,128.81,126.61,128.1,126.144560161841,1161941,0.0,1.0
2019-02-20,128.28,129.67,127.97,128.59,126.627080337323,951576,0.0,1.0
2019-02-19,124.56,128.62,124.31,128.25,126.292270419641,1410182,0.0,1.0
2019-02-15,127.25,127.84,126.44,127.09,125.149977759316,1488134,0.0,1.0
2019-02-14,126.08,127.81,125.5,126.76,124.825015192154,1253364,0.0,1.0
2019-02-13,125.99,127.5,125.08,127.46,125.514329728557,1632006,0.0,1.0
2019-02-12,127.64,127.85,125.86,126.58,124.647762882793,2603855,0.0,1.0
2019-02-11,131.0,132.0,126.35,126.63,124.696999635393,2478961,0.0,1.0
2019-02-08,135.0,135.13,129.06,130.8,128.803344802254,5798949,0.0,1.0
2019-02-07,127.18,128.41,126.28,127.87,125.91807109988,3283368,0.0,1.0
2019-02-06,126.6,127.92,125.36,127.88,125.9279184504,1858398,0.0,1.0
2019-02-05,124.24,127.03,123.9284,126.21,124.283410913551,2294281,0.0,1.0
2019-02-04,121.78,124.57,121.69,123.54,121.654168324698,1812406,0.0,1.0
2019-02-01,119.52,122.06,119.36,121.97,120.10813429305,1400743,0.0,1.0
2019-01-31,119.12,120.86,117.9401,119.25,117.429654951596,1289776,0.0,1.0
2019-01-30,117.89,120.09,117.25,119.42,117.597059910437,1114152,0.0,1.0
2019-01-29,117.0,117.85,115.83,117.08,115.292779888746,732663,0.0,1.0
2019-01-28,115.8,118.16,115.37,117.04,115.253390486665,939588,0.0,1.0
2019-01-25,117.75,118.06,117.0,117.11,115.322321940306,1208554,0.0,1.0
2019-01-24,116.54,118.28,115.96,117.42,115.627589806427,959698,0.0,1.0
2019-01-23,116.05,117.34,115.07,116.65,114.869343816383,1286719,0.0,1.0
2019-01-22,117.03,118.005,114.295,115.65,113.884608764378,1241754,0.0,1.0
2019-01-18,118.0,119.46,115.76,118.48,116.671408961553,973515,0.0,1.0
2019-01-17,115.46,117.475,114.9,116.71,114.928427919504,1208555,0.0,1.0
2019-01-16,116.7,117.0,115.26,116.0,114.22926603258,915261,0.0,1.0
2019-01-15,115.4,116.91,114.97,116.73,114.948122620544,1324048,0.0,1.0
2019-01-14,112.85,115.46,112.435,115.21,113.451325341496,1475641,0.0,1.0
2019-01-11,113.49,114.25,113.07,114.22,112.476437640011,1001063,0.0,1.0
2019-01-10,113.48,114.77,113.02,114.2,112.456742938971,1506137,0.0,1.0
2019-01-09,113.66,115.39,111.5,114.62,112.870331660813,2859041,0.0,1.0
2019-01-08,115.44,117.25,114.41,116.97,115.184459033025,1777245,0.0,1.0
2019-01-07,112.92,115.25,112.38,114.56,112.811247557693,1232096,0.0,1.0
2019-01-04,111.04,114.0,110.56,113.09,111.363687031246,2289302,0.0,1.0
2019-01-03,111.17,112.0299,108.11,108.52,106.863447843583,1645457,0.0,1.0
2019-01-02,110.4,113.0,110.2,111.98,110.27063112352,1235087,0.0,1.0
2018-12-31,114.33,114.6,111.53,112.65,110.930403608363,1162461,0.0,1.0
2018-12-28,114.07,114.99,112.51,113.29,111.560634041647,1364838,0.0,1.0
2018-12-27,112.27,114.48,110.55,114.37,112.624147897812,1347862,0.0,1.0
2018-12-26,109.81,114.4,108.64,114.2,112.456742938971,1903223,0.0,1.0
2018-12-24,109.71,110.59,108.41,109.1,107.434594173746,718892,0.0,1.0
2018-12-21,114.19,115.38,109.93,110.15,108.468565978351,2916505,0.0,1.0
2018-12-20,115.0,115.84,112.68,114.31,112.565063794692,1625321,0.0,1.0
2018-12-19,118.58,120.96,114.12,115.15,113.392241238376,2155625,0.0,1.0
2018-12-18,117.84,119.515,117.11,118.26,116.454767250111,1171392,0.0,1.0
2018-12-17,117.67,119.25,115.65,116.93,115.145069630945,1531425,0.0,1.0
2018-12-14,118.55,119.37,117.54,118.36,116.553240755312,986324,0.0,1.0
2018-12-13,121.42,122.12,118.4,119.59,117.764464869278,1161450,0.0,1.0
2018-12-12,119.8,122.76,119.8,121.1,119.251414797806,1400988,0.0,1.0
2018-12-11,120.56,121.71,118.14,118.35,116.543393404792,1576805,0.0,1.0
2018-12-10,118.01,119.69,117.17,118.78,116.966829477154,1570714,0.0,1.0
2018-12-07,120.43,121.57,117.13,118.24,116.435072549071,1888830,0.0,1.0
2018-12-06,116.62,120.75,116.066,120.65,118.808284024403,1519917,0.0,1.0
2018-12-04,120.14,121.93,118.47,118.78,116.966829477154,1520750,0.0,1.0
2018-12-03,123.3,123.5702,120.03,120.65,118.808284024403,1368096,0.0,1.0
2018-11-30,120.16,121.94,120.0,120.79,118.946146931684,1316070,0.0,1.0
2018-11-29,119.4,120.35,118.87,119.74,117.912175127079,1109327,0.0,1.0
2018-11-28,118.0,120.53,116.97,120.16,118.325763848921,1286527,0.0,1.0
2018-11-27,115.71,117.89,115.36,117.54,115.745758012668,981827,0.0,1.0
2018-11-26,115.1,117.0,114.615,116.58,114.800412362743,1272049,0.0,1.0
2018-11-23,112.6,113.72,112.02,113.14,111.412923783846,573524,0.0,1.0
2018-11-21,112.47,114.928,112.47,113.09,111.363687031246,1421208,0.0,1.0
2018-11-20,111.05,112.87,110.2601,111.62,109.916126504798,1983751,0.0,1.0
2018-11-19,117.23,117.39,112.54,113.1,111.373534381766,2037501,0.0,1.0
2018-11-16,118.65,120.99,115.555,116.95,115.164764331985,2373234,0.0,1.0
2018-11-15,121.01,121.94,117.89,119.75,117.922022477599,2799592,0.0,1.0
2018-11-14,123.01,125.18,121.41,121.93,120.06874489097,1597976,0.32,1.0
2018-11-13,122.97,124.35,121.48,122.38,120.196425355885,1210200,0.0,1.0
2018-11-12,123.87,124.26,121.84,122.25,120.06874489097,1562531,0.0,1.0
2018-11-09,124.95,125.97,123.81,124.04,121.826806677103,1676183,0.0,1.0
2018-11-08,128.25,128.69,124.72,125.43,123.192005494269,1678625,0.0,1.0
2018-11-07,126.53,128.68,126.31,128.38,126.089369890411,1839759,0.0,1.0
2018-11-06,126.22,127.89,124.61,125.03,122.7991425253,2118288,0.0,1.0
2018-11-05,126.59,127.6,125.04,126.89,124.625955331003,1750605,0.0,1.0
2018-11-02,128.28,128.85,125.41,126.51,124.252735510483,1612280,0.0,1.0
2018-11-01,125.66,127.86,124.57,127.62,125.342930249371,1912530,0.0,1.0
2018-10-31,125.87,126.73,125.1501,125.43,123.192005494269,2391783,0.0,1.0
2018-10-30,121.28,125.03,120.1524,124.49,122.268777517193,2452536,0.0,1.0
2018-10-29,122.22,125.45,119.215,121.73,119.558023031311,2884965,0.0,1.0
2018-10-26,122.66,125.44,118.54,120.5,118.349969401733,5645279,0.0,1.0
2018-10-25,115.32,119.1,113.85,117.57,115.472248154039,4111621,0.0,1.0
2018-10-24,118.0,119.39,113.87,114.22,112.182020788929,2924127,0.0,1.0
2018-10-23,116.06,117.53,113.685,117.21,115.118671481968,2195753,0.0,1.0
2018-10-22,119.17,119.9299,117.42,118.5,116.385654556891,1279839,0.0,1.0
2018-10-19,119.17,119.58,117.33,118.32,116.208866220855,1499353,0.0,1.0
2018-10-18,119.82,120.5,117.56,118.44,116.326725111546,1792644,0.0,1.0
2018-10-17,121.46,121.5847,118.87,120.55,118.399077272854,1728563,0.0,1.0
2018-10-16,118.83,122.1,118.56,121.91,119.734811367347,1639927,0.0,1.0
2018-10-15,118.23,119.61,116.45,118.55,116.434762428012,1315014,0.0,1.0
2018-10-12,118.86,119.69,115.86,118.56,116.444584002236,1619551,0.0,1.0
2018-10-11,117.13,118.47,114.24,115.69,113.625792199888,2086877,0.0,1.0
2018-10-10,121.03,121.3,116.7,116.76,114.676700641878,1902427,0.0,1.0
2018-10-09,122.13,123.43,121.135,121.36,119.194624785015,1306817,0.0,1.0
2018-10-08,123.13,124.15,121.02,122.59,120.402678414593,1520167,0.0,1.0
2018-10-05,127.1,127.37,122.0901,123.73,121.522337876153,2002628,0.0,1.0
2018-10-04,129.13,129.3,126.73,126.94,124.675063202124,1563407,0.0,1.0
2018-10-03,128.14,129.47,126.6,129.37,127.061705738608,1209081,0.0,1.0
2018-10-02,130.39,130.615,128.79,128.96,126.659021195415,1118722,0.0,1.0
2018-10-01,131.44,131.92,130.14,130.32,127.994755289907,1358019,0.0,1.0
2018-09-28,130.95,131.6,129.69,130.48,128.151900477495,1281503,0.0,1.0
2018-09-27,132.0,132.96,131.22,131.5,129.153701048364,1103923,0.0,1.0
2018-09-26,131.07,132.99,131.07,131.64,129.291203087503,2008594,0.0,1.0
2018-09-25,132.52,132.57,130.45,130.78,128.446547704221,1411343,0.0,1.0
2018-09-24,132.94,133.29,130.92,132.21,129.851032818283,1935200,0.0,1.0
2018-09-21,134.99,135.69,133.55,133.73,131.343912100363,2440124,0.0,1.0
2018-09-20,133.37,134.77,133.07,134.43,132.031422296058,1586387,0.0,1.0
