,CLB_Open,CLB_High,CLB_Low,CLB_Close,CLB_Adj Close,CLB_Volume,CLB_Dividend Amount,CLB_Split Coefficient
2011-08-04,105.45,105.7,99.25,99.55,84.2715473389745,534800,0.0,1.0
2011-08-03,107.07,107.47,104.29,106.93,90.5189006223661,577300,0.0,1.0
2011-08-02,107.7,110.2298,106.73,106.83,90.4342481388513,689900,0.0,1.0
2011-08-01,110.14,110.55,106.6308,107.83,91.2807729739992,382400,0.0,1.0
2011-07-29,105.67,109.29,105.0,108.68,92.000319083875,650200,0.0,1.0
2011-07-28,106.77,108.28,106.49,106.57,90.2141516817129,450400,0.0,1.0
2011-07-27,109.5,110.489,106.83,106.97,90.552761615772,668800,0.0,1.0
2011-07-26,110.02,110.55,108.45,108.85,92.1442283058501,456900,0.0,1.0
2011-07-25,108.15,112.1,108.14,110.82,93.8118822310915,532400,0.0,1.0
2011-07-22,108.08,110.37,107.8,109.31,92.5336297300181,553400,0.0,1.0
2011-07-21,108.85,111.0,107.9,108.64,91.966458090469,1415600,0.0,1.0
2011-07-20,114.98,114.98,111.59,113.71,96.258339004669,769000,0.25,1.0
2011-07-19,115.95,116.48,113.1,116.13,98.0912680643402,847000,0.0,1.0
2011-07-18,116.74,117.1,114.83,115.16,97.2719403279894,393000,0.0,1.0
2011-07-15,116.13,116.86,115.99,116.64,98.5220486267514,461700,0.0,1.0
2011-07-14,115.53,116.6,114.79,115.34,97.4239805264875,414500,0.0,1.0
2011-07-13,114.87,117.07,114.87,115.48,97.5422340142082,266800,0.0,1.0
2011-07-12,114.21,115.42,113.95,114.19,96.4526125916387,272100,0.0,1.0
2011-07-11,114.28,115.56,113.571,114.67,96.8580531209669,385200,0.0,1.0
2011-07-08,113.63,115.78,113.27,115.57,97.6182541134573,329500,0.0,1.0
2011-07-07,117.0,118.5,115.31,115.6,97.6435941465403,351100,0.0,1.0
2011-07-06,114.46,116.62,114.04,116.02,97.9983546097025,493000,0.0,1.0
2011-07-05,113.53,115.25,113.47,114.46,96.6806728893858,426300,0.0,1.0
2011-07-01,111.63,113.91,110.41,113.51,95.8782385084238,420600,0.0,1.0
2011-06-30,110.25,112.1,110.22,111.54,94.2142430026393,446400,0.0,1.0
2011-06-29,109.16,111.44,108.42,110.13,93.0232614477377,427200,0.0,1.0
2011-06-28,106.31,107.98,106.26,107.54,90.8355719249044,622000,0.0,1.0
2011-06-27,105.24,106.08,104.02,105.51,89.1208963529539,544200,0.0,1.0
2011-06-24,107.8,108.38,105.57,105.66,89.2475965183689,541500,0.0,1.0
2011-06-23,106.75,108.2,104.412,107.91,91.1480989995948,590500,0.0,1.0
2011-06-22,109.29,111.439,108.1,108.17,91.3677126196476,510400,0.0,1.0
2011-06-21,106.29,110.13,106.23,109.52,92.5080141083832,498200,0.0,1.0
2011-06-20,103.47,106.08,103.18,105.39,89.0195362206218,441400,0.0,1.0
2011-06-17,105.4,105.4,102.97,103.31,87.2626272601996,385900,0.0,1.0
2011-06-16,103.46,104.69,101.85,104.28,88.0819549965504,558400,0.0,1.0
2011-06-15,103.83,106.2,103.18,103.53,87.4484541694751,729200,0.0,1.0
2011-06-14,102.12,105.34,102.04,104.54,88.3015686166031,822500,0.0,1.0
2011-06-13,101.07,102.46,99.9,101.04,85.345231423585,662800,0.0,1.0
2011-06-10,101.43,102.62,100.76,100.86,85.193191225087,443600,0.0,1.0
2011-06-09,100.79,102.68,100.79,102.22,86.3419393915169,431700,0.0,1.0
2011-06-08,99.66,101.86,99.42,100.53,84.9144508611738,503300,0.0,1.0
2011-06-07,100.54,101.23,99.7901,99.99,84.4583302656796,413800,0.0,1.0
2011-06-06,101.42,103.26,99.85,100.25,84.6779438857324,346100,0.0,1.0
2011-06-03,100.85,102.95,100.34,101.98,86.1392191268528,262500,0.0,1.0
2011-06-02,101.56,103.18,100.3,102.01,86.1645591599358,348400,0.0,1.0
2011-06-01,102.23,104.33,101.26,101.66,85.868925440634,551300,0.0,1.0
2011-05-31,103.35,103.8699,101.18,102.69,86.7389332431507,505700,0.0,1.0
2011-05-27,102.45,103.72,102.06,102.78,86.8149533423997,270600,0.0,1.0
2011-05-26,98.84,102.589,98.84,102.06,86.2067925484075,524400,0.0,1.0
2011-05-25,97.43,100.36,97.22,99.59,84.1204631579061,453200,0.0,1.0
2011-05-24,97.76,99.22,97.13,97.54,82.388894230567,228000,0.0,1.0
2011-05-23,96.35,97.47,95.82,97.12,82.0341337674048,326600,0.0,1.0
2011-05-20,97.26,98.35,96.62,97.67,82.4987010405933,366800,0.0,1.0
2011-05-19,97.73,98.66,97.24,97.5,82.3551075197896,486000,0.0,1.0
2011-05-18,95.69,97.39,95.64,97.14,82.0510271227935,638900,0.0,1.0
2011-05-17,93.13,96.41,92.466,95.66,80.8009188240315,783800,0.0,1.0
2011-05-16,93.03,94.788,92.57,93.52,78.9933297974433,570100,0.0,1.0
2011-05-13,93.69,93.92,92.22,93.22,78.7399294666132,321600,0.0,1.0
2011-05-12,93.91,94.42,91.9,93.39,78.8835229874169,534000,0.0,1.0
2011-05-11,96.28,96.28,93.53,94.41,79.7450841122394,482100,0.0,1.0
2011-05-10,94.83,96.92,94.256,96.46,81.4766530395785,489700,0.0,1.0
2011-05-09,92.7,95.08,92.34,94.91,80.1674179969562,516000,0.0,1.0
2011-05-06,92.63,94.74,92.02,92.52,78.1486620280096,431500,0.0,1.0
2011-05-05,90.08,93.7,89.2307,92.28,77.9459417633455,717400,0.0,1.0
2011-05-04,91.88,91.88,88.94,91.16,76.9999138615797,570800,0.0,1.0
2011-05-03,93.04,93.65,90.25,91.73,77.4813744901569,493500,0.0,1.0
2011-05-02,95.97,102.92,92.91,93.59,79.0524565413037,404400,0.0,1.0
2011-04-29,95.1,96.37,94.19,95.98,81.0712125102503,241000,0.0,1.0
2011-04-28,94.8,96.29,94.2,94.87,80.1336312861789,205200,0.0,1.0
2011-04-27,97.18,97.18,94.19,95.41,80.5897518816731,379900,0.0,1.0
2011-04-26,97.64,97.84,96.28,96.88,81.8314135027407,1100000,0.25,1.0
2011-04-25,96.48,97.73,95.82,97.57,82.2021107326512,325600,0.0,1.0
2011-04-21,96.14,96.91,95.74,96.76,81.5196908321341,408400,0.0,1.0
2011-04-20,98.89,99.57,95.57,96.18,81.0310444836158,1007700,0.0,1.0
2011-04-19,95.86,97.675,94.6,97.27,81.9493626213486,605500,0.0,1.0
2011-04-18,94.14,96.25,93.06,95.53,80.4834235757935,469100,0.0,1.0
2011-04-15,94.16,95.8571,93.41,95.35,80.3317747090119,324400,0.0,1.0
2011-04-14,94.18,94.65,92.68,93.81,79.0343344043252,570200,0.0,1.0
2011-04-13,95.44,96.33,94.7001,94.97,80.0116271013619,350900,0.0,1.0
2011-04-12,96.11,96.11,92.7,95.21,80.213825590404,766300,0.0,1.0
2011-04-11,99.91,100.2,96.68,96.89,81.6292150136986,299900,0.0,1.0
2011-04-08,99.95,101.185,99.61,99.92,84.1819709378549,197400,0.0,1.0
2011-04-07,101.28,101.9517,99.66,99.76,84.0471719451602,376800,0.0,1.0
2011-04-06,105.27,105.73,101.63,101.67,85.6563349204535,342700,0.0,1.0
2011-04-05,105.19,105.68,104.81,105.15,88.5882130115637,230900,0.0,1.0
2011-04-04,104.0,105.75,104.0,105.16,88.5966379486071,227200,0.0,1.0
2011-04-01,102.53,104.13,102.36,103.71,87.3750220773112,316600,0.0,1.0
2011-03-31,102.62,102.96,101.37,102.17,86.0775817726245,247900,0.0,1.0
2011-03-30,102.99,103.38,101.183,102.29,86.1786810171455,466800,0.0,1.0
2011-03-29,101.03,102.9,100.16,102.58,86.4230041914047,878200,0.0,1.0
2011-03-28,100.03,101.8099,99.5,101.21,85.2687878164561,661600,0.0,1.0
2011-03-25,100.81,100.91,99.43,100.13,84.3588946157667,613400,0.0,1.0
2011-03-24,100.38,101.38,99.3401,100.84,84.9570651458496,292900,0.0,1.0
2011-03-23,99.15,100.37,98.3001,100.25,84.4599938602878,233300,0.0,1.0
2011-03-22,100.0,101.14,98.9001,99.39,83.7354492745537,147100,0.0,1.0
2011-03-21,98.19,100.17,98.09,100.16,84.384169426897,234300,0.0,1.0
2011-03-18,99.16,99.5,96.62,97.07,81.7808638804802,378000,0.0,1.0
2011-03-17,97.45,98.6,96.97,98.14,82.6823321441261,244000,0.0,1.0
2011-03-16,98.01,99.46,95.71,96.03,80.9046704279645,399300,0.0,1.0
2011-03-15,96.04,99.0,95.55,98.23,82.7581565775169,183600,0.0,1.0
2011-03-14,98.0,98.82,96.4001,98.65,83.1120039333406,187000,0.0,1.0
2011-03-11,96.89,98.73,95.58,98.17,82.7076069552564,275800,0.0,1.0
2011-03-10,100.76,100.76,97.32,97.53,82.1684109844775,476100,0.0,1.0
2011-03-09,102.24,102.76,100.71,101.01,85.1002890755877,186900,0.0,1.0
2011-03-08,102.53,103.88,100.58,101.9,85.8501084724521,233400,0.0,1.0
2011-03-07,103.06,104.19,101.69,102.99,86.7684266101849,259500,0.0,1.0
2011-03-04,103.74,103.74,101.92,102.89,86.6841772397507,163900,0.0,1.0
2011-03-03,102.85,103.87,102.78,103.03,86.8021263583586,230300,0.0,1.0
2011-03-02,100.77,102.77,99.53,102.51,86.3640296321008,214200,0.0,1.0
2011-03-01,103.08,104.4,99.99,100.29,84.4936936084615,459300,0.0,1.0
2011-02-28,102.21,103.7599,101.99,103.35,87.0717243437481,394000,0.0,1.0
2011-02-25,100.38,101.93,100.13,101.91,85.8585334094955,294800,0.0,1.0
2011-02-24,100.62,101.73,98.61,99.57,83.8870981413352,329800,0.0,1.0
2011-02-23,100.75,102.92,99.66,100.26,84.4684187973312,379800,0.0,1.0
2011-02-22,102.22,103.92,100.04,101.02,85.1087140126312,486300,0.0,1.0
2011-02-18,103.98,104.0,101.57,102.09,86.0101822762771,356700,0.0,1.0
2011-02-17,102.35,104.06,102.21,103.43,87.1391238400954,360700,0.0,1.0
2011-02-16,100.5,102.48,99.65,102.25,86.1449812689718,361400,0.0,1.0
2011-02-15,98.65,100.24,98.61,99.77,84.0555968822036,863000,0.0,1.0
2011-02-14,96.7,98.98,96.01,98.6,83.0698792481235,299300,0.0,1.0
2011-02-11,95.67,96.99,95.67,96.55,81.3427671542223,437600,0.0,1.0
2011-02-10,92.95,95.64,92.0,95.49,80.4497238276198,637600,0.0,1.0
2011-02-09,91.1,92.14,90.517,91.3,76.9196752064267,341400,0.0,1.0
2011-02-08,91.33,92.0,89.98,91.4,77.0039245768609,467600,0.0,1.0
2011-02-07,91.13,92.8,90.94,91.29,76.9112502693833,427600,0.0,1.0
2011-02-04,92.46,92.76,90.56,91.09,76.7427515285149,300500,0.0,1.0
2011-02-03,92.09,92.77,90.95,92.76,78.1497160147661,175800,0.0,1.0
2011-02-02,91.5,92.9699,91.4,91.86,77.3914716808582,133100,0.0,1.0
2011-02-01,91.57,92.49,91.23,91.38,76.9870747027741,238300,0.0,1.0
2011-01-31,89.05,91.26,88.94,91.26,76.885975458253,258600,0.0,1.0
2011-01-28,87.6,89.24,87.43,88.91,74.9061152530493,326600,0.0,1.0
2011-01-27,86.9,88.37,86.9,87.67,73.8614230596652,394200,0.0,1.0
2011-01-26,84.93,86.96,84.74,86.74,73.0779039146271,348900,0.0,1.0
2011-01-25,83.98,84.67,82.95,84.48,71.1738681428141,490700,0.0,1.0
2011-01-24,85.1,85.1,83.01,83.98,70.7526212906431,469900,0.0,1.0
2011-01-21,87.49,87.49,85.03,85.29,71.8562880433311,465000,0.25,1.0
2011-01-20,89.64,89.674,86.73,86.8,72.9147276380774,548100,0.0,1.0
2011-01-19,90.57,91.19,89.75,89.91,75.5272253679671,205100,0.0,1.0
2011-01-18,90.83,90.94,90.03,90.75,76.2328517644646,193100,0.0,1.0
2011-01-14,89.96,90.55,89.21,90.53,76.0480448510962,246300,0.0,1.0
2011-01-13,89.6,90.66,89.0907,89.95,75.5608266249431,216400,0.0,1.0
2011-01-12,89.45,89.6,88.19,89.49,75.1744121697183,220600,0.0,1.0
2011-01-11,87.18,89.1,86.9801,89.03,74.7879977144935,288900,0.0,1.0
2011-01-10,87.0,87.0325,86.095,86.72,72.8475251241253,264800,0.0,1.0
2011-01-07,87.79,87.88,86.2001,87.28,73.3179427217903,256600,0.0,1.0
2011-01-06,89.46,89.836,87.48,87.78,73.7379584339912,219900,0.0,1.0
2011-01-05,88.5,89.86,87.49,89.57,75.2416146836704,703500,0.0,1.0
2011-01-04,89.93,90.43,88.3,88.92,74.6955942578093,291700,0.0,1.0
2011-01-03,89.55,89.96,88.96,89.43,75.1240102842542,373900,0.0,1.0
2010-12-31,89.71,89.97,88.94,89.05,74.8047983429815,137800,0.0,1.0
2010-12-30,90.01,90.85,89.57,89.63,75.2920165691345,79200,0.0,1.0
2010-12-29,89.4,90.94,89.0001,90.19,75.7624341667996,192200,0.0,1.0
2010-12-28,89.1,89.32,88.69,89.1,74.8467999142016,187300,0.0,1.0
2010-12-27,89.93,90.0,88.72,89.0,74.7627967717614,179600,0.0,1.0
2010-12-23,90.99,91.15,90.14,90.27,75.8296366807517,203400,0.0,1.0
2010-12-22,91.34,91.95,91.0,91.1,76.5268627630052,181500,0.0,1.0
2010-12-21,91.59,92.05,90.93,91.37,76.7536712475937,211000,0.0,1.0
2010-12-20,91.52,92.1,90.97,91.56,76.91327721823,278400,0.0,1.0
2010-12-17,90.13,91.52,89.52,91.52,76.879675961254,418600,0.0,1.0
2010-12-16,88.94,90.41,88.35,90.19,75.7624341667996,314500,0.0,1.0
2010-12-15,89.57,90.4,88.6,88.92,74.6955942578093,236000,0.0,1.0
2010-12-14,89.2,90.26,89.08,89.28,74.9980055705939,263200,0.0,1.0
2010-12-13,89.45,90.45,88.92,89.03,74.7879977144935,195700,0.0,1.0
2010-12-10,88.89,89.06,88.38,88.93,74.7039945720533,106600,0.0,1.0
2010-12-09,89.61,89.71,88.17,88.74,74.5443886014169,205200,0.0,1.0
2010-12-08,90.09,90.91,88.95,89.3,75.0148061990819,226900,0.0,1.0
2010-12-07,90.81,91.32,89.9,90.04,75.6364294531393,380300,0.0,1.0
2010-12-06,88.78,90.24,88.33,89.91,75.5272253679671,301800,0.0,1.0
2010-12-03,87.47,89.38,87.15,88.81,74.6031908011251,337200,0.0,1.0
2010-12-02,87.02,87.85,86.99,87.63,73.6119537203309,273500,0.0,1.0
2010-12-01,86.93,88.16,86.59,86.81,72.9231279523214,411100,0.0,1.0
2010-11-30,85.36,86.7,85.16,85.6,71.9066899287952,1293100,0.0,1.0
2010-11-29,85.16,86.44,84.52,86.22,72.4275094119244,216100,0.0,1.0
2010-11-26,85.07,86.2,85.07,85.49,71.814286472111,123900,0.0,1.0
2010-11-24,84.29,85.89,84.29,85.75,72.0326946424555,367500,0.0,1.0
2010-11-23,83.57,83.9,82.74,83.89,70.4702361930681,401100,0.0,1.0
2010-11-22,83.69,84.62,83.43,84.43,70.9238531622451,293500,0.0,1.0
2010-11-19,84.0,84.61,83.0,83.93,70.5038374500442,265200,0.0,1.0
2010-11-18,83.28,84.37,83.26,84.21,70.7390462488767,281000,0.0,1.0
2010-11-17,81.98,82.76,81.98,82.58,69.3697950271018,266000,0.0,1.0
2010-11-16,82.21,82.68,79.92,81.88,68.7817730300205,821800,0.0,1.0
2010-11-15,82.89,83.55,82.72,82.86,69.6050038259343,167600,0.0,1.0
2010-11-12,83.06,83.88,82.1,82.78,69.5378013119821,601700,0.0,1.0
2010-11-11,83.17,84.18,83.09,83.71,70.3190305366758,225700,0.0,1.0
2010-11-10,81.82,83.63,81.6701,83.55,70.1846255087715,375800,0.0,1.0
2010-11-09,82.35,82.93,81.1801,81.77,68.6893695733363,312800,0.0,1.0
2010-11-08,81.4,82.31,81.15,82.08,68.9497793149009,248000,0.0,1.0
2010-11-05,81.78,81.88,80.81,81.77,68.6893695733363,184600,0.0,1.0
2010-11-04,80.39,82.17,80.0,81.93,68.8237746012406,685500,0.0,1.0
2010-11-03,78.58,79.7,78.1,79.65,66.9085029536045,501100,0.0,1.0
2010-11-02,77.78,78.5,77.0,78.48,65.9256661870543,559300,0.0,1.0
2010-11-01,78.26,78.5,77.39,77.7,65.2704416760209,415000,0.0,1.0
2010-10-29,77.8,78.62,77.12,77.77,65.329243875729,529000,0.0,1.0
2010-10-28,78.91,79.05,77.69,78.0,65.5224511033415,491100,0.0,1.0
2010-10-27,78.09,78.67,78.0,78.5,65.9424668155424,419200,0.0,1.0
2010-10-26,78.69,79.1,78.221,78.8,66.1944762428629,573100,0.0,1.0
2010-10-25,79.88,80.79,78.31,79.12,66.4632862986715,623800,0.0,1.0
2010-10-22,80.91,81.74,78.97,79.59,66.8581010681403,912500,0.0,1.0
2010-10-21,84.8,85.52,79.91,80.67,67.7653350064943,2047200,0.0,1.0
2010-10-20,85.66,86.35,84.42,84.8,71.2346647892738,739900,0.06,1.0
2010-10-19,86.48,88.58,83.35,85.89,72.099285396544,614400,0.0,1.0
2010-10-18,89.58,90.2085,88.44,90.03,75.5745565752807,148500,0.0,1.0
2010-10-15,89.49,89.72,88.49,89.43,75.0708940856087,192300,0.0,1.0
2010-10-14,89.33,89.84,88.65,88.87,74.6008090952482,152000,0.0,1.0
2010-10-13,88.89,89.79,88.8405,89.51,75.1380490842316,228500,0.0,1.0
2010-10-12,87.47,88.8,86.75,88.39,74.1978791035106,267800,0.0,1.0
2010-10-11,87.29,87.8,86.96,87.49,73.4423853690026,572600,0.0,1.0
2010-10-08,86.24,87.63,86.24,87.1,73.1150047507158,400300,0.0,1.0
2010-10-07,88.85,89.06,85.5,86.24,72.3930885155193,385500,0.0,1.0
2010-10-06,87.04,89.29,87.0,88.28,74.1055409804041,576400,0.0,1.0
2010-10-05,87.36,87.72,86.62,87.0,73.0310610024372,425400,0.0,1.0
2010-10-04,88.67,88.67,86.24,86.84,72.8967510051913,317600,0.0,1.0
2010-10-01,88.83,90.03,87.985,88.68,74.4413159735187,235300,0.0,1.0
2010-09-30,89.99,90.89,86.11,88.04,73.9040759845353,547400,0.0,1.0
2010-09-29,88.33,89.84,88.0,89.8,75.3814859542398,228000,0.0,1.0
2010-09-28,87.19,88.97,86.0,88.81,74.550442846281,237600,0.0,1.0
2010-09-27,87.39,87.6,86.67,86.67,72.7540466331176,165200,0.0,1.0
2010-09-24,87.59,87.6099,86.11,87.46,73.417202244519,325000,0.0,1.0
2010-09-23,87.16,87.74,86.27,86.71,72.7876241324291,107000,0.0,1.0
2010-09-22,88.7,89.06,87.1402,87.35,73.3248641214125,153800,0.0,1.0
2010-09-21,88.77,89.11,87.49,88.29,74.1139353552319,145300,0.0,1.0
2010-09-20,86.21,88.829,86.03,88.43,74.2314566028221,369500,0.0,1.0
2010-09-17,86.04,86.62,85.16,86.15,72.3175391420686,316800,0.0,1.0
2010-09-16,85.54,86.12,85.34,86.0,72.1916235196505,174900,0.0,1.0
2010-09-15,85.17,85.7,84.25,85.6,71.8558485265359,242700,0.0,1.0
2010-09-14,87.06,87.06,85.15,85.31,71.6124116565278,408900,0.0,1.0
2010-09-13,86.26,87.46,86.0,87.06,73.0814272514044,317700,0.0,1.0
2010-09-10,83.17,86.01,82.97,85.49,71.7635104034294,625700,0.0,1.0
2010-09-09,83.95,84.42,82.99,83.39,70.0006916895774,378800,0.0,1.0
2010-09-08,83.45,84.27,83.2,83.58,70.1601848113069,424200,0.0,1.0
2010-09-07,83.54,83.96,82.99,83.39,70.0006916895774,491200,0.0,1.0
2010-09-03,82.87,83.79,82.62,83.78,70.3280723078642,437900,0.0,1.0
2010-09-02,80.57,82.14,80.57,82.03,68.8590567129876,239700,0.0,1.0
2010-09-01,79.61,81.31,79.61,80.91,67.9188867322666,339700,0.0,1.0
2010-08-31,79.23,79.95,78.22,78.93,66.2568005163491,245600,0.0,1.0
2010-08-30,78.81,79.8993,78.63,79.35,66.6093642591194,174200,0.0,1.0
2010-08-27,77.82,79.84,77.31,78.95,66.2735892660048,534000,0.0,1.0
2010-08-26,76.78,78.035,76.73,77.41,64.9808555425134,318700,0.0,1.0
2010-08-25,76.7,77.02,75.39,76.76,64.4352211787021,361700,0.0,1.0
2010-08-24,76.27,78.0788,75.76,76.71,64.3932493045627,324300,0.0,1.0
2010-08-23,78.63,79.44,77.19,77.38,64.9556724180298,221100,0.0,1.0
2010-08-20,77.67,78.71,77.5,78.46,65.8622648994393,315400,0.0,1.0
2010-08-19,78.39,79.29,77.86,78.34,65.7615324015049,139600,0.0,1.0
2010-08-18,79.78,80.23,78.58,78.75,66.1057017694474,520900,0.0,1.0
2010-08-17,77.56,80.31,77.56,79.73,66.9283505025784,465400,0.0,1.0
2010-08-16,77.36,77.81,77.05,77.25,64.8465455452675,138300,0.0,1.0
2010-08-13,77.35,78.27,77.02,77.62,65.1571374138986,170000,0.0,1.0
2010-08-12,76.41,78.165,76.05,77.28,64.8717286697511,241300,0.0,1.0
2010-08-11,77.5,78.27,77.15,77.9,65.3921799090788,431400,0.0,1.0
2010-08-10,78.75,79.56,78.25,79.15,66.4414767625621,186600,0.0,1.0
2010-08-09,79.53,79.79,78.89,79.54,66.7688573808489,192700,0.0,1.0
2010-08-06,78.48,79.47,77.7711,79.29,66.5589980101522,275000,0.0,1.0
2010-08-05,77.68,79.5,77.01,79.47,66.7100967570538,366900,0.0,1.0
2010-08-04,78.97,79.09,77.2,78.09,65.5516730308083,388400,0.0,1.0
2010-08-03,78.47,79.06,77.38,78.65,66.0217580211688,294100,0.0,1.0
2010-08-02,77.49,78.69,77.39,78.67,66.0385467708245,531100,0.0,1.0
2010-07-30,75.79,77.26,75.11,77.25,64.8465455452675,384600,0.0,1.0
2010-07-29,76.72,77.32,75.77,76.03,63.8224318162678,374800,0.0,1.0
2010-07-28,76.7,77.65,75.79,76.69,64.376460554907,335900,0.0,1.0
2010-07-27,77.96,78.28,76.81,77.68,65.2075036628658,569200,0.0,1.0
2010-07-26,78.68,78.68,77.62,77.96,65.442546158046,392300,0.0,1.0
2010-07-23,78.47,78.77,77.51,78.15,65.6020392797755,536600,0.0,1.0
2010-07-22,83.99,83.99,76.7,77.92,65.4089686587346,1522400,0.0,1.0
2010-07-21,82.85,83.15,80.76,82.0,68.833873588504,925900,0.71,1.0
2010-07-20,80.83,82.7,80.63,82.5,68.6591049577026,399400,0.0,1.0
2010-07-19,79.5,81.51,79.214,81.42,67.7602948564381,441100,0.0,1.0
2010-07-16,80.82,80.82,79.25,79.49,66.1540879162155,423500,0.0,1.0
2010-07-15,80.78,81.41,79.85,81.1,67.4939807523598,310900,0.0,1.0
2010-07-14,80.05,81.03,79.39,80.78,67.2276666482814,381100,0.0,1.0
2010-07-13,80.0,80.92,79.55,80.12,66.6783938086198,361300,0.0,1.0
2010-07-12,78.73,79.39,77.84,79.23,65.9377077066518,240100,0.0,1.0
2010-07-09,78.01,78.76,77.33,78.61,65.42172413,135000,0.0,2.0
2010-07-08,156.25,158.0999,155.05,156.0,64.9140628691006,600800,0.0,1.0
2010-07-07,152.92,156.3,151.08,156.24,65.01393065813,342700,0.0,1.0
2010-07-06,149.42,150.6,148.75,150.6,62.6670376159395,296500,0.0,1.0
2010-07-02,147.73,149.2874,146.29,147.25,61.2730497274043,124800,0.0,1.0
2010-07-01,147.38,148.87,145.33,147.54,61.3937233058148,227000,0.0,1.0
2010-06-30,148.95,150.06,146.92,147.61,61.4228514109484,190000,0.0,1.0
2010-06-29,151.78,151.8,148.1,148.29,61.7058101465316,346300,0.0,1.0
2010-06-28,153.0,154.15,152.55,153.69,63.9528353996928,199900,0.0,1.0
2010-06-25,151.2,155.02,150.01,151.8,63.1663765610864,1753700,0.0,1.0
2010-06-24,150.0,153.0995,148.89,152.63,63.511752664813,245800,0.0,1.0
2010-06-23,153.0,153.0,150.51,150.93,62.8043558258549,300800,0.0,1.0
2010-06-22,157.49,158.79,152.28,152.98,63.6573931904809,297700,0.0,1.0
2010-06-21,157.9,157.9,155.32,156.52,65.1304430786643,203100,0.0,1.0
2010-06-18,152.93,155.48,152.23,155.0,64.4979470814782,405400,0.0,1.0
2010-06-17,150.74,152.618,149.34,152.27,63.3619509812689,191100,0.0,1.0
2010-06-16,150.45,152.2885,148.812,149.64,62.2675664598219,187500,0.0,1.0
2010-06-15,146.9,150.04,146.9,149.99,62.4132069854898,237900,0.0,1.0
2010-06-14,148.89,148.91,145.0,145.58,60.5781363620748,232400,0.0,1.0
2010-06-11,142.13,146.53,142.13,146.27,60.8652562555343,164400,0.0,1.0
2010-06-10,139.73,143.77,139.73,143.74,59.8124833128495,221800,0.0,1.0
2010-06-09,137.5,141.69,137.13,138.19,57.503040691545,279600,0.0,1.0
2010-06-08,134.86,137.34,134.1,136.22,56.6832925899288,958200,0.0,1.0
2010-06-07,136.84,139.95,134.99,135.33,56.3129495389448,172800,0.0,1.0
2010-06-04,140.76,140.76,136.0,137.16,57.0744414302939,231600,0.0,1.0
2010-06-03,135.55,142.27,135.55,141.94,59.0634748951291,449700,0.0,1.0
2010-06-02,130.2,136.21,130.2,136.12,56.6416810111665,250300,0.0,1.0
2010-06-01,134.69,134.69,128.72,129.46,53.8703498656011,382400,0.0,1.0
2010-05-28,140.0,140.0,135.55,135.98,56.5834248008994,186400,0.0,1.0
2010-05-27,137.0,140.9,136.4501,140.35,58.4018507928095,333600,0.0,1.0
2010-05-26,132.78,134.86,132.24,134.17,55.8302552253028,290700,0.0,1.0
2010-05-25,127.36,131.7,126.01,131.61,54.7649988089893,465500,0.0,1.0
2010-05-24,132.99,133.64,130.5,130.52,54.3114326004809,163600,0.0,1.0
2010-05-21,131.57,135.0,131.51,133.48,55.5431353318433,297300,0.0,1.0
2010-05-20,138.05,138.05,133.1801,133.46,55.5348130160909,507100,0.0,1.0
2010-05-19,141.58,142.16,138.7,139.91,58.2187598462556,280900,0.0,1.0
2010-05-18,142.3,145.74,140.65,141.57,58.9095120537088,233900,0.0,1.0
2010-05-17,141.71,142.17,138.85,141.04,58.6889706862689,238200,0.0,1.0
2010-05-14,139.14,141.42,139.11,140.53,58.4767516345815,210800,0.0,1.0
2010-05-13,142.95,144.85,140.59,141.05,58.6931318441452,323200,0.0,1.0
2010-05-12,144.18,145.2,142.4,144.0,59.9206734176314,248800,0.0,1.0
2010-05-11,142.41,144.86,141.84,143.0,59.5045576300089,229200,0.0,1.0
2010-05-10,145.29,145.82,140.98,143.55,59.7334213132013,324800,0.0,1.0
2010-05-07,143.26,144.39,138.12,140.19,58.3352722667899,313300,0.0,1.0
2010-05-06,144.9,148.45,133.92,142.54,59.3131443677026,77000,0.0,1.0
