,CRZO_Open,CRZO_High,CRZO_Low,CRZO_Close,CRZO_Adj Close,CRZO_Volume,CRZO_Dividend Amount,CRZO_Split Coefficient
2007-08-27,38.81,38.98,37.95,38.2,38.2,426100,0.0,1.0
2007-08-24,39.57,39.92,38.77,38.97,38.97,310400,0.0,1.0
2007-08-23,40.45,40.47,39.1,39.39,39.39,428800,0.0,1.0
2007-08-22,39.9,40.62,39.14,40.04,40.04,446900,0.0,1.0
2007-08-21,40.46,40.46,39.02,39.86,39.86,405400,0.0,1.0
2007-08-20,41.4,41.4,39.73,40.57,40.57,431000,0.0,1.0
2007-08-17,41.76,42.21,40.01,41.4,41.4,546500,0.0,1.0
2007-08-16,38.59,40.21,37.52,40.03,40.03,748100,0.0,1.0
2007-08-15,38.86,40.28,38.33,38.78,38.78,782900,0.0,1.0
2007-08-14,39.13,40.1,37.6,38.76,38.76,655200,0.0,1.0
2007-08-13,41.49,41.49,39.15,39.34,39.34,599600,0.0,1.0
2007-08-10,41.57,41.98,39.05,40.66,40.66,984200,0.0,1.0
2007-08-09,41.25,44.46,39.79,42.23,42.23,1454400,0.0,1.0
2007-08-08,39.23,44.1,39.23,41.49,41.49,2306300,0.0,1.0
2007-08-07,35.96,38.15,35.87,37.69,37.69,1470900,0.0,1.0
2007-08-06,35.9,36.39,34.51,36.26,36.26,633900,0.0,1.0
2007-08-03,36.71,37.53,35.66,35.73,35.73,487500,0.0,1.0
2007-08-02,36.39,37.05,35.85,36.73,36.73,394000,0.0,1.0
2007-08-01,36.41,37.38,35.39,36.48,36.48,414900,0.0,1.0
2007-07-31,36.31,37.32,36.31,36.57,36.57,635300,0.0,1.0
2007-07-30,35.66,36.34,35.11,35.92,35.92,338900,0.0,1.0
2007-07-27,35.53,36.36,34.96,35.6,35.6,566900,0.0,1.0
2007-07-26,35.86,38.12,35.0,35.71,35.71,591000,0.0,1.0
2007-07-25,36.46,36.77,35.5,36.5,36.5,702400,0.0,1.0
2007-07-24,37.5,37.54,35.75,36.39,36.39,1186900,0.0,1.0
2007-07-23,38.75,38.75,37.73,37.75,37.75,558200,0.0,1.0
2007-07-20,39.83,39.93,38.4,38.6,38.6,643100,0.0,1.0
2007-07-19,39.19,39.969,39.19,39.82,39.82,623500,0.0,1.0
2007-07-18,38.67,39.44,38.49,39.44,39.44,486300,0.0,1.0
2007-07-17,39.01,39.6,38.25,38.92,38.92,799200,0.0,1.0
2007-07-16,40.52,40.52,39.48,39.63,39.63,581900,0.0,1.0
2007-07-13,39.02,40.75,38.57,40.5,40.5,1926400,0.0,1.0
2007-07-12,41.61,41.96,39.97,40.47,40.47,1065400,0.0,1.0
2007-07-11,42.79,43.15,41.01,41.18,41.18,754200,0.0,1.0
2007-07-10,43.07,43.68,42.55,42.9,42.9,485400,0.0,1.0
2007-07-09,42.65,43.31,42.62,43.12,43.12,525900,0.0,1.0
2007-07-06,42.44,42.75,42.14,42.46,42.46,592300,0.0,1.0
2007-07-05,42.3,42.71,42.15,42.44,42.44,566100,0.0,1.0
2007-07-03,41.25,42.49,41.25,42.39,42.39,414500,0.0,1.0
2007-07-02,41.5,41.59,40.16,41.24,41.24,992400,0.0,1.0
2007-06-29,41.64,42.86,41.44,41.47,41.47,1568800,0.0,1.0
2007-06-28,43.2,43.91,42.5,42.6,42.6,615200,0.0,1.0
2007-06-27,42.79,43.23,42.07,43.23,43.23,752000,0.0,1.0
2007-06-26,44.3,44.41,42.62,42.83,42.83,879700,0.0,1.0
2007-06-25,44.8,45.16,44.05,44.31,44.31,792800,0.0,1.0
2007-06-22,45.7,45.7,44.48,45.06,45.06,467500,0.0,1.0
2007-06-21,45.62,45.97,44.42,45.46,45.46,889900,0.0,1.0
2007-06-20,46.68,47.49,45.29,45.42,45.42,1134200,0.0,1.0
2007-06-19,46.87,47.05,46.43,46.59,46.59,526100,0.0,1.0
2007-06-18,46.47,47.7,46.32,46.8,46.8,902300,0.0,1.0
2007-06-15,46.09,46.45,45.88,46.3,46.3,1020400,0.0,1.0
2007-06-14,45.78,45.95,44.72,45.6,45.6,890300,0.0,1.0
2007-06-13,44.68,45.81,44.349,45.39,45.39,771700,0.0,1.0
2007-06-12,43.2,44.97,43.11,44.33,44.33,977900,0.0,1.0
2007-06-11,42.6,43.4,42.49,43.26,43.26,448500,0.0,1.0
2007-06-08,42.46,42.77,42.05,42.65,42.65,744900,0.0,1.0
2007-06-07,43.1,43.34,42.45,42.6,42.6,837800,0.0,1.0
2007-06-06,42.85,43.46,42.24,43.29,43.29,1340100,0.0,1.0
2007-06-05,42.7,43.93,42.3101,42.67,42.67,1074000,0.0,1.0
2007-06-04,40.88,42.0,40.88,41.87,41.87,602900,0.0,1.0
2007-06-01,40.93,41.39,40.31,40.89,40.89,593600,0.0,1.0
2007-05-31,40.75,40.97,40.0,40.67,40.67,465100,0.0,1.0
2007-05-30,39.27,40.75,39.25,40.72,40.72,436100,0.0,1.0
2007-05-29,38.9,39.9,38.85,39.56,39.56,489200,0.0,1.0
2007-05-25,38.56,39.0,38.13,38.47,38.47,217500,0.0,1.0
2007-05-24,39.0,39.0,37.86,38.32,38.32,538900,0.0,1.0
2007-05-23,39.45,39.85,38.96,38.99,38.99,456800,0.0,1.0
2007-05-22,39.71,40.19,39.23,39.27,39.27,474000,0.0,1.0
2007-05-21,38.7,40.19,38.7,39.62,39.62,613000,0.0,1.0
2007-05-18,37.5,39.24,37.5,38.6,38.6,1175100,0.0,1.0
2007-05-17,36.21,37.55,36.08,37.01,37.01,493600,0.0,1.0
2007-05-16,35.86,36.32,35.15,36.19,36.19,716700,0.0,1.0
2007-05-15,36.68,37.1,35.93,36.0,36.0,707600,0.0,1.0
2007-05-14,36.86,37.96,36.7,36.81,36.81,601000,0.0,1.0
2007-05-11,36.72,37.6,35.93,36.98,36.98,774900,0.0,1.0
2007-05-10,36.79,37.11,35.91,35.97,35.97,561000,0.0,1.0
2007-05-09,37.29,38.18,36.25,36.58,36.58,1777300,0.0,1.0
2007-05-08,37.77,38.4,37.15,38.32,38.32,501700,0.0,1.0
2007-05-07,37.77,38.3,37.56,38.13,38.13,330900,0.0,1.0
2007-05-04,38.74,38.74,37.62,37.88,37.88,464500,0.0,1.0
2007-05-03,38.14,38.88,37.77,38.5,38.5,561300,0.0,1.0
2007-05-02,37.41,38.66,37.26,38.14,38.14,514600,0.0,1.0
2007-05-01,36.79,37.24,36.47,37.16,37.16,669000,0.0,1.0
2007-04-30,38.1,38.4599,36.8,36.85,36.85,469600,0.0,1.0
2007-04-27,37.02,38.79,36.82,38.13,38.13,970500,0.0,1.0
2007-04-26,36.62,37.09,36.05,37.07,37.07,401800,0.0,1.0
2007-04-25,36.67,37.14,35.85,36.65,36.65,480100,0.0,1.0
2007-04-24,37.06,37.06,36.0,36.33,36.33,367300,0.0,1.0
2007-04-23,35.9,37.25,35.9,36.97,36.97,593900,0.0,1.0
2007-04-20,35.49,36.13,35.28,36.01,36.01,763900,0.0,1.0
2007-04-19,36.19,36.55,35.1,35.19,35.19,901100,0.0,1.0
2007-04-18,37.12,37.47,36.68,37.41,37.41,789400,0.0,1.0
2007-04-17,37.19,37.73,36.87,37.21,37.21,263300,0.0,1.0
2007-04-16,36.99,37.34,36.8,37.11,37.11,278700,0.0,1.0
2007-04-13,36.96,37.17,36.58,36.8,36.8,553000,0.0,1.0
2007-04-12,36.28,37.24,36.23,36.9,36.9,474600,0.0,1.0
2007-04-11,36.07,36.39,35.92,36.12,36.12,391300,0.0,1.0
2007-04-10,35.65,36.5,35.52,36.18,36.18,465300,0.0,1.0
2007-04-09,35.78,35.86,35.35,35.48,35.48,302600,0.0,1.0
2007-04-05,35.13,35.95,34.81,35.85,35.85,328400,0.0,1.0
2007-04-04,34.72,35.36,34.52,35.21,35.21,271800,0.0,1.0
2007-04-03,34.9,35.12,34.5448,34.97,34.97,371700,0.0,1.0
2007-04-02,34.89,35.39,34.4401,35.01,35.01,347700,0.0,1.0
2007-03-30,34.97,35.49,34.74,34.96,34.96,485000,0.0,1.0
2007-03-29,35.04,35.58,34.76,35.3,35.3,491500,0.0,1.0
2007-03-28,34.55,35.39,34.55,34.84,34.84,1072400,0.0,1.0
2007-03-27,33.5,34.5,32.82,34.12,34.12,890400,0.0,1.0
2007-03-26,33.0,33.32,32.61,33.08,33.08,391100,0.0,1.0
2007-03-23,32.77,33.11,32.66,32.99,32.99,318700,0.0,1.0
2007-03-22,32.42,33.25,32.42,32.74,32.74,461000,0.0,1.0
2007-03-21,31.39,32.38,31.35,32.25,32.25,503700,0.0,1.0
2007-03-20,30.78,31.57,30.61,31.18,31.18,497600,0.0,1.0
2007-03-19,30.05,30.43,29.96,30.41,30.41,246400,0.0,1.0
2007-03-16,29.77,30.33,29.77,30.04,30.04,643400,0.0,1.0
2007-03-15,30.41,30.41,29.38,29.92,29.92,334400,0.0,1.0
2007-03-14,29.39,29.83,28.6,29.22,29.22,473100,0.0,1.0
2007-03-13,30.37,30.62,29.31,29.35,29.35,271500,0.0,1.0
2007-03-12,30.11,30.38,29.76,30.37,30.37,205400,0.0,1.0
2007-03-09,30.92,31.28,30.26,30.38,30.38,356100,0.0,1.0
2007-03-08,30.75,31.38,30.62,30.64,30.64,427900,0.0,1.0
2007-03-07,29.87,31.13,29.59,30.38,30.38,380500,0.0,1.0
2007-03-06,29.0084,29.96,29.0,29.78,29.78,280200,0.0,1.0
2007-03-05,29.3,29.74,28.66,28.86,28.86,326700,0.0,1.0
2007-03-02,30.76,30.87,29.34,29.42,29.42,401000,0.0,1.0
2007-03-01,30.96,30.96,29.95,30.12,30.12,578500,0.0,1.0
2007-02-28,31.0,31.47,30.31,30.78,30.78,299800,0.0,1.0
2007-02-27,31.51,31.73,30.46,31.05,31.05,557900,0.0,1.0
2007-02-26,31.99,32.32,31.32,32.28,32.28,257400,0.0,1.0
2007-02-23,32.25,32.53,31.64,31.75,31.75,225700,0.0,1.0
2007-02-22,31.65,32.17,31.5,32.13,32.13,215400,0.0,1.0
2007-02-21,31.66,32.21,31.34,31.65,31.65,223200,0.0,1.0
2007-02-20,31.58,31.88,31.16,31.72,31.72,263600,0.0,1.0
2007-02-16,31.17,31.73,30.88,31.65,31.65,535500,0.0,1.0
2007-02-15,30.84,31.27,30.62,31.17,31.17,527300,0.0,1.0
2007-02-14,30.7,31.26,30.49,30.97,30.97,365000,0.0,1.0
2007-02-13,30.01,30.7,29.69,30.69,30.69,205000,0.0,1.0
2007-02-12,30.02,30.11,29.55,29.88,29.88,266800,0.0,1.0
2007-02-09,30.51,30.73,30.05,30.32,30.32,252900,0.0,1.0
2007-02-08,30.11,30.88,29.75,30.54,30.54,312300,0.0,1.0
2007-02-07,29.6,30.14,29.32,30.07,30.07,433400,0.0,1.0
2007-02-06,30.26,30.54,29.48,29.57,29.57,303400,0.0,1.0
2007-02-05,30.11,30.59,29.99,30.06,30.06,343700,0.0,1.0
2007-02-02,29.67,30.17,29.46,30.1,30.1,640500,0.0,1.0
2007-02-01,28.8,29.75,28.32,29.65,29.65,559200,0.0,1.0
2007-01-31,28.76,28.9,28.16,28.7,28.7,492300,0.0,1.0
2007-01-30,27.93,28.93,27.83,28.59,28.59,294100,0.0,1.0
2007-01-29,27.86,28.47,27.54,27.89,27.89,200100,0.0,1.0
2007-01-26,27.62,28.0,27.44,27.93,27.93,141300,0.0,1.0
2007-01-25,28.49,28.49,27.47,27.51,27.51,167200,0.0,1.0
2007-01-24,28.55,28.55,27.79,28.42,28.42,344100,0.0,1.0
2007-01-23,27.53,28.66,27.35,28.61,28.61,277900,0.0,1.0
2007-01-22,27.79,28.21,27.24,27.37,27.37,181300,0.0,1.0
2007-01-19,26.9,27.97,26.7101,27.89,27.89,212300,0.0,1.0
2007-01-18,27.38,27.62,26.7,26.7,26.7,266100,0.0,1.0
2007-01-17,27.35,27.69,27.19,27.27,27.27,279700,0.0,1.0
2007-01-16,27.43,28.17,27.28,27.39,27.39,311200,0.0,1.0
2007-01-12,26.5,27.54,26.5,27.43,27.43,365300,0.0,1.0
2007-01-11,25.71,26.75,25.63,26.46,26.46,545300,0.0,1.0
2007-01-10,25.95,26.24,25.54,25.8,25.8,255100,0.0,1.0
2007-01-09,26.44,26.69,25.8,26.22,26.22,291800,0.0,1.0
2007-01-08,26.51,27.15,26.29,26.86,26.86,390800,0.0,1.0
2007-01-05,26.32,26.65,25.82,26.08,26.08,901200,0.0,1.0
2007-01-04,26.9,27.14,26.1206,26.45,26.45,737000,0.0,1.0
2007-01-03,28.77,28.78,26.96,27.2,27.2,677500,0.0,1.0
2006-12-29,29.5,29.61,28.7,29.02,29.02,309700,0.0,1.0
2006-12-28,29.77,30.0105,29.5,29.73,29.73,205300,0.0,1.0
2006-12-27,29.05,29.78,28.99,29.75,29.75,177400,0.0,1.0
2006-12-26,29.89,29.97,28.68,29.06,29.06,240500,0.0,1.0
2006-12-22,30.01,30.097,29.55,29.77,29.77,192700,0.0,1.0
2006-12-21,30.2,30.65,29.85,30.07,30.07,320700,0.0,1.0
2006-12-20,30.87,31.18,30.12,30.31,30.31,300300,0.0,1.0
2006-12-19,30.01,31.14,29.63,31.09,31.09,242100,0.0,1.0
2006-12-18,31.21,31.51,30.01,30.12,30.12,334900,0.0,1.0
2006-12-15,31.94,32.15,30.92,31.37,31.37,354200,0.0,1.0
2006-12-14,31.74,32.37,31.67,31.97,31.97,257700,0.0,1.0
2006-12-13,31.47,31.89,31.23,31.48,31.48,224900,0.0,1.0
2006-12-12,32.19,32.31,31.15,31.26,31.26,206900,0.0,1.0
2006-12-11,31.92,32.39,31.82,32.07,32.07,100300,0.0,1.0
2006-12-08,32.87,33.0,31.63,32.01,32.01,222900,0.0,1.0
2006-12-07,32.99,33.04,32.2,32.75,32.75,217100,0.0,1.0
2006-12-06,33.06,33.67,32.71,32.71,32.71,510900,0.0,1.0
2006-12-05,33.57,33.94,32.85,33.12,33.12,437400,0.0,1.0
2006-12-04,33.15,33.42,32.55,33.27,33.27,308400,0.0,1.0
2006-12-01,32.92,33.62,31.75,33.39,33.39,412400,0.0,1.0
2006-11-30,32.95,33.64,32.68,33.23,33.23,676400,0.0,1.0
2006-11-29,31.9,32.91,31.62,32.83,32.83,466800,0.0,1.0
2006-11-28,30.75,31.91,30.67,31.76,31.76,688800,0.0,1.0
2006-11-27,31.08,31.12,30.62,30.63,30.63,280700,0.0,1.0
2006-11-24,31.1,31.22,30.97,31.02,31.02,66300,0.0,1.0
2006-11-22,31.4,31.61,30.77,31.05,31.05,301100,0.0,1.0
2006-11-21,30.25,31.47,29.95,31.38,31.38,402700,0.0,1.0
2006-11-20,30.58,30.65,29.78,30.02,30.02,282500,0.0,1.0
2006-11-17,29.9,30.87,29.66,30.69,30.69,338400,0.0,1.0
2006-11-16,31.78,31.78,29.92,29.97,29.97,274000,0.0,1.0
2006-11-15,30.55,31.79,30.52,31.49,31.49,278200,0.0,1.0
2006-11-14,30.28,30.5,30.09,30.45,30.45,365900,0.0,1.0
2006-11-13,30.67,30.79,30.09,30.11,30.11,276600,0.0,1.0
2006-11-10,31.21,31.21,30.07,30.8,30.8,271200,0.0,1.0
2006-11-09,30.58,31.95,30.5,31.45,31.45,712800,0.0,1.0
2006-11-08,28.39,30.35,28.38,29.86,29.86,477800,0.0,1.0
2006-11-07,28.77,29.13,28.37,28.75,28.75,271600,0.0,1.0
2006-11-06,28.55,28.92,28.03,28.88,28.88,268100,0.0,1.0
2006-11-03,27.645,28.65,27.54,28.51,28.51,381400,0.0,1.0
2006-11-02,27.88,27.96,27.26,27.53,27.53,375800,0.0,1.0
2006-11-01,28.6,28.87,27.7,27.82,27.82,438000,0.0,1.0
2006-10-31,28.82,29.08,28.14,28.56,28.56,481800,0.0,1.0
2006-10-30,29.55,29.77,28.85,28.94,28.94,252100,0.0,1.0
2006-10-27,29.99,30.49,29.66,29.71,29.71,183100,0.0,1.0
2006-10-26,30.69,30.9,29.52,29.97,29.97,332500,0.0,1.0
2006-10-25,29.48,30.85,29.4,30.46,30.46,361400,0.0,1.0
2006-10-24,29.0,29.66,28.78,29.6,29.6,254600,0.0,1.0
2006-10-23,29.37,30.0,28.76,29.02,29.02,511000,0.0,1.0
2006-10-20,29.93,30.47,29.34,29.46,29.46,471000,0.0,1.0
2006-10-19,29.13,29.9,28.88,29.78,29.78,554700,0.0,1.0
2006-10-18,28.8,29.37,28.47,28.91,28.91,377300,0.0,1.0
2006-10-17,28.62,29.0,28.25,28.8,28.8,437000,0.0,1.0
2006-10-16,27.42,28.99,27.22,28.66,28.66,541800,0.0,1.0
2006-10-13,26.74,27.5,26.32,27.45,27.45,376200,0.0,1.0
2006-10-12,25.35,26.66,25.35,26.64,26.64,307500,0.0,1.0
2006-10-11,26.07,26.17,25.19,25.3,25.3,338900,0.0,1.0
2006-10-10,24.85,26.13,24.85,26.07,26.07,246900,0.0,1.0
2006-10-09,25.6,25.62,24.86,24.94,24.94,299200,0.0,1.0
2006-10-06,25.06,25.61,24.5,25.45,25.45,228900,0.0,1.0
2006-10-05,25.0,25.48,24.75,25.24,25.24,390100,0.0,1.0
2006-10-04,23.92,24.67,23.08,24.67,24.67,642400,0.0,1.0
2006-10-03,24.74,24.8,23.82,24.0,24.0,350800,0.0,1.0
2006-10-02,25.59,25.82,24.83,24.9,24.9,348300,0.0,1.0
2006-09-29,25.49,26.34,25.49,25.79,25.79,377800,0.0,1.0
2006-09-28,25.74,26.1,25.2,25.63,25.63,379300,0.0,1.0
2006-09-27,25.94,26.58,25.32,25.76,25.76,333300,0.0,1.0
2006-09-26,25.15,26.1,25.06,25.79,25.79,388900,0.0,1.0
2006-09-25,25.25,25.59,24.31,25.31,25.31,404500,0.0,1.0
2006-09-22,26.56,26.67,25.25,25.46,25.46,295800,0.0,1.0
2006-09-21,26.46,27.598,26.31,26.48,26.48,381800,0.0,1.0
2006-09-20,26.48,27.0,25.83,26.28,26.28,462100,0.0,1.0
2006-09-19,27.18,27.18,25.54,26.19,26.19,357000,0.0,1.0
2006-09-18,26.05,27.41,25.96,27.1,27.1,344500,0.0,1.0
2006-09-15,25.87,26.19,25.53,26.08,26.08,416300,0.0,1.0
2006-09-14,26.9,27.24,25.68,25.79,25.79,452200,0.0,1.0
2006-09-13,26.37,27.46,26.1,26.94,26.94,291800,0.0,1.0
2006-09-12,25.52,26.45,25.52,26.25,26.25,325000,0.0,1.0
2006-09-11,26.52,26.52,25.38,26.0,26.0,370300,0.0,1.0
2006-09-08,27.59,27.8,26.71,26.78,26.78,249700,0.0,1.0
2006-09-07,27.77,28.37,27.51,27.53,27.53,191200,0.0,1.0
2006-09-06,28.87,28.98,27.83,27.89,27.89,238200,0.0,1.0
2006-09-05,28.0,29.22,27.86,29.07,29.07,211000,0.0,1.0
2006-09-01,28.06,28.35,27.57,28.15,28.15,291900,0.0,1.0
2006-08-31,28.05,28.5,27.73,27.86,27.86,350800,0.0,1.0
2006-08-30,28.05,28.45,27.98,28.17,28.17,180400,0.0,1.0
2006-08-29,28.61,28.63,27.52,28.31,28.31,192700,0.0,1.0
2006-08-28,28.49,29.2,28.0,28.46,28.46,162900,0.0,1.0
2006-08-25,28.66,29.32,28.64,28.79,28.79,156100,0.0,1.0
2006-08-24,28.47,28.6,27.87,28.52,28.52,227500,0.0,1.0
2006-08-23,28.65,29.06,27.87,28.08,28.08,164600,0.0,1.0
2006-08-22,27.7,29.08,27.7,28.91,28.91,214900,0.0,1.0
2006-08-21,28.21,28.7,27.57,27.8,27.8,168400,0.0,1.0
2006-08-18,28.38,28.6,27.48,28.38,28.38,226800,0.0,1.0
2006-08-17,27.39,28.5,27.39,28.18,28.18,351000,0.0,1.0
2006-08-16,27.28,28.21,27.28,27.79,27.79,288000,0.0,1.0
2006-08-15,26.75,27.4,26.45,27.32,27.32,268700,0.0,1.0
2006-08-14,27.76,27.76,26.18,26.34,26.34,341800,0.0,1.0
2006-08-11,28.19,28.67,27.82,27.83,27.83,163500,0.0,1.0
2006-08-10,28.19,28.48,27.95,28.2,28.2,228700,0.0,1.0
2006-08-09,28.25,29.13,28.04,28.13,28.13,215700,0.0,1.0
2006-08-08,28.62,29.28,28.08,28.19,28.19,166200,0.0,1.0
2006-08-07,28.65,29.13,28.0,28.62,28.62,166900,0.0,1.0
2006-08-04,28.99,29.3,27.88,28.45,28.45,188200,0.0,1.0
2006-08-03,29.23,29.43,28.12,28.82,28.82,414200,0.0,1.0
2006-08-02,29.91,30.5,29.27,29.53,29.53,362400,0.0,1.0
2006-08-01,29.43,30.05,29.21,29.63,29.63,322900,0.0,1.0
2006-07-31,28.55,30.06,28.55,29.61,29.61,401200,0.0,1.0
2006-07-28,28.76,29.63,28.16,28.47,28.47,369200,0.0,1.0
2006-07-27,29.52,30.1699,28.62,28.93,28.93,326400,0.0,1.0
2006-07-26,27.58,29.52,27.25,29.24,29.24,465100,0.0,1.0
2006-07-25,27.19,29.17,27.18,27.79,27.79,633600,0.0,1.0
2006-07-24,26.42,27.73,25.45,27.01,27.01,501300,0.0,1.0
2006-07-21,27.44,27.44,26.19,26.19,26.19,262200,0.0,1.0
2006-07-20,28.46,28.81,27.35,27.39,27.39,384700,0.0,1.0
2006-07-19,27.74,28.68,27.39,28.39,28.39,276900,0.0,1.0
2006-07-18,27.82,27.84,26.3,27.72,27.72,631800,0.0,1.0
2006-07-17,28.46,28.76,27.35,27.62,27.62,407100,0.0,1.0
2006-07-14,30.15,30.15,28.41,28.65,28.65,946500,0.0,1.0
2006-07-13,29.68,30.23,29.51,29.77,29.77,489000,0.0,1.0
2006-07-12,30.03,30.302,29.69,29.92,29.92,209900,0.0,1.0
2006-07-11,30.02,30.32,29.4,30.12,30.12,253200,0.0,1.0
2006-07-10,29.85,30.46,29.74,29.94,29.94,237300,0.0,1.0
2006-07-07,30.81,31.31,29.63,29.77,29.77,323800,0.0,1.0
2006-07-06,31.38,31.76,30.8,30.9,30.9,192400,0.0,1.0
2006-07-05,32.02,32.08,31.0,31.51,31.51,269100,0.0,1.0
2006-07-03,31.6,32.42,31.26,32.32,32.32,137800,0.0,1.0
2006-06-30,31.0,31.58,30.8,31.31,31.31,595600,0.0,1.0
2006-06-29,30.5,31.5,30.14,31.2,31.2,387500,0.0,1.0
2006-06-28,30.8,30.89,30.19,30.41,30.41,301000,0.0,1.0
2006-06-27,31.29,31.68,30.25,30.59,30.59,203500,0.0,1.0
2006-06-26,30.79,31.49,30.3,31.29,31.29,276200,0.0,1.0
2006-06-23,29.31,31.0,29.15,30.7,30.7,515600,0.0,1.0
2006-06-22,28.0,28.39,27.75,28.34,28.34,310100,0.0,1.0
2006-06-21,27.19,28.46,27.1,27.92,27.92,251400,0.0,1.0
2006-06-20,28.105,28.2,26.84,27.19,27.19,537300,0.0,1.0
2006-06-19,30.14,30.14,27.95,28.15,28.15,838000,0.0,1.0
2006-06-16,30.07,30.72,29.96,30.15,30.15,723900,0.0,1.0
2006-06-15,28.83,30.33,28.67,30.07,30.07,773400,0.0,1.0
2006-06-14,27.25,29.07,27.25,28.38,28.38,1474500,0.0,1.0
2006-06-13,27.52,27.97,26.08,26.56,26.56,930500,0.0,1.0
2006-06-12,28.8,28.97,27.6,27.84,27.84,445800,0.0,1.0
2006-06-09,29.25,29.37,28.55,28.96,28.96,319100,0.0,1.0
2006-06-08,30.09,30.09,27.82,29.09,29.09,518800,0.0,1.0
2006-06-07,30.77,31.34,30.37,30.37,30.37,499800,0.0,1.0
2006-06-06,30.38,31.1,30.24,30.98,30.98,486200,0.0,1.0
2006-06-05,30.265,31.43,30.25,30.66,30.66,827900,0.0,1.0
2006-06-02,29.0,29.93,28.9,29.84,29.84,272200,0.0,1.0
2006-06-01,28.0,28.79,27.69,28.72,28.72,215800,0.0,1.0
2006-05-31,26.61,28.26,26.61,28.18,28.18,383400,0.0,1.0
2006-05-30,27.2,28.18,26.63,26.66,26.66,360500,0.0,1.0
2006-05-26,27.1,27.44,26.75,26.9,26.9,172200,0.0,1.0
2006-05-25,26.71,27.41,26.03,27.03,27.03,466100,0.0,1.0
2006-05-24,26.74,27.8,25.59,26.23,26.23,416200,0.0,1.0
2006-05-23,27.52,28.24,26.81,26.86,26.86,347400,0.0,1.0
2006-05-22,25.79,27.65,24.99,27.38,27.38,457300,0.0,1.0
2006-05-19,26.16,26.74,25.39,26.43,26.43,408800,0.0,1.0
2006-05-18,27.25,27.61,26.08,26.16,26.16,456200,0.0,1.0
2006-05-17,28.37,29.04,27.0,27.1,27.1,281300,0.0,1.0
2006-05-16,28.15,29.15,27.57,28.7,28.7,321300,0.0,1.0
2006-05-15,28.58,28.64,27.25,27.955,27.955,369900,0.0,1.0
2006-05-12,31.71,31.71,28.67,28.77,28.77,307700,0.0,1.0
2006-05-11,32.95,32.95,31.11,31.51,31.51,275900,0.0,1.0
2006-05-10,30.5,32.9,30.2,32.49,32.49,455100,0.0,1.0
2006-05-09,30.61,31.6,30.53,31.37,31.37,273400,0.0,1.0
2006-05-08,30.5,30.6,29.94,30.55,30.55,164800,0.0,1.0
2006-05-05,30.56,31.35,30.45,30.87,30.87,172900,0.0,1.0
2006-05-04,30.25,30.93,29.64,30.29,30.29,333900,0.0,1.0
2006-05-03,31.4,31.43,30.0,30.63,30.63,260400,0.0,1.0
2006-05-02,31.1,31.74,30.556,31.4,31.4,745800,0.0,1.0
2006-05-01,29.47,30.3,29.47,30.0,30.0,248900,0.0,1.0
2006-04-28,28.39,29.7,28.25,29.38,29.38,263100,0.0,1.0
2006-04-27,29.61,29.87,28.3,28.39,28.39,246100,0.0,1.0
2006-04-26,30.77,31.4,29.75,29.93,29.93,291200,0.0,1.0
2006-04-25,30.54,30.99,30.07,30.77,30.77,573600,0.0,1.0
2006-04-24,30.56,30.9,30.43,30.54,30.54,410700,0.0,1.0
2006-04-21,29.0,31.38,28.1,30.57,30.57,970300,0.0,1.0
2006-04-20,29.18,29.18,28.25,28.54,28.54,209300,0.0,1.0
2006-04-19,27.86,29.25,27.83,29.22,29.22,290400,0.0,1.0
2006-04-18,27.19,28.2,26.99,28.06,28.06,319100,0.0,1.0
2006-04-17,26.15,26.81,26.04,26.68,26.68,185600,0.0,1.0
2006-04-13,26.05,26.41,25.67,26.07,26.07,169400,0.0,1.0
2006-04-12,26.4,26.54,26.08,26.2,26.2,138600,0.0,1.0
2006-04-11,27.27,27.4,26.25,26.63,26.63,400500,0.0,1.0
2006-04-10,26.25,27.55,26.04,27.19,27.19,395200,0.0,1.0
2006-04-07,27.0,27.1,26.38,26.52,26.52,266800,0.0,1.0
2006-04-06,26.7,27.29,26.54,27.14,27.14,282200,0.0,1.0
2006-04-05,26.92,26.92,26.19,26.42,26.42,263900,0.0,1.0
2006-04-04,26.38,26.82,26.08,26.78,26.78,272100,0.0,1.0
2006-04-03,26.18,27.36,26.12,26.41,26.41,292400,0.0,1.0
2006-03-31,26.16,26.21,25.5,25.99,25.99,183000,0.0,1.0
2006-03-30,26.22,26.55,25.99,26.36,26.36,236500,0.0,1.0
2006-03-29,26.07,26.3,25.83,26.19,26.19,302500,0.0,1.0
2006-03-28,25.0,25.75,25.0,25.5,25.5,252000,0.0,1.0
2006-03-27,24.53,25.07,23.95,24.97,24.97,194300,0.0,1.0
2006-03-24,23.75,24.69,23.75,24.62,24.62,410000,0.0,1.0
2006-03-23,23.26,24.33,23.24,23.69,23.69,812300,0.0,1.0
2006-03-22,23.01,23.52,22.73,23.17,23.17,530300,0.0,1.0
2006-03-21,23.5,23.68,23.07,23.07,23.07,459400,0.0,1.0
2006-03-20,25.0,25.0,23.39,23.47,23.47,401000,0.0,1.0
2006-03-17,24.41,24.41,23.16,23.63,23.63,434800,0.0,1.0
2006-03-16,24.73,24.77,24.07,24.23,24.23,261500,0.0,1.0
