,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,AAPL_Dividend Amount,AAPL_Split Coefficient
2020-09-03,126.91,128.84,120.5,120.88,118.132971951313,257599640,0.0,1.0
2020-09-02,137.59,137.98,127.0,131.4,128.413902336222,200118991,0.0,1.0
2020-09-01,132.76,134.8,130.53,134.18,131.130726145162,152470142,0.0,1.0
2020-08-31,127.58,131.0,126.0,129.04,126.107533922878,223505733,0.0,4.0
2020-08-28,504.05,505.77,498.31,499.23,121.971218537504,46907479,0.0,1.0
2020-08-27,508.57,509.94,495.33,500.04,122.169116674666,38888096,0.0,1.0
2020-08-26,504.7165,507.97,500.33,506.09,123.647244736185,40755567,0.0,1.0
2020-08-25,498.79,500.7172,492.21,499.3,121.988320845654,52873947,0.0,1.0
2020-08-24,514.79,515.14,495.745,503.43,122.997357026492,86484442,0.0,1.0
2020-08-21,477.05,499.472,477.0,497.48,121.543660833759,84513660,0.0,1.0
2020-08-20,463.0,473.568,462.9335,473.1,115.587171223871,31726797,0.0,1.0
2020-08-19,463.933,468.65,462.44,462.83,113.078018299608,36384502,0.0,1.0
2020-08-18,457.41,464.0,456.03,462.25,112.936313460652,26408385,0.0,1.0
2020-08-17,464.25,464.35,455.8501,458.43,112.003016073049,29431414,0.0,1.0
2020-08-14,459.315,460.0,452.18,459.63,112.296198498474,41391302,0.0,1.0
2020-08-13,457.72,464.17,455.71,460.04,112.396369160494,52520516,0.0,1.0
2020-08-12,441.99,453.1,441.19,452.04,110.44181965766,41486205,0.0,1.0
2020-08-11,447.875,449.93,436.4267,437.5,106.889425936258,46975594,0.0,1.0
2020-08-10,450.4,455.1,440.0,450.91,110.165739540384,53100856,0.0,1.0
2020-08-07,452.82,454.7,441.17,444.45,108.587440816846,49511403,0.82,1.0
2020-08-06,441.62,457.65,439.19,455.61,111.109043750001,50607225,0.0,1.0
2020-08-05,437.51,441.57,435.59,440.25,107.363219663611,30497988,0.0,1.0
2020-08-04,436.53,443.16,433.55,438.66,106.975468342169,43198092,0.0,1.0
2020-08-03,432.8,446.5457,431.57,435.75,106.265810263302,77037847,0.0,1.0
2020-07-31,411.535,425.66,403.3,425.04,103.653975890565,93573867,0.0,1.0
2020-07-30,376.75,385.19,375.07,384.76,93.8309424140174,39532505,0.0,1.0
2020-07-29,375.0,380.92,374.85,380.16,92.7091461381455,22582314,0.0,1.0
2020-07-28,377.47,378.1986,372.99,373.01,90.9654845354315,25906375,0.0,1.0
2020-07-27,374.84,379.62,373.92,379.24,92.4847868829711,30303548,0.0,1.0
2020-07-24,363.95,371.88,356.58,370.46,90.3436192085894,46359716,0.0,1.0
2020-07-23,387.9935,388.31,368.039,371.38,90.5679784637638,49251108,0.0,1.0
2020-07-22,386.77,391.9,386.41,389.09,94.8868941258707,22250413,0.0,1.0
2020-07-21,396.69,397.0,386.97,388.0,94.6210771822402,25627347,0.0,1.0
2020-07-20,385.67,394.0,384.25,393.43,95.9452845252803,22397208,0.0,1.0
2020-07-17,387.95,388.59,383.36,385.31,93.9650702296108,23046755,0.0,1.0
2020-07-16,386.25,389.62,383.62,386.09,94.1552878589977,27645927,0.0,1.0
2020-07-15,395.96,396.99,385.96,390.9,95.3282965735508,38306874,0.0,1.0
2020-07-14,379.36,389.02,375.51,388.23,94.6771669960338,42748119,0.0,1.0
2020-07-13,389.06,399.82,381.03,381.91,93.135916460488,47913079,0.0,1.0
2020-07-10,381.34,383.92,378.82,383.68,93.5675641579431,22564330,0.0,1.0
2020-07-09,385.05,385.27,378.69,383.01,93.4041720916748,31420357,0.0,1.0
2020-07-08,376.72,381.5,376.36,381.37,93.0042273324509,29274479,0.0,1.0
2020-07-07,375.41,378.62,372.23,372.69,90.8874465336317,28206999,0.0,1.0
2020-07-06,370.0,375.78,369.87,373.85,91.1703342901559,29745936,0.0,1.0
2020-07-02,367.85,370.47,363.64,364.11,88.795052610375,28814516,0.0,1.0
2020-07-01,365.12,367.36,363.91,364.11,88.795052610375,27690454,0.0,1.0
2020-06-30,360.08,365.98,360.0,364.8,88.9633220517557,35055821,0.0,1.0
2020-06-29,353.25,362.1736,351.28,361.78,88.2268384097703,32661519,0.0,1.0
2020-06-26,364.41,365.32,353.02,353.63,86.239308051432,51314211,0.0,1.0
2020-06-25,360.7,365.0,357.57,364.84,88.9730768019807,34380628,0.0,1.0
2020-06-24,365.0,368.79,358.52,360.06,87.8073841500964,48155849,0.0,1.0
2020-06-23,364.0,372.38,362.27,366.53,89.3852149989858,53038869,0.0,1.0
2020-06-22,351.34,359.46,351.15,358.87,87.5171803309035,33861316,0.0,1.0
2020-06-19,354.64,356.56,345.15,349.72,85.2857812169408,66118952,0.0,1.0
2020-06-18,351.41,353.45,349.22,351.73,85.7759574157457,24205096,0.0,1.0
2020-06-17,355.15,355.4,351.09,351.59,85.7418157899583,28601626,0.0,1.0
2020-06-16,351.46,353.2,344.72,352.08,85.8613114802143,41357182,0.0,1.0
2020-06-15,333.25,345.68,332.58,342.99,83.6445444915891,34702230,0.0,1.0
2020-06-12,344.72,347.8,334.22,338.8,82.6227344055231,50036513,0.0,1.0
2020-06-11,349.31,351.06,335.48,335.9,81.9155150142126,50415613,0.0,1.0
2020-06-10,347.9,354.77,346.09,352.84,86.0466517344887,41662938,0.0,1.0
2020-06-09,332.14,345.61,332.01,343.99,83.8884132472134,36928091,0.0,1.0
2020-06-08,330.25,333.6,327.32,333.46,81.3204752504892,23913634,0.0,1.0
2020-06-05,323.35,331.75,323.23,331.5,80.8424924894655,34312550,0.0,1.0
2020-06-04,324.39,325.62,320.78,322.32,78.6037773128342,21890091,0.0,1.0
2020-06-03,324.66,326.2,322.3,325.12,79.2866098285823,26122804,0.0,1.0
2020-06-02,320.75,323.44,318.93,323.34,78.852523443571,21910704,0.0,1.0
2020-06-01,317.75,322.35,317.21,321.85,78.4891589976908,20254653,0.0,1.0
2020-05-29,319.25,321.15,316.47,317.94,77.5356321631996,38399532,0.0,1.0
2020-05-28,316.77,323.44,315.63,318.25,77.6112314774432,33449103,0.0,1.0
2020-05-27,316.14,318.71,313.09,318.11,77.5770898516558,28236274,0.0,1.0
2020-05-26,323.5,324.24,316.5,316.73,77.2405509688942,31380454,0.0,1.0
2020-05-22,315.77,319.23,315.35,318.89,77.7673074810427,20450754,0.0,1.0
2020-05-21,318.66,320.89,315.87,316.85,77.2698152195691,25672211,0.0,1.0
2020-05-20,316.68,319.52,316.52,319.23,77.850222857955,27876215,0.0,1.0
2020-05-19,315.03,318.52,313.01,313.14,76.3650621362028,25432385,0.0,1.0
2020-05-18,313.17,316.5,310.32,314.96,76.8089032714391,33843125,0.0,1.0
2020-05-15,300.35,307.9,300.21,307.71,75.0408547931627,41587094,0.0,1.0
2020-05-14,304.51,309.79,301.53,309.54,75.4871346159552,39732269,0.0,1.0
2020-05-13,312.15,315.95,303.21,307.65,75.0262226678253,50155639,0.0,1.0
2020-05-12,317.83,319.69,310.91,311.41,75.9431691889727,40575263,0.0,1.0
2020-05-11,308.1,317.05,307.24,315.01,76.8210967092203,36486561,0.0,1.0
2020-05-08,305.64,310.35,304.29,310.13,75.6310171817736,33511985,0.82,1.0
2020-05-07,303.22,305.17,301.97,303.74,73.8773602147995,28803764,0.0,1.0
2020-05-06,300.46,303.24,298.87,300.63,73.1209284301547,35583438,0.0,1.0
2020-05-05,295.06,301.0,294.46,297.56,72.3742256716789,36937795,0.0,1.0
2020-05-04,289.17,293.69,286.32,293.16,71.3040327930817,33391986,0.0,1.0
2020-05-01,286.25,299.0,285.85,289.07,70.3092398672947,60154175,0.0,1.0
2020-04-30,289.96,294.53,288.35,293.8,71.4596972117867,45765968,0.0,1.0
2020-04-29,284.73,289.67,283.89,287.73,69.983317490631,34320204,0.0,1.0
2020-04-28,285.08,285.83,278.2,278.58,67.7578027544573,28001187,0.0,1.0
2020-04-27,281.8,284.54,279.95,283.17,68.8742085073575,29271893,0.0,1.0
2020-04-24,277.2,283.01,277.0,282.97,68.8255633765122,31627183,0.0,1.0
2020-04-23,275.87,281.75,274.87,275.03,66.8943516819527,31203582,0.0,1.0
2020-04-22,273.61,277.9,272.2,276.1,67.1546031319752,29264342,0.0,1.0
2020-04-21,276.28,277.25,265.43,268.37,65.2744688248033,45247893,0.0,1.0
2020-04-20,277.95,281.68,276.85,276.93,67.3564804249833,32503750,0.0,1.0
2020-04-17,284.69,286.95,276.86,282.8,68.7842150152937,53812478,0.0,1.0
2020-04-16,287.38,288.2,282.35,286.69,69.7303628102353,39281290,0.0,1.0
2020-04-15,282.4,286.33,280.63,284.43,69.1806728316831,32788641,0.0,1.0
2020-04-14,280.0,288.25,278.05,287.05,69.8179240457569,48748672,0.0,1.0
2020-04-13,268.31,273.7,265.83,273.25,66.4614100174293,32755731,0.0,1.0
2020-04-09,268.7,270.07,264.7,267.99,65.1820430761971,40529123,0.0,1.0
2020-04-08,262.74,267.37,261.23,266.07,64.715049820082,42223821,0.0,1.0
2020-04-07,270.8,271.7,259.0,259.43,63.1000314760171,50721831,0.0,1.0
2020-04-06,250.9,263.11,249.38,262.47,63.8394374648661,50455071,0.0,1.0
2020-04-03,242.8,245.7,238.97,241.41,58.7171051868531,32470017,0.0,1.0
2020-04-02,240.34,245.15,236.9,244.93,59.5732594897308,41483493,0.0,1.0
2020-04-01,246.5,248.72,239.13,240.91,58.5954923597398,44054638,0.0,1.0
2020-03-31,255.6,262.49,252.0,254.29,61.8498516132922,49250501,0.0,1.0
2020-03-30,250.74,255.52,249.4,254.81,61.97632895349,41994110,0.0,1.0
2020-03-27,252.75,255.87,247.05,247.74,60.2567235781077,51054153,0.0,1.0
2020-03-26,246.52,258.68,246.36,258.44,62.8592380783327,63140169,0.0,1.0
2020-03-25,250.75,258.25,244.3,245.52,59.7167626257246,75900510,0.0,1.0
2020-03-24,236.36,247.69,234.3,246.88,60.0475495154728,71882773,0.0,1.0
2020-03-23,228.08,228.5,212.61,224.37,54.5725400388311,84188208,0.0,1.0
2020-03-20,247.18,251.83,228.0,229.24,55.7570489749149,100423346,0.0,1.0
2020-03-19,247.39,252.84,242.61,244.78,59.5367756415968,67964255,0.0,1.0
2020-03-18,239.77,250.0,237.12,246.67,59.9964721280852,75058406,0.0,1.0
2020-03-17,247.51,257.61,238.4,252.86,61.5020389277481,81013965,0.0,1.0
2020-03-16,241.95,259.08,240.0,242.21,58.9116857102344,80605865,0.0,1.0
2020-03-13,264.89,279.92,252.95,277.97,67.609435105379,92683032,0.0,1.0
2020-03-12,255.94,270.0,248.0,248.23,60.3759041486787,104618517,0.0,1.0
2020-03-11,277.39,281.22,271.86,275.43,66.9916419436433,64094970,0.0,1.0
2020-03-10,277.14,286.44,269.37,285.34,69.4020081770293,71322520,0.0,1.0
2020-03-09,263.75,278.09,263.0,266.17,64.7393723855047,71686208,0.0,1.0
2020-03-06,282.0,290.82,281.23,289.03,70.2995108411256,56544246,0.0,1.0
2020-03-05,295.52,299.55,291.41,292.92,71.2456586360673,46893219,0.0,1.0
2020-03-04,296.44,303.4,293.13,302.74,73.6341345605729,54794568,0.0,1.0
2020-03-03,303.67,304.0,285.8,289.32,70.3700462808514,79868852,0.0,1.0
2020-03-02,282.28,301.44,277.72,298.81,72.6782577394622,85349339,0.0,1.0
2020-02-28,257.26,278.41,256.37,273.36,66.4881648393942,106721230,0.0,1.0
2020-02-27,281.1,286.0,272.96,273.52,66.5270809440705,80151381,0.0,1.0
2020-02-26,286.53,297.88,286.5,292.65,71.1799877094261,49678431,0.0,1.0
2020-02-25,300.95,302.53,286.13,288.08,70.0684464696103,57668364,0.0,1.0
2020-02-24,297.26,304.18,289.23,298.18,72.5250255772994,55548828,0.0,1.0
2020-02-21,318.62,320.45,310.5,313.05,76.1417910556495,32426415,0.0,1.0
2020-02-20,322.63,324.65,318.21,320.3,77.9051770487927,25141489,0.0,1.0
2020-02-19,320.0,324.57,320.0,323.62,78.7126862208251,23495991,0.0,1.0
2020-02-18,315.36,319.75,314.61,319.0,77.588983698298,38190545,0.0,1.0
2020-02-14,324.74,325.98,322.85,324.95,79.0361763409465,20028447,0.0,1.0
2020-02-13,324.19,326.22,323.35,324.87,79.0167182886084,23686892,0.0,1.0
2020-02-12,321.47,327.22,321.47,327.2,79.5834340629565,28432573,0.0,1.0
2020-02-11,323.6,323.9,318.71,319.61,77.7373513473763,23580780,0.0,1.0
2020-02-10,314.18,321.55,313.85,321.55,78.209209116576,27337215,0.0,1.0
2020-02-07,322.37,323.4,318.0,320.03,77.8395061221515,29421012,0.77,1.0
2020-02-06,322.57,325.22,320.26,325.21,78.9095566894791,26356385,0.0,1.0
2020-02-05,323.52,324.76,318.95,321.45,77.9972233259526,29706718,0.0,1.0
2020-02-04,315.31,319.64,313.63,318.85,77.3663545107481,34154134,0.0,1.0
2020-02-03,304.3,313.49,302.22,308.66,74.8938340388506,43496401,0.0,1.0
2020-01-31,320.93,322.68,308.29,309.51,75.1000796130521,49897096,0.0,1.0
2020-01-30,320.54,324.09,318.75,323.87,78.5844166077968,31685808,0.0,1.0
2020-01-29,324.45,327.85,321.38,324.34,78.6984582782376,54149928,0.0,1.0
2020-01-28,312.6,318.4,312.19,317.69,77.0848899624261,40558486,0.0,1.0
2020-01-27,310.06,311.77,304.88,308.95,74.9642001759311,40485005,0.0,1.0
2020-01-24,320.25,323.33,317.52,318.31,77.2353279106672,36634380,0.0,1.0
2020-01-23,317.92,319.56,315.65,319.23,77.4585584145088,26117993,0.0,1.0
2020-01-22,318.58,319.99,317.31,317.7,77.0873163809461,25458115,0.0,1.0
2020-01-21,317.19,319.02,316.0,316.57,76.8131310881842,27235039,0.0,1.0
2020-01-17,316.27,318.74,315.0,318.73,77.3372374885079,34454117,0.0,1.0
2020-01-16,313.59,315.7,312.09,315.24,76.4904174250219,27207254,0.0,1.0
2020-01-15,311.85,315.5,309.55,311.34,75.5441142022152,30480882,0.0,1.0
2020-01-14,316.7,317.57,312.17,312.68,75.8692542838975,40653457,0.0,1.0
2020-01-13,311.64,317.07,311.15,316.96,76.9077614104649,30028742,0.0,1.0
2020-01-10,310.6,312.67,308.25,310.33,75.2990459316935,35217272,0.0,1.0
2020-01-09,307.24,310.43,306.2,309.63,75.1291966352923,42621542,0.0,1.0
2020-01-08,297.16,304.44,297.16,303.19,73.5665831084012,33090946,0.0,1.0
2020-01-07,299.84,300.9,297.48,298.39,72.401902218793,27877655,0.0,1.0
2020-01-06,293.79,299.96,292.75,299.8,72.7440272301154,29644644,0.0,1.0
2020-01-03,297.15,300.58,296.5,297.43,72.1689660408713,36633878,0.0,1.0
2020-01-02,296.24,300.6,295.19,300.35,72.8774802487163,33911864,0.0,1.0
2019-12-31,289.93,293.68,289.52,293.65,71.2517798403048,25247625,0.0,1.0
2019-12-30,289.46,292.69,285.22,291.52,70.7349526955412,36059614,0.0,1.0
2019-12-27,291.12,293.97,288.12,289.8,70.3176087100982,36592936,0.0,1.0
2019-12-26,284.82,289.98,284.7,289.91,70.3442993138184,23334004,0.0,1.0
2019-12-24,284.69,284.89,282.92,284.27,68.9757992685287,12119714,0.0,1.0
2019-12-23,280.53,284.25,280.37,284.0,68.9102859684882,24677883,0.0,1.0
2019-12-20,282.23,282.65,278.56,279.44,67.8038391233604,69032743,0.0,1.0
2019-12-19,279.5,281.18,278.95,280.02,67.9445713975214,24626947,0.0,1.0
2019-12-18,279.8,281.9,279.12,279.74,67.8766316789609,29024687,0.0,1.0
2019-12-17,279.57,281.77,278.8,280.41,68.0392017198021,28575798,0.0,1.0
2019-12-16,277.0,280.79,276.98,279.86,67.9057487012011,32081105,0.0,1.0
2019-12-13,271.46,275.3,270.93,275.15,66.762905578273,33432806,0.0,1.0
2019-12-12,267.78,272.56,267.32,271.46,65.8675571443867,34437042,0.0,1.0
2019-12-11,268.81,271.1,268.5,270.77,65.7001342665055,19723391,0.0,1.0
2019-12-10,268.6,270.07,265.86,268.48,65.1444844254216,22632383,0.0,1.0
2019-12-09,270.0,270.8,264.91,266.92,64.7659631362989,32182645,0.0,1.0
2019-12-06,267.48,271.0,267.3,270.71,65.6855757553854,26547493,0.0,1.0
2019-12-05,263.79,265.89,262.73,265.58,64.4408230546166,18661343,0.0,1.0
2019-12-04,261.07,263.31,260.68,261.74,63.50907834293,16810388,0.0,1.0
2019-12-03,258.31,259.53,256.29,259.45,62.953428501846,29377268,0.0,1.0
2019-12-02,267.27,268.25,263.45,264.16,64.0962716247741,23693550,0.0,1.0
2019-11-29,266.6,268.0,265.9,267.25,64.8460349474594,11654363,0.0,1.0
2019-11-27,265.58,267.98,265.31,267.84,64.9891936401404,16386122,0.0,1.0
2019-11-26,266.94,267.16,262.5,264.29,64.1278150655343,26334882,0.0,1.0
2019-11-25,262.71,266.44,262.52,266.37,64.6325101176979,21029517,0.0,1.0
2019-11-22,262.59,263.18,260.84,261.78,63.51878401701,16331263,0.0,1.0
2019-11-21,263.69,264.01,261.18,262.01,63.5745916429704,30348778,0.0,1.0
2019-11-20,265.54,266.08,260.4,263.19,63.8609090283325,26609919,0.0,1.0
2019-11-19,267.9,268.0,265.39,266.29,64.6130987695378,19069597,0.0,1.0
2019-11-18,265.8,267.43,264.23,267.1,64.8096386696592,21700897,0.0,1.0
2019-11-15,263.68,265.78,263.01,265.76,64.4844985879769,25093666,0.0,1.0
2019-11-14,263.75,264.88,262.1,262.64,63.7274560097315,22395556,0.0,1.0
2019-11-13,261.13,264.78,261.07,264.47,64.1714905988947,25817593,0.0,1.0
2019-11-12,261.55,262.79,260.92,261.96,63.5624595503703,21847226,0.0,1.0
2019-11-11,258.3,262.47,258.28,262.2,63.6206935948507,20507459,0.0,1.0
2019-11-08,258.69,260.44,256.85,260.14,63.1208513797272,17520495,0.0,1.0
2019-11-07,258.74,260.35,258.11,259.43,62.948575664806,23735083,0.77,1.0
2019-11-06,256.77,257.49,255.37,257.24,62.2324811837613,18966124,0.0,1.0
2019-11-05,257.05,258.19,256.32,257.13,62.2058695645333,19974427,0.0,1.0
2019-11-04,257.33,257.85,255.38,257.5,62.2953813746639,25817952,0.0,1.0
2019-11-01,249.54,255.93,249.16,255.82,61.8889493719088,37781334,0.0,1.0
2019-10-31,247.24,249.17,237.26,248.76,60.1809672650928,34790520,0.0,1.0
2019-10-30,244.76,245.3,241.21,243.26,58.8503863036922,31130522,0.0,1.0
2019-10-29,248.97,249.75,242.57,243.29,58.8576440180271,35709867,0.0,1.0
2019-10-28,247.42,249.25,246.72,249.05,60.2511251703303,23655368,0.0,1.0
2019-10-25,243.16,246.73,242.88,246.58,59.6535733567558,18369296,0.0,1.0
2019-10-24,244.51,244.8,241.81,243.58,58.9278019232646,17916255,0.0,1.0
2019-10-23,242.1,243.24,241.22,243.18,58.8310323987991,19932545,0.0,1.0
2019-10-22,241.16,242.2,239.62,239.96,58.0520377268518,22684001,0.0,1.0
2019-10-21,237.52,240.99,237.32,240.51,58.1850958229919,21811567,0.0,1.0
2019-10-18,234.59,237.58,234.29,236.41,57.1932081972205,24248023,0.0,1.0
2019-10-17,235.09,236.15,233.52,235.28,56.9198342906055,17272897,0.0,1.0
2019-10-16,233.37,235.24,233.2,234.37,56.6996836224465,19286694,0.0,1.0
2019-10-15,236.39,237.65,234.88,235.32,56.9295112430521,23040483,0.0,1.0
2019-10-14,234.9,238.13,234.67,235.87,57.0625693391921,24413484,0.0,1.0
2019-10-11,232.95,237.64,232.31,236.21,57.1448234349878,41990210,0.0,1.0
2019-10-10,227.93,230.44,227.3,230.09,55.6642497106657,28962984,0.0,1.0
2019-10-09,227.03,227.79,225.64,227.03,54.9239628485046,19029424,0.0,1.0
2019-10-08,225.82,228.06,224.33,224.4,54.287703225144,29282700,0.0,1.0
2019-10-07,226.27,229.93,225.84,227.06,54.9312205628395,30889269,0.0,1.0
2019-10-04,225.64,227.49,223.89,227.01,54.9191243722814,34755553,0.0,1.0
2019-10-03,218.43,220.96,215.13,220.82,53.4216159811778,30352686,0.0,1.0
2019-10-02,223.06,223.58,217.93,218.96,52.9716376924132,35767257,0.0,1.0
2019-10-01,225.07,228.22,224.2,224.59,54.3336687492651,36187163,0.0,1.0
2019-09-30,220.9,224.58,220.79,223.97,54.1836759863436,26318583,0.0,1.0
2019-09-27,220.54,220.96,217.28,218.82,52.9377683588503,25361285,0.0,1.0
2019-09-26,220.0,220.94,218.83,219.89,53.1966268367955,19088312,0.0,1.0
2019-09-25,218.55,221.5,217.14,221.03,53.4724199815222,22481006,0.0,1.0
2019-09-24,221.03,222.49,217.19,217.68,52.6619752141236,31434367,0.0,1.0
2019-09-23,218.95,219.84,217.65,218.72,52.9135759777339,19419648,0.0,1.0
2019-09-20,221.38,222.56,217.47,217.73,52.6740714046818,57977094,0.0,1.0
2019-09-19,222.01,223.76,220.37,220.96,53.4554853147407,22187876,0.0,1.0
2019-09-18,221.06,222.85,219.44,222.77,53.8933674129471,25643093,0.0,1.0
2019-09-17,219.96,220.82,219.12,220.7,53.3925851238381,18386468,0.0,1.0
2019-09-16,217.73,220.13,217.56,219.9,53.1990460749071,21158141,0.0,1.0
2019-09-13,220.0,220.79,217.02,218.75,52.9208336920688,39763296,0.0,1.0
2019-09-12,224.8,226.42,222.86,223.09,53.9707830325195,32226669,0.0,1.0
2019-09-11,218.07,223.71,217.73,223.59,54.0917449381013,44289646,0.0,1.0
2019-09-10,213.86,216.78,211.71,216.7,52.4248898791832,31777931,0.0,1.0
2019-09-09,214.84,216.44,211.07,214.17,51.8128226369389,27309401,0.0,1.0
2019-09-06,214.05,214.42,212.51,213.26,51.5926719687799,19362294,0.0,1.0
2019-09-05,212.0,213.97,211.51,213.28,51.5975104450032,23946984,0.0,1.0
2019-09-04,208.39,209.48,207.32,209.19,50.6080420573434,19216820,0.0,1.0
2019-09-03,206.43,206.98,204.22,205.7,49.763727956382,20059574,0.0,1.0
2019-08-30,210.16,210.45,207.2,208.74,50.4991763423198,21162561,0.0,1.0
2019-08-29,208.5,209.32,206.66,209.01,50.564495771334,21007652,0.0,1.0
2019-08-28,204.1,205.72,203.32,205.53,49.7226009084841,15957632,0.0,1.0
2019-08-27,207.86,208.55,203.53,204.16,49.3911652871898,25897344,0.0,1.0
2019-08-26,205.86,207.19,205.06,206.49,49.9548477672013,26066130,0.0,1.0
2019-08-23,209.43,212.05,201.0,202.64,49.0234410942209,46882843,0.0,1.0
2019-08-22,213.19,214.44,210.75,212.46,51.3991329198489,22267819,0.0,1.0
2019-08-21,212.99,213.65,211.6,212.64,51.4426792058584,21564747,0.0,1.0
2019-08-20,210.88,213.35,210.32,210.36,50.891092916405,26919529,0.0,1.0
2019-08-19,210.62,212.73,210.03,210.35,50.8886736782934,24431915,0.0,1.0
2019-08-16,204.28,207.16,203.84,206.5,49.957267005313,28813624,0.0,1.0
2019-08-15,203.46,205.14,199.67,201.74,48.8057096641736,27883363,0.0,1.0
2019-08-14,203.16,206.44,202.59,202.75,49.0500527134489,36547443,0.0,1.0
2019-08-13,201.02,212.14,200.48,208.97,50.5548188188874,47539786,0.0,1.0
2019-08-12,199.62,202.05,199.15,200.48,48.5008856621072,22481889,0.0,1.0
2019-08-09,201.3,202.76,199.29,200.99,48.6242668058008,24619746,0.77,1.0
2019-08-08,200.2,203.53,199.39,203.43,49.0267376898496,27009523,0.0,1.0
2019-08-07,195.41,199.56,193.82,199.04,47.9687453659129,33364400,0.0,1.0
2019-08-06,196.31,198.07,194.04,197.0,47.477104285997,35824787,0.0,1.0
2019-08-05,197.99,198.65,192.58,193.34,46.5950423485008,52392969,0.0,1.0
2019-08-02,205.53,206.43,201.63,204.02,49.1689280021782,40862122,0.0,1.0
2019-08-01,213.9,218.03,206.74,208.43,50.2317403367023,54017922,0.0,1.0
2019-07-31,216.42,221.37,211.3,213.04,51.3427527771005,69281361,0.0,1.0
2019-07-30,208.76,210.16,207.31,208.78,50.316090521982,33935718,0.0,1.0
2019-07-29,208.46,210.64,208.44,209.68,50.5329909984154,21673389,0.0,1.0
2019-07-26,207.48,209.73,207.14,207.74,50.0654499714366,17618874,0.0,1.0
2019-07-25,208.89,209.24,206.73,207.02,49.8919295902898,13909535,0.0,1.0
2019-07-24,207.67,209.15,207.17,208.67,50.2895804637512,14991567,0.0,1.0
2019-07-23,208.46,208.91,207.29,208.84,50.3305505537442,18355210,0.0,1.0
2019-07-22,203.65,207.23,203.61,207.22,49.9401296961639,22277932,0.0,1.0
2019-07-19,205.79,206.5,202.36,202.59,48.8242972451783,20929307,0.0,1.0
2019-07-18,204.0,205.88,203.7,205.66,49.5641688703459,18582161,0.0,1.0
2019-07-17,204.05,205.09,203.27,203.35,49.0074576474999,14107450,0.0,1.0
