,DPZ_Open,DPZ_High,DPZ_Low,DPZ_Close,DPZ_Adj Close,DPZ_Volume,DPZ_Dividend Amount,DPZ_Split Coefficient
2020-08-11,384.0,391.18,381.87,388.65,370.323011539577,453924,0.0,1.0
2020-08-10,389.56,391.915,384.4,385.93,367.73127452327,410325,0.0,1.0
2020-08-07,392.58,393.85,385.0,389.12,370.770848450483,472561,0.0,1.0
2020-08-06,392.19,395.24,390.92,392.55,374.039105055605,312491,0.0,1.0
2020-08-05,389.97,394.5,388.6,393.44,374.887136652853,539671,0.0,1.0
2020-08-04,385.0,392.03,383.54,391.86,373.381642356616,441372,0.0,1.0
2020-08-03,387.45,393.96,382.0,387.03,368.779403463689,558548,0.0,1.0
2020-07-31,384.92,387.12,377.955,386.61,368.379208777347,640228,0.0,1.0
2020-07-30,383.0,386.04,379.68,384.53,366.397292235465,678896,0.0,1.0
2020-07-29,387.19,389.3018,384.3,385.15,366.988055820065,435897,0.0,1.0
2020-07-28,389.54,390.83,384.765,385.42,367.245323832713,476784,0.0,1.0
2020-07-27,390.62,394.89,387.11,389.61,371.237742251215,549638,0.0,1.0
2020-07-24,379.48,387.23,376.5759,386.91,368.665062124734,549089,0.0,1.0
2020-07-23,389.99,390.6,377.895,381.32,363.338661418427,618009,0.0,1.0
2020-07-22,388.47,395.22,387.405,389.12,370.770848450483,568289,0.0,1.0
2020-07-21,395.0,395.64,386.56,387.81,369.522622166894,553719,0.0,1.0
2020-07-20,391.1,394.68,385.13,391.43,372.971919225361,660646,0.0,1.0
2020-07-17,410.0,410.0,388.0,390.22,371.818977390901,1182728,0.0,1.0
2020-07-16,404.0,422.15,403.69,407.52,388.303187090206,1318855,0.0,1.0
2020-07-15,401.0,417.34,399.43,413.68,394.172709156548,1155794,0.0,1.0
2020-07-14,400.43,405.43,390.58,402.3,383.329338845676,885018,0.0,1.0
2020-07-13,402.0,417.15,401.24,401.38,382.45272191369,1168859,0.0,1.0
2020-07-10,387.0,398.91,383.71,398.31,379.527489325432,861613,0.0,1.0
2020-07-09,386.07,387.34,378.38,385.5,367.321551392016,545395,0.0,1.0
2020-07-08,381.72,385.43,381.46,384.14,366.025682883863,494568,0.0,1.0
2020-07-07,384.74,388.73,380.88,381.14,363.167149409995,717305,0.0,1.0
2020-07-06,378.0,387.01,376.21,385.0,366.845129146371,669065,0.0,1.0
2020-07-02,377.54,379.99,372.12,374.09,356.449595746405,415186,0.0,1.0
2020-07-01,371.42,377.02,369.6,375.71,357.993203822294,436173,0.0,1.0
2020-06-30,368.89,371.02,363.5,369.44,352.01886886191,752493,0.0,1.0
2020-06-29,365.16,370.35,362.0,369.17,351.761600849262,485343,0.0,1.0
2020-06-26,374.55,375.25,364.37,365.81,348.56004335853,795616,0.0,1.0
2020-06-25,373.72,376.27,369.32,373.7,356.077986394803,482920,0.0,1.0
2020-06-24,377.91,381.88,372.82,375.48,357.774049589297,549624,0.0,1.0
2020-06-23,387.79,388.48,376.8,377.55,359.746437686266,477580,0.0,1.0
2020-06-22,377.04,387.1,376.05,384.63,366.492576684594,534929,0.0,1.0
2020-06-19,380.81,381.0,373.59,378.41,360.565883948775,898666,0.0,1.0
2020-06-18,380.93,381.63,374.0,375.55,357.840748703688,462566,0.0,1.0
2020-06-17,375.34,382.84,374.73,380.67,362.719312499089,674003,0.0,1.0
2020-06-16,380.05,381.18,371.05,374.86,357.183286004698,771936,0.0,1.0
2020-06-15,376.57,378.68,368.82,377.92,360.098990148043,925821,0.0,1.0
2020-06-12,385.32,387.19,365.95,378.15,360.31814438104,1042389,0.78,1.0
2020-06-11,387.0,394.99,382.18,382.79,363.988553262128,786318,0.0,1.0
2020-06-10,383.28,393.0,380.41,392.32,373.050469489271,845757,0.0,1.0
2020-06-09,376.94,385.42,374.95,382.22,363.446549878133,818588,0.0,1.0
2020-06-08,371.8,377.54,370.83,375.82,357.360897847313,640823,0.0,1.0
2020-06-05,381.68,382.34,371.86,376.41,357.921918893904,715536,0.0,1.0
2020-06-04,390.4,394.36,379.53,382.78,363.97904443083,697674,0.0,1.0
2020-06-03,387.0,391.0,385.0,390.14,370.977544266273,609566,0.0,1.0
2020-06-02,386.63,387.49,381.13,384.86,365.956881340847,660173,0.0,1.0
2020-06-01,385.59,394.39,383.2,383.58,364.739750934683,972449,0.0,1.0
2020-05-29,370.26,386.51,369.74,385.84,366.888746808066,1122341,0.0,1.0
2020-05-28,375.96,375.96,364.57,365.55,347.595328104107,694028,0.0,1.0
2020-05-27,363.72,375.21,360.02,373.97,355.601764057154,1285928,0.0,1.0
2020-05-26,374.95,375.37,360.13,360.16,342.4700680344,865973,0.0,1.0
2020-05-22,376.46,378.25,367.54,372.1,353.823612604399,639789,0.0,1.0
2020-05-21,377.4,378.8,372.98,375.24,356.80938563202,443480,0.0,1.0
2020-05-20,373.0,377.4,371.69,377.24,358.711151891651,754109,0.0,1.0
2020-05-19,363.0,372.32,361.41,370.01,351.836266863084,619232,0.0,1.0
2020-05-18,378.74,378.74,361.06,364.5,346.5969008178,1017663,0.0,1.0
2020-05-15,372.14,376.08,369.42,376.04,357.570092135873,584508,0.0,1.0
2020-05-14,383.88,385.97,372.51,376.01,357.541565641978,741210,0.0,1.0
2020-05-13,379.73,385.34,376.52,384.96,366.051969653828,1074865,0.0,1.0
2020-05-12,380.6,382.21,375.32,377.94,359.376770082522,899121,0.0,1.0
2020-05-11,369.15,382.73,365.03,377.49,358.948872674105,10272458,0.0,1.0
2020-05-08,369.5,373.68,365.11,369.11,350.98047204625,940707,0.0,1.0
2020-05-07,371.0,371.97,364.13,367.17,349.135758774408,1312237,0.0,1.0
2020-05-06,369.58,379.56,369.58,372.3,354.013789230362,902162,0.0,1.0
2020-05-05,362.44,372.84,357.1,371.46,353.215047401317,777393,0.0,1.0
2020-05-04,356.26,361.54,356.1,359.1,341.462131916796,626394,0.0,1.0
2020-05-01,358.67,364.59,356.13,357.3,339.750542283128,794249,0.0,1.0
2020-04-30,363.35,370.2,361.93,361.93,344.153131174174,925540,0.0,1.0
2020-04-29,356.01,367.3,349.09,362.01,344.229201824559,867115,0.0,1.0
2020-04-28,364.0,365.52,354.65,356.01,338.523903045665,906327,0.0,1.0
2020-04-27,369.64,374.62,361.57,362.03,344.248219487156,791490,0.0,1.0
2020-04-24,368.98,374.93,363.91,367.29,349.249864749986,1035395,0.0,1.0
2020-04-23,379.91,380.1,359.0,369.64,351.484440105053,2090961,0.0,1.0
2020-04-22,373.32,387.85,370.01,383.75,364.901401066751,1392263,0.0,1.0
2020-04-21,370.48,377.34,360.24,365.22,347.281536671267,695386,0.0,1.0
2020-04-20,364.66,374.2,364.66,370.48,352.283181934098,843507,0.0,1.0
2020-04-17,362.58,366.0,355.42,362.97,345.142049629182,715369,0.0,1.0
2020-04-16,359.06,362.99,356.62,360.47,342.764841804643,861924,0.0,1.0
2020-04-15,355.09,360.58,353.39,354.62,337.202175495222,702578,0.0,1.0
2020-04-14,364.45,365.88,353.23,358.26,340.663390087751,713435,0.0,1.0
2020-04-13,344.55,357.97,338.71,355.14,337.696634722726,754729,0.0,1.0
2020-04-09,348.0,352.22,340.53,343.64,326.761478729846,641291,0.0,1.0
2020-04-08,338.89,344.97,333.19,343.83,326.942146524511,688128,0.0,1.0
2020-04-07,347.28,351.91,333.82,333.96,317.556930033231,737417,0.0,1.0
2020-04-06,340.0,340.84,330.43,338.52,321.89295710519,805277,0.0,1.0
2020-04-03,333.0,338.36,325.1,328.23,312.108369699387,571933,0.0,1.0
2020-04-02,330.22,341.57,321.5,333.45,317.071979637025,772176,0.0,1.0
2020-04-01,312.01,337.83,310.34,333.77,317.376262238566,1200138,0.0,1.0
2020-03-31,325.0,330.84,321.0,324.07,308.152695879354,2096986,0.0,1.0
2020-03-30,338.65,353.42,333.51,346.75,329.718725263573,946404,0.0,1.0
2020-03-27,328.83,341.99,326.06,338.74,322.102151393749,646224,0.0,1.0
2020-03-26,323.5,342.0,317.82,338.51,321.883448273892,870595,0.0,1.0
2020-03-25,345.48,349.68,320.81,321.45,305.661382079237,963111,0.0,1.0
2020-03-24,341.12,349.0,333.16,343.56,326.685408079461,881088,0.0,1.0
2020-03-23,310.91,336.8,294.21,323.87,307.962519253391,1340467,0.0,1.0
2020-03-20,326.91,344.2,298.14,299.95,285.217394788201,1802069,0.0,1.0
2020-03-19,292.0,337.22,289.34,323.14,307.268374568625,1423036,0.0,1.0
2020-03-18,296.54,303.87,275.22,290.0,275.756107646535,1098772,0.0,1.0
2020-03-17,291.64,314.96,282.03,298.74,284.066826201124,1182014,0.0,1.0
2020-03-16,297.43,311.53,283.6,286.32,272.256857728814,1087994,0.0,1.0
2020-03-13,328.39,329.08,297.32,316.63,301.078125393526,1208638,0.0,1.0
2020-03-12,308.02,329.62,300.0,317.11,301.534549295837,1139260,0.78,1.0
2020-03-11,338.3,344.72,332.03,332.66,315.544632321725,889479,0.0,1.0
2020-03-10,337.79,347.32,328.5,343.95,326.25376145932,857105,0.0,1.0
2020-03-09,321.56,340.18,314.0,336.67,319.348317693005,1267581,0.0,1.0
2020-03-06,325.36,337.23,320.75,336.41,319.101694701351,853436,0.0,1.0
2020-03-05,338.18,340.59,329.16,333.03,315.895595809848,828372,0.0,1.0
2020-03-04,341.95,345.86,334.23,341.89,324.299748525445,740945,0.0,1.0
2020-03-03,349.48,350.0,336.19,339.47,322.004257603126,846711,0.0,1.0
2020-03-02,340.22,348.52,333.79,347.52,329.640084844724,863599,0.0,1.0
2020-02-28,341.1,345.72,333.91,339.46,321.994772103447,2077580,0.0,1.0
2020-02-27,361.05,361.05,347.73,347.86,329.96259183381,1090073,0.0,1.0
2020-02-26,371.87,377.33,366.38,366.67,347.804816730015,1107178,0.0,1.0
2020-02-25,363.71,379.58,363.71,368.66,349.692431166137,2436960,0.0,1.0
2020-02-24,355.51,366.89,354.63,363.01,344.3331238475,1221998,0.0,1.0
2020-02-21,366.01,374.0,362.97,371.96,352.822646060208,1644993,0.0,1.0
2020-02-20,362.03,381.86,356.96,373.16,353.960906021689,5004575,0.0,1.0
2020-02-19,297.99,301.77,295.39,297.1,281.814195463189,1173640,0.0,1.0
2020-02-18,293.24,297.21,291.87,295.78,280.562109505561,873777,0.0,1.0
2020-02-14,285.97,293.15,284.01,291.6,276.597170639737,779951,0.0,1.0
2020-02-13,279.37,287.21,279.37,286.03,271.313747318532,520670,0.0,1.0
2020-02-12,275.52,282.97,274.99,281.03,266.570997479031,891301,0.0,1.0
2020-02-11,275.0,278.0,273.59,275.75,261.562653648517,752393,0.0,1.0
2020-02-10,275.52,276.95,273.6,274.85,260.708958677407,684754,0.0,1.0
2020-02-07,284.46,284.46,274.32,275.51,261.335001656221,1368188,0.0,1.0
2020-02-06,278.37,280.71,275.35,279.41,265.034346531032,796163,0.0,1.0
2020-02-05,275.0,278.99,274.16,278.01,263.706376575972,1080602,0.0,1.0
2020-02-04,272.65,274.54,271.65,273.4,259.333561223951,1057039,0.0,1.0
2020-02-03,282.51,282.95,270.08,270.75,256.819903809015,926367,0.0,1.0
2020-01-31,282.95,282.95,276.86,281.75,267.253953455919,738273,0.0,1.0
2020-01-30,284.02,284.95,280.02,282.4,267.870510935054,645624,0.0,1.0
2020-01-29,285.1,286.97,282.07,285.47,270.782559336508,361521,0.0,1.0
2020-01-28,283.07,287.12,283.07,284.18,269.558929877917,328070,0.0,1.0
2020-01-27,282.08,287.2,281.22,282.89,268.335300419325,756261,0.0,1.0
2020-01-24,289.25,289.25,280.66,285.1,270.431595848385,479082,0.0,1.0
2020-01-23,285.49,289.01,284.5,288.02,273.201361754654,518588,0.0,1.0
2020-01-22,286.53,288.82,285.61,285.91,271.199921322384,455430,0.0,1.0
2020-01-21,286.46,286.66,282.34,285.11,270.441081348064,625270,0.0,1.0
2020-01-17,287.36,288.87,285.63,286.47,271.731109304409,475381,0.0,1.0
2020-01-16,289.31,290.93,286.95,287.36,272.57531877584,494036,0.0,1.0
2020-01-15,284.97,292.58,284.79,288.57,273.723064236999,619154,0.0,1.0
2020-01-14,284.03,291.0,284.03,285.12,270.450566847743,783836,0.0,1.0
2020-01-13,289.57,290.71,283.37,284.0,269.388190883695,726219,0.0,1.0
2020-01-10,290.78,291.35,287.1,289.09,274.216310220307,933402,0.0,1.0
2020-01-09,292.29,293.66,287.78,288.9,274.036085726406,994023,0.0,1.0
2020-01-08,291.19,292.2,288.88,290.56,275.610678673121,543019,0.0,1.0
2020-01-07,291.7,293.25,290.88,291.85,276.834308131712,511408,0.0,1.0
2020-01-06,294.0,294.38,291.78,293.95,278.826263064303,525353,0.0,1.0
2020-01-03,291.72,295.26,290.78,294.67,279.509219041191,490812,0.0,1.0
2020-01-02,293.79,295.1,292.13,293.4,278.304560581958,499993,0.0,1.0
2019-12-31,292.69,295.97,292.69,293.78,278.66500956976,518985,0.0,1.0
2019-12-30,292.41,294.26,290.68,293.25,278.162278086773,451557,0.0,1.0
2019-12-27,293.26,294.21,291.44,292.31,277.270641116947,455823,0.0,1.0
2019-12-26,290.31,294.05,288.85,292.24,277.204242619194,276112,0.0,1.0
2019-12-24,288.26,290.69,287.55,289.64,274.738012702653,265121,0.0,1.0
2019-12-23,292.42,293.57,288.03,288.27,273.438499246629,618655,0.0,1.0
2019-12-20,293.07,293.07,290.96,292.0,276.976590626897,571702,0.0,1.0
2019-12-19,285.92,293.55,284.92,292.0,276.976590626897,1295697,0.0,1.0
2019-12-18,289.0,291.04,283.46,284.32,269.691726873423,1127766,0.0,1.0
2019-12-17,292.73,292.73,289.71,291.75,276.739453134922,1045540,0.0,1.0
2019-12-16,295.01,296.22,291.79,292.15,277.118873122082,756365,0.0,1.0
2019-12-13,295.28,298.33,293.03,294.93,279.755842032845,450557,0.0,1.0
2019-12-12,292.95,297.33,292.61,296.65,281.387347977634,571114,0.65,1.0
2019-12-11,285.26,294.4,285.26,293.62,277.904315886959,1162151,0.0,1.0
2019-12-10,287.05,287.8,283.4,285.24,269.97284607178,1144247,0.0,1.0
2019-12-09,286.61,288.64,285.16,286.37,271.042364077884,759804,0.0,1.0
2019-12-06,288.58,289.08,286.41,286.57,271.231659300204,474591,0.0,1.0
2019-12-05,287.88,288.88,285.6,286.87,271.515602133683,674711,0.0,1.0
2019-12-04,283.85,288.9,282.66,286.0,270.692167916594,1307014,0.0,1.0
2019-12-03,290.0,292.32,283.7,284.09,268.884398543444,962547,0.0,1.0
2019-12-02,296.26,298.98,293.14,294.05,278.311300614945,949700,0.0,1.0
2019-11-29,295.42,297.18,293.8,294.3,278.547919642845,340904,0.0,1.0
2019-11-27,290.4,295.89,288.54,295.33,279.522790037789,571672,0.0,1.0
2019-11-26,292.96,296.25,287.56,289.14,273.664102907007,1071115,0.0,1.0
2019-11-25,288.8,293.09,287.97,293.0,277.317500697769,536448,0.0,1.0
2019-11-22,284.38,287.35,283.21,285.76,270.465013649811,392016,0.0,1.0
2019-11-21,287.26,290.76,283.06,284.05,268.846539498981,1068485,0.0,1.0
2019-11-20,286.49,289.81,285.76,288.24,272.81227440657,630818,0.0,1.0
2019-11-19,284.62,288.31,283.65,285.74,270.446084127579,491367,0.0,1.0
2019-11-18,281.22,285.57,280.21,284.61,269.376566121475,832013,0.0,1.0
2019-11-15,280.04,282.35,277.12,281.41,266.347842564366,644648,0.0,1.0
2019-11-14,278.69,281.7,276.82,278.66,263.745033257476,512652,0.0,1.0
2019-11-13,276.99,280.38,276.01,279.4,264.445425580057,443748,0.0,1.0
2019-11-12,281.43,281.73,276.43,277.88,263.00678189043,528055,0.0,1.0
2019-11-11,279.76,282.92,278.35,280.69,265.666379764016,667310,0.0,1.0
2019-11-08,282.68,287.18,278.66,280.66,265.637985480669,671387,0.0,1.0
2019-11-07,279.16,283.47,277.62,282.68,267.549867226093,855003,0.0,1.0
2019-11-06,276.83,278.96,273.33,277.82,262.949993323735,545127,0.0,1.0
2019-11-05,266.98,276.75,265.51,276.31,261.520814395224,751903,0.0,1.0
2019-11-04,268.06,270.72,265.01,269.29,254.876552091817,835980,0.0,1.0
2019-11-01,272.93,274.75,268.48,269.26,254.848157808469,535464,0.0,1.0
2019-10-31,271.67,275.55,268.09,271.62,257.081841431836,733957,0.0,1.0
2019-10-30,263.32,271.99,263.32,270.9,256.400378631487,705117,0.0,1.0
2019-10-29,267.45,267.67,262.26,263.18,249.093583049962,1160501,0.0,1.0
2019-10-28,272.36,274.2,268.73,269.46,255.037453030788,629506,0.0,1.0
2019-10-25,263.03,276.57,263.03,271.75,257.204883326344,1445717,0.0,1.0
2019-10-24,256.65,264.1,255.77,263.6,249.491103016833,852544,0.0,1.0
2019-10-23,258.74,259.62,255.46,256.0,242.297884568699,622956,0.0,1.0
2019-10-22,257.27,259.47,255.38,258.94,245.080524336793,343380,0.0,1.0
2019-10-21,256.61,259.84,255.67,257.52,243.736528258326,507543,0.0,1.0
2019-10-18,257.45,258.4,254.23,255.7,242.01394173522,610106,0.0,1.0
2019-10-17,256.12,259.96,255.78,256.45,242.723798818918,516378,0.0,1.0
2019-10-16,254.89,257.61,253.08,255.96,242.260025524235,527656,0.0,1.0
2019-10-15,253.22,257.23,251.8,255.73,242.042336018568,683624,0.0,1.0
2019-10-14,257.78,257.99,251.16,252.2,238.701275344633,542599,0.0,1.0
2019-10-11,256.12,259.1,252.5,257.79,243.992076808457,893427,0.0,1.0
2019-10-10,248.43,256.12,247.5,254.77,241.133718951436,1056420,0.0,1.0
2019-10-09,251.51,255.55,248.07,248.19,234.905906137131,1909610,0.0,1.0
2019-10-08,230.5,258.0,227.5,253.48,239.912764767476,6538461,0.0,1.0
2019-10-07,242.29,247.22,241.4,242.21,229.245978989784,2020935,0.0,1.0
2019-10-04,247.94,249.0,241.3,242.13,229.170260900856,910764,0.0,1.0
2019-10-03,240.16,243.89,240.16,243.35,230.324961757004,677167,0.0,1.0
2019-10-02,244.0,245.75,241.3,241.75,228.810599978449,1000235,0.0,1.0
2019-10-01,245.13,246.44,243.24,245.77,232.615433947067,594352,0.0,1.0
2019-09-30,240.56,244.88,240.5,244.59,231.498592135383,772405,0.0,1.0
2019-09-27,238.51,240.96,238.51,240.46,227.58964579449,396048,0.0,1.0
2019-09-26,240.95,240.95,237.12,239.46,226.643169682894,613104,0.0,1.0
2019-09-25,242.66,243.72,239.81,241.45,228.52665714497,840735,0.0,1.0
2019-09-24,247.35,248.21,242.53,242.97,229.965300834597,831988,0.0,1.0
2019-09-23,247.32,248.11,245.54,246.26,233.07920724175,802497,0.0,1.0
2019-09-20,248.13,248.8,245.81,247.62,234.366414753521,736086,0.0,1.0
2019-09-19,244.38,247.7,243.1,247.01,233.789064325447,465183,0.0,1.0
2019-09-18,244.15,245.21,242.49,245.0,231.886647341138,500165,0.0,1.0
2019-09-17,243.85,245.2,237.66,243.54,230.504792218207,662610,0.0,1.0
2019-09-16,245.54,246.47,243.08,244.79,231.687887357703,1064611,0.0,1.0
2019-09-13,247.1,247.7,243.73,245.05,231.933971146718,740777,0.0,1.0
2019-09-12,248.04,249.14,245.87,246.79,233.580839580896,735814,0.65,1.0
2019-09-11,243.6,249.39,242.12,249.09,235.138422774027,746177,0.0,1.0
2019-09-10,239.23,243.58,231.85,243.57,229.927599000642,666784,0.0,1.0
2019-09-09,238.14,241.16,235.87,239.2,225.802363513378,704421,0.0,1.0
2019-09-06,245.11,246.33,236.42,237.35,224.055982357443,1057566,0.0,1.0
2019-09-05,241.56,245.88,240.74,244.83,231.117026166306,1116480,0.0,1.0
2019-09-04,228.24,241.19,228.0,239.06,225.670204939415,1667630,0.0,1.0
2019-09-03,224.57,228.84,223.4,226.87,214.162969106522,1225091,0.0,1.0
2019-08-30,226.31,226.94,224.01,226.84,214.134649412101,510315,0.0,1.0
2019-08-29,227.47,228.81,224.98,225.26,212.643145505951,534354,0.0,1.0
2019-08-28,221.81,226.9,221.81,225.85,213.200099496223,754741,0.0,1.0
2019-08-27,227.99,228.44,220.9,222.45,209.990534128557,1134721,0.0,1.0
2019-08-26,227.79,228.94,224.87,227.69,214.937040754018,614578,0.0,1.0
2019-08-23,231.32,233.42,225.51,226.15,213.483296440428,745952,0.0,1.0
2019-08-22,231.15,231.98,226.58,231.85,218.864038380337,635451,0.0,1.0
2019-08-21,233.08,234.14,228.89,231.52,218.552521741711,701772,0.0,1.0
2019-08-20,231.96,233.36,225.06,232.43,219.411552472468,1086306,0.0,1.0
2019-08-19,236.07,238.82,229.71,232.02,219.024516648721,676250,0.0,1.0
2019-08-16,234.57,235.97,231.47,234.95,221.790406803797,688440,0.0,1.0
2019-08-15,236.26,238.82,232.02,232.89,219.845787786917,899982,0.0,1.0
2019-08-14,239.16,239.16,235.34,236.2,222.970394071321,702915,0.0,1.0
2019-08-13,240.29,243.98,238.11,240.6,227.123949253005,613243,0.0,1.0
2019-08-12,247.19,248.75,239.48,240.01,226.566995262734,1005452,0.0,1.0
2019-08-09,246.19,250.98,243.54,247.83,233.948995608363,587055,0.0,1.0
2019-08-08,246.25,248.85,244.99,246.75,232.929486609223,703328,0.0,1.0
2019-08-07,241.72,246.21,240.5,245.74,231.976056897063,690834,0.0,1.0
2019-08-06,241.21,244.26,240.0,242.51,228.926969797781,589765,0.0,1.0
2019-08-05,240.53,242.33,236.17,239.72,226.293238216668,990914,0.0,1.0
2019-08-02,245.41,247.69,244.39,244.75,231.041506981184,537712,0.0,1.0
2019-08-01,246.12,249.9,243.2,245.83,232.061015980325,760562,0.0,1.0
2019-07-31,247.07,248.68,242.48,244.53,230.8338292221,920852,0.0,1.0
2019-07-30,251.52,252.39,245.75,247.55,233.684678460438,1084086,0.0,1.0
2019-07-29,254.16,255.85,249.65,252.48,238.338548243552,1172641,0.0,1.0
2019-07-26,261.88,262.87,258.13,259.06,244.550001219798,567677,0.0,1.0
2019-07-25,262.63,264.64,258.58,260.67,246.069824820369,801816,0.0,1.0
2019-07-24,259.43,263.5,258.4,262.21,247.523569133958,921341,0.0,1.0
2019-07-23,257.06,257.8,254.94,257.71,243.275614970872,923623,0.0,1.0
2019-07-22,258.11,258.49,254.15,255.4,241.094998500488,1231406,0.0,1.0
2019-07-19,252.8,259.09,252.8,257.93,243.483292729957,1677565,0.0,1.0
2019-07-18,252.23,254.15,249.45,252.68,238.527346206356,1623083,0.0,1.0
2019-07-17,245.5,253.5,244.66,253.01,238.838862844982,3286675,0.0,1.0
2019-07-16,254.3,263.57,245.95,246.54,232.731248748279,6194181,0.0,1.0
2019-07-15,283.44,283.44,268.42,269.92,254.801730600046,1668425,0.0,1.0
2019-07-12,278.62,284.33,278.61,282.11,266.308966432939,571466,0.0,1.0
2019-07-11,276.96,279.4,274.64,277.64,262.089331964274,600133,0.0,1.0
2019-07-10,277.6,281.42,274.63,275.35,259.92759529017,746557,0.0,1.0
2019-07-09,276.42,280.89,276.42,280.0,264.317147925359,491275,0.0,1.0
2019-07-08,277.2,278.9,273.02,277.21,261.683416344245,507097,0.0,1.0
2019-07-05,279.21,281.5,277.64,278.26,262.674605648966,324315,0.0,1.0
2019-07-03,274.34,282.1,274.34,280.96,265.223378146817,336046,0.0,1.0
2019-07-02,271.1,276.58,271.0,273.81,258.47385097658,399023,0.0,1.0
2019-07-01,279.58,281.99,270.42,271.1,255.915638580589,631671,0.0,1.0
2019-06-28,278.11,279.77,275.27,278.28,262.693485445246,568173,0.0,1.0
2019-06-27,275.57,279.34,274.1,277.94,262.372528908479,380758,0.0,1.0
2019-06-26,277.43,278.18,271.38,275.87,260.41846999346,691610,0.0,1.0
2019-06-25,276.2,277.84,273.41,277.14,261.617337057264,720910,0.0,1.0
2019-06-24,280.77,280.77,272.28,274.37,259.002485272431,422677,0.0,1.0
2019-06-21,280.43,281.28,277.89,280.33,264.628664563985,443425,0.0,1.0
2019-06-20,280.14,282.24,274.56,281.82,266.035209386874,646418,0.0,1.0
2019-06-19,281.61,282.61,277.82,280.68,264.959060998892,328297,0.0,1.0
2019-06-18,282.5,285.37,280.04,282.35,266.535523988304,529542,0.0,1.0
2019-06-17,281.19,286.37,280.65,282.0,266.205127553397,767735,0.0,1.0
2019-06-14,281.57,284.0,280.63,280.65,264.930741304471,592411,0.0,1.0
2019-06-13,283.37,285.15,278.93,281.29,265.534894785444,578588,0.65,1.0
2019-06-12,279.81,285.68,279.2,282.0,265.591403594719,649686,0.0,1.0
2019-06-11,284.05,286.28,279.22,280.13,263.8302123723,521332,0.0,1.0
2019-06-10,289.26,289.26,279.68,282.64,266.194164226991,541269,0.0,1.0
2019-06-07,287.47,290.6,285.01,287.0,270.300471034342,411702,0.0,1.0
2019-06-06,285.76,289.37,285.71,287.0,270.300471034342,386656,0.0,1.0
