,BFH_Open,BFH_High,BFH_Low,BFH_Close,BFH_Adj Close,BFH_Volume,BFH_Dividend Amount,BFH_Split Coefficient
2016-12-12,232.25,234.6,228.96,230.6,162.352446258622,431736,0.0,1.0
2016-12-09,237.12,237.32,226.56,232.2,163.478915963799,932751,0.0,1.0
2016-12-08,234.17,241.69,231.8064,239.87,168.87893011299,738642,0.0,1.0
2016-12-07,227.1,234.02,225.92,233.5,164.394172599255,636168,0.0,1.0
2016-12-06,223.97,227.26,221.78,227.16,159.930536392491,554234,0.0,1.0
2016-12-05,219.95,225.3,219.25,223.39,157.276292149668,681503,0.0,1.0
2016-12-02,219.74,224.98,215.81,218.71,153.981368262026,957391,0.0,1.0
2016-12-01,229.09,229.38,226.21,228.18,160.648660829542,635503,0.0,1.0
2016-11-30,229.59,231.4675,227.53,228.78,161.071086968983,677951,0.0,1.0
2016-11-29,232.84,233.21,228.4,228.71,161.021803919381,482782,0.0,1.0
2016-11-28,234.72,234.87,230.0,232.04,163.366268993281,752298,0.0,1.0
2016-11-25,235.3,235.86,233.05,234.69,165.23198444248,192892,0.0,1.0
2016-11-23,232.77,235.3,230.705,235.05,165.485440126145,726065,0.0,1.0
2016-11-22,228.52,233.63,227.12,233.12,164.126636044275,944909,0.0,1.0
2016-11-21,217.76,228.99,217.76,228.66,160.986601741095,1263785,0.0,1.0
2016-11-18,217.92,218.88,214.77,217.6,153.199879904059,619817,0.0,1.0
2016-11-17,212.04,217.85,211.03,217.55,153.164677725773,706017,0.0,1.0
2016-11-16,209.11,211.54,208.69,210.71,148.349019736141,369877,0.0,1.0
2016-11-15,211.19,212.0,207.27,210.14,147.947714903672,580090,0.0,1.0
2016-11-14,213.52,213.58,206.41,210.8,148.412383657057,756358,0.0,1.0
2016-11-11,209.23,213.53,208.58,211.72,149.060103737534,781579,0.0,1.0
2016-11-10,208.86,210.78,204.85,209.79,147.701299655665,779665,0.0,1.0
2016-11-09,199.55,209.839,198.06,207.32,145.962312048298,793637,0.0,1.0
2016-11-08,202.58,203.72,198.93,201.55,141.899980674004,474114,0.0,1.0
2016-11-07,201.98,204.825,200.115,203.79,143.477038261251,304038,0.0,1.0
2016-11-04,199.5,201.94,198.88,199.8,140.667904433966,471633,0.0,1.0
2016-11-03,200.28,201.67,199.6901,200.05,140.8439153254,375863,0.0,1.0
2016-11-02,202.06,202.06,199.35,200.03,140.829834454085,458039,0.0,1.0
2016-11-01,204.74,205.62,199.83,201.74,142.033748951493,461461,0.52,1.0
2016-10-31,204.64,205.02,202.47,204.47,143.585685000058,804663,0.0,1.0
2016-10-28,203.5,205.15,201.79,203.83,143.13625555613,470525,0.0,1.0
2016-10-27,204.39,204.39,200.721,202.56,142.244419003335,532974,0.0,1.0
2016-10-26,203.28,205.57,202.52,202.88,142.469133725299,418019,0.0,1.0
2016-10-25,205.76,206.4024,201.33,203.9,143.18541190156,656942,0.0,1.0
2016-10-24,202.41,207.1,201.79,206.49,145.004196682457,831709,0.0,1.0
2016-10-21,203.39,204.71,197.69,199.95,140.411589552314,1242058,0.0,1.0
2016-10-20,215.74,215.74,201.8,204.77,143.7963550519,1699635,0.0,1.0
2016-10-19,212.45,215.61,211.01,214.78,150.825712448342,802718,0.0,1.0
2016-10-18,207.11,211.64,206.825,211.07,148.22042614057,461167,0.0,1.0
2016-10-17,210.8,213.37,206.22,206.45,144.976107342212,506805,0.0,1.0
2016-10-14,208.16,210.335,206.5,209.77,147.30752258259,436529,0.0,1.0
2016-10-13,206.96,207.97,204.5942,206.84,145.249978409606,332844,0.0,1.0
2016-10-12,209.13,209.88,207.49,208.27,146.254172323383,340379,0.0,1.0
2016-10-11,209.18,209.965,205.735,208.25,146.240127653261,483390,0.0,1.0
2016-10-10,209.33,212.03,208.21,208.78,146.612311411514,489025,0.0,1.0
2016-10-07,214.75,214.95,207.94,208.93,146.717646437434,610399,0.0,1.0
2016-10-06,215.12,215.68,212.16,214.05,150.313081988862,419566,0.0,1.0
2016-10-05,214.56,217.34,213.14,216.28,151.87906270755,453157,0.0,1.0
2016-10-04,217.62,218.83,211.85,212.71,149.372089090636,458561,0.0,1.0
2016-10-03,214.53,219.16,213.5,216.9,152.314447481355,531572,0.0,1.0
2016-09-30,213.0,215.89,210.86,214.53,150.650154071808,659867,0.0,1.0
2016-09-29,213.78,216.07,212.15,212.95,149.54062513211,523035,0.0,1.0
2016-09-28,213.09,216.07,212.75,214.21,150.425439349844,623784,0.0,1.0
2016-09-27,212.05,214.61,210.1,213.47,149.905786555301,485538,0.0,1.0
2016-09-26,213.37,213.37,208.82,211.44,148.480252537841,748729,0.0,1.0
2016-09-23,216.28,218.49,216.036,216.99,152.377648496908,306368,0.0,1.0
2016-09-22,216.26,218.602,215.26,218.06,153.129038348475,438741,0.0,1.0
2016-09-21,215.04,216.86,213.021,215.63,151.42261092856,471862,0.0,1.0
2016-09-20,216.86,217.7195,211.85,213.74,150.095389601959,593980,0.0,1.0
2016-09-19,215.76,218.64,215.2044,216.04,151.710526666076,414527,0.0,1.0
2016-09-16,213.79,215.44,211.67,214.48,150.615042396501,633715,0.0,1.0
2016-09-15,212.36,216.85,211.52,215.4,151.261097222148,500943,0.0,1.0
2016-09-14,213.52,216.72,212.18,213.21,149.723205843706,554234,0.0,1.0
2016-09-13,215.98,219.985,211.92,213.41,149.863652544933,891222,0.0,1.0
2016-09-12,207.27,217.34,206.8301,216.49,152.026531743838,884327,0.0,1.0
2016-09-09,214.49,215.89,208.62,208.66,146.528043390777,730117,0.0,1.0
2016-09-08,215.34,219.22,214.76,217.26,152.567251543565,763921,0.0,1.0
2016-09-07,212.83,216.08,212.37,215.7,151.471767273989,710358,0.0,1.0
2016-09-06,210.0,214.09,209.49,213.08,149.631915487908,847848,0.0,1.0
2016-09-02,210.96,213.76,208.32,209.9,147.398812938388,588816,0.0,1.0
2016-09-01,204.64,210.19,203.2,210.19,147.602460655168,1366130,0.0,1.0
2016-08-31,199.96,204.94,199.09,204.58,143.662930685734,889543,0.0,1.0
2016-08-30,199.18,200.85,197.92,200.7,140.938264681918,612713,0.0,1.0
2016-08-29,199.13,200.55,197.51,198.81,139.611043355317,446163,0.0,1.0
2016-08-26,200.19,202.04,196.4,198.65,139.498685994335,852131,0.0,1.0
2016-08-25,199.4,201.98,199.02,200.36,140.699505289831,678895,0.0,1.0
2016-08-24,201.31,201.75,197.7,198.22,139.196725586695,831296,0.0,1.0
2016-08-23,201.6,201.99,199.48,201.53,141.521118492012,836132,0.0,1.0
2016-08-22,198.66,201.31,197.68,200.54,140.825907320936,1058104,0.0,1.0
2016-08-19,200.95,200.95,193.67,200.14,140.54501391848,3181848,0.0,1.0
2016-08-18,203.0,204.3,199.92,202.31,142.0688606268,1594531,0.0,1.0
2016-08-17,208.7,209.0,200.785,203.71,143.051987535394,1493990,0.0,1.0
2016-08-16,213.71,215.62,210.42,211.85,148.768168275358,552828,0.0,1.0
2016-08-15,216.85,217.1,212.05,215.07,151.029360165122,877664,0.0,1.0
2016-08-12,218.67,220.81,217.42,219.03,153.810204849429,369082,0.0,1.0
2016-08-11,219.1,221.72,218.65,219.94,154.449237340015,332646,0.0,1.0
2016-08-10,221.76,221.76,217.03,218.74,153.606557132649,348479,0.0,1.0
2016-08-09,222.91,223.905,219.06,220.4,154.772264752838,370029,0.0,1.0
2016-08-08,222.79,224.525,221.8401,222.91,156.534870853245,460807,0.0,1.0
2016-08-05,221.33,225.26,221.1494,222.37,156.155664759931,455000,0.0,1.0
2016-08-04,221.97,222.8339,216.6,219.3,153.999807896087,676587,0.0,1.0
2016-08-03,221.68,223.1,220.59,222.32,156.120553084624,507695,0.0,1.0
2016-08-02,226.15,228.07,220.89,222.59,156.310156131281,858837,0.0,1.0
2016-08-01,231.89,231.98,226.57,228.13,160.200529755286,831406,0.0,1.0
2016-07-29,233.1,233.98,229.04,231.62,162.651324691708,655201,0.0,1.0
2016-07-28,233.5,234.83,231.16,233.84,164.210283075335,601789,0.0,1.0
2016-07-27,233.46,235.57,231.92,233.47,163.950456678064,740239,0.0,1.0
2016-07-26,230.65,233.7,229.55,233.0,163.620406930179,641863,0.0,1.0
2016-07-25,231.19,233.35,229.39,230.38,161.780555144097,635639,0.0,1.0
2016-07-22,228.2,234.38,225.477,231.08,162.272118598393,743812,0.0,1.0
2016-07-21,229.01,239.719,219.7,228.85,160.706137879705,1841065,0.0,1.0
2016-07-20,215.0,215.48,210.53,215.02,150.994248489815,1077018,0.0,1.0
2016-07-19,211.25,214.77,209.84,214.41,150.565886051071,698411,0.0,1.0
2016-07-18,211.45,212.71,209.03,211.3,148.381939846982,774212,0.0,1.0
2016-07-15,213.3,213.64,210.09,213.17,149.69511650346,653667,0.0,1.0
2016-07-14,211.04,213.23,210.06,212.51,149.231642389409,556442,0.0,1.0
2016-07-13,214.24,214.69,208.71,209.43,147.068763190503,701603,0.0,1.0
2016-07-12,212.64,215.57,211.98,213.17,149.69511650346,671256,0.0,1.0
2016-07-11,207.3,217.2,207.05,210.39,147.742907356396,1485627,0.0,1.0
2016-07-08,199.29,203.13,198.83,200.96,141.120845393514,882584,0.0,1.0
2016-07-07,195.68,199.91,195.41,197.23,138.501514415619,968969,0.0,1.0
2016-07-06,192.7,197.11,191.59,195.61,137.363896135675,1137204,0.0,1.0
2016-07-05,193.76,194.19,192.16,193.68,136.008585468828,835481,0.0,1.0
2016-07-01,196.01,197.11,194.28,195.8,137.497320501841,690345,0.0,1.0
2016-06-30,194.4,195.97,190.02,195.92,137.581588522578,1079233,0.0,1.0
2016-06-29,188.91,194.18,188.61,193.82,136.106898159688,908486,0.0,1.0
2016-06-28,187.96,189.76,186.57,187.46,131.640693060649,1124111,0.0,1.0
2016-06-27,191.61,193.22,185.02,186.4,130.896325544143,1777266,0.0,1.0
2016-06-24,192.71,197.47,192.0,193.14,135.629379375514,1111658,0.0,1.0
2016-06-23,201.46,202.41,200.69,201.61,141.577297172504,549749,0.0,1.0
2016-06-22,199.71,201.58,199.33,200.0,140.446701227621,802826,0.0,1.0
2016-06-21,200.16,201.64,194.15,200.01,140.453723562683,2060596,0.0,1.0
2016-06-20,210.02,210.45,200.38,200.8,141.008488032532,1453687,0.0,1.0
2016-06-17,207.04,208.13,205.45,207.22,145.516827141938,1237566,0.0,1.0
2016-06-16,207.36,207.742,201.9903,206.55,145.046330692826,602005,0.0,1.0
2016-06-15,208.98,209.84,203.0003,207.95,146.029457601419,921413,0.0,1.0
2016-06-14,210.49,211.0,203.22,208.98,146.752758112741,1451428,0.0,1.0
2016-06-13,215.21,218.15,212.82,212.93,149.526580461987,601180,0.0,1.0
2016-06-10,220.73,221.3,214.855,215.6,151.401543923376,666728,0.0,1.0
2016-06-09,223.42,224.24,222.05,222.61,156.324200801404,436732,0.0,1.0
2016-06-08,225.73,227.0,222.52,223.79,157.152836338647,482644,0.0,1.0
2016-06-07,226.6,226.75,223.75,225.61,158.430901319818,378499,0.0,1.0
2016-06-06,223.61,227.337,221.39,226.45,159.020777464974,370993,0.0,1.0
2016-06-03,223.48,224.39,221.05,223.6,157.01941197248,536229,0.0,1.0
2016-06-02,222.46,224.82,221.02,224.49,157.644399792943,704167,0.0,1.0
2016-06-01,221.7,223.71,218.92,222.62,156.331223136465,595432,0.0,1.0
2016-05-31,215.91,223.03,213.615,222.19,156.029262728826,1102278,0.0,1.0
2016-05-27,211.98,216.86,211.5,215.06,151.022337830061,418436,0.0,1.0
2016-05-26,212.66,214.115,210.23,212.05,148.908614976585,422492,0.0,1.0
2016-05-25,210.1,213.79,210.1,212.84,149.463379446434,530024,0.0,1.0
2016-05-24,206.18,209.95,206.04,209.68,147.244321567038,311578,0.0,1.0
2016-05-23,205.54,207.067,203.64,205.28,144.15449414003,427537,0.0,1.0
2016-05-20,206.7,207.29,205.24,206.41,144.948018001966,538277,0.0,1.0
2016-05-19,211.02,211.518,205.21,205.44,144.266851501012,886283,0.0,1.0
2016-05-18,210.84,214.7,208.647,212.63,149.315910410145,893043,0.0,1.0
2016-05-17,204.96,213.0,203.97,210.84,148.058912434158,1131154,0.0,1.0
2016-05-16,201.08,205.48,200.83,205.04,143.985958098557,482149,0.0,1.0
2016-05-13,202.5,204.21,200.66,201.57,141.549207832258,593210,0.0,1.0
2016-05-12,205.1,205.53,200.37,202.08,141.907346920388,1217332,0.0,1.0
2016-05-11,204.26,206.11,203.0,204.6,143.676975355856,962461,0.0,1.0
2016-05-10,203.56,206.71,203.56,204.39,143.529506319567,484742,0.0,1.0
2016-05-09,203.92,204.35,202.41,203.3,142.764071797877,714479,0.0,1.0
2016-05-06,199.87,204.04,199.78,203.86,143.157322561314,756068,0.0,1.0
2016-05-05,201.0,202.52,199.96,200.24,140.615237269094,634849,0.0,1.0
2016-05-04,200.0,201.15,199.06,200.75,140.973376357225,973728,0.0,1.0
2016-05-03,201.81,202.3,200.42,201.1,141.219158084373,784467,0.0,1.0
2016-05-02,203.64,204.49,201.04,202.82,142.426999714931,671056,0.0,1.0
2016-04-29,200.95,203.65,200.14,203.31,142.771094132938,775929,0.0,1.0
2016-04-28,202.92,203.44,200.08,201.2,141.289381434987,1265246,0.0,1.0
2016-04-27,201.18,203.78,200.75,202.92,142.497223065544,1094410,0.0,1.0
2016-04-26,202.49,204.24,201.02,201.68,141.626453517933,668389,0.0,1.0
2016-04-25,204.66,205.3,202.545,203.9,143.18541190156,806325,0.0,1.0
2016-04-22,202.33,207.07,201.61,205.99,144.653079929388,1212741,0.0,1.0
2016-04-21,202.09,205.87,197.96,202.6,142.27250834358,2963091,0.0,1.0
2016-04-20,212.96,218.84,211.3,217.92,153.030725657616,1205106,0.0,1.0
2016-04-19,215.01,216.4599,208.23,211.62,148.606654568946,864858,0.0,1.0
2016-04-18,213.5,215.58,212.65,215.0,150.980203819693,593941,0.0,1.0
2016-04-15,215.11,215.94,213.715,214.77,150.818690113281,447395,0.0,1.0
2016-04-14,213.5,216.51,212.3,214.48,150.615042396501,888200,0.0,1.0
2016-04-13,206.16,215.52,204.8401,215.14,151.078516510552,950534,0.0,1.0
2016-04-12,207.05,209.16,199.78,204.4,143.536528654629,1159976,0.0,1.0
2016-04-11,215.3,216.42,206.39,206.7,145.151665718746,836641,0.0,1.0
2016-04-08,213.43,215.78,212.5,215.27,151.16980686635,634053,0.0,1.0
2016-04-07,212.23,216.0,210.58,212.43,149.175463708918,812714,0.0,1.0
2016-04-06,210.98,214.66,209.28,214.46,150.600997726378,644549,0.0,1.0
2016-04-05,212.08,212.16,207.64,210.0,147.469036289002,1002877,0.0,1.0
2016-04-04,221.2,221.58,214.54,214.71,150.776556102913,610732,0.0,1.0
2016-04-01,218.69,221.82,216.5,221.12,155.277872877258,506963,0.0,1.0
2016-03-31,215.32,220.63,213.88,220.0,154.491371350383,894808,0.0,1.0
2016-03-30,214.42,218.0,214.25,215.96,151.654347985585,677566,0.0,1.0
2016-03-29,210.1,213.358,209.28,212.77,149.414223101005,623825,0.0,1.0
2016-03-28,212.64,213.095,209.45,211.04,148.199359135386,443217,0.0,1.0
2016-03-24,209.42,212.35,207.11,211.77,148.711989594867,550307,0.0,1.0
2016-03-23,210.56,213.095,209.45,209.8,147.328589587775,601994,0.0,1.0
2016-03-22,208.7,210.62,207.43,210.32,147.693751010966,657958,0.0,1.0
2016-03-21,209.08,212.01,207.32,210.3,147.679706340844,629273,0.0,1.0
2016-03-18,206.0,209.33,203.04,208.7,146.556132731023,1763742,0.0,1.0
2016-03-17,207.99,208.88,204.86,205.56,144.351119521749,1361733,0.0,1.0
2016-03-16,208.91,209.86,204.75,207.34,145.601095162675,1226310,0.0,1.0
2016-03-15,212.72,217.11,208.74,210.7,147.960599743299,820978,0.0,1.0
2016-03-14,215.62,216.64,210.48,214.87,150.888913463895,759370,0.0,1.0
2016-03-11,211.31,211.87,208.0001,211.6,148.592609898823,941025,0.0,1.0
2016-03-10,213.26,214.69,206.73,208.06,146.106703287094,760838,0.0,1.0
2016-03-09,213.95,213.95,209.89,213.19,149.709161173583,645628,0.0,1.0
2016-03-08,218.27,219.73,212.29,212.64,149.322932745207,788881,0.0,1.0
2016-03-07,214.42,220.31,214.42,219.96,154.463282010138,900732,0.0,1.0
2016-03-04,218.14,218.85,214.65,216.22,151.836928697181,641401,0.0,1.0
2016-03-03,215.22,218.6899,213.709,216.88,152.300402811232,596819,0.0,1.0
2016-03-02,212.56,215.29,210.75,214.35,150.523752040703,831361,0.0,1.0
2016-03-01,212.23,213.66,209.01,213.51,149.933875895547,986286,0.0,1.0
2016-02-29,213.37,214.51,210.01,210.13,147.5603266448,721835,0.0,1.0
2016-02-26,213.05,215.94,211.99,212.69,149.358044420514,616017,0.0,1.0
2016-02-25,211.34,212.7,208.69,212.6,149.294843404961,575592,0.0,1.0
2016-02-24,205.42,211.46,203.0,210.76,148.002733753667,561988,0.0,1.0
2016-02-23,209.0,213.77,206.37,206.46,144.983129677273,771288,0.0,1.0
2016-02-22,205.57,214.5,205.57,210.89,148.094024109465,968709,0.0,1.0
2016-02-19,197.34,204.49,195.0,204.36,143.508439314383,1018872,0.0,1.0
2016-02-18,195.05,201.63,195.0,197.43,138.641961116846,863902,0.0,1.0
2016-02-17,188.85,194.39,187.815,192.41,135.116748916033,789377,0.0,1.0
2016-02-16,183.84,189.878,183.52,187.49,131.661760065833,1145117,0.0,1.0
2016-02-12,183.13,184.73,181.33,182.65,128.262949896125,674882,0.0,1.0
2016-02-11,178.22,182.91,177.26,180.45,126.718036182621,777573,0.0,1.0
2016-02-10,178.94,185.41,178.35,182.1,127.876721467749,967364,0.0,1.0
2016-02-09,181.21,182.84,176.63,177.12,124.379598607181,1685809,0.0,1.0
2016-02-08,181.44,185.06,180.41,183.74,129.028384417816,1792249,0.0,1.0
2016-02-05,196.9,198.76,184.67,187.22,131.472157019176,1844189,0.0,1.0
2016-02-04,193.48,198.96,192.0,197.41,138.627916446723,1164254,0.0,1.0
2016-02-03,196.23,196.84,190.07,194.7,136.724863645089,1429250,0.0,1.0
2016-02-02,203.73,203.83,192.78,194.29,136.436947907573,1658117,0.0,1.0
2016-02-01,200.0,209.34,198.86,206.56,145.053353027887,1502809,0.0,1.0
2016-01-29,199.55,215.79,199.09,199.79,140.299232191332,2661791,0.0,1.0
2016-01-28,226.1,231.4,197.83,199.0,139.744467721483,3380871,0.0,1.0
2016-01-27,249.14,253.07,245.64,246.8,173.311229314884,757750,0.0,1.0
2016-01-26,246.05,250.82,243.615,249.6,175.277483132071,930892,0.0,1.0
2016-01-25,248.58,249.67,244.6,245.39,172.32108007123,488555,0.0,1.0
2016-01-22,252.6,254.41,247.7005,249.22,175.010634399739,647036,0.0,1.0
2016-01-21,247.01,252.96,245.71,248.81,174.722718662222,509914,0.0,1.0
2016-01-20,247.22,249.085,237.1,246.97,173.430609010928,719228,0.0,1.0
2016-01-19,255.21,257.05,248.49,251.97,176.941776541618,777972,0.0,1.0
2016-01-15,247.21,256.23,247.21,251.28,176.457235422383,747696,0.0,1.0
2016-01-14,249.05,258.03,247.21,256.24,179.940313612828,825013,0.0,1.0
2016-01-13,258.69,258.69,247.71,248.59,174.568227290872,496056,0.0,1.0
2016-01-12,255.64,258.19,251.67,257.29,180.677658794273,457562,0.0,1.0
2016-01-11,257.27,258.02,250.98,253.12,177.749345073677,824913,0.0,1.0
2016-01-08,263.02,264.37,256.75,257.01,180.481033412555,583652,0.0,1.0
2016-01-07,266.94,269.98,261.535,262.03,184.006245613368,605062,0.0,1.0
2016-01-06,271.32,274.6,269.18,270.18,189.729448688393,515087,0.0,1.0
2016-01-05,272.45,275.94,271.4,274.05,192.447092357148,362952,0.0,1.0
2016-01-04,271.16,272.15,268.99,271.71,190.803865952785,477420,0.0,1.0
2015-12-31,275.42,279.89,275.0001,276.57,194.216720792616,267048,0.0,1.0
2015-12-30,279.73,279.73,276.18,276.77,194.357167493843,196042,0.0,1.0
2015-12-29,280.0,280.945,277.395,280.3,196.836051770511,163196,0.0,1.0
2015-12-28,276.98,278.53,275.41,278.14,195.319227397253,133990,0.0,1.0
2015-12-24,278.22,279.98,276.5,278.2,195.361361407621,98452,0.0,1.0
2015-12-23,275.91,279.06,274.4,278.35,195.466696433542,350966,0.0,1.0
2015-12-22,270.62,275.93,269.58,273.7,192.20131063,253998,0.0,1.0
2015-12-21,269.61,270.65,267.24,270.53,189.975230415542,264508,0.0,1.0
2015-12-18,267.92,270.02,265.26,266.94,187.454212128506,613897,0.0,1.0
2015-12-17,275.23,277.59,268.765,269.06,188.942947161519,332977,0.0,1.0
2015-12-16,270.4,273.91,268.45,273.3,191.920417227544,329966,0.0,1.0
2015-12-15,271.55,272.67,266.12,267.99,188.191557309951,475687,0.0,1.0
2015-12-14,267.88,270.27,265.08,269.99,189.596024322227,467239,0.0,1.0
2015-12-11,275.43,278.16,266.37,268.1,188.268802995626,714017,0.0,1.0
2015-12-10,281.02,282.995,278.91,280.16,196.737739079652,258491,0.0,1.0
2015-12-09,280.38,284.96,278.09,280.09,196.688582734222,322585,0.0,1.0
2015-12-08,280.3,283.61,279.54,282.15,198.135183756866,355810,0.0,1.0
2015-12-07,282.59,284.39,281.075,282.86,198.633769546225,283572,0.0,1.0
2015-12-04,281.25,284.46,279.52,284.22,199.588807114572,468596,0.0,1.0
2015-12-03,286.39,288.0799,279.81,281.25,197.503173601342,304392,0.0,1.0
2015-12-02,288.11,289.74,284.81,285.37,200.396375646631,345179,0.0,1.0
2015-12-01,287.38,290.3,286.36,289.16,203.057840634895,273500,0.0,1.0
2015-11-30,286.72,287.79,284.19,286.85,201.435681235716,286675,0.0,1.0
2015-11-27,286.33,287.44,284.0,285.53,200.508733007613,94859,0.0,1.0
2015-11-25,288.37,288.59,283.59,286.4,201.119676157953,163011,0.0,1.0
2015-11-24,283.02,285.93,281.01,285.45,200.452554327122,241254,0.0,1.0
2015-11-23,286.74,287.13,285.0,285.66,200.600023363411,191347,0.0,1.0
2015-11-20,287.51,287.95,285.27,286.61,201.267145194242,249896,0.0,1.0
2015-11-19,287.27,288.77,284.5,286.07,200.887939100928,276215,0.0,1.0
2015-11-18,284.84,288.04,284.13,287.7,202.032579715933,303390,0.0,1.0
2015-11-17,287.75,288.57,283.8,284.49,199.77841016123,525240,0.0,1.0
2015-11-16,285.7,288.44,284.7,287.14,201.639328952496,438164,0.0,1.0
2015-11-13,290.0,290.67,285.31,286.35,201.084564482647,449327,0.0,1.0
2015-11-12,293.13,294.55,290.82,290.82,204.223548255084,423707,0.0,1.0
2015-11-11,298.92,298.92,293.75,294.73,206.969281264084,335112,0.0,1.0
2015-11-10,295.77,298.73,294.74,297.57,208.963624421516,343226,0.0,1.0
2015-11-09,297.05,298.965,292.52,296.73,208.37374827636,422620,0.0,1.0
2015-11-06,300.96,301.78,295.03,297.95,209.230473153849,347185,0.0,1.0
2015-11-05,300.83,301.85,298.46,299.11,210.045064020969,439199,0.0,1.0
2015-11-04,301.14,303.75,299.6401,301.87,211.98322849791,448578,0.0,1.0
2015-11-03,297.65,302.24,293.87,300.59,211.084369610053,403783,0.0,1.0
2015-11-02,296.19,301.11,296.19,298.42,209.560522901734,332833,0.0,1.0
2015-10-30,298.53,300.56,297.015,297.31,208.78104370992,308774,0.0,1.0
2015-10-29,297.89,299.11,295.6,297.85,209.160249803235,415416,0.0,1.0
2015-10-28,294.01,298.37,292.19,298.27,209.455187875813,304315,0.0,1.0
2015-10-27,293.13,295.99,291.998,293.55,206.140645726841,297687,0.0,1.0
2015-10-26,295.03,296.62,293.86,294.92,207.10270563025,470805,0.0,1.0
2015-10-23,296.11,297.37,291.91,295.87,207.769827461081,758706,0.0,1.0
2015-10-22,285.15,298.06,283.35,294.49,206.800745222611,950323,0.0,1.0
2015-10-21,282.36,282.36,273.75,275.93,193.767291348688,545304,0.0,1.0
2015-10-20,280.1,281.62,277.69,280.99,197.320592889746,386103,0.0,1.0
2015-10-19,276.83,280.72,276.073,280.07,196.674538064099,315991,0.0,1.0
2015-10-16,279.05,279.39,276.3,278.16,195.333272067376,264573,0.0,1.0
2015-10-15,279.0,279.81,274.91,278.18,195.347316737498,324579,0.0,1.0
2015-10-14,275.9,280.14,274.69,276.66,194.279921808168,420473,0.0,1.0
2015-10-13,277.28,280.27,275.53,275.81,193.683023327951,319089,0.0,1.0
2015-10-12,279.85,280.9,277.41,279.0,195.923148212531,334767,0.0,1.0
2015-10-09,279.37,281.85,278.0,280.12,196.709649739406,238811,0.0,1.0
2015-10-08,277.28,280.475,275.09,279.41,196.211063950048,361085,0.0,1.0
