,OXM_Open,OXM_High,OXM_Low,OXM_Close,OXM_Adj Close,OXM_Volume,OXM_Dividend Amount,OXM_Split Coefficient
2018-06-07,91.88,93.47,91.25,91.5,79.95253952899,260596,0.0,1.0
2018-06-06,90.3,90.63,89.0,90.08,78.7117460193598,172090,0.0,1.0
2018-06-05,87.37,90.46,86.95,90.4,78.9913614581497,202646,0.0,1.0
2018-06-04,85.72,87.35,85.35,87.2,76.1952070702506,145508,0.0,1.0
2018-06-01,83.28,85.11,83.12,85.07,74.3340168058052,149927,0.0,1.0
2018-05-31,83.41,83.5,82.29,82.52,72.1058312779482,91308,0.0,1.0
2018-05-30,82.96,83.93,82.89,83.15,72.6563241730658,152943,0.0,1.0
2018-05-29,81.69,83.18,81.69,82.46,72.0534033831751,175903,0.0,1.0
2018-05-25,81.45,83.36,81.2,82.33,71.9398096111667,200657,0.0,1.0
2018-05-24,79.9,81.56,78.8,81.5,71.2145570668053,168366,0.0,1.0
2018-05-23,78.16,80.21,78.16,80.05,69.9475496097885,147786,0.0,1.0
2018-05-22,79.66,80.74,78.37,78.52,68.6106382930743,60819,0.0,1.0
2018-05-21,79.0,79.88,78.95,79.47,69.4407466269818,89223,0.0,1.0
2018-05-18,79.93,80.29,78.8,79.01,69.0387994337213,134713,0.0,1.0
2018-05-17,80.55,81.14,79.63,80.03,69.9300736448642,81970,0.0,1.0
2018-05-16,78.89,81.37,78.81,80.56,70.39318671536,108296,0.0,1.0
2018-05-15,78.24,79.69,77.3,78.63,68.7067561001583,136321,0.0,1.0
2018-05-14,78.75,79.44,78.32,78.49,68.5844243456877,53780,0.0,1.0
2018-05-11,78.41,79.68,78.41,78.71,68.7766599598558,42365,0.0,1.0
2018-05-10,79.3,79.48,77.86,78.46,68.5582103983012,83506,0.0,1.0
2018-05-09,78.22,79.88,77.65,79.42,69.3970567146709,172432,0.0,1.0
2018-05-08,76.78,78.33,76.78,78.08,68.2261670647381,92378,0.0,1.0
2018-05-07,76.46,76.98,75.63,76.79,67.0989673271163,70373,0.0,1.0
2018-05-04,74.35,76.33,73.67,76.01,66.4174046950659,86365,0.0,1.0
2018-05-03,75.31,75.31,74.0,74.68,65.2552530275954,79538,0.0,1.0
2018-05-02,75.68,76.19,75.16,75.62,66.0766233790407,58929,0.0,1.0
2018-05-01,77.06,78.55,74.61,75.88,66.3038109230575,91081,0.0,1.0
2018-04-30,77.9,78.75,76.75,77.04,67.3174168886709,120749,0.0,1.0
2018-04-27,77.61,79.15,77.19,77.8,67.981503555797,69957,0.0,1.0
2018-04-26,76.29,78.06,75.43,77.69,67.8853857487129,72818,0.0,1.0
2018-04-25,76.6,77.29,76.07,76.26,66.6358542566205,65123,0.0,1.0
2018-04-24,76.76,77.43,76.01,76.72,67.037801449881,58756,0.0,1.0
2018-04-23,76.54,77.9,76.27,76.52,66.8630418006373,72726,0.0,1.0
2018-04-20,76.6,77.0,75.97,76.25,66.6271162741584,91297,0.0,1.0
2018-04-19,77.67,77.76,75.64,76.94,67.2300370640491,69763,0.34,1.0
2018-04-18,78.5,79.42,78.1,78.17,68.0042960312722,97327,0.0,1.0
2018-04-17,78.48,78.48,77.4,78.1,67.9433992585693,79280,0.0,1.0
2018-04-16,77.5,78.16,76.44,77.86,67.7346103235878,229508,0.0,1.0
2018-04-13,78.46,78.46,76.86,77.02,67.0038490511524,120531,0.0,1.0
2018-04-12,77.95,78.62,77.58,78.06,67.908601102739,129955,0.0,1.0
2018-04-11,76.11,77.96,76.11,77.73,67.6215163171394,131832,0.0,1.0
2018-04-10,74.97,76.5,73.97,76.43,66.4905762526562,97428,0.0,1.0
2018-04-09,75.95,75.95,73.3,73.93,64.3156915132654,131800,0.0,1.0
2018-04-06,76.07,77.48,74.25,75.45,65.638021434815,195696,0.0,1.0
2018-04-05,76.23,78.01,76.23,76.61,66.6471679538923,255319,0.0,1.0
2018-04-04,73.12,75.91,73.12,75.59,65.7598149802209,226494,0.0,1.0
2018-04-03,73.1,74.66,73.1,74.61,64.9072601623797,149190,0.0,1.0
2018-04-02,73.92,73.92,72.01,72.71,63.2543477604427,192795,0.0,1.0
2018-03-29,74.5,76.87,72.05,74.56,64.8637624675919,356259,0.0,1.0
2018-03-28,77.05,78.33,75.43,75.5,65.6815191296028,220244,0.0,1.0
2018-03-27,80.16,80.29,76.46,76.9,66.8994545836617,151282,0.0,1.0
2018-03-26,77.58,79.58,76.97,79.52,69.1787337905433,154953,0.0,1.0
2018-03-23,78.67,79.03,76.32,76.39,66.455778096826,137618,0.0,1.0
2018-03-22,79.74,80.78,78.32,78.41,68.2130849662537,139510,0.0,1.0
2018-03-21,79.41,81.46,79.36,80.47,70.0051899915118,61435,0.0,1.0
2018-03-20,79.52,80.27,78.83,79.48,69.143935634713,104361,0.0,1.0
2018-03-19,80.15,80.38,78.54,79.53,69.1874333295008,58169,0.0,1.0
2018-03-16,79.53,80.52,79.14,80.5,70.0312886083845,209340,0.0,1.0
2018-03-15,80.04,81.5,79.01,79.52,69.1787337905433,76353,0.0,1.0
2018-03-14,80.55,80.95,78.98,79.68,69.3179264138643,90717,0.0,1.0
2018-03-13,80.95,81.58,80.2,80.25,69.8138001344454,56174,0.0,1.0
2018-03-12,82.05,82.36,79.77,80.68,70.1878803096206,139880,0.0,1.0
2018-03-09,82.48,82.48,81.26,82.04,71.3710176078492,99425,0.0,1.0
2018-03-08,82.91,82.91,80.83,81.83,71.1883272897404,89225,0.0,1.0
2018-03-07,82.97,83.83,82.42,82.51,71.7798959388547,99868,0.0,1.0
2018-03-06,82.75,83.75,81.36,83.54,72.6759484514837,101452,0.0,1.0
2018-03-05,81.59,83.23,81.05,82.46,71.7363982440669,87721,0.0,1.0
2018-03-02,79.7,82.16,78.32,81.95,71.2927217572311,70368,0.0,1.0
2018-03-01,79.84,81.43,78.18,80.41,69.9529927577664,97259,0.0,1.0
2018-02-28,81.62,82.75,79.92,79.92,69.5267153488458,125927,0.0,1.0
2018-02-27,83.26,83.52,81.37,81.38,70.79684803665,93237,0.0,1.0
2018-02-26,81.36,83.15,80.85,82.86,72.0843798023694,92518,0.0,1.0
2018-02-23,81.05,81.2,80.05,80.96,70.4314674004324,57978,0.0,1.0
2018-02-22,81.51,81.7,79.38,80.49,70.0225890694269,115041,0.0,1.0
2018-02-21,79.67,82.55,79.67,81.33,70.7533503418622,98866,0.0,1.0
2018-02-20,78.68,80.19,77.76,79.34,69.0221420893071,102107,0.0,1.0
2018-02-16,79.53,80.17,78.91,79.37,69.0482407061798,86321,0.0,1.0
2018-02-15,80.42,80.45,78.38,79.87,69.483217654058,80202,0.0,1.0
2018-02-14,78.05,80.22,77.4,79.94,69.5441144267609,58750,0.0,1.0
2018-02-13,78.71,79.74,77.94,78.38,68.186986349381,69789,0.0,1.0
2018-02-12,78.0,79.34,76.69,79.09,68.8046536153681,91507,0.0,1.0
2018-02-09,77.29,78.97,75.14,77.8,67.6824130898424,107899,0.0,1.0
2018-02-08,79.83,80.37,76.43,76.52,66.5688721032743,112869,0.0,1.0
2018-02-07,77.63,81.24,77.63,79.91,69.5180158098882,96881,0.0,1.0
2018-02-06,75.17,78.59,74.61,77.58,67.491023232776,166084,0.0,1.0
2018-02-05,78.82,79.2,76.47,76.59,66.6297688759772,82194,0.0,1.0
2018-02-02,79.08,79.83,78.97,79.2,68.9003485439012,173500,0.0,1.0
2018-02-01,77.98,79.29,77.27,79.26,68.9525457776466,160080,0.0,1.0
2018-01-31,80.95,80.95,78.55,78.8,68.5523669855987,125988,0.0,1.0
2018-01-30,81.11,81.94,80.68,80.86,70.3444720108567,80832,0.0,1.0
2018-01-29,84.08,84.28,81.57,81.68,71.0578342053769,188308,0.0,1.0
2018-01-26,84.15,84.32,82.85,84.2,73.2501180226829,108891,0.0,1.0
2018-01-25,82.84,84.0,81.15,83.92,73.0065309318711,123135,0.0,1.0
2018-01-24,82.96,83.52,82.09,82.44,71.7189991661517,95663,0.0,1.0
2018-01-23,82.05,83.2,81.8,82.93,72.1452765750724,81218,0.0,1.0
2018-01-22,83.83,83.83,81.81,82.37,71.6581023934488,76772,0.0,1.0
2018-01-19,80.4,83.83,80.4,83.64,72.7629438410593,119383,0.0,1.0
2018-01-18,81.05,82.13,80.44,80.6,70.1182839979601,71533,0.27,1.0
2018-01-17,82.37,82.39,80.66,81.16,70.3697283204457,144815,0.0,1.0
2018-01-16,83.05,84.07,81.54,81.6,70.7512300511135,120821,0.0,1.0
2018-01-12,82.65,82.9,81.77,82.28,71.3408236348727,94099,0.0,1.0
2018-01-11,81.44,82.3,80.57,82.17,71.2454482022058,145547,0.0,1.0
2018-01-10,78.94,81.24,77.1,81.23,70.4304217775974,102525,0.0,1.0
2018-01-09,79.9,80.0,77.92,78.59,68.1414113935908,102788,0.0,1.0
2018-01-08,80.05,81.36,79.07,79.25,68.7136639895924,129773,0.0,1.0
2018-01-05,79.65,80.58,79.19,80.01,69.3726215243822,170503,0.0,1.0
2018-01-04,78.66,79.44,76.85,79.41,68.8523918916534,145460,0.0,1.0
2018-01-03,77.25,77.37,75.91,76.31,66.1645387892214,143495,0.0,1.0
2018-01-02,75.65,77.35,75.29,77.35,67.066270152618,242572,0.0,1.0
2017-12-29,76.04,76.09,75.16,75.19,65.1934434747944,62177,0.0,1.0
2017-12-28,75.9,76.47,75.72,75.83,65.7483550830384,55130,0.0,1.0
2017-12-27,75.45,76.15,75.3,75.72,65.6529796503714,55616,0.0,1.0
2017-12-26,74.81,75.64,74.75,75.33,65.3148303890978,53195,0.0,1.0
2017-12-22,74.89,75.08,73.54,74.7,64.7685892747325,281608,0.0,1.0
2017-12-21,73.21,74.23,72.83,74.13,64.2743711236402,78598,0.0,1.0
2017-12-20,71.83,73.23,71.34,73.03,63.3206167969708,110507,0.0,1.0
2017-12-19,72.65,73.15,71.79,72.48,62.8437396336361,141526,0.0,1.0
2017-12-18,72.65,73.19,72.25,72.69,63.0258200050911,149414,0.0,1.0
2017-12-15,70.41,72.95,70.11,72.28,62.6703297560598,302549,0.0,1.0
2017-12-14,70.95,71.68,70.03,70.34,60.9882539435701,148708,0.0,1.0
2017-12-13,69.74,71.77,69.55,70.76,61.3524146864803,115251,0.0,1.0
2017-12-12,70.79,70.92,69.63,69.96,60.6587751761752,97855,0.0,1.0
2017-12-11,71.36,71.36,70.35,70.59,61.2050162905404,120062,0.0,1.0
2017-12-08,72.61,72.9,70.89,70.98,61.5431655518141,132822,0.0,1.0
2017-12-07,72.5,72.92,71.93,72.58,62.9304445724242,406406,0.0,1.0
2017-12-06,69.27,73.62,69.08,72.05,62.4709083968471,515384,0.0,1.0
2017-12-05,66.68,67.7498,65.15,66.18,57.3813284899839,140149,0.0,1.0
2017-12-04,66.45,68.24,65.921,66.46,57.6241023185907,135565,0.0,1.0
2017-12-01,66.97,67.0,63.81,66.03,57.2512710818017,198841,0.0,1.0
2017-11-30,70.1,70.89,67.98,69.0,59.8264077638092,198302,0.0,1.0
2017-11-29,66.45,70.3,66.21,69.85,60.5633997435083,161167,0.0,1.0
2017-11-28,64.91,66.59,64.71,66.33,57.5113858981661,104626,0.0,1.0
2017-11-27,65.45,66.16,64.6,64.81,56.1934708285866,88621,0.0,1.0
2017-11-24,65.64,65.64,64.76,65.11,56.4535856449509,34992,0.0,1.0
2017-11-22,65.52,66.75,65.43,65.49,56.7830644123458,66151,0.0,1.0
2017-11-21,65.95,66.18,65.17,65.5,56.7917349062246,72242,0.0,1.0
2017-11-20,65.65,66.08,65.22,66.04,57.2599415756805,85860,0.0,1.0
2017-11-17,64.4,65.5,64.35,65.35,56.6616774980425,66438,0.0,1.0
2017-11-16,63.13,64.52,62.981,64.41,55.846651073434,122216,0.0,1.0
2017-11-15,62.76,63.5,62.595,63.21,54.8061918079765,65950,0.0,1.0
2017-11-14,63.05,63.305,62.52,63.06,54.6761343997943,66966,0.0,1.0
2017-11-13,63.38,64.19,62.95,63.23,54.8235327957341,65757,0.0,1.0
2017-11-10,61.74,64.0,61.74,63.56,55.1096590937349,99385,0.0,1.0
2017-11-09,61.13,61.93,60.415,61.53,53.3495488363359,81449,0.0,1.0
2017-11-08,62.17,62.19,60.6,61.46,53.2888553791842,90985,0.0,1.0
2017-11-07,63.08,63.7,61.12,62.17,53.9044604445799,359757,0.0,1.0
2017-11-06,62.95,63.87,62.6101,63.01,54.6327819304002,90617,0.0,1.0
2017-11-03,63.55,63.905,62.56,62.7,54.363996620157,92807,0.0,1.0
2017-11-02,64.33,64.83,62.93,63.59,55.1356705753714,78531,0.0,1.0
2017-11-01,64.86,65.01,63.23,64.04,55.525842799918,82045,0.0,1.0
2017-10-31,64.31,64.99,63.7,64.6,56.0113904571315,106065,0.0,1.0
2017-10-30,65.21,65.21,63.88,64.59,56.0027199632527,73336,0.0,1.0
2017-10-27,65.37,65.57,64.285,65.22,56.5489610776179,70278,0.0,1.0
2017-10-26,65.66,66.025,65.25,65.43,56.731041449073,69855,0.0,1.0
2017-10-25,65.46,66.025,64.5,65.51,56.8004054001035,71471,0.0,1.0
2017-10-24,65.48,65.94,65.06,65.67,56.9391333021645,84744,0.0,1.0
2017-10-23,65.06,65.8757,64.16,65.24,56.5663020653755,82472,0.0,1.0
2017-10-20,65.56,66.25,64.53,64.96,56.3235282367687,208578,0.0,1.0
2017-10-19,64.78,65.21,63.78,64.94,56.3061872490111,122448,0.0,1.0
2017-10-18,64.33,65.205,63.995,64.98,56.3408692245264,116657,0.0,1.0
2017-10-17,63.21,64.36,63.21,63.77,55.29173946519,71612,0.0,1.0
2017-10-16,63.46,64.04,62.85,63.02,54.641452424279,177560,0.0,1.0
2017-10-13,63.65,64.48,63.21,63.63,55.1703525508866,207501,0.0,1.0
2017-10-12,63.08,63.33,61.81,63.22,54.8148623018553,108609,0.27,1.0
2017-10-11,63.7,64.06,62.96,63.29,54.6421898737505,93568,0.0,1.0
2017-10-10,63.09,64.16,62.76,63.78,55.0652373226072,105849,0.0,1.0
2017-10-09,64.4,64.4,62.84,62.96,54.3572803673777,119125,0.0,1.0
2017-10-06,64.77,64.8025,64.0,64.4,55.6005218497319,153394,0.0,1.0
2017-10-05,65.34,65.83,63.95,64.89,56.0235692985886,160420,0.0,1.0
2017-10-04,65.4,65.89,65.09,65.43,56.4897848544715,254073,0.0,1.0
2017-10-03,64.89,65.29,64.21,65.27,56.3516469119876,142596,0.0,1.0
2017-10-02,63.62,64.9,63.09,64.84,55.9804011915624,208489,0.0,1.0
2017-09-29,62.97,63.905,62.97,63.54,54.8580304088815,94757,0.0,1.0
2017-09-28,63.8,64.49,62.39,62.96,54.3572803673777,123406,0.0,1.0
2017-09-27,61.41,63.94,61.11,63.87,55.1429399152543,151046,0.0,1.0
2017-09-26,61.25,61.8,60.72,61.38,52.9931681853501,157984,0.0,1.0
2017-09-25,59.91,62.1,59.91,61.13,52.7773276502192,237784,0.0,1.0
2017-09-22,59.57,60.2,59.52,60.16,51.9398663739111,142578,0.0,1.0
2017-09-21,60.18,60.35,59.39,59.74,51.5772542748911,87585,0.0,1.0
2017-09-20,59.71,60.795,59.71,60.12,51.9053318882901,256178,0.0,1.0
2017-09-19,59.55,60.09,59.445,60.05,51.8448965384535,187211,0.0,1.0
2017-09-18,60.28,60.5,59.23,59.68,51.5254525464597,117351,0.0,1.0
2017-09-15,59.95,60.5,58.98,60.32,52.0780043163949,391320,0.0,1.0
2017-09-14,60.63,60.71,58.91,59.61,51.465017196623,144244,0.0,1.0
2017-09-13,59.9,60.77,59.65,60.75,52.4492500368201,137775,0.0,1.0
2017-09-12,60.26,60.39,59.395,59.65,51.4995516822439,267468,0.0,1.0
2017-09-11,60.6,61.21,60.05,60.2,51.974400859532,167238,0.0,1.0
2017-09-08,62.56,63.26,59.81,60.26,52.0262025879635,217874,0.0,1.0
2017-09-07,65.07,65.07,64.0,64.21,55.4364830430324,117718,0.0,1.0
2017-09-06,63.77,65.095,63.77,64.76,55.9113322203205,270550,0.0,1.0
2017-09-05,62.75,63.91,62.693,63.61,54.9184657587181,280308,0.0,1.0
2017-09-01,58.7,64.0,58.15,62.73,54.1587070750572,699247,0.0,1.0
2017-08-31,58.66,59.2,57.54,57.81,49.9109653436802,287925,0.0,1.0
2017-08-30,59.68,59.96,58.42,58.44,50.4548834922102,251152,0.0,1.0
2017-08-29,59.65,59.98,59.02,59.69,51.5340861678649,105383,0.0,1.0
2017-08-28,60.11,60.435,59.46,59.86,51.6808577317539,136837,0.0,1.0
2017-08-25,58.34,60.27,57.8,60.03,51.827629295643,150290,0.0,1.0
2017-08-24,58.5,59.075,57.87,58.2,50.2476765784845,202607,0.0,1.0
2017-08-23,57.55,58.65,57.36,57.92,50.0059351791378,118731,0.0,1.0
2017-08-22,58.23,59.64,57.51,57.82,49.9195989650854,116280,0.0,1.0
2017-08-21,57.89,58.73,57.41,58.06,50.1268058788111,88422,0.0,1.0
2017-08-18,58.3,58.3,57.718,57.98,50.0577369075692,94812,0.0,1.0
2017-08-17,59.49,59.915,58.51,58.65,50.6361895417202,133753,0.0,1.0
2017-08-16,60.13,61.05,59.64,59.87,51.6894913531592,227493,0.0,1.0
2017-08-15,61.94,61.94,59.69,60.0,51.8017284314273,88186,0.0,1.0
2017-08-14,61.82,62.6,61.68,61.93,53.4680173626382,68898,0.0,1.0
2017-08-11,58.29,61.98,58.29,61.44,53.0449699137815,134580,0.0,1.0
2017-08-10,61.13,61.295,59.85,60.51,52.2420431230944,96619,0.0,1.0
2017-08-09,62.17,62.47,61.31,61.51,53.1054052636182,79703,0.0,1.0
2017-08-08,62.69,63.07,62.1,62.47,53.934232918521,130027,0.0,1.0
2017-08-07,62.14,62.695,61.93,62.48,53.9428665399263,138584,0.0,1.0
2017-08-04,62.66,63.71,61.92,62.07,53.5888880623115,106061,0.0,1.0
2017-08-03,62.83,63.47,61.6042,62.31,53.7960949760372,70591,0.0,1.0
2017-08-02,63.68,64.0,62.72,62.82,54.2364096677044,68808,0.0,1.0
2017-08-01,63.43,63.73,61.58,63.65,54.9530002443391,80402,0.0,1.0
2017-07-31,63.1,63.14,62.05,63.13,54.5040519312667,104184,0.0,1.0
2017-07-28,62.66,63.05,62.13,62.92,54.3227458817567,72985,0.0,1.0
2017-07-27,63.05,63.05,61.96,62.81,54.2277760462991,61722,0.0,1.0
2017-07-26,63.25,63.66,61.72,63.0,54.3918148529986,38987,0.0,1.0
2017-07-25,62.5,63.8279,62.185,63.15,54.5213191740772,77292,0.0,1.0
2017-07-24,62.38,63.03,61.875,62.15,53.6579570335534,60666,0.0,1.0
2017-07-21,63.2,63.25,62.28,62.69,54.1241725894363,64897,0.0,1.0
2017-07-20,62.71,63.45,61.97,63.03,54.4177157172144,123227,0.0,1.0
2017-07-19,61.59,63.43,61.59,62.66,54.0982717252205,180298,0.0,1.0
2017-07-18,61.02,61.18,60.54,60.86,52.5442198722777,59050,0.0,1.0
2017-07-17,60.05,62.11,59.82,61.23,52.8636638642715,107483,0.0,1.0
2017-07-14,60.24,60.94,59.89,59.92,51.7326594601854,130877,0.0,1.0
2017-07-13,59.61,60.37,59.1,60.25,52.0175689665582,117782,0.0,1.0
2017-07-12,59.54,60.0,59.14,59.48,51.3527801183549,68234,0.27,1.0
2017-07-11,59.81,60.305,58.6,59.17,50.8542928803859,98497,0.0,1.0
2017-07-10,59.78,60.16,58.41,59.89,51.4731046240716,136373,0.0,1.0
2017-07-07,59.92,60.44,59.62,60.03,51.5934291297882,173961,0.0,1.0
2017-07-06,61.24,61.55,59.31,59.6,51.2238610050871,116301,0.0,1.0
2017-07-05,63.08,64.445,61.14,61.7,53.0287285908368,181278,0.0,1.0
2017-07-03,62.75,63.65,62.56,63.33,54.4296496216806,95257,0.0,1.0
2017-06-30,62.77,63.3,62.36,62.49,53.7077025873807,115501,0.0,1.0
2017-06-29,62.92,63.02,61.9,62.55,53.7592702326879,86956,0.0,1.0
2017-06-28,62.25,63.04,62.17,62.76,53.9397569912628,224163,0.0,1.0
2017-06-27,61.98,62.54,61.56,61.84,53.1490530965534,261135,0.0,1.0
2017-06-26,62.97,63.29,61.94,62.05,53.3295398551284,170280,0.0,1.0
2017-06-23,61.51,63.04,61.12,62.77,53.948351598814,321265,0.0,1.0
2017-06-22,60.47,61.54,60.17,61.43,52.7966741869547,123240,0.0,1.0
2017-06-21,61.15,61.77,60.35,60.48,51.9801864695917,129074,0.0,1.0
2017-06-20,62.85,62.85,60.9,60.92,52.358349201844,99424,0.0,1.0
2017-06-19,62.8,63.1,62.2,62.82,53.99132463657,114667,0.0,1.0
2017-06-16,62.24,62.8,61.92,62.66,53.8538109157509,166869,0.0,1.0
2017-06-15,62.16,63.055,61.801,62.87,54.0342976743259,131607,0.0,1.0
2017-06-14,62.83,63.27,62.12,62.97,54.1202437498378,199336,0.0,1.0
2017-06-13,62.46,62.96,61.82,62.61,53.810837877995,206389,0.0,1.0
2017-06-12,61.49,63.53,61.38,62.15,53.4154859306403,227952,0.0,1.0
2017-06-09,59.63,62.295,59.49,61.49,52.8482418322618,287188,0.0,1.0
2017-06-08,57.8,60.57,57.19,59.5,51.1379149295752,275328,0.0,1.0
2017-06-07,58.2,58.49,56.4,57.75,49.6338586081171,533208,0.0,1.0
2017-06-06,56.95,59.66,56.95,59.61,51.2324556126383,405813,0.0,1.0
2017-06-05,56.1,57.49,55.71,57.12,49.0923983323922,231497,0.0,1.0
2017-06-02,55.94,56.79,54.96,56.45,48.5165596264625,140413,0.0,1.0
2017-06-01,53.85,55.57,53.54,55.52,47.7172611242019,147035,0.0,1.0
2017-05-31,53.92,54.03,52.89,53.74,46.1874209800903,64058,0.0,1.0
2017-05-30,53.43,54.24,53.34,53.85,46.2819616631533,87590,0.0,1.0
2017-05-26,54.8,54.89,53.38,53.48,45.9639611837593,158657,0.0,1.0
2017-05-25,53.71,55.02,53.37,54.88,47.1672062409258,125508,0.0,1.0
2017-05-24,54.28,54.34,52.62,53.26,45.7748798176332,140960,0.0,1.0
2017-05-23,54.8,54.82,54.04,54.22,46.5999621425473,78293,0.0,1.0
2017-05-22,54.59,55.575,54.5,54.78,47.0812601654139,100998,0.0,1.0
2017-05-19,53.59,54.66,53.03,54.48,46.8234219388782,123510,0.0,1.0
2017-05-18,53.26,54.11,53.23,53.63,46.0928802970272,153402,0.0,1.0
2017-05-17,54.0,54.17,53.14,53.15,45.6803391345701,125042,0.0,1.0
2017-05-16,56.23,56.23,54.58,54.76,47.0640709503115,93195,0.0,1.0
2017-05-15,56.8,57.22,55.93,56.06,48.1813699319661,73140,0.0,1.0
2017-05-12,58.1,58.1,56.22,56.78,48.8001816756517,126280,0.0,1.0
2017-05-11,59.77,59.77,56.61,57.87,49.7369938987314,234822,0.0,1.0
2017-05-10,58.86,60.4,58.86,60.37,51.8856457865286,189584,0.0,1.0
2017-05-09,58.37,59.19,58.34,59.11,50.8027252350788,80252,0.0,1.0
2017-05-08,57.25,58.9399,57.24,58.31,50.1151566309837,162354,0.0,1.0
2017-05-05,57.21,58.04,56.88,57.22,49.1783444079041,161714,0.0,1.0
2017-05-04,57.19,57.19,56.28,57.09,49.0666145097386,78857,0.0,1.0
2017-05-03,57.52,57.66,56.56,56.89,48.8947223587148,91229,0.0,1.0
2017-05-02,56.77,58.08,56.67,57.73,49.6166693930147,135468,0.0,1.0
2017-05-01,57.82,57.887,55.68,56.67,48.7056409925887,306507,0.0,1.0
2017-04-28,59.55,59.55,57.68,57.98,49.8315345817944,168715,0.0,1.0
2017-04-27,59.36,59.39,58.61,59.25,50.9230497407955,126444,0.0,1.0
2017-04-26,58.62,59.52,57.92,59.12,50.81131984263,148046,0.0,1.0
2017-04-25,57.92,58.47,57.45,58.34,50.1409404536372,145410,0.0,1.0
2017-04-24,56.82,57.78,56.615,57.48,49.401804204235,154974,0.0,1.0
2017-04-21,57.35,57.96,55.88,55.98,48.1126130715566,135663,0.0,1.0
2017-04-20,56.67,57.67,56.67,57.44,49.3674257740302,155032,0.0,1.0
2017-04-19,55.51,56.6,55.31,56.45,48.5165596264625,158944,0.0,1.0
2017-04-18,54.17,55.39,52.54,55.17,47.4164498599103,153801,0.0,1.0
2017-04-17,54.98,55.07,54.35,54.77,47.0726655578627,117776,0.0,1.0
2017-04-13,55.09,55.49,54.57,54.78,47.0812601654139,144433,0.0,1.0
2017-04-12,55.49,55.56,55.02,55.16,47.4078552523591,128844,0.0,1.0
2017-04-11,54.49,55.8,54.34,55.75,47.9149370978793,174359,0.27,1.0
2017-04-10,54.68,55.67,54.43,54.99,47.033959139814,236904,0.0,1.0
2017-04-07,54.04,54.78,53.69,54.68,46.7688104339885,245995,0.0,1.0
2017-04-06,54.19,55.44,54.06,54.39,46.5207680962808,289601,0.0,1.0
2017-04-05,54.68,54.82,53.7,54.1,46.2727257585732,206568,0.0,1.0
2017-04-04,55.6,56.03,54.18,54.3,46.4437894397509,138470,0.0,1.0
2017-04-03,57.67,57.733,55.59,55.66,47.6070224717594,234902,0.0,1.0
2017-03-31,58.22,58.59,57.06,57.26,48.9755319211811,238084,0.0,1.0
2017-03-30,59.05,59.05,57.85,58.15,49.736765302422,144475,0.0,1.0
2017-03-29,57.72,59.32,56.42,58.97,50.4381263952506,164759,0.0,1.0
2017-03-28,56.99,58.2502,56.44,57.99,49.5999143574798,194685,0.0,1.0
2017-03-27,55.45,57.91,54.92,57.15,48.8814468965334,416494,0.0,1.0
2017-03-24,49.5,56.62,49.5,56.43,48.2656176442936,794508,0.0,1.0
2017-03-23,52.91,54.17,52.37,53.46,45.7253219788045,560269,0.0,1.0
2017-03-22,52.64,52.955,51.75,52.49,44.8956631250925,292007,0.0,1.0
2017-03-21,55.19,55.19,51.9,52.5,44.9042163091514,239988,0.0,1.0
2017-03-20,56.74,56.74,54.66,54.79,46.8628954586363,268799,0.0,1.0
2017-03-17,56.04,57.01,55.45,56.86,48.6334045588257,240845,0.0,1.0
2017-03-16,54.57,57.26,54.26,56.0,47.8978307297615,282587,0.0,1.0
2017-03-15,53.37,54.43,52.88,53.71,45.9391515802766,208192,0.0,1.0
2017-03-14,52.53,53.17,52.4,53.17,45.4772796410968,93216,0.0,1.0
2017-03-13,52.83,53.2325,51.55,52.75,45.1180459106236,356962,0.0,1.0
2017-03-10,52.36,52.89,51.81,52.4,44.8186844685625,110522,0.0,1.0
2017-03-09,53.97,54.22,52.09,52.27,44.707493075797,132455,0.0,1.0
2017-03-08,53.68,54.185,53.1,54.17,46.3325980469854,325980,0.0,1.0
2017-03-07,53.97,54.11,53.32,53.49,45.7509815309811,141055,0.0,1.0
2017-03-06,54.83,55.0,53.67,54.0,46.1871939179843,111671,0.0,1.0
2017-03-03,56.69,56.9,54.21,54.75,46.8286827224007,126184,0.0,1.0
2017-03-02,56.89,57.3,56.43,56.67,48.4708940617069,93255,0.0,1.0
2017-03-01,56.85,57.22,55.62,57.06,48.8044682400034,179323,0.0,1.0
2017-02-28,57.46,57.54,55.83,56.21,48.0774475949981,136279,0.0,1.0
2017-02-27,57.34,57.8,56.96,57.55,49.2235742588888,77073,0.0,1.0
2017-02-24,55.96,57.55,54.33,57.28,48.9926382892989,86988,0.0,1.0
2017-02-23,58.13,58.13,56.04,56.23,48.0945539631159,127319,0.0,1.0
2017-02-22,56.89,58.02,56.84,57.63,49.2919997313599,114585,0.0,1.0
2017-02-21,56.58,57.39,56.58,57.05,48.7959150559445,93861,0.0,1.0
2017-02-17,56.42,56.64,55.691,56.46,48.2912771964702,146627,0.0,1.0
2017-02-16,56.07,56.55,55.215,56.55,48.3682558530002,158288,0.0,1.0
2017-02-15,55.33,56.37,55.25,56.17,48.0432348587626,107874,0.0,1.0
2017-02-14,55.5,56.31,55.5,55.86,47.7780861529371,84904,0.0,1.0
2017-02-13,56.47,56.47,55.281,55.66,47.6070224717594,108575,0.0,1.0
