,NEU_Open,NEU_High,NEU_Low,NEU_Close,NEU_Adj Close,NEU_Volume,NEU_Dividend Amount,NEU_Split Coefficient
2016-05-19,397.55,400.4,391.33,397.11,336.132278386141,28870,0.0,1.0
2016-05-18,403.28,404.9,396.27,398.81,337.571237045597,33082,0.0,1.0
2016-05-17,409.39,412.23,402.38,403.27,341.346387410992,27964,0.0,1.0
2016-05-16,404.34,409.99,399.265,408.43,345.714050165575,21336,0.0,1.0
2016-05-13,406.18,406.18,399.24,402.1,340.356045274779,20799,0.0,1.0
2016-05-12,408.94,411.99,403.71,405.47,343.208569205582,24977,0.0,1.0
2016-05-11,406.0,411.5,405.1868,409.32,346.467387346114,23546,0.0,1.0
2016-05-10,405.0,408.62,397.985,406.74,344.283555968822,18262,0.0,1.0
2016-05-09,405.68,407.76,403.0087,404.35,342.260549382882,16158,0.0,1.0
2016-05-06,403.47,407.42,402.1328,404.7,342.556805577476,14688,0.0,1.0
2016-05-05,406.82,412.68,398.0001,403.23,341.312529560182,25412,0.0,1.0
2016-05-04,404.54,414.065,402.5,405.99,343.648721266121,59868,0.0,1.0
2016-05-03,405.58,408.52,403.57,405.35,343.10699565315,30334,0.0,1.0
2016-05-02,405.95,411.79,405.95,409.16,346.331955942871,39372,0.0,1.0
2016-04-29,400.75,406.45,396.785,406.06,343.70797250504,42627,0.0,1.0
2016-04-28,404.15,414.8889,399.59,399.59,338.231465136406,30304,0.0,1.0
2016-04-27,406.72,411.0,399.5,403.71,341.71882376991,38382,0.0,1.0
2016-04-26,400.2,405.6297,400.04,405.6,343.318607220717,31948,0.0,1.0
2016-04-25,404.22,405.954,397.38,398.32,337.156478373166,23482,0.0,1.0
2016-04-22,400.88,407.8,398.0,406.97,344.478238610984,30544,0.0,1.0
2016-04-21,400.6,405.66,399.85,400.91,339.34877421316,33009,0.0,1.0
2016-04-20,404.6,405.9,398.0703,399.6,338.239929599109,41902,0.0,1.0
2016-04-19,403.88,405.86,396.9703,405.81,343.496360937473,37330,0.0,1.0
2016-04-18,398.48,405.46,397.351,403.53,341.566463441262,25384,0.0,1.0
2016-04-15,403.86,405.9989,396.0,400.86,339.306451899646,31925,0.0,1.0
2016-04-14,399.91,405.0,398.5327,404.32,342.235155994774,19547,0.0,1.0
2016-04-13,402.97,402.97,396.1962,400.57,339.060982481269,34492,0.0,1.0
2016-04-12,393.8,405.31,391.02,402.82,340.965486589372,71660,0.0,1.0
2016-04-11,396.21,396.645,391.91,392.89,332.56027512561,82565,0.0,1.0
2016-04-08,396.51,396.51,388.01,394.14,333.618332963445,88986,0.0,1.0
2016-04-07,396.25,402.41,392.0,394.83,334.20238088993,54068,0.0,1.0
2016-04-06,396.61,399.97,393.575,399.97,338.553114719108,23338,0.0,1.0
2016-04-05,397.6,398.99,393.5,396.79,335.861415579655,20110,0.0,1.0
2016-04-04,403.4,403.4,392.6,394.67,334.066949486687,61035,0.0,1.0
2016-04-01,392.98,405.82,389.5,403.86,341.845790710451,47041,0.0,1.0
2016-03-31,397.0,402.82,393.27,396.26,335.412799056413,34619,0.0,1.0
2016-03-30,402.34,402.6416,396.47,397.29,336.284638714789,21302,0.0,1.0
2016-03-29,388.45,400.8,381.0401,399.79,338.40075439046,79731,0.0,1.0
2016-03-28,388.24,395.039,383.5536,389.29,329.513068552645,42040,0.0,1.0
2016-03-24,391.56,393.2952,386.02,387.85,328.294185923459,53806,0.0,1.0
2016-03-23,392.66,400.0,389.7,392.82,332.501023886691,24561,0.0,1.0
2016-03-22,393.01,395.29,389.52,392.85,332.526417274799,20278,0.0,1.0
2016-03-21,392.54,397.3317,389.205,395.95,335.15040071263,46845,0.0,1.0
2016-03-18,394.47,400.98,390.89,393.28,332.890389171015,74140,0.0,1.0
2016-03-17,391.48,397.63,391.12,394.55,333.965375934255,32317,0.0,1.0
2016-03-16,384.14,393.12,384.14,391.91,331.730757780747,34054,0.0,1.0
2016-03-15,381.17,389.0,380.0,385.35,326.178070247789,75952,0.0,1.0
2016-03-14,387.8,387.8,382.99,383.63,324.722182662928,37245,0.0,1.0
2016-03-11,378.02,388.7799,375.53,388.35,328.717409058593,62463,1.6,1.0
2016-03-10,375.31,378.83,372.06,377.0,317.800905795845,56267,0.0,1.0
2016-03-09,372.85,372.86,364.5,370.66,312.456455549835,24588,0.0,1.0
2016-03-08,360.75,369.7952,360.75,367.95,310.171998110295,33828,0.0,1.0
2016-03-07,371.6,374.7,367.89,372.95,314.386864234908,30508,0.0,1.0
2016-03-04,372.49,377.14,369.62,373.4,314.766202186123,51109,0.0,1.0
2016-03-03,362.76,374.065,360.24,371.71,313.341577436004,57812,0.0,1.0
2016-03-02,362.79,367.91,354.927,367.91,310.138279181298,36546,0.0,1.0
2016-03-01,367.49,367.49,356.33,364.64,307.3817567358,61521,0.0,1.0
2016-02-29,371.88,374.43,364.39,365.14,307.803243348262,63339,0.0,1.0
2016-02-26,364.73,371.84,364.02,371.75,313.375296365001,47718,0.0,1.0
2016-02-25,361.93,363.04,357.0879,363.04,306.032999575924,41237,0.0,1.0
2016-02-24,354.0,362.4,354.0,360.91,304.237466606839,39869,0.0,1.0
2016-02-23,360.0,369.8799,355.39,356.76,300.73912772341,107545,0.0,1.0
2016-02-22,359.86,366.605,355.9,360.41,303.815979994378,59851,0.0,1.0
2016-02-19,352.03,357.7244,350.3901,355.46,299.64326253101,65292,0.0,1.0
2016-02-18,352.69,356.48,348.89,354.47,298.808719038337,81976,0.0,1.0
2016-02-17,348.52,351.99,337.48,350.12,295.141785509923,51356,0.0,1.0
2016-02-16,337.0,348.8,334.99,344.89,290.733035543578,64891,0.0,1.0
2016-02-12,331.71,336.6,328.56,336.56,283.711068579972,62855,0.0,1.0
2016-02-11,326.0,335.6199,324.85,329.47,277.73438841527,77074,0.0,1.0
2016-02-10,327.78,331.49,322.535,330.87,278.914550930162,60865,0.0,1.0
2016-02-09,333.2,333.2,323.94,324.89,273.873571045125,88485,0.0,1.0
2016-02-08,348.17,348.17,333.54,334.89,282.303303294351,69596,0.0,1.0
2016-02-05,350.75,358.936,345.65,350.43,295.403107209649,77480,0.0,1.0
2016-02-04,349.28,358.13,346.484,351.78,296.541121063295,57958,0.0,1.0
2016-02-03,350.16,353.4,339.8,350.01,295.049058455182,58940,0.0,1.0
2016-02-02,366.0,368.8975,341.37,345.19,290.985927511055,151856,0.0,1.0
2016-02-01,376.2,379.59,370.13,374.93,316.055951220255,51298,0.0,1.0
2016-01-29,371.62,379.27,364.765,379.27,319.714455016419,92830,0.0,1.0
2016-01-28,370.82,375.92,364.745,372.48,313.990666819194,42450,0.0,1.0
2016-01-27,371.9,378.47,365.5,368.02,310.231006236039,41118,0.0,1.0
2016-01-26,362.54,375.08,361.18,371.91,313.510172080988,59534,0.0,1.0
2016-01-25,363.83,366.2,356.88,359.94,303.419782578664,64868,0.0,1.0
2016-01-22,362.72,369.4,360.1,366.21,308.705224698929,53853,0.0,1.0
2016-01-21,360.41,368.48,357.73,359.28,302.863420250215,62181,0.0,1.0
2016-01-20,358.77,365.0046,351.5201,360.5,303.891847584621,59861,0.0,1.0
2016-01-19,366.52,373.73,359.99,361.58,304.802258667537,64178,0.0,1.0
2016-01-15,356.07,365.07,356.07,364.46,307.230021555314,74573,0.0,1.0
2016-01-14,358.6,365.6206,354.13,361.69,304.894985722279,37378,0.0,1.0
2016-01-13,362.5,362.5,353.785,356.04,300.132187001466,45673,0.0,1.0
2016-01-12,362.58,368.17,358.3,362.88,305.898123859937,39202,0.0,1.0
2016-01-11,360.96,362.7,356.165,360.01,303.478790704409,43981,0.0,1.0
2016-01-08,360.98,365.6999,357.92,359.35,302.92242837596,53923,0.0,1.0
2016-01-07,356.5,364.27,355.86,358.35,302.079455151037,77329,0.0,1.0
2016-01-06,364.69,366.97,360.0,363.84,306.707378155862,48459,0.0,1.0
2016-01-05,373.45,381.06,364.08,369.28,311.293152499442,42004,0.0,1.0
2016-01-04,375.85,380.62,367.7473,371.73,313.358436900502,95429,0.0,1.0
2015-12-31,381.08,388.03,377.7,380.73,320.945195924806,103903,0.0,1.0
2015-12-30,378.1,388.3899,378.1,382.36,322.31924228143,37153,0.0,1.0
2015-12-29,384.5,388.62,377.79,384.4,324.038907660272,31939,0.0,1.0
2015-12-28,375.77,386.82,372.56,383.57,323.339239883587,35041,0.0,1.0
2015-12-24,382.56,382.56,370.59,378.52,319.082225097727,51633,0.0,1.0
2015-12-23,384.35,388.97,381.24,384.47,324.097915786017,39266,0.0,1.0
2015-12-22,379.21,387.7978,376.33,380.95,321.130650034289,30192,0.0,1.0
2015-12-21,379.7,382.26,374.9901,378.22,318.82933313025,59035,0.0,1.0
2015-12-18,370.39,381.57,368.47,377.89,318.551151966026,118341,0.0,1.0
2015-12-17,378.5,380.39,371.11,373.0,314.429012896154,71819,0.0,1.0
2015-12-16,378.95,383.695,373.35,378.03,318.669168217515,43620,0.0,1.0
2015-12-15,376.31,381.52,374.33,377.9,318.559581698275,59372,0.0,1.0
2015-12-14,380.0,384.325,373.3601,375.52,316.553305422959,57032,0.0,1.0
2015-12-11,376.15,382.87,375.44,379.92,320.262387612619,38870,1.6,1.0
2015-12-10,386.3,387.1,374.17,382.71,321.261318838397,35383,0.0,1.0
2015-12-09,391.8,399.36,384.61,386.64,324.560310197481,63985,0.0,1.0
2015-12-08,394.6,399.75,389.01,391.03,328.245443038798,38757,0.0,1.0
2015-12-07,396.57,399.57,391.51,397.79,333.920043951624,27153,0.0,1.0
2015-12-04,401.77,408.8999,396.26,397.21,333.433169908808,23233,0.0,1.0
2015-12-03,403.006,403.24,395.33,401.82,337.302979111193,22323,0.0,1.0
2015-12-02,412.9,413.65,401.05,404.4,339.468729163721,38534,0.0,1.0
2015-12-01,414.71,419.48,411.4744,414.83,348.224067554368,40391,0.0,1.0
2015-11-30,405.84,415.46,403.53,413.15,346.813811706211,36943,0.0,1.0
2015-11-27,404.09,405.96,401.0,403.94,339.082587681488,12613,0.0,1.0
2015-11-25,404.89,412.68,403.35,404.18,339.284052802653,37544,0.0,1.0
2015-11-24,408.97,410.84,404.02,407.61,342.163325159309,29230,0.0,1.0
2015-11-23,403.66,414.07,398.1601,410.13,344.278708931546,40143,0.0,1.0
2015-11-20,406.8,409.45,403.0,405.31,340.23261774814,27340,0.0,1.0
2015-11-19,409.5,409.5,396.09,406.63,341.34067591455,19282,0.0,1.0
2015-11-18,401.06,408.99,400.61,406.0,340.811829971491,32567,0.0,1.0
2015-11-17,403.49,404.765,399.2,401.85,337.328162251339,18440,0.0,1.0
2015-11-16,397.92,405.49,395.1682,402.9,338.209572156438,54537,0.0,1.0
2015-11-13,387.36,400.0,385.815,398.37,334.406917994441,67912,0.0,1.0
2015-11-12,395.35,396.13,385.29,388.31,325.96217166559,41075,0.0,1.0
2015-11-11,398.5,404.9,389.425,395.7,332.165618521475,53462,0.0,1.0
2015-11-10,390.71,400.22,383.4491,396.5,332.83716892536,53198,0.0,1.0
2015-11-09,394.28,396.77,388.1,391.36,328.522457580401,28449,0.0,1.0
2015-11-06,393.1,398.58,392.15,395.71,332.174012901524,19325,0.0,1.0
2015-11-05,395.91,400.2799,393.0101,394.93,331.519251257736,29992,0.0,1.0
2015-11-04,396.13,400.23,393.87,397.62,333.777339490799,31254,0.0,1.0
2015-11-03,395.35,398.26,390.2701,393.98,330.721785153123,32744,0.0,1.0
2015-11-02,395.8,400.61,389.25,395.03,331.603195058222,44696,0.0,1.0
2015-10-30,386.02,400.74,385.7,393.74,330.520320031958,91973,0.0,1.0
2015-10-29,372.97,388.48,369.51,386.61,324.535127057335,89053,0.0,1.0
2015-10-28,370.0,374.93,363.173,372.0,312.270937806391,65310,0.0,1.0
2015-10-27,375.76,384.0,368.35,369.0,309.752623791823,119197,0.0,1.0
2015-10-26,385.1,385.1,369.23,370.0,310.592061796679,94790,0.0,1.0
2015-10-23,382.07,386.99,381.02,383.74,322.125939983399,52018,0.0,1.0
2015-10-22,377.71,388.1889,377.18,382.0,320.66531785495,80616,0.0,1.0
2015-10-21,380.8,382.93,373.52,375.3,315.041083222415,75861,0.0,1.0
2015-10-20,380.73,383.5999,377.17,379.71,318.74300482383,50921,0.0,1.0
2015-10-19,376.204,381.74,375.99,380.22,319.171118206306,55632,0.0,1.0
2015-10-16,384.08,387.76,379.08,379.42,318.499567802421,47813,0.0,1.0
2015-10-15,381.7,383.53,374.19,381.94,320.614951574658,48059,0.0,1.0
2015-10-14,385.71,387.07,378.59,381.0,319.825879850094,48178,0.0,1.0
2015-10-13,383.39,392.405,376.68,385.24,323.385096990683,39240,0.0,1.0
2015-10-12,385.42,389.24,383.2491,384.59,322.839462287526,43486,0.0,1.0
2015-10-09,382.42,389.97,382.42,386.98,324.845719119132,39407,0.0,1.0
2015-10-08,377.74,385.93,375.36,384.01,322.35258824471,62524,0.0,1.0
2015-10-07,377.2,379.23,371.4,376.63,316.157535768873,56999,0.0,1.0
2015-10-06,375.65,377.34,372.08,376.83,316.325423369845,50790,0.0,1.0
2015-10-05,366.84,375.48,366.3,374.93,314.730491160618,39694,0.0,1.0
2015-10-02,362.28,364.836,355.11,364.44,305.92478648968,92241,0.0,1.0
2015-10-01,358.31,369.8,348.38,367.27,308.300396043422,68560,0.0,1.0
2015-09-30,356.77,362.86,353.49,357.0,299.679367733552,96813,0.0,1.0
2015-09-29,357.08,358.9,349.345,354.59,297.65632214185,88619,0.0,1.0
2015-09-28,366.75,368.5,352.985,356.42,299.192493690736,106190,0.0,1.0
2015-09-25,375.54,377.13,367.24,370.19,310.751555017602,47366,0.0,1.0
2015-09-24,375.615,378.27,365.01,372.41,312.615107388382,97224,0.0,1.0
2015-09-23,385.37,388.96,372.0901,377.11,316.560466011204,53643,0.0,1.0
2015-09-22,390.37,393.49,384.25,384.96,323.150054349323,81602,0.0,1.0
2015-09-21,389.7,396.475,388.82,394.58,331.225447956037,68516,0.0,1.0
2015-09-18,390.19,395.2194,386.55,388.66,326.25597496729,117857,0.0,1.0
2015-09-17,392.9,398.12,388.2,392.96,329.86555838817,46098,0.0,1.0
2015-09-16,384.6,394.93,380.8,392.83,329.756431447539,72522,0.0,1.0
2015-09-15,381.83,385.04,380.52,384.91,323.10808244908,54130,0.0,1.0
2015-09-14,384.2,386.26,379.51,380.57,319.464921508006,37877,0.0,1.0
2015-09-11,390.56,390.56,381.0,385.55,323.645322772188,39700,1.4,1.0
2015-09-10,393.95,398.99,386.97,390.07,326.25489353598,25334,0.0,1.0
2015-09-09,397.23,399.0,391.44,394.08,329.608861088161,33882,0.0,1.0
2015-09-08,390.18,398.7503,390.18,395.02,330.395077920842,55282,0.0,1.0
2015-09-04,384.35,390.3,383.09,385.28,322.248533292851,43758,0.0,1.0
2015-09-03,385.2,393.4,384.02,387.82,324.372991542861,49746,0.0,1.0
2015-09-02,383.0,384.4,378.7,383.64,320.876835840088,60840,0.0,1.0
2015-09-01,380.11,383.42,376.205,378.19,316.318451012311,71745,0.0,1.0
2015-08-31,387.68,388.41,382.4,383.24,320.542275485756,60397,0.0,1.0
2015-08-28,388.35,394.58,384.4,388.12,324.62391180861,78842,0.0,1.0
2015-08-27,383.77,391.81,380.97,385.39,322.340537390292,70635,0.0,1.0
2015-08-26,370.99,378.12,368.56,377.0,315.323133958173,64421,0.0,1.0
2015-08-25,366.93,378.35,363.15,364.57,304.926670947297,80344,0.0,1.0
2015-08-24,363.62,383.4394,363.62,367.06,307.009309153015,94274,0.0,1.0
2015-08-21,385.69,389.95,382.27,383.28,320.575731521189,72761,0.0,1.0
2015-08-20,394.18,394.5,388.04,388.04,324.556999737744,64674,0.0,1.0
2015-08-19,395.0459,400.42,393.54,396.66,331.766775373604,43828,0.0,1.0
2015-08-18,400.6,402.6299,397.1,397.85,332.762092427743,40642,0.0,1.0
2015-08-17,397.65,404.9014,397.65,401.6,335.898595749608,34852,0.0,1.0
2015-08-14,396.13,399.7432,396.13,397.53,332.494444144277,33221,0.0,1.0
2015-08-13,394.791,401.2,394.74,395.58,330.863462416907,51338,0.0,1.0
2015-08-12,389.43,394.14,387.01,392.96,328.67209209603,62300,0.0,1.0
2015-08-11,391.45,393.48,386.14,391.36,327.333850678701,114131,0.0,1.0
2015-08-10,392.52,394.59,390.67,392.61,328.37935178599,120764,0.0,1.0
2015-08-07,392.19,393.8,387.0,390.03,326.221437500547,54741,0.0,1.0
2015-08-06,395.65,395.75,392.18,393.4,329.040108485796,54005,0.0,1.0
2015-08-05,394.24,397.54,391.16,392.93,328.647000069456,69294,0.0,1.0
2015-08-04,391.0,399.5,389.8,392.46,328.253891653115,82430,0.0,1.0
2015-08-03,398.71,404.98,390.36,393.11,328.797552228905,89805,0.0,1.0
2015-07-31,402.21,405.49,389.16,397.71,332.644996303726,114012,0.0,1.0
2015-07-30,414.42,414.42,400.51,402.01,336.241520112798,111478,0.0,1.0
2015-07-29,445.2,445.2,413.52,417.89,349.52356617979,217933,0.0,1.0
2015-07-28,446.38,461.24,445.15,459.81,384.585491313813,67550,0.0,1.0
2015-07-27,444.71,447.4,444.4,445.0,372.19839419466,62673,0.0,1.0
2015-07-24,451.36,452.07,445.32,446.41,373.377719443681,33234,0.0,1.0
2015-07-23,449.92,453.795,447.21,448.18,374.858149011602,36189,0.0,1.0
2015-07-22,450.55,454.194,449.0042,449.58,376.029110251765,35434,0.0,1.0
2015-07-21,452.49,452.49,445.76,450.37,376.689866951571,32630,0.0,1.0
2015-07-20,450.27,454.0025,450.27,452.45,378.429580794099,26561,0.0,1.0
2015-07-17,455.0,455.0,445.01,449.74,376.162934393497,35480,0.0,1.0
2015-07-16,452.72,455.12,450.0,454.49,380.135838601193,26277,0.0,1.0
2015-07-15,453.2,453.2,447.96,450.01,376.388762632672,34048,0.0,1.0
2015-07-14,452.5,453.1131,450.096,453.08,378.956513352172,10993,0.0,1.0
2015-07-13,450.0,453.5,448.18,451.67,377.777188103151,38431,0.0,1.0
2015-07-10,448.0,449.95,446.09,448.5,375.125797295067,22616,0.0,1.0
2015-07-09,449.09,449.09,442.26,443.28,370.759784671031,45022,0.0,1.0
2015-07-08,442.9,449.49,442.9,445.0,372.19839419466,71533,0.0,1.0
2015-07-07,446.03,448.5434,443.76,447.38,374.189028302937,34659,0.0,1.0
2015-07-06,444.03,447.94,443.0,447.43,374.230848347229,34819,0.0,1.0
2015-07-02,449.8,450.99,446.27,447.69,374.448312577545,36622,0.0,1.0
2015-07-01,446.9,449.91,442.55,447.23,374.063568170062,49011,0.0,1.0
2015-06-30,449.0,451.98,443.8,443.89,371.269989211388,72888,0.0,1.0
2015-06-29,453.5,455.6,445.9,446.18,373.18534723994,30683,0.0,1.0
2015-06-26,456.26,459.98,454.43,456.98,382.218476806912,51910,0.0,1.0
2015-06-25,452.99,455.8,447.02,455.51,380.988967504741,44041,0.0,1.0
2015-06-24,459.69,459.69,454.12,454.97,380.537311026392,19576,0.0,1.0
2015-06-23,462.93,462.97,457.62,458.88,383.80763848999,33306,0.0,1.0
2015-06-22,463.74,463.74,457.25,460.55,385.204427969327,36119,0.0,1.0
2015-06-19,462.98,464.88,460.74,462.64,386.952505820713,35033,0.0,1.0
2015-06-18,457.28,463.5,457.28,461.64,386.116104934883,39464,0.0,1.0
2015-06-17,454.1,459.1099,452.3,455.47,380.955511469307,19809,0.0,1.0
2015-06-16,449.95,459.32,448.06,454.77,380.370030849226,50577,0.0,1.0
2015-06-15,457.4,459.1,450.39,450.96,377.183343474211,43038,0.0,1.0
2015-06-12,462.95,462.95,457.78,460.21,384.920051668145,26955,0.0,1.0
2015-06-11,461.67,465.88,459.88,463.7,387.839090759694,39871,1.4,1.0
2015-06-10,458.43,462.46,458.43,462.24,385.454184718901,32362,0.0,1.0
2015-06-09,452.19,457.09,452.19,455.94,380.200720363309,18838,0.0,1.0
2015-06-08,455.09,458.15,454.42,454.43,378.941556684429,16517,0.0,1.0
2015-06-05,457.26,460.74,453.46,455.59,379.908861232442,42932,0.0,1.0
2015-06-04,459.94,463.21,457.91,459.22,382.935857361141,40866,0.0,1.0
2015-06-03,458.86,463.9695,458.12,463.87,386.813414385507,29739,0.0,1.0
2015-06-02,457.43,458.7,454.71,457.86,381.801776166918,37726,0.0,1.0
2015-06-01,471.12,483.25,451.376,459.47,383.144328168903,44474,0.0,1.0
2015-05-29,460.25,462.04,456.265,460.41,383.928178406086,35554,0.0,1.0
2015-05-28,459.1,460.64,456.23,459.81,383.427848467458,22904,0.0,1.0
2015-05-27,453.32,460.33,453.32,458.47,382.310444937856,21722,0.0,1.0
2015-05-26,454.98,454.98,450.33,453.0,377.749103664032,70015,0.0,1.0
2015-05-22,459.9,459.95,456.77,457.41,381.426528712947,21370,0.0,1.0
2015-05-21,459.43,461.07,459.32,459.32,383.019245684246,33164,0.0,1.0
2015-05-20,461.62,462.88,459.66,459.67,383.311104815112,14765,0.0,1.0
2015-05-19,460.73,461.66,458.22,461.39,384.745383972512,21467,0.0,1.0
2015-05-18,459.2,463.88,451.59,461.61,384.928838283342,38580,0.0,1.0
2015-05-15,460.0,462.19,455.21,461.77,385.062259600309,34191,0.0,1.0
2015-05-14,459.46,461.08,453.57,459.75,383.377815473596,25757,0.0,1.0
2015-05-13,451.07,455.41,451.07,454.56,379.049961504465,24559,0.0,1.0
2015-05-12,454.49,455.0,449.0,452.31,377.17372423461,32515,0.0,1.0
2015-05-11,459.22,459.91,454.25,455.77,380.058960214031,40645,0.0,1.0
2015-05-08,460.0,460.9899,455.32,458.28,382.152007123957,53850,0.0,1.0
2015-05-07,457.17,459.2,453.49,457.0,381.084636588218,49193,0.0,1.0
2015-05-06,453.37,469.845,453.37,456.99,381.076297755907,34758,0.0,1.0
2015-05-05,453.91,461.99,449.34,452.54,377.365517377751,22239,0.0,1.0
2015-05-04,456.66,458.0,453.07,455.74,380.033943717099,53548,0.0,1.0
2015-05-01,446.9,455.95,443.61,453.42,378.099334621072,66501,0.0,1.0
2015-04-30,455.07,456.27,446.04,446.9,372.662415954649,37146,0.0,1.0
2015-04-29,459.15,460.0,456.01,457.12,381.184702575944,41407,0.0,1.0
2015-04-28,455.11,461.23,452.87,460.0,383.586286281357,40281,0.0,1.0
2015-04-27,461.0,464.99,456.24,457.05,381.12633074977,44369,0.0,1.0
2015-04-24,468.32,469.99,460.48,461.52,384.853788792548,57166,0.0,1.0
2015-04-23,472.85,482.59,460.96,469.43,391.449805150125,61162,0.0,1.0
2015-04-22,461.5,464.89,458.05,464.36,387.22201716872,22008,0.0,1.0
2015-04-21,465.0,468.0699,459.3,460.71,384.1783433754,31150,0.0,1.0
2015-04-20,463.54,467.49,462.68,464.99,387.747363604279,21506,0.0,1.0
2015-04-17,456.6,460.09,454.3,460.08,383.652996939841,22946,0.0,1.0
2015-04-16,467.68,467.68,457.46,457.97,381.893503322333,72306,0.0,1.0
2015-04-15,470.42,470.42,466.05,467.52,389.857088178826,26227,0.0,1.0
2015-04-14,468.95,468.95,464.515,468.09,390.332401620523,25092,0.0,1.0
2015-04-13,473.98,473.98,467.2605,468.06,390.307385123591,41512,0.0,1.0
2015-04-10,478.72,478.72,472.9,474.3,395.510816485321,42272,0.0,1.0
2015-04-09,479.03,479.722,476.0,476.75,397.553830401385,26381,0.0,1.0
2015-04-08,475.4,478.0887,474.06,476.5,397.345359593623,51650,0.0,1.0
2015-04-07,474.38,474.8,470.02,473.42,394.776999242,37466,0.0,1.0
2015-04-06,472.23,475.67,467.64,474.0,395.260651516007,57239,0.0,1.0
2015-04-02,473.0,475.29,471.02,471.26,392.97581146294,37150,0.0,1.0
2015-04-01,478.4,478.4,466.9422,471.55,393.217637599943,40245,0.0,1.0
2015-03-31,473.36,478.12,471.49,477.8,398.429407793984,55422,0.0,1.0
2015-03-30,475.19,479.75,472.72,476.54,397.378714922865,39880,0.0,1.0
2015-03-27,466.87,472.71,466.87,471.18,392.909100804456,33056,0.0,1.0
2015-03-26,467.96,469.3193,464.8,465.51,388.180982884423,23052,0.0,1.0
2015-03-25,462.69,469.01,462.69,467.87,390.148947309693,65000,0.0,1.0
2015-03-24,464.4384,466.11,459.73,463.62,386.604943577745,47152,0.0,1.0
2015-03-23,465.11,466.3699,460.51,463.85,386.796736720886,30513,0.0,1.0
2015-03-20,466.11,467.38,462.55,466.45,388.964833121607,58868,0.0,1.0
2015-03-19,464.87,464.97,461.76,463.59,386.579927080814,15446,0.0,1.0
2015-03-18,461.34,467.45,457.71,465.37,388.064239232077,39596,0.0,1.0
2015-03-17,463.0,466.99,459.21,460.6,384.086616219985,25440,0.0,1.0
2015-03-16,461.21,467.11,459.0,464.01,386.930158037853,35862,0.0,1.0
2015-03-13,465.91,465.91,457.41,459.98,383.569608616736,31633,0.0,1.0
2015-03-12,463.77,468.26,463.77,465.91,388.514536176842,18826,1.4,1.0
2015-03-11,459.66,466.53,457.5301,465.2,386.760313773441,35181,0.0,1.0
2015-03-10,463.9,464.28,458.3,458.66,381.323055707924,22462,0.0,1.0
2015-03-09,464.39,469.0157,464.19,468.86,389.80318296607,21657,0.0,1.0
2015-03-06,467.09,469.5128,461.58,465.23,386.7852553242,17654,0.0,1.0
2015-03-05,469.16,470.46,466.53,469.45,390.293700131001,23069,0.0,1.0
2015-03-04,470.99,470.99,468.36,469.47,390.310327831508,14422,0.0,1.0
2015-03-03,475.01,476.35,470.49,472.08,392.480242747562,19001,0.0,1.0
