,LII_Open,LII_High,LII_Low,LII_Close,LII_Adj Close,LII_Volume,LII_Dividend Amount,LII_Split Coefficient
2012-08-06,44.57,44.8,43.86,43.91,37.709377060748,677100,0.0,1.0
2012-08-03,43.78,44.98,43.68,44.65,38.3448801130129,594400,0.0,1.0
2012-08-02,42.03,42.95,41.82,42.68,36.6530679333346,625000,0.0,1.0
2012-08-01,43.92,44.29,42.52,42.56,36.5500133843187,461300,0.0,1.0
2012-07-31,44.71,45.13,43.57,43.67,37.5032679627161,477600,0.0,1.0
2012-07-30,44.71,44.99,44.1,44.64,38.3362922339283,702500,0.0,1.0
2012-07-27,43.49,45.02,43.18,44.61,38.3105285966743,626100,0.0,1.0
2012-07-26,42.39,43.37,41.722,43.26,37.151164920245,903800,0.0,1.0
2012-07-25,43.8,43.8,42.04,42.06,36.1206194300856,988800,0.0,1.0
2012-07-24,45.3,45.6,41.7,44.46,38.1817104104044,2007300,0.0,1.0
2012-07-23,45.11,46.88,44.74,46.36,39.81340743649,708400,0.0,1.0
2012-07-20,46.25,46.42,45.7,46.16,39.6416498547968,536100,0.0,1.0
2012-07-19,47.17,47.52,46.17,46.89,40.2685650279771,536500,0.0,1.0
2012-07-18,46.07,47.21,45.89,46.83,40.2170377534691,759600,0.0,1.0
2012-07-17,47.01,47.04,45.6,46.2,39.6760013711354,1221900,0.0,1.0
2012-07-16,47.94,48.14,46.97,47.4,40.7065468612948,376000,0.0,1.0
2012-07-13,46.79,48.75,46.79,48.02,41.2389953645438,753200,0.0,1.0
2012-07-12,45.77,46.93,45.22,46.56,39.9851650181832,469500,0.0,1.0
2012-07-11,46.63,46.73,45.77,46.13,39.6158862175428,413300,0.0,1.0
2012-07-10,47.43,47.91,46.15,46.53,39.9594013809293,287300,0.0,1.0
2012-07-09,47.08,47.38,46.25,47.28,40.6034923122789,436000,0.0,1.0
2012-07-06,47.69,48.0,47.13,47.57,40.852540805734,248100,0.0,1.0
2012-07-05,47.0,48.39,46.71,48.3,41.4794559789143,571900,0.0,1.0
2012-07-03,46.15,47.39,46.15,47.36,40.6721953449562,209400,0.0,1.0
2012-07-02,46.67,46.76,45.56,46.21,39.6845892502201,577400,0.0,1.0
2012-06-29,44.91,46.78,44.586,46.63,40.0452801717759,773500,0.0,1.0
2012-06-28,43.35,43.96,43.11,43.88,37.683613423494,515400,0.0,1.0
2012-06-27,43.7,44.25,43.32,43.86,37.6664376653247,464600,0.0,1.0
2012-06-26,42.69,43.669,42.18,43.38,37.2542194692609,619100,0.0,1.0
2012-06-25,42.46,43.03,42.25,42.54,36.5328376261494,638000,0.0,1.0
2012-06-22,42.01,43.32,41.8,43.02,36.9450558222131,802700,0.0,1.0
2012-06-21,43.21,43.33,41.63,41.75,35.8543951784611,470600,0.0,1.0
2012-06-20,43.55,43.78,43.02,43.11,37.0223467339751,385600,0.0,1.0
2012-06-19,43.37,44.28,43.33,43.74,37.5633831163087,277900,0.0,1.0
2012-06-18,42.42,43.29,42.2,43.19,37.0910497666524,305000,0.0,1.0
2012-06-15,41.36,42.9,41.23,42.69,36.6616558124193,570400,0.0,1.0
2012-06-14,40.99,42.02,40.63,41.09,35.2875951588735,500500,0.0,1.0
2012-06-13,42.28,42.28,40.61,40.85,35.0814860608416,508400,0.18,1.0
2012-06-12,42.66,42.94,41.88,42.63,36.4495186637504,504500,0.0,1.0
2012-06-11,42.85,43.23,42.35,42.48,36.3212656072277,872400,0.0,1.0
2012-06-08,41.54,42.41,41.08,42.37,36.2272133657777,303800,0.0,1.0
2012-06-07,41.7,42.66,41.49,41.57,35.5431970643233,417800,0.0,1.0
2012-06-06,39.74,41.23,39.7,41.23,35.2524901362052,507700,0.0,1.0
2012-06-05,39.14,39.66,38.76,39.47,33.7476542730056,545600,0.0,1.0
2012-06-04,41.35,41.46,38.73,39.34,33.6365016240192,761800,0.0,1.0
2012-06-01,41.57,41.82,40.8,41.22,35.243939932437,698900,0.0,1.0
2012-05-31,42.43,43.215,41.52,42.89,36.671823961723,506500,0.0,1.0
2012-05-30,43.62,43.68,42.22,42.45,36.2956149959231,416000,0.0,1.0
2012-05-29,43.19,44.44,43.17,44.12,37.7234990252092,444100,0.0,1.0
2012-05-25,43.12,43.15,42.58,42.9,36.6803741654912,201200,0.0,1.0
2012-05-24,42.79,43.3,42.28,43.02,36.7829766107094,316000,0.0,1.0
2012-05-23,41.92,42.73,41.37,42.64,36.4580688675186,629000,0.0,1.0
2012-05-22,42.01,42.82,42.01,42.43,36.2785145883868,628100,0.0,1.0
2012-05-21,40.81,42.02,40.56,41.97,35.8852052150505,508900,0.0,1.0
2012-05-18,41.18,41.41,40.36,40.59,34.7052770950417,415600,0.0,1.0
2012-05-17,42.73,42.74,40.95,40.96,35.0216346344644,575800,0.0,1.0
2012-05-16,43.27,43.92,42.61,42.66,36.4751692750549,517700,0.0,1.0
2012-05-15,42.76,43.62,42.43,43.04,36.8000770182457,619200,0.0,1.0
2012-05-14,43.33,43.39,42.522,42.85,36.6376231466503,435000,0.0,1.0
2012-05-11,43.22,44.54,42.83,43.87,37.5097439310047,570600,0.0,1.0
2012-05-10,43.46,43.7,42.67,43.29,37.0138321124502,283400,0.0,1.0
2012-05-09,42.66,43.42,42.51,42.98,36.7487757956367,468000,0.0,1.0
2012-05-08,43.33,43.465,42.65,43.11,36.859928444623,815400,0.0,1.0
2012-05-07,42.87,44.06,42.79,43.76,37.4156916895547,485800,0.0,1.0
2012-05-04,43.48,43.48,42.97,43.12,36.8684786483912,510800,0.0,1.0
2012-05-03,44.37,44.49,43.49,43.58,37.2617880217275,455900,0.0,1.0
2012-05-02,43.64,44.62,43.61,44.28,37.8603022855,530000,0.0,1.0
2012-05-01,43.33,44.49,43.12,43.84,37.4840933197001,1052300,0.0,1.0
2012-04-30,43.49,43.545,42.78,43.4,37.1078843539002,835000,0.0,1.0
2012-04-27,43.09,43.74,42.63,43.68,37.3472900594093,629600,0.0,1.0
2012-04-26,42.34,43.46,42.28,42.93,36.7060247767958,480500,0.0,1.0
2012-04-25,43.51,44.1,42.05,42.34,36.2015627544732,611400,0.0,1.0
2012-04-24,39.1,43.38,39.0,42.59,36.4153178486777,1671700,0.0,1.0
2012-04-23,38.16,38.31,37.53,38.31,32.7558306358967,559300,0.0,1.0
2012-04-20,37.97,38.95,37.86,38.77,33.149140009233,456500,0.0,1.0
2012-04-19,38.25,38.53,37.35,37.77,32.294119632415,324600,0.0,1.0
2012-04-18,38.42,38.59,38.08,38.16,32.627577579374,283500,0.0,1.0
2012-04-17,38.71,39.24,38.66,38.67,33.0636379715512,272600,0.0,1.0
2012-04-16,38.41,38.65,37.74,38.33,32.7729310434331,337300,0.0,1.0
2012-04-13,38.29,38.4,37.61,38.1,32.5762763567649,340300,0.0,1.0
2012-04-12,37.66,38.88,37.63,38.42,32.8498828773467,337000,0.0,1.0
2012-04-11,37.42,37.76,37.31,37.62,32.1658665758923,494100,0.0,1.0
2012-04-10,37.76,38.09,36.77,36.95,31.5930029234243,737000,0.0,1.0
2012-04-09,37.79,38.15,37.76,37.95,32.4480233002422,393800,0.0,1.0
2012-04-05,39.12,39.59,38.55,38.64,33.0379873602466,548100,0.0,1.0
2012-04-04,39.37,39.37,38.55,39.25,33.5595497901056,662500,0.0,1.0
2012-04-03,39.93,40.31,39.61,39.88,34.0982126275009,520300,0.0,1.0
2012-04-02,39.97,40.48,39.53,39.88,34.0982126275009,540300,0.0,1.0
2012-03-30,40.3,40.4,39.89,40.3,34.4573211857645,461400,0.0,1.0
2012-03-29,39.47,40.19,39.14,40.0,34.2008150727191,343400,0.0,1.0
2012-03-28,39.85,39.92,39.221,39.78,34.0127105898191,358400,0.18,1.0
2012-03-27,39.8,40.4199,39.8,40.04,34.0808041045135,402800,0.0,1.0
2012-03-26,39.78,40.11,39.48,39.9,33.9616404537984,353200,0.0,1.0
2012-03-23,39.35,39.54,38.15,39.39,33.527544297622,541600,0.0,1.0
2012-03-22,39.32,39.47,38.52,39.45,33.5786144336428,903000,0.0,1.0
2012-03-21,40.34,40.6,39.82,39.87,33.936105385788,557900,0.0,1.0
2012-03-20,41.41,41.48,40.22,40.34,34.3361547846172,634000,0.0,1.0
2012-03-19,42.01,42.12,41.38,41.69,35.4852328450841,681600,0.0,1.0
2012-03-16,42.5,42.5,41.63,42.0,35.7490952145246,1294400,0.0,1.0
2012-03-15,42.05,42.77,41.81,42.73,36.3704485361104,504500,0.0,1.0
2012-03-14,42.28,42.81,41.84,42.17,35.8937939332501,457900,0.0,1.0
2012-03-13,41.34,42.42,41.115,42.42,36.1065861666699,559500,0.0,1.0
2012-03-12,40.87,41.12,40.76,40.93,34.8383444554879,396200,0.0,1.0
2012-03-09,39.54,41.3,39.2,40.86,34.7787626301304,444200,0.0,1.0
2012-03-08,39.08,39.8972,38.86,39.59,33.6977780843579,327600,0.0,1.0
2012-03-07,38.54,38.905,38.37,38.75,32.9827961800674,242800,0.0,1.0
2012-03-06,39.02,39.09,38.225,38.37,32.6593519852693,546000,0.0,1.0
2012-03-05,39.8,40.07,39.36,39.64,33.7403365310418,499200,0.0,1.0
2012-03-02,39.34,40.4,39.1423,39.95,34.0041989004824,693100,0.0,1.0
2012-03-01,39.29,39.715,39.11,39.5,33.6211728803267,365900,0.0,1.0
2012-02-29,38.87,39.67,38.54,39.13,33.3062403748654,424300,0.0,1.0
2012-02-28,39.18,39.26,38.42,38.74,32.9742844907306,339100,0.0,1.0
2012-02-27,38.58,39.63,38.1,39.19,33.3573105108862,322500,0.0,1.0
2012-02-24,39.92,39.92,38.9,39.0,33.1955884134872,346600,0.0,1.0
2012-02-23,39.43,40.08,39.21,39.95,34.0041989004824,325700,0.0,1.0
2012-02-22,39.61,39.72,38.99,39.57,33.6807547056843,408500,0.0,1.0
2012-02-21,39.84,39.915,39.32,39.63,33.731824841705,408900,0.0,1.0
2012-02-17,39.7,39.97,39.55,39.84,33.9105703177776,280500,0.0,1.0
2012-02-16,38.83,39.76,38.76,39.63,33.731824841705,309500,0.0,1.0
2012-02-15,39.34,39.53,38.58,38.81,33.0338663160881,512800,0.0,1.0
2012-02-14,39.41,39.54,38.68,39.18,33.3487988215494,335600,0.0,1.0
2012-02-13,39.5,39.9795,39.02,39.58,33.6892663950211,323000,0.0,1.0
2012-02-10,38.54,39.24,38.41,39.14,33.3147520642022,406400,0.0,1.0
2012-02-09,39.0,39.36,38.84,39.17,33.3402871322126,390200,0.0,1.0
2012-02-08,39.31,39.49,38.65,39.0,33.1955884134872,299200,0.0,1.0
2012-02-07,39.35,39.56,38.91,39.34,33.4849858509381,642300,0.0,1.0
2012-02-06,39.47,39.78,39.23,39.46,33.5871261229796,513300,0.0,1.0
2012-02-03,39.09,39.97,39.09,39.85,33.9190820071144,453300,0.0,1.0
2012-02-02,36.75,39.03,36.28,38.64,32.8891675973627,572700,0.0,1.0
2012-02-01,36.76,36.9592,36.32,36.6,31.1527829726572,831800,0.0,1.0
2012-01-31,37.15,37.34,35.96,36.2,30.8123153991855,493900,0.0,1.0
2012-01-30,37.12,37.28,36.53,36.75,31.280458312709,394300,0.0,1.0
2012-01-27,37.1,37.865,37.01,37.62,32.0209752850099,249000,0.0,1.0
2012-01-26,38.34,38.5,37.14,37.29,31.7400895368958,262000,0.0,1.0
2012-01-25,37.19,38.1799,36.6,38.08,32.4125129945023,226400,0.0,1.0
2012-01-24,36.67,37.49,36.59,37.25,31.7060427795486,432700,0.0,1.0
2012-01-23,37.23,38.115,36.62,36.92,31.4251570314345,414900,0.0,1.0
2012-01-20,37.77,37.84,36.93,37.1,31.5783674394967,395000,0.0,1.0
2012-01-19,38.35,38.47,37.58,37.79,32.1656740037354,770100,0.0,1.0
2012-01-18,37.8,38.47,36.79,38.47,32.7444688786372,666500,0.0,1.0
2012-01-17,38.51,38.57,37.4,38.15,32.4720948198599,357000,0.0,1.0
2012-01-13,37.91,37.98,36.76,37.84,32.2082324504193,409200,0.0,1.0
2012-01-12,38.06,38.54,37.55,38.28,32.5827467812382,625700,0.0,1.0
2012-01-11,37.77,38.2,37.3,38.01,32.3529311691448,600200,0.0,1.0
2012-01-10,36.71,37.98,36.65,37.96,32.3103727224608,649900,0.0,1.0
2012-01-09,35.51,36.12,35.4,36.08,30.710175127144,798200,0.0,1.0
2012-01-06,35.51,35.79,34.52,35.38,30.1143568735686,546300,0.0,1.0
2012-01-05,34.94,35.75,33.81,35.54,30.2505439029573,506800,0.0,1.0
2012-01-04,34.55,35.55,34.4,35.32,30.0632867375478,301500,0.0,1.0
2012-01-03,34.88,35.28,34.51,34.74,29.5696087560139,391500,0.0,1.0
2011-12-30,34.06,34.39,33.74,33.75,28.7269515116716,171300,0.0,1.0
2011-12-29,32.64,34.2485,32.59,34.06,28.9908138811121,471400,0.0,1.0
2011-12-28,33.38,33.42,32.3,32.49,27.6544786552358,234800,0.18,1.0
2011-12-27,33.51,34.06,33.46,33.69,28.5178875388704,183600,0.0,1.0
2011-12-23,34.15,34.26,33.75,33.93,28.7210425703138,132700,0.0,1.0
2011-12-22,34.28,34.65,33.95,34.04,28.8141552930587,162100,0.0,1.0
2011-12-21,33.71,34.22,33.21,34.09,28.8564792579428,245200,0.0,1.0
2011-12-20,32.92,34.0,32.91,33.68,28.5094227458936,349100,0.0,1.0
2011-12-19,32.78,33.32,31.99,32.14,27.2058446274649,400400,0.0,1.0
2011-12-16,33.28,33.58,32.43,32.72,27.6968026201199,1187100,0.0,1.0
2011-12-15,32.46,32.82,32.15,32.56,27.5613659324909,638600,0.0,1.0
2011-12-14,33.61,34.06,31.96,31.99,27.0788727328128,746400,0.0,1.0
2011-12-13,34.66,35.2,33.71,33.94,28.7295073632906,704000,0.0,1.0
2011-12-12,34.19,34.47,33.62,34.39,29.110423047247,586000,0.0,1.0
2011-12-09,33.93,34.82,33.82,34.75,29.4151555944122,390600,0.0,1.0
2011-12-08,34.39,34.56,33.56,33.65,28.4840283669631,317700,0.0,1.0
2011-12-07,34.45,34.93,33.86,34.81,29.465944352273,356200,0.0,1.0
2011-12-06,34.42,34.88,34.1,34.72,29.3897612154817,332300,0.0,1.0
2011-12-05,34.45,35.11,34.0,34.61,29.2966484927368,632800,0.0,1.0
2011-12-02,33.79,34.0625,33.52,33.97,28.754901742221,534800,0.0,1.0
2011-12-01,32.96,33.735,32.64,33.35,28.2300845776589,866500,0.0,1.0
2011-11-30,32.13,33.14,31.75,33.13,28.0438591321691,519800,0.0,1.0
2011-11-29,30.38,30.84,30.25,30.71,25.9953792317812,418300,0.0,1.0
2011-11-28,30.18,30.77,29.9,30.26,25.6144635478248,777600,0.0,1.0
2011-11-25,29.46,29.82,29.1,29.16,24.6833363203758,109000,0.0,1.0
2011-11-23,30.32,30.44,29.56,29.58,25.0388576254018,345800,0.0,1.0
2011-11-22,30.82,31.03,30.35,30.6,25.9022665090363,534300,0.0,1.0
2011-11-21,30.86,31.14,30.48,30.91,26.1646750913174,411500,0.0,1.0
2011-11-18,31.19,31.48,30.85,31.37,26.5540555682506,749600,0.0,1.0
2011-11-17,31.77,31.78,30.82,30.95,26.1985342632246,562500,0.0,1.0
2011-11-16,32.3,32.53,31.72,31.76,26.8841824943462,862300,0.0,1.0
2011-11-15,32.89,33.16,32.33,32.69,27.6714082411895,846500,0.0,1.0
2011-11-14,32.86,33.39,32.84,33.11,28.0269295462154,648000,0.0,1.0
2011-11-11,32.24,33.32,32.19,33.09,28.0099999602618,422600,0.0,1.0
2011-11-10,31.6,32.36,31.16,31.84,26.9519008381607,502600,0.0,1.0
2011-11-09,32.25,32.6,31.36,31.68,26.8164641505317,513000,0.0,1.0
2011-11-08,33.23,33.65,32.3,33.57,28.4163100231487,516700,0.0,1.0
2011-11-07,33.14,33.44,32.13,33.05,27.9761407883546,576400,0.0,1.0
2011-11-04,32.75,33.4,32.29,33.25,28.1454366478908,582400,0.0,1.0
2011-11-03,32.49,33.32,32.06,33.18,28.0861830970531,687900,0.0,1.0
2011-11-02,31.76,32.28,31.2,32.22,27.2735629712794,1114300,0.0,1.0
2011-11-01,31.69,31.84,30.6,31.12,26.3424357438304,863000,0.0,1.0
2011-10-31,33.34,33.62,32.19,32.19,27.248168592349,901100,0.0,1.0
2011-10-28,33.99,34.34,33.61,33.93,28.7210425703138,527200,0.0,1.0
2011-10-27,33.33,34.55,32.68,34.19,28.9411271877108,1151600,0.0,1.0
2011-10-26,32.87,32.93,32.06,32.29,27.3328165221171,1559200,0.0,1.0
2011-10-25,34.93,34.93,31.6,32.1,27.1719854555577,2986800,0.0,1.0
2011-10-24,28.52,30.11,28.45,29.45,24.9288153167033,956900,0.0,1.0
2011-10-21,28.33,28.7,27.98,28.33,23.9807585033006,1195100,0.0,1.0
2011-10-20,28.8,28.98,27.39,27.95,23.6590963701819,1140200,0.0,1.0
2011-10-19,29.33,29.57,28.64,28.74,24.3278150153498,641100,0.0,1.0
2011-10-18,28.46,29.58,28.09,29.31,24.8103082150279,933700,0.0,1.0
2011-10-17,29.32,29.46,28.27,28.36,24.006152882231,483900,0.0,1.0
2011-10-14,29.81,29.81,28.63,29.51,24.9796040745641,604900,0.0,1.0
2011-10-13,29.53,29.86,28.765,29.37,24.8610969728888,360300,0.0,1.0
2011-10-12,29.14,30.11,29.13,29.84,25.2589422427988,336900,0.0,1.0
2011-10-11,28.73,29.09,28.52,28.85,24.4209277380947,393300,0.0,1.0
2011-10-10,28.11,29.03,27.94,29.02,24.5648292187005,370800,0.0,1.0
2011-10-07,28.26,28.369,27.12,27.39,23.1850679634805,478400,0.0,1.0
2011-10-06,26.77,28.5,26.7,28.1,23.786068264834,385200,0.0,1.0
2011-10-05,26.31,27.17,26.15,26.82,22.7025747638024,752800,0.0,1.0
2011-10-04,25.1,26.24,24.52,26.24,22.2116167711475,1300000,0.0,1.0
2011-10-03,25.61,27.36,25.34,25.42,21.5175037470491,1371600,0.0,1.0
2011-09-30,28.1,28.1,25.66,25.78,21.8222362942143,1720500,0.0,1.0
2011-09-29,29.13,29.46,28.33,28.98,24.5309700467932,451500,0.0,1.0
2011-09-28,29.63,29.75,28.36,28.36,24.006152882231,560000,0.18,1.0
2011-09-27,29.29,30.42,29.17,29.78,25.0491672331058,982700,0.0,1.0
2011-09-26,27.33,28.62,26.69,28.58,24.0397985064528,817200,0.0,1.0
2011-09-23,25.27,27.15,25.11,27.14,22.8285560344692,924200,0.0,1.0
2011-09-22,26.56,26.6,24.37,25.29,21.2724459142124,1575800,0.0,1.0
2011-09-21,29.14,29.14,27.34,27.37,23.0220183737444,733500,0.0,1.0
2011-09-20,30.08,30.29,29.07,29.11,24.4856030273912,514300,0.0,1.0
2011-09-19,30.12,30.2,29.4,29.98,25.2173953542147,351100,0.0,1.0
2011-09-16,31.03,31.77,30.38,30.74,25.8566622144283,1521600,0.0,1.0
2011-09-15,30.58,31.28,30.26,31.14,26.1931184566459,463200,0.0,1.0
2011-09-14,29.92,30.74,29.29,30.28,25.4697375358779,442400,0.0,1.0
2011-09-13,29.39,30.17,29.25,29.78,25.0491672331058,438600,0.0,1.0
2011-09-12,28.67,29.29,28.59,29.27,24.6201855242783,674000,0.0,1.0
2011-09-09,29.42,29.6592,28.72,29.05,24.4351345910586,640300,0.0,1.0
2011-09-08,30.17,30.49,29.6,29.79,25.0575786391613,433700,0.0,1.0
2011-09-07,29.46,30.64,29.37,30.44,25.604320032765,355200,0.0,1.0
2011-09-06,28.19,29.04,28.05,28.99,24.3846661547259,702800,0.0,1.0
2011-09-02,29.76,29.8,28.77,29.01,24.4014889668368,585200,0.0,1.0
2011-09-01,31.34,31.78,30.28,30.31,25.4949717540443,369600,0.0,1.0
2011-08-31,31.36,31.98,31.03,31.22,26.2604097050895,647500,0.0,1.0
2011-08-30,31.34,31.4784,30.76,31.12,26.176295644535,771700,0.0,1.0
2011-08-29,30.7,31.58,30.57,31.5,26.4959290746418,974900,0.0,1.0
2011-08-26,29.2,30.31,28.8,30.29,25.4781489419334,604400,0.0,1.0
2011-08-25,30.17,30.25,28.63,28.78,24.2080266275617,569900,0.0,1.0
2011-08-24,29.36,30.11,29.17,29.94,25.1837497299929,306000,0.0,1.0
2011-08-23,28.17,29.58,27.79,29.53,24.8388820817198,706500,0.0,1.0
2011-08-22,28.39,28.44,27.82,28.05,23.5939939855144,559400,0.0,1.0
2011-08-19,28.05,28.7,27.56,27.63,23.2407149311858,1208900,0.0,1.0
2011-08-18,29.79,29.82,28.16,28.45,23.9304502277321,783600,0.0,1.0
2011-08-17,31.42,31.65,30.28,30.58,25.7220797175412,452700,0.0,1.0
2011-08-16,31.74,31.91,31.18,31.2,26.2435868929786,639900,0.0,1.0
2011-08-15,31.66,32.13,31.595,32.09,26.9922020319129,498600,0.0,1.0
2011-08-12,31.64,32.1,31.09,31.35,26.3697579838102,583900,0.0,1.0
2011-08-11,29.93,31.88,29.59,31.36,26.3781693898657,1013500,0.0,1.0
2011-08-10,31.48,31.69,29.75,29.78,25.0491672331058,1914800,0.0,1.0
2011-08-09,31.87,32.24,30.31,32.23,27.1099617166891,1657300,0.0,1.0
2011-08-08,32.37,33.07,31.3,31.31,26.3361123595884,1177000,0.0,1.0
2011-08-05,34.01,34.41,33.0,33.45,28.136153255453,995400,0.0,1.0
2011-08-04,34.12,34.32,33.51,33.56,28.2286787220629,1167200,0.0,1.0
2011-08-03,35.08,35.33,33.75,34.52,29.0361737033853,1476300,0.0,1.0
2011-08-02,36.35,36.35,34.98,35.0,29.4399211940465,1003800,0.0,1.0
2011-08-01,37.42,37.63,36.01,36.55,30.74368913264,1207800,0.0,1.0
2011-07-29,35.31,37.11,35.0401,36.98,31.105379593024,1673200,0.0,1.0
2011-07-28,35.25,35.9,35.04,35.7,30.0287196179274,1460800,0.0,1.0
2011-07-27,37.13,37.13,35.83,35.92,30.2137705511471,1157600,0.0,1.0
2011-07-26,36.94,40.1,36.94,37.48,31.5259498957961,3905700,0.0,1.0
2011-07-25,41.56,42.09,41.08,41.22,34.6718157605313,824300,0.0,1.0
2011-07-22,41.41,42.55,41.37,42.02,35.3447282449667,618100,0.0,1.0
2011-07-21,42.55,43.52,41.2,41.53,34.93256934825,2330500,0.0,1.0
2011-07-20,42.3,42.85,42.07,42.47,35.7232415174615,556500,0.0,1.0
2011-07-19,41.48,42.22,41.48,42.17,35.4708993357983,489000,0.0,1.0
2011-07-18,42.16,42.16,41.01,41.26,34.7054613847531,359200,0.0,1.0
2011-07-15,42.81,42.9,42.15,42.21,35.5045449600201,471600,0.0,1.0
2011-07-14,43.73,44.36,42.75,42.78,35.9839951051802,682900,0.0,1.0
2011-07-13,42.67,44.14,42.66,43.78,36.8251357107244,1087300,0.0,1.0
2011-07-12,42.01,42.94,41.81,42.6,35.8325897961823,617600,0.0,1.0
2011-07-11,42.31,42.31,41.69,42.11,35.4204308994656,356700,0.0,1.0
2011-07-08,42.84,43.16,42.62,42.75,35.9587608870139,287900,0.0,1.0
2011-07-07,43.26,43.4802,43.14,43.24,36.3709197837306,355000,0.0,1.0
2011-07-06,43.02,43.37,42.78,42.86,36.0512863536238,766400,0.0,1.0
2011-07-05,43.59,43.62,42.91,43.1,36.2531600989544,560500,0.0,1.0
2011-07-01,43.15,43.7,42.91,43.64,36.7073760259482,514500,0.0,1.0
2011-06-30,43.13,43.56,42.99,43.07,36.2279258807881,296700,0.0,1.0
2011-06-29,43.02,43.61,42.69,42.97,36.1438118202336,288300,0.0,1.0
2011-06-28,42.85,43.0,42.75,42.82,36.017640729402,320900,0.0,1.0
2011-06-27,42.82,43.03,42.52,42.72,35.9335266688476,480500,0.0,1.0
2011-06-24,43.11,43.38,42.515,42.87,36.0596977596792,829200,0.18,1.0
2011-06-23,42.45,43.225,42.31,43.17,36.16021259664,857200,0.0,1.0
2011-06-22,42.93,43.29,42.49,42.94,35.9675591591318,640600,0.0,1.0
2011-06-21,43.2,43.258,42.95,43.1,36.1015789417462,474500,0.0,1.0
2011-06-20,43.15,43.15,42.72,43.0,36.0178165776122,459900,0.0,1.0
2011-06-17,43.35,43.63,42.61,43.37,36.327737324908,1028100,0.0,1.0
2011-06-16,43.08,43.32,42.9,42.99,36.0094403411988,748100,0.0,1.0
2011-06-15,43.91,43.94,42.83,42.99,36.0094403411988,616700,0.0,1.0
2011-06-14,43.72,44.54,43.72,44.36,37.1569847298344,339000,0.0,1.0
2011-06-13,43.42,43.89,43.29,43.31,36.2774799064276,423100,0.0,1.0
2011-06-10,43.06,43.62,42.85,43.31,36.2774799064276,471000,0.0,1.0
2011-06-09,43.33,43.4,42.94,43.2,36.1853413058802,553300,0.0,1.0
2011-06-08,43.15,43.47,42.86,43.26,36.2355987243606,451900,0.0,1.0
2011-06-07,44.48,44.72,43.2,43.22,36.202093778707,742400,0.0,1.0
2011-06-06,44.3,45.25,44.1,44.41,37.1988659119014,660900,0.0,1.0
2011-06-03,44.25,44.8,43.91,44.3,37.106727311354,420500,0.0,1.0
2011-06-02,44.98,45.4293,44.82,44.85,37.5674203140909,278300,0.0,1.0
2011-06-01,46.54,46.61,44.84,45.0,37.6930638602919,599700,0.0,1.0
2011-05-31,46.81,46.93,46.15,46.61,39.041637922849,528800,0.0,1.0
2011-05-27,46.64,46.77,46.19,46.47,38.9243706130614,367700,0.0,1.0
2011-05-26,46.14,46.71,45.94,46.61,39.041637922849,386800,0.0,1.0
2011-05-25,45.65,46.6,45.4,46.33,38.8071033032738,457800,0.0,1.0
2011-05-24,46.14,46.52,45.33,45.76,38.3296578277101,421600,0.0,1.0
2011-05-23,46.31,46.38,45.85,46.06,38.5809449201121,410000,0.0,1.0
2011-05-20,47.05,47.05,46.58,46.69,39.1086478141562,591900,0.0,1.0
2011-05-19,47.58,47.91,46.77,47.13,39.4772022163457,965700,0.0,1.0
2011-05-18,47.27,47.97,47.19,47.39,39.694984363094,792400,0.0,1.0
2011-05-17,47.89,47.91,47.16,47.51,39.7954992000548,253800,0.0,1.0
