,INGN_Open,INGN_High,INGN_Low,INGN_Close,INGN_Adj Close,INGN_Volume,INGN_Dividend Amount,INGN_Split Coefficient
2017-07-07,94.25,95.619,94.16,94.86,94.86,104017,0.0,1.0
2017-07-06,94.75,94.75,93.27,93.64,93.64,123454,0.0,1.0
2017-07-05,93.95,95.6399,93.29,95.35,95.35,118069,0.0,1.0
2017-07-03,95.77,95.77,93.29,93.95,93.95,100765,0.0,1.0
2017-06-30,94.11,96.05,93.29,95.42,95.42,165284,0.0,1.0
2017-06-29,94.47,95.5,92.5,93.94,93.94,164116,0.0,1.0
2017-06-28,92.08,94.55,91.2,94.37,94.37,147043,0.0,1.0
2017-06-27,95.5,95.7,91.43,91.8,91.8,235282,0.0,1.0
2017-06-26,94.93,95.975,94.17,95.52,95.52,176502,0.0,1.0
2017-06-23,96.22,96.22,93.83,94.13,94.13,239444,0.0,1.0
2017-06-22,96.0,97.71,95.37,96.23,96.23,269795,0.0,1.0
2017-06-21,94.25,96.0,94.152,95.95,95.95,175953,0.0,1.0
2017-06-20,93.92,95.14,93.61,94.44,94.44,220474,0.0,1.0
2017-06-19,93.41,94.398,92.86,93.77,93.77,209027,0.0,1.0
2017-06-16,91.24,92.64,90.5,92.31,92.31,482653,0.0,1.0
2017-06-15,91.53,91.86,89.87,91.84,91.84,177099,0.0,1.0
2017-06-14,91.81,92.52,90.83,92.36,92.36,202435,0.0,1.0
2017-06-13,89.0,91.49,89.0,91.47,91.47,190568,0.0,1.0
2017-06-12,90.74,90.96,87.348,88.61,88.61,372715,0.0,1.0
2017-06-09,94.24,95.43,87.8688,90.88,90.88,412840,0.0,1.0
2017-06-08,91.76,94.65,91.23,94.23,94.23,303602,0.0,1.0
2017-06-07,91.21,92.075,90.65,91.11,91.11,240627,0.0,1.0
2017-06-06,90.0,91.68,89.64,90.71,90.71,137240,0.0,1.0
2017-06-05,91.28,91.74,89.34,90.48,90.48,234076,0.0,1.0
2017-06-02,90.0,91.69,89.02,91.28,91.28,177833,0.0,1.0
2017-06-01,88.49,89.9597,87.0101,89.58,89.58,182025,0.0,1.0
2017-05-31,88.94,89.655,88.03,88.64,88.64,148486,0.0,1.0
2017-05-30,88.16,89.2,87.66,88.89,88.89,140948,0.0,1.0
2017-05-26,88.91,89.5399,87.86,87.93,87.93,130685,0.0,1.0
2017-05-25,86.89,89.24,86.89,88.95,88.95,138682,0.0,1.0
2017-05-24,85.71,87.44,85.71,86.76,86.76,263084,0.0,1.0
2017-05-23,84.18,85.8499,83.26,85.27,85.27,240972,0.0,1.0
2017-05-22,84.5,84.5,82.83,84.03,84.03,191428,0.0,1.0
2017-05-19,81.87,84.42,81.85,84.15,84.15,187937,0.0,1.0
2017-05-18,80.88,82.4699,80.3899,81.7,81.7,97252,0.0,1.0
2017-05-17,81.24,81.97,80.041,81.08,81.08,129975,0.0,1.0
2017-05-16,81.96,82.28,80.3,82.26,82.26,231563,0.0,1.0
2017-05-15,81.83,82.22,81.41,81.87,81.87,146736,0.0,1.0
2017-05-12,83.39,84.475,81.5,82.01,82.01,209884,0.0,1.0
2017-05-11,84.18,84.29,82.85,83.3,83.3,227488,0.0,1.0
2017-05-10,86.8,88.615,81.04,84.38,84.38,449413,0.0,1.0
2017-05-09,84.22,84.885,83.0201,83.77,83.77,225063,0.0,1.0
2017-05-08,83.52,84.46,82.92,84.21,84.21,204373,0.0,1.0
2017-05-05,83.87,84.87,83.0129,83.52,83.52,201632,0.0,1.0
2017-05-04,83.85,84.21,82.32,83.83,83.83,129126,0.0,1.0
2017-05-03,84.63,84.63,83.0955,83.73,83.73,137512,0.0,1.0
2017-05-02,84.61,85.94,84.215,84.72,84.72,166163,0.0,1.0
2017-05-01,83.26,84.81,83.15,84.51,84.51,130215,0.0,1.0
2017-04-28,83.55,84.0,82.46,82.89,82.89,72419,0.0,1.0
2017-04-27,82.51,84.25,82.51,83.6,83.6,112321,0.0,1.0
2017-04-26,81.29,82.52,80.65,82.3,82.3,154211,0.0,1.0
2017-04-25,81.65,82.38,81.17,81.18,81.18,137406,0.0,1.0
2017-04-24,80.0,82.07,79.81,80.92,80.92,191949,0.0,1.0
2017-04-21,78.72,79.65,78.3,79.18,79.18,159112,0.0,1.0
2017-04-20,77.45,79.1198,76.4196,78.67,78.67,97922,0.0,1.0
2017-04-19,76.1,77.64,75.4,77.09,77.09,109646,0.0,1.0
2017-04-18,76.35,77.08,75.3796,75.68,75.68,112070,0.0,1.0
2017-04-17,75.12,76.825,74.905,76.77,76.77,90765,0.0,1.0
2017-04-13,75.85,76.68,74.91,75.21,75.21,112785,0.0,1.0
2017-04-12,76.68,77.81,75.1,76.02,76.02,109400,0.0,1.0
2017-04-11,75.31,76.86,74.8953,76.82,76.82,105059,0.0,1.0
2017-04-10,76.79,77.25,75.45,75.64,75.64,121376,0.0,1.0
2017-04-07,75.27,77.07,74.0601,76.86,76.86,170499,0.0,1.0
2017-04-06,74.9,76.55,74.08,75.91,75.91,225016,0.0,1.0
2017-04-05,77.29,77.29,74.87,74.93,74.93,203883,0.0,1.0
2017-04-04,77.65,78.73,76.46,76.72,76.72,111608,0.0,1.0
2017-04-03,77.69,78.67,76.8,78.32,78.32,189156,0.0,1.0
2017-03-31,77.12,78.645,76.26,77.56,77.56,169495,0.0,1.0
2017-03-30,76.71,77.77,76.16,77.01,77.01,132066,0.0,1.0
2017-03-29,76.83,77.11,76.44,76.7,76.7,94735,0.0,1.0
2017-03-28,75.95,77.05,74.81,76.98,76.98,163745,0.0,1.0
2017-03-27,76.14,76.73,74.765,75.9,75.9,131044,0.0,1.0
2017-03-24,75.26,77.34,75.26,76.91,76.91,193596,0.0,1.0
2017-03-23,74.6,75.51,74.085,75.14,75.14,75545,0.0,1.0
2017-03-22,74.65,75.72,73.681,74.63,74.63,153602,0.0,1.0
2017-03-21,76.94,77.45,74.35,74.79,74.79,201864,0.0,1.0
2017-03-20,75.7,76.68,75.284,76.44,76.44,210559,0.0,1.0
2017-03-17,74.6,76.33,74.27,76.13,76.13,368985,0.0,1.0
2017-03-16,75.17,75.17,73.71,74.92,74.92,141776,0.0,1.0
2017-03-15,73.95,75.04,73.32,74.95,74.95,185308,0.0,1.0
2017-03-14,75.06,75.06,73.05,73.63,73.63,212024,0.0,1.0
2017-03-13,72.06,75.74,71.845,75.61,75.61,471836,0.0,1.0
2017-03-10,71.33,71.86,69.82,71.43,71.43,173691,0.0,1.0
2017-03-09,70.17,70.698,69.75,70.49,70.49,178101,0.0,1.0
2017-03-08,71.49,72.3,69.88,70.2,70.2,189245,0.0,1.0
2017-03-07,71.82,71.89,70.82,71.27,71.27,163501,0.0,1.0
2017-03-06,72.76,73.3,71.22,71.96,71.96,191620,0.0,1.0
2017-03-03,72.41,74.245,71.525,73.26,73.26,281234,0.0,1.0
2017-03-02,73.76,74.1,72.53,72.78,72.78,316224,0.0,1.0
2017-03-01,73.62,79.94,72.07,73.8,73.8,654251,0.0,1.0
2017-02-28,69.17,70.495,68.51,68.62,68.62,353479,0.0,1.0
2017-02-27,69.66,69.74,68.4,69.11,69.11,300229,0.0,1.0
2017-02-24,68.35,69.27,67.82,69.22,69.22,127609,0.0,1.0
2017-02-23,69.25,69.25,67.34,68.76,68.76,81793,0.0,1.0
2017-02-22,69.23,69.27,68.3,69.06,69.06,63185,0.0,1.0
2017-02-21,69.52,69.94,68.81,69.38,69.38,102674,0.0,1.0
2017-02-17,68.79,69.43,68.36,69.36,69.36,124755,0.0,1.0
2017-02-16,69.08,69.08,67.22,68.79,68.79,138830,0.0,1.0
2017-02-15,68.16,69.27,66.509,69.21,69.21,65616,0.0,1.0
2017-02-14,67.45,69.04,67.03,68.39,68.39,97255,0.0,1.0
2017-02-13,68.25,68.35,67.18,67.81,67.81,56660,0.0,1.0
2017-02-10,67.07,68.54,66.44,67.76,67.76,80080,0.0,1.0
2017-02-09,66.63,68.01,66.6,67.58,67.58,87846,0.0,1.0
2017-02-08,66.45,66.88,64.84,66.6,66.6,74679,0.0,1.0
2017-02-07,65.72,66.83,65.06,66.41,66.41,90265,0.0,1.0
2017-02-06,65.08,65.97,64.835,65.81,65.81,68961,0.0,1.0
2017-02-03,65.4,65.61,64.42,65.48,65.48,78506,0.0,1.0
2017-02-02,63.86,65.0,63.244,64.57,64.57,93738,0.0,1.0
2017-02-01,64.4,65.385,63.36,63.99,63.99,146672,0.0,1.0
2017-01-31,63.31,64.8,63.31,64.37,64.37,72460,0.0,1.0
2017-01-30,64.89,64.89,63.43,63.55,63.55,116515,0.0,1.0
2017-01-27,64.82,65.405,64.01,65.08,65.08,87381,0.0,1.0
2017-01-26,66.2,66.25,64.59,64.71,64.71,107928,0.0,1.0
2017-01-25,64.64,66.51,64.25,66.22,66.22,167999,0.0,1.0
2017-01-24,63.65,64.32,63.11,64.1,64.1,120285,0.0,1.0
2017-01-23,63.45,63.87,62.8438,63.57,63.57,77886,0.0,1.0
2017-01-20,63.21,63.76,62.69,63.56,63.56,175416,0.0,1.0
2017-01-19,64.48,64.48,62.875,63.18,63.18,205370,0.0,1.0
2017-01-18,64.21,64.755,63.14,63.93,63.93,242345,0.0,1.0
2017-01-17,64.97,64.97,63.57,64.21,64.21,112698,0.0,1.0
2017-01-13,65.33,66.15,65.05,65.2,65.2,93624,0.0,1.0
2017-01-12,65.47,65.47,63.68,64.95,64.95,122414,0.0,1.0
2017-01-11,66.57,67.23,65.084,65.82,65.82,83412,0.0,1.0
2017-01-10,65.26,66.46,64.97,66.32,66.32,230653,0.0,1.0
2017-01-09,65.54,66.03,65.21,65.38,65.38,125954,0.0,1.0
2017-01-06,65.8,66.22,65.11,65.31,65.31,148901,0.0,1.0
2017-01-05,66.56,67.65,65.0801,65.84,65.84,129681,0.0,1.0
2017-01-04,65.55,67.07,64.95,66.75,66.75,156119,0.0,1.0
2017-01-03,67.35,67.35,65.08,65.55,65.55,228994,0.0,1.0
2016-12-30,67.2,67.48,66.04,67.17,67.17,100771,0.0,1.0
2016-12-29,67.17,68.37,66.55,66.97,66.97,89750,0.0,1.0
2016-12-28,67.77,68.23,66.82,66.9,66.9,89073,0.0,1.0
2016-12-27,67.8,69.355,67.335,67.53,67.53,139161,0.0,1.0
2016-12-23,68.08,68.08,67.02,67.87,67.87,86043,0.0,1.0
2016-12-22,65.75,68.69,65.38,67.66,67.66,222177,0.0,1.0
2016-12-21,65.15,66.4387,65.14,65.56,65.56,87207,0.0,1.0
2016-12-20,65.65,66.29,64.79,65.31,65.31,238943,0.0,1.0
2016-12-19,65.91,66.49,64.3801,65.43,65.43,106606,0.0,1.0
2016-12-16,66.57,66.6,65.555,65.91,65.91,215828,0.0,1.0
2016-12-15,65.55,66.55,64.8,66.49,66.49,97109,0.0,1.0
2016-12-14,65.42,66.07,64.73,65.32,65.32,135423,0.0,1.0
2016-12-13,65.23,66.06,64.3514,65.49,65.49,80130,0.0,1.0
2016-12-12,64.52,65.49,63.92,64.83,64.83,89820,0.0,1.0
2016-12-09,66.25,66.96,64.86,65.05,65.05,114772,0.0,1.0
2016-12-08,64.92,65.445,63.305,65.38,65.38,213178,0.0,1.0
2016-12-07,64.56,65.02,63.0,64.93,64.93,131300,0.0,1.0
2016-12-06,63.44,64.89,60.02,64.8,64.8,97687,0.0,1.0
2016-12-05,62.64,63.58,61.97,63.54,63.54,109690,0.0,1.0
2016-12-02,60.28,62.34,60.28,62.27,62.27,153992,0.0,1.0
2016-12-01,64.24,64.525,60.4,60.53,60.53,245477,0.0,1.0
2016-11-30,65.37,65.585,63.5,64.43,64.43,156973,0.0,1.0
2016-11-29,66.0,66.15,65.06,65.15,65.15,146552,0.0,1.0
2016-11-28,66.6,66.68,65.5,65.55,65.55,135827,0.0,1.0
2016-11-25,66.4,67.54,65.14,66.86,66.86,45155,0.0,1.0
2016-11-23,64.82,66.12,64.28,66.08,66.08,88553,0.0,1.0
2016-11-22,65.26,65.77,64.07,64.99,64.99,148549,0.0,1.0
2016-11-21,66.07,66.7606,64.86,65.63,65.63,201902,0.0,1.0
2016-11-18,67.49,67.78,66.24,66.74,66.74,195478,0.0,1.0
2016-11-17,64.91,67.516,64.37,67.34,67.34,203204,0.0,1.0
2016-11-16,63.87,65.13,63.87,64.91,64.91,135270,0.0,1.0
2016-11-15,62.82,64.5,62.5,64.08,64.08,184716,0.0,1.0
2016-11-14,63.64,64.37,62.325,62.8,62.8,206502,0.0,1.0
2016-11-11,60.76,63.62,59.84,63.59,63.59,300682,0.0,1.0
2016-11-10,59.85,60.8,58.84,60.71,60.71,253438,0.0,1.0
2016-11-09,58.0,59.42,57.6495,59.32,59.32,212614,0.0,1.0
2016-11-08,58.3,59.12,58.08,58.95,58.95,137608,0.0,1.0
2016-11-07,58.68,59.06,57.63,58.97,58.97,249646,0.0,1.0
2016-11-04,55.64,61.13,53.53,57.54,57.54,1020729,0.0,1.0
2016-11-03,50.84,51.8,50.24,50.25,50.25,477592,0.0,1.0
2016-11-02,52.27,52.45,50.67,50.9,50.9,418652,0.0,1.0
2016-11-01,53.59,53.9,52.28,52.36,52.36,126513,0.0,1.0
2016-10-31,53.68,53.71,52.76,53.67,53.67,171262,0.0,1.0
2016-10-28,51.7,53.48,51.7,53.44,53.44,213683,0.0,1.0
2016-10-27,53.87,54.104,51.57,51.72,51.72,260409,0.0,1.0
2016-10-26,57.45,57.45,52.05,53.83,53.83,688361,0.0,1.0
2016-10-25,58.95,59.78,57.1,57.83,57.83,142250,0.0,1.0
2016-10-24,58.94,59.59,58.76,58.85,58.85,203616,0.0,1.0
2016-10-21,58.65,58.66,58.06,58.52,58.52,128888,0.0,1.0
2016-10-20,57.44,58.9,57.23,58.76,58.76,167491,0.0,1.0
2016-10-19,57.81,58.05,57.32,57.46,57.46,105210,0.0,1.0
2016-10-18,56.79,57.9,56.3134,57.77,57.77,102438,0.0,1.0
2016-10-17,56.35,56.73,55.76,56.37,56.37,208860,0.0,1.0
2016-10-14,57.15,57.785,56.16,56.18,56.18,146817,0.0,1.0
2016-10-13,58.86,59.005,56.77,57.34,57.34,180344,0.0,1.0
2016-10-12,59.37,59.845,58.93,59.05,59.05,109225,0.0,1.0
2016-10-11,60.83,60.83,58.83,59.63,59.63,189618,0.0,1.0
2016-10-10,60.45,61.8596,60.246,60.99,60.99,162977,0.0,1.0
2016-10-07,60.95,61.45,60.17,60.82,60.82,123595,0.0,1.0
2016-10-06,60.63,61.16,59.88,61.03,61.03,80536,0.0,1.0
2016-10-05,59.62,60.9679,59.62,60.67,60.67,94731,0.0,1.0
2016-10-04,59.16,59.97,58.88,59.42,59.42,57405,0.0,1.0
2016-10-03,60.0,60.0,58.94,59.45,59.45,108338,0.0,1.0
2016-09-30,59.02,60.1,58.76,59.9,59.9,240253,0.0,1.0
2016-09-29,59.63,59.666,58.51,59.0,59.0,135559,0.0,1.0
2016-09-28,59.52,59.91,58.95,59.5,59.5,112602,0.0,1.0
2016-09-27,59.31,59.59,58.74,59.5,59.5,132631,0.0,1.0
2016-09-26,61.04,61.04,59.1,59.18,59.18,223841,0.0,1.0
2016-09-23,60.75,61.87,60.7,61.04,61.04,155070,0.0,1.0
2016-09-22,60.0,61.11,59.28,60.79,60.79,175397,0.0,1.0
2016-09-21,59.91,60.71,59.19,60.2,60.2,155886,0.0,1.0
2016-09-20,60.11,60.27,59.52,59.73,59.73,111089,0.0,1.0
2016-09-19,59.98,60.95,59.57,59.74,59.74,133357,0.0,1.0
2016-09-16,59.59,60.33,59.09,60.21,60.21,355835,0.0,1.0
2016-09-15,57.36,59.37,57.11,59.36,59.36,167723,0.0,1.0
2016-09-14,57.27,58.205,57.15,57.62,57.62,107406,0.0,1.0
2016-09-13,58.88,59.17,56.42,57.03,57.03,234971,0.0,1.0
2016-09-12,57.61,59.3,57.57,58.99,58.99,149159,0.0,1.0
2016-09-09,59.95,60.71,57.94,58.0,58.0,255035,0.0,1.0
2016-09-08,59.59,60.07,59.2,59.6,59.6,132066,0.0,1.0
2016-09-07,58.76,59.9,58.36,59.61,59.61,200628,0.0,1.0
2016-09-06,58.18,58.76,57.58,58.75,58.75,182387,0.0,1.0
2016-09-02,58.1,58.5,57.64,58.11,58.11,121832,0.0,1.0
2016-09-01,57.96,58.29,57.361,57.95,57.95,111979,0.0,1.0
2016-08-31,58.4,58.4,57.52,58.02,58.02,147403,0.0,1.0
2016-08-30,58.36,59.0,58.1,58.46,58.46,129456,0.0,1.0
2016-08-29,57.47,58.979,57.47,58.35,58.35,163055,0.0,1.0
2016-08-26,57.62,57.91,57.25,57.51,57.51,121753,0.0,1.0
2016-08-25,57.41,58.395,57.12,57.67,57.67,219888,0.0,1.0
2016-08-24,58.11,58.28,57.28,57.54,57.54,209581,0.0,1.0
2016-08-23,57.0,58.49,56.72,58.1,58.1,332807,0.0,1.0
2016-08-22,56.61,57.44,55.76,56.67,56.67,120092,0.0,1.0
2016-08-19,56.65,57.04,56.3001,57.02,57.02,165398,0.0,1.0
2016-08-18,55.95,57.25,54.69,56.74,56.74,132737,0.0,1.0
2016-08-17,57.29,57.44,55.2462,56.12,56.12,208869,0.0,1.0
2016-08-16,57.69,57.79,56.5801,56.71,56.71,313517,0.0,1.0
2016-08-15,56.71,57.79,56.71,57.62,57.62,210620,0.0,1.0
2016-08-12,56.26,56.97,56.26,56.87,56.87,104443,0.0,1.0
2016-08-11,56.72,57.22,55.75,56.72,56.72,168301,0.0,1.0
2016-08-10,58.37,58.41,56.59,57.07,57.07,140582,0.0,1.0
2016-08-09,54.75,58.78,54.75,58.35,58.35,463332,0.0,1.0
2016-08-08,53.83,54.88,53.59,54.78,54.78,170921,0.0,1.0
2016-08-05,52.59,54.5,50.11,53.84,53.84,360291,0.0,1.0
2016-08-04,53.36,54.85,52.97,53.78,53.78,253931,0.0,1.0
2016-08-03,52.53,53.47,51.8,53.38,53.38,197009,0.0,1.0
2016-08-02,52.78,53.705,52.35,52.74,52.74,204076,0.0,1.0
2016-08-01,53.7,54.2,52.8301,53.0,53.0,194251,0.0,1.0
2016-07-29,52.61,54.44,52.47,53.74,53.74,235176,0.0,1.0
2016-07-28,51.79,52.96,51.71,52.74,52.74,149606,0.0,1.0
2016-07-27,51.15,51.98,51.1,51.87,51.87,119686,0.0,1.0
2016-07-26,50.09,51.33,50.09,51.07,51.07,149668,0.0,1.0
2016-07-25,50.97,51.5,50.01,50.29,50.29,161301,0.0,1.0
2016-07-22,50.77,51.185,50.05,50.93,50.93,155596,0.0,1.0
2016-07-21,51.12,51.6,50.0866,50.92,50.92,179862,0.0,1.0
2016-07-20,50.47,51.96,50.18,51.56,51.56,224999,0.0,1.0
2016-07-19,50.42,51.04,50.0,50.13,50.13,164212,0.0,1.0
2016-07-18,50.89,51.06,49.6,50.34,50.34,154543,0.0,1.0
2016-07-15,51.77,51.934,50.01,50.68,50.68,273673,0.0,1.0
2016-07-14,51.98,52.0,50.66,51.35,51.35,320641,0.0,1.0
2016-07-13,51.84,52.22,51.47,51.75,51.75,201066,0.0,1.0
2016-07-12,51.89,52.1199,51.43,51.48,51.48,158150,0.0,1.0
2016-07-11,51.63,52.28,51.3201,51.82,51.82,142774,0.0,1.0
2016-07-08,52.64,52.66,51.12,51.91,51.91,498098,0.0,1.0
2016-07-07,51.1,52.46,50.2,52.4,52.4,343884,0.0,1.0
2016-07-06,49.47,51.16,49.36,51.11,51.11,233140,0.0,1.0
2016-07-05,49.92,50.425,49.185,49.71,49.71,155583,0.0,1.0
2016-07-01,49.93,50.34,49.53,50.18,50.18,124641,0.0,1.0
2016-06-30,49.03,50.41,49.03,50.11,50.11,251910,0.0,1.0
2016-06-29,48.35,49.59,47.83,49.19,49.19,188434,0.0,1.0
2016-06-28,46.99,48.04,46.09,47.87,47.87,272472,0.0,1.0
2016-06-27,46.02,46.45,44.2551,46.28,46.28,317896,0.0,1.0
2016-06-24,46.7,46.79,44.6001,46.22,46.22,575399,0.0,1.0
2016-06-23,45.41,47.47,44.885,47.45,47.45,194571,0.0,1.0
2016-06-22,45.61,45.9799,44.81,44.89,44.89,132454,0.0,1.0
2016-06-21,47.22,47.22,45.18,45.75,45.75,192697,0.0,1.0
2016-06-20,47.19,47.54,46.577,46.96,46.96,192471,0.0,1.0
2016-06-17,48.4,48.72,46.63,46.84,46.84,359341,0.0,1.0
2016-06-16,48.58,48.825,46.91,48.55,48.55,263813,0.0,1.0
2016-06-15,48.87,49.24,48.13,48.71,48.71,192903,0.0,1.0
2016-06-14,49.21,49.59,48.35,48.6,48.6,190159,0.0,1.0
2016-06-13,49.41,50.1,48.64,49.22,49.22,150400,0.0,1.0
2016-06-10,49.89,50.11,49.13,49.46,49.46,215190,0.0,1.0
2016-06-09,50.33,51.085,49.3211,50.23,50.23,295054,0.0,1.0
2016-06-08,50.48,51.39,50.07,50.42,50.42,345848,0.0,1.0
2016-06-07,49.6,51.35,49.41,50.75,50.75,266877,0.0,1.0
2016-06-06,49.04,49.815,48.74,49.33,49.33,173342,0.0,1.0
2016-06-03,49.29,50.0,48.21,49.22,49.22,170335,0.0,1.0
2016-06-02,48.6,49.66,48.6,49.33,49.33,150409,0.0,1.0
2016-06-01,47.74,49.25,47.74,48.86,48.86,365835,0.0,1.0
2016-05-31,47.4,48.21,47.17,47.74,47.74,278700,0.0,1.0
2016-05-27,47.59,48.3,47.04,47.64,47.64,147670,0.0,1.0
2016-05-26,46.96,48.89,46.96,47.75,47.75,212342,0.0,1.0
2016-05-25,47.02,48.07,46.411,47.95,47.95,256518,0.0,1.0
2016-05-24,45.61,47.45,44.61,47.31,47.31,245903,0.0,1.0
2016-05-23,45.77,46.0399,45.2,45.5,45.5,140256,0.0,1.0
2016-05-20,44.77,45.79,44.19,45.6,45.6,135367,0.0,1.0
2016-05-19,44.95,45.435,44.03,44.74,44.74,214074,0.0,1.0
2016-05-18,44.25,45.54,44.0,44.98,44.98,250331,0.0,1.0
2016-05-17,44.29,44.94,43.62,44.46,44.46,308548,0.0,1.0
2016-05-16,43.48,44.55,43.16,44.51,44.51,252674,0.0,1.0
2016-05-13,44.08,44.6159,43.18,43.63,43.63,255758,0.0,1.0
2016-05-12,45.0,45.9,44.08,44.19,44.19,423401,0.0,1.0
2016-05-11,45.0,46.48,44.7,44.91,44.91,271483,0.0,1.0
2016-05-10,48.0,48.0,44.0895,45.1,45.1,851345,0.0,1.0
2016-05-09,48.45,49.25,48.45,49.0,49.0,249438,0.0,1.0
2016-05-06,48.13,48.48,46.52,48.27,48.27,357661,0.0,1.0
2016-05-05,48.4,49.36,48.32,48.54,48.54,241978,0.0,1.0
2016-05-04,48.43,48.795,47.3,48.21,48.21,291008,0.0,1.0
2016-05-03,49.35,50.08,48.03,48.94,48.94,229789,0.0,1.0
2016-05-02,49.18,50.19,48.62,49.96,49.96,212858,0.0,1.0
2016-04-29,49.31,49.31,47.78,48.86,48.86,391537,0.0,1.0
2016-04-28,49.78,50.21,49.1872,49.44,49.44,150207,0.0,1.0
2016-04-27,49.52,50.38,49.16,50.15,50.15,99334,0.0,1.0
2016-04-26,49.55,49.91,48.39,49.67,49.67,116958,0.0,1.0
2016-04-25,49.5,50.27,48.94,49.54,49.54,190541,0.0,1.0
2016-04-22,49.29,49.72,48.79,49.64,49.64,274847,0.0,1.0
2016-04-21,48.93,49.72,48.6823,49.36,49.36,158393,0.0,1.0
2016-04-20,48.46,49.51,48.32,48.93,48.93,199109,0.0,1.0
2016-04-19,49.73,50.31,48.55,48.59,48.59,219688,0.0,1.0
2016-04-18,48.9,49.74,48.83,49.61,49.61,288352,0.0,1.0
2016-04-15,48.89,49.06,48.19,48.9,48.9,223671,0.0,1.0
2016-04-14,49.98,50.5,48.51,48.96,48.96,370835,0.0,1.0
2016-04-13,47.34,50.46,46.78,50.22,50.22,644057,0.0,1.0
2016-04-12,46.3,47.0,45.295,46.78,46.78,195085,0.0,1.0
2016-04-11,46.81,47.2647,45.6501,45.98,45.98,179200,0.0,1.0
2016-04-08,46.45,47.07,45.8,46.8,46.8,296303,0.0,1.0
2016-04-07,46.67,46.73,46.02,46.21,46.21,212247,0.0,1.0
2016-04-06,44.58,46.92,44.58,46.66,46.66,200673,0.0,1.0
2016-04-05,44.33,45.58,44.33,44.72,44.72,177503,0.0,1.0
2016-04-04,44.98,45.6,44.48,44.7,44.7,176550,0.0,1.0
2016-04-01,44.61,45.715,44.46,44.96,44.96,182666,0.0,1.0
2016-03-31,41.89,46.06,41.89,44.98,44.98,565937,0.0,1.0
2016-03-30,42.0,42.34,41.61,42.01,42.01,180321,0.0,1.0
2016-03-29,40.38,41.925,40.25,41.85,41.85,143184,0.0,1.0
2016-03-28,40.66,41.04,40.21,40.59,40.59,88297,0.0,1.0
2016-03-24,40.94,40.97,39.57,40.38,40.38,261069,0.0,1.0
2016-03-23,41.14,42.15,40.875,41.07,41.07,164731,0.0,1.0
2016-03-22,41.44,41.96,40.89,41.11,41.11,171296,0.0,1.0
2016-03-21,41.22,41.84,40.65,41.56,41.56,154141,0.0,1.0
2016-03-18,40.3,41.7,39.7652,41.24,41.24,274084,0.0,1.0
2016-03-17,41.79,42.0,39.94,40.02,40.02,412666,0.0,1.0
2016-03-16,41.08,42.0,40.87,41.53,41.53,397619,0.0,1.0
2016-03-15,39.35,43.49,39.03,41.35,41.35,1313392,0.0,1.0
2016-03-14,34.4,35.82,33.0,35.34,35.34,342730,0.0,1.0
2016-03-11,33.27,34.34,32.98,34.28,34.28,252326,0.0,1.0
2016-03-10,33.5,34.5611,32.76,33.04,33.04,192494,0.0,1.0
2016-03-09,33.14,33.67,32.99,33.32,33.32,140421,0.0,1.0
2016-03-08,33.77,34.02,32.83,33.02,33.02,91975,0.0,1.0
2016-03-07,33.23,34.37,32.94,34.01,34.01,122352,0.0,1.0
2016-03-04,33.0,33.695,32.68,33.06,33.06,142718,0.0,1.0
2016-03-03,32.87,33.16,32.49,32.99,32.99,91130,0.0,1.0
2016-03-02,33.17,33.17,32.57,32.88,32.88,56393,0.0,1.0
2016-03-01,34.39,34.4,32.9035,33.22,33.22,162786,0.0,1.0
2016-02-29,34.13,34.59,33.9,34.18,34.18,182710,0.0,1.0
2016-02-26,33.74,34.27,33.4025,34.24,34.24,84259,0.0,1.0
2016-02-25,32.77,33.6577,32.58,33.42,33.42,90006,0.0,1.0
2016-02-24,32.32,33.05,31.39,32.77,32.77,122726,0.0,1.0
2016-02-23,33.5,33.7122,32.41,32.66,32.66,165201,0.0,1.0
2016-02-22,33.07,34.04,32.8,33.41,33.41,145536,0.0,1.0
2016-02-19,32.64,32.97,32.38,32.86,32.86,125450,0.0,1.0
2016-02-18,32.68,33.36,32.38,32.82,32.82,148838,0.0,1.0
2016-02-17,32.03,32.87,31.84,32.5,32.5,180313,0.0,1.0
2016-02-16,30.26,31.8,30.26,31.74,31.74,161387,0.0,1.0
2016-02-12,29.72,30.44,29.72,30.12,30.12,180149,0.0,1.0
2016-02-11,29.1,30.0,29.0,29.48,29.48,132311,0.0,1.0
2016-02-10,29.81,30.75,29.53,29.67,29.67,98800,0.0,1.0
2016-02-09,29.1,30.3,29.1,29.56,29.56,240298,0.0,1.0
2016-02-08,30.44,30.53,28.814,29.54,29.54,177874,0.0,1.0
2016-02-05,32.85,34.06,30.62,30.81,30.81,199768,0.0,1.0
2016-02-04,34.01,34.01,32.77,33.03,33.03,93047,0.0,1.0
2016-02-03,33.37,34.04,32.27,34.0,34.0,147020,0.0,1.0
2016-02-02,33.82,34.157,32.67,32.91,32.91,124066,0.0,1.0
2016-02-01,32.92,34.68,32.75,34.24,34.24,218447,0.0,1.0
2016-01-29,31.98,33.37,31.655,33.24,33.24,289043,0.0,1.0
2016-01-28,36.0,36.0,31.94,31.96,31.96,275569,0.0,1.0
2016-01-27,36.76,36.97,35.44,35.51,35.51,137557,0.0,1.0
