,HSKA_Open,HSKA_High,HSKA_Low,HSKA_Close,HSKA_Adj Close,HSKA_Volume,HSKA_Dividend Amount,HSKA_Split Coefficient
2015-04-07,26.2,26.2,25.43,25.9,25.9,43761,0.0,1.0
2015-04-06,25.78,26.17,25.26,26.08,26.08,30282,0.0,1.0
2015-04-02,25.98,26.35,25.63,25.73,25.73,32607,0.0,1.0
2015-04-01,25.81,26.41,24.57,25.88,25.88,42611,0.0,1.0
2015-03-31,25.91,26.01,25.05,25.78,25.78,41465,0.0,1.0
2015-03-30,25.42,26.11,25.11,25.94,25.94,46231,0.0,1.0
2015-03-27,24.87,25.79,24.8,25.46,25.46,26247,0.0,1.0
2015-03-26,24.91,25.56,24.27,24.78,24.78,36474,0.0,1.0
2015-03-25,25.25,25.25,24.7,25.0,25.0,41324,0.0,1.0
2015-03-24,25.17,25.17,23.51,25.03,25.03,63520,0.0,1.0
2015-03-23,24.77,25.0,24.31,24.81,24.81,40153,0.0,1.0
2015-03-20,24.93,25.99,23.79,24.8,24.8,113801,0.0,1.0
2015-03-19,24.21,25.19,24.21,25.12,25.12,37850,0.0,1.0
2015-03-18,24.42,24.558,24.0,24.1,24.1,33319,0.0,1.0
2015-03-17,24.06,24.67,23.45,24.5,24.5,50149,0.0,1.0
2015-03-16,24.53,24.53,23.78,24.1,24.1,6279,0.0,1.0
2015-03-13,23.69,24.47,23.69,24.41,24.41,28031,0.0,1.0
2015-03-12,23.84,24.475,23.3001,24.28,24.28,107059,0.0,1.0
2015-03-11,25.3,25.51,24.3801,24.41,24.41,56699,0.0,1.0
2015-03-10,26.05,26.55,25.0,25.23,25.23,83010,0.0,1.0
2015-03-09,25.41,26.68,25.0301,25.86,25.86,137932,0.0,1.0
2015-03-06,22.8,25.6,22.7001,25.05,25.05,390276,0.0,1.0
2015-03-05,22.05,22.96,21.5,22.85,22.85,110952,0.0,1.0
2015-03-04,21.33,22.39,21.22,22.39,22.39,91234,0.0,1.0
2015-03-03,21.14,21.74,21.1101,21.52,21.52,16747,0.0,1.0
2015-03-02,21.32,21.3692,20.8767,21.35,21.35,45040,0.0,1.0
2015-02-27,21.66,21.7,21.42,21.5,21.5,31456,0.0,1.0
2015-02-26,21.4,21.87,21.4,21.67,21.67,17282,0.0,1.0
2015-02-25,21.0,21.69,21.0,21.3,21.3,11532,0.0,1.0
2015-02-24,21.42,21.63,20.96,21.2,21.2,21958,0.0,1.0
2015-02-23,21.21,21.97,20.76,21.58,21.58,29181,0.0,1.0
2015-02-20,21.15,21.16,20.585,21.14,21.14,17671,0.0,1.0
2015-02-19,20.98,21.313,20.66,21.15,21.15,28271,0.0,1.0
2015-02-18,21.06,21.318,20.5212,21.13,21.13,64041,0.0,1.0
2015-02-17,21.01,21.01,20.617,20.96,20.96,26320,0.0,1.0
2015-02-13,21.04,21.225,20.56,20.95,20.95,29799,0.0,1.0
2015-02-12,20.05,21.15,20.05,20.88,20.88,151119,0.0,1.0
2015-02-11,22.08,22.32,20.0,20.24,20.24,56288,0.0,1.0
2015-02-10,21.26,21.969,21.0,21.95,21.95,59974,0.0,1.0
2015-02-09,21.09,21.27,21.0,21.26,21.26,155450,0.0,1.0
2015-02-06,21.01,21.19,20.77,21.1,21.1,37812,0.0,1.0
2015-02-05,20.92,21.18,20.58,21.18,21.18,44889,0.0,1.0
2015-02-04,20.74,21.31,20.13,21.0,21.0,74984,0.0,1.0
2015-02-03,20.66,21.42,20.01,21.39,21.39,107556,0.0,1.0
2015-02-02,19.9,20.44,19.4,20.35,20.35,100621,0.0,1.0
2015-01-30,18.53,21.05,18.462,19.89,19.89,136116,0.0,1.0
2015-01-29,18.94,18.94,18.39,18.54,18.54,23341,0.0,1.0
2015-01-28,18.51,18.9,17.49,18.59,18.59,40864,0.0,1.0
2015-01-27,18.35,18.74,18.205,18.36,18.36,22354,0.0,1.0
2015-01-26,17.71,18.81,17.71,18.44,18.44,48091,0.0,1.0
2015-01-23,17.02,17.94,16.87,17.51,17.51,42300,0.0,1.0
2015-01-22,16.69,17.5,16.226,17.21,17.21,78710,0.0,1.0
2015-01-21,16.6,16.74,16.2005,16.51,16.51,91568,0.0,1.0
2015-01-20,16.75,16.8099,16.5,16.5,16.5,30568,0.0,1.0
2015-01-16,16.49,16.63,16.4,16.53,16.53,5792,0.0,1.0
2015-01-15,16.62,16.96,15.8,16.5,16.5,73621,0.0,1.0
2015-01-14,16.02,16.81,15.915,16.81,16.81,72105,0.0,1.0
2015-01-13,17.14,17.32,15.58,16.32,16.32,73353,0.0,1.0
2015-01-12,17.11,17.285,16.33,17.09,17.09,76026,0.0,1.0
2015-01-09,16.64,17.4,16.41,17.11,17.11,24990,0.0,1.0
2015-01-08,16.87,17.66,16.55,16.92,16.92,24494,0.0,1.0
2015-01-07,17.76,17.8,16.335,17.04,17.04,39326,0.0,1.0
2015-01-06,17.91,18.239,17.23,17.5,17.5,30954,0.0,1.0
2015-01-05,18.13,18.65,17.849,18.16,18.16,48388,0.0,1.0
2015-01-02,18.2,18.31,17.831,18.03,18.03,11551,0.0,1.0
2014-12-31,17.89,18.29,17.4,18.13,18.13,25909,0.0,1.0
2014-12-30,18.18,18.18,17.94,18.05,18.05,10897,0.0,1.0
2014-12-29,18.07,18.29,18.07,18.12,18.12,10505,0.0,1.0
2014-12-26,18.35,18.39,17.9512,18.05,18.05,11365,0.0,1.0
2014-12-24,17.93,18.63,17.89,18.13,18.13,66763,0.0,1.0
2014-12-23,17.78,18.06,17.49,17.89,17.89,25701,0.0,1.0
2014-12-22,16.87,17.7,16.8,17.68,17.68,49063,0.0,1.0
2014-12-19,16.8,17.03,16.7098,16.74,16.74,22373,0.0,1.0
2014-12-18,17.2,17.2,16.53,16.83,16.83,62787,0.0,1.0
2014-12-17,16.14,17.0,16.0901,16.91,16.91,42530,0.0,1.0
2014-12-16,15.31,16.72,15.18,15.91,15.91,42830,0.0,1.0
2014-12-15,15.66,15.66,14.74,15.58,15.58,41859,0.0,1.0
2014-12-12,15.84,16.0,15.3501,15.54,15.54,13489,0.0,1.0
2014-12-11,15.91,16.35,15.9,15.96,15.96,47273,0.0,1.0
2014-12-10,16.0,16.0,15.82,15.85,15.85,19376,0.0,1.0
2014-12-09,15.67,16.14,15.63,16.14,16.14,24255,0.0,1.0
2014-12-08,15.87,15.87,15.78,15.87,15.87,27552,0.0,1.0
2014-12-05,15.72,15.99,15.72,15.87,15.87,39662,0.0,1.0
2014-12-04,15.98,16.25,15.57,15.94,15.94,91065,0.0,1.0
2014-12-03,15.63,15.9799,15.09,15.94,15.94,50842,0.0,1.0
2014-12-02,15.07,15.61,14.861,15.61,15.61,23295,0.0,1.0
2014-12-01,15.61,15.61,14.86,14.95,14.95,43076,0.0,1.0
2014-11-28,15.36,15.664,15.36,15.59,15.59,6301,0.0,1.0
2014-11-26,15.66,15.66,15.38,15.49,15.49,36098,0.0,1.0
2014-11-25,15.69,15.69,15.38,15.4,15.4,34010,0.0,1.0
2014-11-24,15.51,15.74,15.39,15.61,15.61,29914,0.0,1.0
2014-11-21,15.4,15.6,15.39,15.5,15.5,49763,0.0,1.0
2014-11-20,15.22,15.45,15.0,15.39,15.39,26205,0.0,1.0
2014-11-19,15.35,15.435,14.8701,15.435,15.435,22934,0.0,1.0
2014-11-18,15.04,15.37,15.0,15.3,15.3,12679,0.0,1.0
2014-11-17,15.51,15.54,14.8301,15.05,15.05,28509,0.0,1.0
2014-11-14,15.175,15.6,15.175,15.54,15.54,10061,0.0,1.0
2014-11-13,15.99,16.0,15.5,15.5,15.5,23379,0.0,1.0
2014-11-12,16.14,16.244,15.93,16.0,16.0,26968,0.0,1.0
2014-11-11,16.47,16.47,15.88,16.14,16.14,35313,0.0,1.0
2014-11-10,16.27,16.5,15.7879,16.4,16.4,54491,0.0,1.0
2014-11-07,15.22,16.72,15.15,15.9,15.9,271131,0.0,1.0
2014-11-06,14.36,15.27,14.35,15.19,15.19,100030,0.0,1.0
2014-11-05,14.14,14.5,13.93,14.5,14.5,34572,0.0,1.0
2014-11-04,13.59,14.0,13.55,13.9901,13.9901,34046,0.0,1.0
2014-11-03,13.89,14.0,13.49,13.53,13.53,25262,0.0,1.0
2014-10-31,13.78,14.0,13.1001,13.99,13.99,30670,0.0,1.0
2014-10-30,13.8,14.1199,13.52,13.57,13.57,18868,0.0,1.0
2014-10-29,14.25,14.5,13.81,13.94,13.94,58873,0.0,1.0
2014-10-28,13.03,13.473,12.92,13.37,13.37,34953,0.0,1.0
2014-10-27,12.72,13.1,12.52,13.1,13.1,24743,0.0,1.0
2014-10-24,12.33,12.94,12.09,12.81,12.81,42779,0.0,1.0
2014-10-23,12.05,12.52,12.007,12.5,12.5,12471,0.0,1.0
2014-10-22,12.24,12.31,12.0,12.0,12.0,15032,0.0,1.0
2014-10-21,12.25,12.7,12.021,12.16,12.16,23003,0.0,1.0
2014-10-20,12.37,12.5,12.25,12.4,12.4,16218,0.0,1.0
2014-10-17,12.11,12.6,12.1097,12.54,12.54,13610,0.0,1.0
2014-10-16,12.06,12.379,12.01,12.01,12.01,14289,0.0,1.0
2014-10-15,12.07,12.1699,11.89,12.09,12.09,11903,0.0,1.0
2014-10-14,12.09,12.195,11.99,12.16,12.16,15523,0.0,1.0
2014-10-13,12.02,12.29,12.01,12.05,12.05,11271,0.0,1.0
2014-10-10,12.33,12.33,12.0,12.11,12.11,13742,0.0,1.0
2014-10-09,12.41,12.68,12.33,12.333,12.333,16358,0.0,1.0
2014-10-08,12.62,12.69,12.33,12.51,12.51,11606,0.0,1.0
2014-10-07,12.75,12.75,12.33,12.55,12.55,13386,0.0,1.0
2014-10-06,12.8,13.07,12.42,12.75,12.75,32171,0.0,1.0
2014-10-03,12.7,12.96,12.37,12.8,12.8,12560,0.0,1.0
2014-10-02,12.6,12.8699,12.32,12.61,12.61,17039,0.0,1.0
2014-10-01,13.19,13.19,12.54,12.69,12.69,21286,0.0,1.0
2014-09-30,13.0,13.19,12.67,13.19,13.19,31268,0.0,1.0
2014-09-29,13.41,13.5,12.77,12.98,12.98,53255,0.0,1.0
2014-09-26,13.12,13.63,13.12,13.51,13.51,16555,0.0,1.0
2014-09-25,13.26,13.6799,13.025,13.23,13.23,9012,0.0,1.0
2014-09-24,13.48,13.58,13.219,13.26,13.26,4899,0.0,1.0
2014-09-23,13.46,13.68,13.4,13.45,13.45,9500,0.0,1.0
2014-09-22,13.76,13.76,13.4,13.47,13.47,20600,0.0,1.0
2014-09-19,13.36,13.75,13.1,13.75,13.75,47200,0.0,1.0
2014-09-18,13.0,13.3699,12.85,13.3,13.3,38100,0.0,1.0
2014-09-17,12.75,13.0,12.58,13.0,13.0,9300,0.0,1.0
2014-09-16,12.71,12.89,12.61,12.66,12.66,7500,0.0,1.0
2014-09-15,12.87,13.0,12.51,12.78,12.78,32200,0.0,1.0
2014-09-12,13.22,13.36,12.81,13.0,13.0,7600,0.0,1.0
2014-09-11,13.34,13.34,13.05,13.13,13.13,17200,0.0,1.0
2014-09-10,13.05,13.32,12.95,13.29,13.29,21600,0.0,1.0
2014-09-09,13.18,13.18,12.95,13.05,13.05,19900,0.0,1.0
2014-09-08,13.23,13.29,13.05,13.27,13.27,16800,0.0,1.0
2014-09-05,13.29,13.72,13.25,13.36,13.36,36100,0.0,1.0
2014-09-04,13.68,13.68,13.18,13.39,13.39,31700,0.0,1.0
2014-09-03,13.43,13.979,13.39,13.55,13.55,29200,0.0,1.0
2014-09-02,13.71,13.8,13.242,13.53,13.53,47200,0.0,1.0
2014-08-29,13.74,13.95,13.4701,13.89,13.89,44500,0.0,1.0
2014-08-28,13.74,13.82,13.51,13.68,13.68,37900,0.0,1.0
2014-08-27,13.41,13.91,13.32,13.68,13.68,30800,0.0,1.0
2014-08-26,13.57,13.81,13.12,13.5,13.5,72200,0.0,1.0
2014-08-25,13.28,13.86,13.02,13.51,13.51,91200,0.0,1.0
2014-08-22,12.9,13.04,12.5865,13.0,13.0,121900,0.0,1.0
2014-08-21,12.94,13.03,12.54,12.91,12.91,40800,0.0,1.0
2014-08-20,12.84,13.5499,12.6,13.05,13.05,73100,0.0,1.0
2014-08-19,13.37,13.5399,13.0,13.33,13.33,22000,0.0,1.0
2014-08-18,13.47,13.929,13.023,13.54,13.54,46200,0.0,1.0
2014-08-15,14.0,14.03,13.4,13.63,13.63,29600,0.0,1.0
2014-08-14,13.89,13.9999,13.8678,13.97,13.97,17500,0.0,1.0
2014-08-13,13.85,14.04,13.73,13.73,13.73,25700,0.0,1.0
2014-08-12,14.0,14.4,13.46,13.75,13.75,30200,0.0,1.0
2014-08-11,13.86,14.4139,13.86,13.9,13.9,51300,0.0,1.0
2014-08-08,13.16,13.7499,13.16,13.53,13.53,35600,0.0,1.0
2014-08-07,13.76,13.95,12.8,13.15,13.15,45400,0.0,1.0
2014-08-06,14.2,14.2,13.6501,13.82,13.82,33500,0.0,1.0
2014-08-05,13.9,14.58,13.837,14.135,14.135,82900,0.0,1.0
2014-08-04,13.22,13.9,13.21,13.85,13.85,78600,0.0,1.0
2014-08-01,13.11,13.49,13.11,13.23,13.23,25700,0.0,1.0
2014-07-31,13.1,13.19,12.91,13.1,13.1,45200,0.0,1.0
2014-07-30,12.3,13.79,12.3,13.2,13.2,224100,0.0,1.0
2014-07-29,12.02,12.1,11.549,11.99,11.99,27500,0.0,1.0
2014-07-28,11.87,12.21,11.46,12.13,12.13,52600,0.0,1.0
2014-07-25,11.23,11.88,11.2299,11.88,11.88,61900,0.0,1.0
2014-07-24,11.19,11.23,10.99,11.22,11.22,27800,0.0,1.0
2014-07-23,10.97,11.23,10.97,11.23,11.23,5300,0.0,1.0
2014-07-22,11.02,11.09,10.8,11.09,11.09,16600,0.0,1.0
2014-07-21,10.8906,11.1,10.81,10.81,10.81,4200,0.0,1.0
2014-07-18,10.83,11.05,10.81,10.84,10.84,1900,0.0,1.0
2014-07-17,11.0001,11.11,10.81,10.81,10.81,6600,0.0,1.0
2014-07-16,11.2,11.2499,11.0,11.0,11.0,20700,0.0,1.0
2014-07-15,11.3,11.3,11.2,11.2,11.2,6800,0.0,1.0
2014-07-14,11.35,11.391,11.2,11.35,11.35,15700,0.0,1.0
2014-07-11,11.43,11.43,11.3,11.39,11.39,5000,0.0,1.0
2014-07-10,11.4,11.445,11.2,11.43,11.43,26700,0.0,1.0
2014-07-09,11.58,11.58,11.2101,11.4,11.4,31300,0.0,1.0
2014-07-08,10.97,11.97,10.87,11.5,11.5,72900,0.0,1.0
2014-07-07,11.02,11.1,10.8605,10.99,10.99,11900,0.0,1.0
2014-07-03,10.85,11.0,10.82,10.99,10.99,5500,0.0,1.0
2014-07-02,10.83,11.09,10.76,10.84,10.84,9700,0.0,1.0
2014-07-01,10.75,11.0,10.6,10.82,10.82,6500,0.0,1.0
2014-06-30,11.05,11.15,10.7101,10.75,10.75,17100,0.0,1.0
2014-06-27,10.61,11.19,10.61,11.19,11.19,13900,0.0,1.0
2014-06-26,10.4,10.7,10.4,10.59,10.59,4800,0.0,1.0
2014-06-25,10.48,10.78,10.4,10.5,10.5,11500,0.0,1.0
2014-06-24,10.74,10.97,10.39,10.56,10.56,11900,0.0,1.0
2014-06-23,10.48,10.82,10.38,10.67,10.67,19100,0.0,1.0
2014-06-20,10.58,10.95,10.51,10.51,10.51,13700,0.0,1.0
2014-06-19,10.88,10.98,10.55,10.58,10.58,13000,0.0,1.0
2014-06-18,10.81,10.97,10.68,10.77,10.77,3752,0.0,1.0
2014-06-17,10.78,10.95,10.71,10.73,10.73,3001,0.0,1.0
2014-06-16,10.77,11.0,10.57,10.75,10.75,11600,0.0,1.0
2014-06-13,10.92,11.1193,10.77,10.78,10.78,8900,0.0,1.0
2014-06-12,10.89,11.19,10.8201,10.92,10.92,12200,0.0,1.0
2014-06-11,10.87,11.13,10.77,10.77,10.77,5800,0.0,1.0
2014-06-10,10.9,11.18,10.65,10.96,10.96,17000,0.0,1.0
2014-06-09,10.99,11.2,10.89,10.89,10.89,19400,0.0,1.0
2014-06-06,10.6,11.1399,10.6,11.02,11.02,38200,0.0,1.0
2014-06-05,10.66,10.8,10.5697,10.64,10.64,10300,0.0,1.0
2014-06-04,10.53,10.72,10.53,10.69,10.69,10700,0.0,1.0
2014-06-03,10.58,10.74,10.54,10.54,10.54,4200,0.0,1.0
2014-06-02,10.78,10.79,10.63,10.63,10.63,4600,0.0,1.0
2014-05-30,10.8,11.1499,10.8,10.81,10.81,5200,0.0,1.0
2014-05-29,10.75,10.95,10.655,10.84,10.84,5300,0.0,1.0
2014-05-28,10.84,10.88,10.761,10.86,10.86,1900,0.0,1.0
2014-05-27,10.75,10.9,10.63,10.88,10.88,14500,0.0,1.0
2014-05-23,10.8,10.81,10.6,10.78,10.78,13400,0.0,1.0
2014-05-22,10.958,11.03,10.81,10.86,10.86,8200,0.0,1.0
2014-05-21,10.8705,11.277,10.71,10.97,10.97,135000,0.0,1.0
2014-05-20,10.85,10.92,10.84,10.92,10.92,13700,0.0,1.0
2014-05-19,10.63,10.87,10.61,10.87,10.87,9900,0.0,1.0
2014-05-16,10.6601,10.6899,10.5904,10.65,10.65,3900,0.0,1.0
2014-05-15,10.8263,10.88,10.7,10.76,10.76,16300,0.0,1.0
2014-05-14,10.86,10.97,10.6,10.97,10.97,16400,0.0,1.0
2014-05-13,10.96,11.01,10.8208,10.94,10.94,42100,0.0,1.0
2014-05-12,11.11,11.19,10.93,10.96,10.96,52300,0.0,1.0
2014-05-09,11.05,11.09,10.87,11.0,11.0,31700,0.0,1.0
2014-05-08,11.12,11.2231,10.8904,11.17,11.17,12800,0.0,1.0
2014-05-07,11.25,11.42,11.02,11.19,11.19,21600,0.0,1.0
2014-05-06,11.6,11.6,11.42,11.47,11.47,4900,0.0,1.0
2014-05-05,11.6,11.75,11.45,11.6,11.6,22700,0.0,1.0
2014-05-02,11.16,11.63,11.16,11.6,11.6,16500,0.0,1.0
2014-05-01,11.44,11.44,11.048,11.27,11.27,8500,0.0,1.0
2014-04-30,10.964,11.74,10.9501,11.51,11.51,31900,0.0,1.0
2014-04-29,11.78,11.9,11.012,11.53,11.53,21500,0.0,1.0
2014-04-28,12.08,12.247,11.2401,11.79,11.79,26900,0.0,1.0
2014-04-25,11.75,12.129,11.56,11.99,11.99,22200,0.0,1.0
2014-04-24,12.09,12.09,11.81,11.95,11.95,22000,0.0,1.0
2014-04-23,11.6437,12.124,11.6437,12.01,12.01,61100,0.0,1.0
2014-04-22,12.01,12.39,11.76,11.9,11.9,37200,0.0,1.0
2014-04-21,12.27,12.367,11.77,11.94,11.94,53100,0.0,1.0
2014-04-17,12.22,12.69,12.09,12.19,12.19,110200,0.0,1.0
2014-04-16,11.72,12.74,11.72,12.26,12.26,65300,0.0,1.0
2014-04-15,11.54,11.89,11.27,11.67,11.67,71100,0.0,1.0
2014-04-14,11.15,11.65,11.071,11.52,11.52,71400,0.0,1.0
2014-04-11,10.76,11.23,10.7,11.1,11.1,124300,0.0,1.0
2014-04-10,11.03,11.06,10.62,10.83,10.83,60800,0.0,1.0
2014-04-09,10.85,11.189,10.65,11.14,11.14,82700,0.0,1.0
2014-04-08,10.27,10.9,10.27,10.9,10.9,105200,0.0,1.0
2014-04-07,10.38,10.599,10.27,10.5,10.5,27700,0.0,1.0
2014-04-04,10.44,10.5,10.3501,10.46,10.46,50500,0.0,1.0
2014-04-03,10.58,10.58,10.401,10.49,10.49,27500,0.0,1.0
2014-04-02,10.532,10.6,10.41,10.6,10.6,72900,0.0,1.0
2014-04-01,10.6,10.8,10.36,10.71,10.71,69800,0.0,1.0
2014-03-31,10.9,10.9,10.4,10.54,10.54,145400,0.0,1.0
2014-03-28,11.21,11.3899,10.52,10.87,10.87,157600,0.0,1.0
2014-03-27,9.9,11.4299,9.34,11.21,11.21,444300,0.0,1.0
2014-03-26,8.9899,8.9899,8.75,8.75,8.75,3400,0.0,1.0
2014-03-25,8.78,8.89,8.6,8.81,8.81,6100,0.0,1.0
2014-03-24,8.97,8.97,8.7,8.82,8.82,14500,0.0,1.0
2014-03-21,9.25,9.25,9.0,9.0,9.0,9200,0.0,1.0
2014-03-20,9.29,9.3,9.2,9.2,9.2,1600,0.0,1.0
2014-03-19,9.1301,9.3499,9.1301,9.3396,9.3396,3500,0.0,1.0
2014-03-18,9.1,9.4,9.1,9.39,9.39,6500,0.0,1.0
2014-03-17,9.2502,9.3999,9.13,9.24,9.24,4400,0.0,1.0
2014-03-14,9.44,9.44,9.27,9.27,9.27,1900,0.0,1.0
2014-03-13,9.49,9.5,9.16,9.41,9.41,13100,0.0,1.0
2014-03-12,9.3099,9.489,9.2715,9.47,9.47,6700,0.0,1.0
2014-03-11,9.4,9.55,9.3,9.35,9.35,7600,0.0,1.0
2014-03-10,9.68,9.8,9.35,9.4,9.4,16200,0.0,1.0
2014-03-07,9.65,9.795,9.54,9.74,9.74,25700,0.0,1.0
2014-03-06,9.55,9.55,9.17,9.49,9.49,21400,0.0,1.0
2014-03-05,9.63,9.65,9.37,9.61,9.61,10000,0.0,1.0
2014-03-04,9.6,9.7,9.57,9.69,9.69,28900,0.0,1.0
2014-03-03,9.55,9.73,9.3301,9.73,9.73,18600,0.0,1.0
2014-02-28,9.5,9.71,9.5,9.71,9.71,23100,0.0,1.0
2014-02-27,9.65,9.69,9.17,9.5,9.5,10700,0.0,1.0
2014-02-26,9.6501,9.7899,9.59,9.7899,9.7899,16300,0.0,1.0
2014-02-25,9.14,9.75,9.14,9.65,9.65,41500,0.0,1.0
2014-02-24,9.8,9.8,9.141,9.63,9.63,17700,0.0,1.0
2014-02-21,9.53,9.82,9.23,9.7,9.7,20000,0.0,1.0
2014-02-20,9.33,9.54,9.24,9.54,9.54,23500,0.0,1.0
2014-02-19,9.38,9.45,9.23,9.38,9.38,56700,0.0,1.0
2014-02-18,9.26,9.5,9.15,9.39,9.39,36900,0.0,1.0
2014-02-14,9.071,9.32,9.071,9.25,9.25,17400,0.0,1.0
2014-02-13,8.75,9.25,8.75,9.06,9.06,45300,0.0,1.0
2014-02-12,8.6336,8.97,8.42,8.93,8.93,12500,0.0,1.0
2014-02-11,8.9,9.04,8.9,9.04,9.04,12000,0.0,1.0
2014-02-10,8.95,9.05,8.81,8.91,8.91,10700,0.0,1.0
2014-02-07,8.82,9.05,8.8,9.05,9.05,10000,0.0,1.0
2014-02-06,8.57,8.94,8.57,8.91,8.91,13000,0.0,1.0
2014-02-05,8.64,8.6599,8.23,8.63,8.63,23800,0.0,1.0
2014-02-04,8.71,8.76,8.56,8.67,8.67,16500,0.0,1.0
2014-02-03,8.64,9.1,8.57,8.76,8.76,62000,0.0,1.0
2014-01-31,8.66,8.75,8.6411,8.74,8.74,18700,0.0,1.0
2014-01-30,8.77,8.86,8.64,8.64,8.64,24800,0.0,1.0
2014-01-29,8.95,8.95,8.665,8.8,8.8,16700,0.0,1.0
2014-01-28,9.03,9.03,8.85,8.9699,8.9699,16000,0.0,1.0
2014-01-27,9.14,9.25,8.8,9.1,9.1,28900,0.0,1.0
2014-01-24,8.92,9.2,8.64,9.18,9.18,44400,0.0,1.0
2014-01-23,8.66,9.1,8.66,9.0,9.0,27200,0.0,1.0
2014-01-22,8.66,8.8,8.66,8.69,8.69,15800,0.0,1.0
2014-01-21,8.64,8.73,8.64,8.7,8.7,13100,0.0,1.0
2014-01-17,8.61,8.7,8.57,8.65,8.65,18400,0.0,1.0
2014-01-16,8.74,8.75,8.1904,8.75,8.75,27800,0.0,1.0
2014-01-15,8.79,8.79,8.68,8.79,8.79,15700,0.0,1.0
2014-01-14,8.65,8.79,8.62,8.73,8.73,6300,0.0,1.0
2014-01-13,8.8,8.849,8.6499,8.69,8.69,12600,0.0,1.0
2014-01-10,8.61,9.0,8.44,8.82,8.82,19200,0.0,1.0
2014-01-09,8.8,8.89,8.2745,8.64,8.64,51600,0.0,1.0
2014-01-08,9.03,9.03,8.88,8.88,8.88,22200,0.0,1.0
2014-01-07,9.0,9.233,8.95,9.08,9.08,35900,0.0,1.0
2014-01-06,8.78,8.9,8.75,8.9,8.9,37900,0.0,1.0
2014-01-03,8.75,8.9299,8.6201,8.82,8.82,28500,0.0,1.0
2014-01-02,8.78,8.78,8.577,8.73,8.73,26600,0.0,1.0
2013-12-31,8.59,8.9299,8.52,8.72,8.72,33400,0.0,1.0
2013-12-30,8.36,8.83,8.26,8.65,8.65,19900,0.0,1.0
2013-12-27,8.33,8.39,8.151,8.3572,8.3572,12300,0.0,1.0
2013-12-26,8.21,8.5,8.041,8.35,8.35,36200,0.0,1.0
2013-12-24,8.1,8.16,8.1,8.16,8.16,1400,0.0,1.0
2013-12-23,8.29,8.3099,8.0927,8.13,8.13,19600,0.0,1.0
2013-12-20,7.78,8.35,7.76,8.35,8.35,28900,0.0,1.0
2013-12-19,7.92,8.0199,7.76,7.8,7.8,6600,0.0,1.0
2013-12-18,7.999,7.999,7.86,7.89,7.89,6200,0.0,1.0
2013-12-17,7.99,7.99,7.93,7.99,7.99,6300,0.0,1.0
2013-12-16,7.7799,8.19,7.7799,7.95,7.95,29000,0.0,1.0
2013-12-13,7.65,7.74,7.5,7.74,7.74,24600,0.0,1.0
2013-12-12,7.81,7.81,7.52,7.61,7.61,10400,0.0,1.0
2013-12-11,7.83,7.83,7.59,7.76,7.76,12400,0.0,1.0
2013-12-10,7.8,7.9001,7.57,7.775,7.775,24000,0.0,1.0
2013-12-09,7.85,7.85,7.59,7.84,7.84,32100,0.0,1.0
2013-12-06,7.55,7.85,7.18,7.76,7.76,36600,0.0,1.0
2013-12-05,7.17,7.6924,7.08,7.62,7.62,27800,0.0,1.0
2013-12-04,7.6,7.62,6.96,7.28,7.28,197200,0.0,1.0
2013-12-03,7.95,7.97,7.6,7.61,7.61,56100,0.0,1.0
2013-12-02,7.97,7.97,7.5,7.83,7.83,73200,0.0,1.0
2013-11-29,7.88,8.12,7.632,7.82,7.82,51900,0.0,1.0
2013-11-27,8.23,8.25,7.7,7.83,7.83,124300,0.0,1.0
2013-11-26,7.94,7.94,7.4901,7.73,7.73,61600,0.0,1.0
2013-11-25,7.1,8.36,7.0,7.89,7.89,118000,0.0,1.0
2013-11-22,7.31,7.4,7.03,7.31,7.31,36700,0.0,1.0
2013-11-21,7.22,7.425,6.7,7.355,7.355,70500,0.0,1.0
2013-11-20,7.37,7.58,7.29,7.29,7.29,71000,0.0,1.0
2013-11-19,7.28,7.48,7.16,7.44,7.44,83100,0.0,1.0
2013-11-18,7.56,7.689,7.2,7.36,7.36,93800,0.0,1.0
2013-11-15,7.5,7.7,7.3,7.4,7.4,49300,0.0,1.0
2013-11-14,7.5,7.5,7.15,7.48,7.48,12500,0.0,1.0
2013-11-13,6.91,7.64,6.91,7.45,7.45,30300,0.0,1.0
2013-11-12,7.01,7.89,7.01,7.2,7.2,53200,0.0,1.0
2013-11-11,7.91,7.93,7.18,7.3,7.3,57800,0.0,1.0
2013-11-08,7.05,8.1,7.0,7.83,7.83,128400,0.0,1.0
2013-11-07,6.4,7.3999,6.4,7.11,7.11,89600,0.0,1.0
2013-11-06,5.9,5.946,5.9,5.946,5.946,4300,0.0,1.0
2013-11-05,5.98,6.08,5.93,6.06,6.06,4300,0.0,1.0
2013-11-04,6.1,6.12,5.91,6.055,6.055,16500,0.0,1.0
2013-11-01,6.08,6.08,5.93,6.04,6.04,1300,0.0,1.0
2013-10-31,5.97,6.12,5.91,6.07,6.07,17000,0.0,1.0
2013-10-30,5.97,6.12,5.97,5.9701,5.9701,8200,0.0,1.0
2013-10-29,6.01,6.13,5.96,5.96,5.96,11600,0.0,1.0
2013-10-28,6.15,6.255,5.762,6.199,6.199,19600,0.0,1.0
2013-10-25,6.06,6.3,5.89,5.89,5.89,7100,0.0,1.0
