,JLL_Open,JLL_High,JLL_Low,JLL_Close,JLL_Adj Close,JLL_Volume,JLL_Dividend Amount,JLL_Split Coefficient
2017-12-18,149.99,151.11,148.62,150.83,149.154147912908,256689,0.0,1.0
2017-12-15,146.31,148.99,145.2,148.48,146.83025845063,824749,0.0,1.0
2017-12-14,147.68,149.6,144.96,145.48,143.863591051978,407992,0.0,1.0
2017-12-13,150.13,151.99,148.15,148.5,146.850036233288,251413,0.0,1.0
2017-12-12,148.86,150.86,148.29,149.76,148.096036540722,301378,0.0,1.0
2017-12-11,150.47,151.18,148.7,149.2,147.542258626307,251094,0.0,1.0
2017-12-08,153.26,153.26,149.73,150.09,148.422369954574,267635,0.0,1.0
2017-12-07,148.88,153.77,148.88,152.7,151.003370591401,389578,0.0,1.0
2017-12-06,152.15,152.15,148.1901,149.45,147.789480909528,434644,0.0,1.0
2017-12-05,151.0,153.82,150.72,152.21,150.518814916288,365838,0.0,1.0
2017-12-04,153.37,154.24,150.85,150.93,149.253036826196,302492,0.0,1.0
2017-12-01,152.19,153.32,148.44,152.06,150.370481546355,238346,0.0,1.0
2017-11-30,152.19,154.37,151.79,152.49,150.795703873495,419087,0.0,1.0
2017-11-29,152.43,153.04,151.28,151.66,149.974925893202,371817,0.0,1.0
2017-11-28,149.25,151.97,148.53,151.97,150.281481524396,310441,0.0,1.0
2017-11-27,149.89,150.386,148.38,148.89,147.235702995113,259673,0.0,1.0
2017-11-24,148.9,150.37,148.16,150.17,148.501481085204,201023,0.0,1.0
2017-11-22,150.21,150.7,147.89,148.81,147.156591864482,464682,0.0,1.0
2017-11-21,151.27,151.47,150.02,150.23,148.560814433177,556276,0.0,1.0
2017-11-20,150.97,152.655,150.19,150.5,148.827814499056,356772,0.0,1.0
2017-11-17,152.08,153.11,150.46,150.87,149.193703478223,399952,0.0,1.0
2017-11-16,151.66,155.25,151.555,153.03,151.329704005253,533571,0.0,1.0
2017-11-15,147.7,151.13,145.85,150.24,148.570703324506,431351,0.37,1.0
2017-11-14,148.07,151.13,146.22,150.11,148.077473448255,266669,0.0,1.0
2017-11-13,144.34,148.46,144.34,148.16,146.153876930873,287019,0.0,1.0
2017-11-10,145.25,146.65,144.3,145.76,143.786373524866,237248,0.0,1.0
2017-11-09,143.17,145.64,142.72,145.25,143.283279051089,376264,0.0,1.0
2017-11-08,142.87,146.96,142.53,144.49,142.533569639187,362589,0.0,1.0
2017-11-07,139.55,144.69,138.55,142.5,140.570514731705,673009,0.0,1.0
2017-11-06,139.0,140.99,134.94,138.97,137.088311805369,493717,0.0,1.0
2017-11-03,129.48,133.57,129.48,133.5,131.692376959177,403071,0.0,1.0
2017-11-02,129.74,130.81,128.7,129.11,127.361818645688,291881,0.0,1.0
2017-11-01,130.0,131.345,128.86,130.8,129.028935627418,201706,0.0,1.0
2017-10-31,126.68,129.7,126.06,129.49,127.736673351639,229174,0.0,1.0
2017-10-30,126.07,127.37,125.8,126.64,124.925263057005,188721,0.0,1.0
2017-10-27,128.35,128.35,125.65,127.37,125.645378676332,180462,0.0,1.0
2017-10-26,126.34,128.32,125.32,128.02,126.286577515459,237422,0.0,1.0
2017-10-25,128.64,128.64,125.02,125.96,124.254470425302,287323,0.0,1.0
2017-10-24,129.96,129.96,126.49,128.49,126.750213599136,393869,0.0,1.0
2017-10-23,130.55,130.81,128.48,129.49,127.736673351639,209074,0.0,1.0
2017-10-20,132.41,133.065,130.4,130.64,128.871102067017,186712,0.0,1.0
2017-10-19,130.79,131.66,130.0,131.66,129.877291014571,248951,0.0,1.0
2017-10-18,131.0,132.54,130.5,131.75,129.966072392296,219531,0.0,1.0
2017-10-17,131.32,131.95,130.13,130.54,128.772456091767,299572,0.0,1.0
2017-10-16,131.66,132.04,130.83,131.31,129.532030101195,153957,0.0,1.0
2017-10-13,131.18,132.625,131.03,131.53,129.749051246745,361363,0.0,1.0
2017-10-12,130.78,132.39,130.28,130.92,129.147310797718,270272,0.0,1.0
2017-10-11,130.22,132.04,130.195,131.24,129.462977918519,245128,0.0,1.0
2017-10-10,129.17,130.9,128.85,130.86,129.088123212568,172739,0.0,1.0
2017-10-09,128.0,128.8,126.87,128.59,126.848859574386,92889,0.0,1.0
2017-10-06,128.38,128.79,127.44,128.62,126.878453366961,99725,0.0,1.0
2017-10-05,127.67,129.41,127.67,128.56,126.819265781811,137308,0.0,1.0
2017-10-04,127.2,127.84,126.7,127.5,125.773618444157,70813,0.0,1.0
2017-10-03,126.66,127.63,126.32,127.25,125.527003506032,97661,0.0,1.0
2017-10-02,123.46,127.24,123.18,126.84,125.122555007505,282946,0.0,1.0
2017-09-29,124.53,125.09,123.21,123.5,121.827779434145,132800,0.0,1.0
2017-09-28,125.09,125.455,123.83,124.24,122.557759650997,129200,0.0,1.0
2017-09-27,125.52,125.73,123.07,125.24,123.5442194035,132122,0.0,1.0
2017-09-26,124.01,126.135,123.51,124.8,123.110177112399,125286,0.0,1.0
2017-09-25,122.09,123.88,121.8358,123.4,121.729133458894,131550,0.0,1.0
2017-09-22,120.58,122.29,120.58,122.03,120.377683597965,159422,0.0,1.0
2017-09-21,120.65,121.52,120.12,121.0,119.361630052887,159172,0.0,1.0
2017-09-20,120.43,121.595,120.43,121.05,119.410953040512,152405,0.0,1.0
2017-09-19,120.43,121.06,120.38,120.74,119.105150517236,140682,0.0,1.0
2017-09-18,120.82,121.31,120.23,120.74,119.105150517236,213846,0.0,1.0
2017-09-15,120.71,121.18,118.73,120.7,119.065692127136,366041,0.0,1.0
2017-09-14,121.68,121.86,120.39,120.78,119.144608907336,374087,0.0,1.0
2017-09-13,122.76,123.01,121.38,122.18,120.52565256084,204184,0.0,1.0
2017-09-12,122.14,123.45,121.19,122.75,121.087934619767,197638,0.0,1.0
2017-09-11,121.28,123.205,121.02,121.99,120.338225207865,193349,0.0,1.0
2017-09-08,120.18,121.01,119.09,120.26,118.631649836034,136435,0.0,1.0
2017-09-07,119.51,120.7,118.9,120.02,118.394899495433,174610,0.0,1.0
2017-09-06,120.71,120.96,119.11,119.34,117.724106863731,157847,0.0,1.0
2017-09-05,122.0,122.62,119.098,120.24,118.611920640984,140446,0.0,1.0
2017-09-01,121.92,123.26,121.46,122.67,121.009017839567,117829,0.0,1.0
2017-08-31,120.8,122.17,120.5,121.91,120.259308427665,214931,0.0,1.0
2017-08-30,119.59,120.72,119.35,120.43,118.79934799396,92595,0.0,1.0
2017-08-29,119.73,120.6199,119.48,119.61,117.990450996907,95582,0.0,1.0
2017-08-28,120.0,120.87,119.415,120.86,119.223525687536,106147,0.0,1.0
2017-08-25,120.8,121.0425,119.31,119.4,117.783294448882,79091,0.0,1.0
2017-08-24,119.83,120.97,119.71,120.2,118.572462250884,228338,0.0,1.0
2017-08-23,119.79,120.5,118.09,119.64,118.020044789482,155110,0.0,1.0
2017-08-22,119.98,121.16,119.585,121.0,119.361630052887,207868,0.0,1.0
2017-08-21,116.93,119.52,116.48,119.34,117.724106863731,227839,0.0,1.0
2017-08-18,115.87,117.39,115.71,116.95,115.366468055249,196983,0.0,1.0
2017-08-17,121.32,121.73,116.52,116.7,115.119853117123,262552,0.0,1.0
2017-08-16,124.21,125.33,121.7101,122.13,120.476329573215,180688,0.0,1.0
2017-08-15,123.07,124.71,121.61,123.95,122.271686322771,167351,0.0,1.0
2017-08-14,121.97,124.04,121.5727,122.83,121.166851399967,302784,0.0,1.0
2017-08-11,120.63,121.3,119.52,120.68,119.045962932086,158250,0.0,1.0
2017-08-10,124.02,124.29,121.04,121.31,119.667432576163,224725,0.0,1.0
2017-08-09,123.94,125.3,123.325,125.14,123.44557342825,127113,0.0,1.0
2017-08-08,124.9,125.48,123.78,124.79,123.100312514874,205668,0.0,1.0
2017-08-07,124.89,125.3,124.2,124.96,123.268010672799,119981,0.0,1.0
2017-08-04,125.52,125.78,123.96,125.08,123.3863858431,172368,0.0,1.0
2017-08-03,128.45,129.01,124.34,124.64,122.952343551998,293851,0.0,1.0
2017-08-02,130.0,132.65,125.7,128.38,126.64170302636,488122,0.0,1.0
2017-08-01,127.95,128.5,125.9,126.42,124.708241911454,320717,0.0,1.0
2017-07-31,127.14,128.03,126.31,127.22,125.497409713457,187299,0.0,1.0
2017-07-28,126.73,127.25,125.39,126.94,125.221200982756,131072,0.0,1.0
2017-07-27,128.65,129.74,126.0,126.73,125.01404443473,206684,0.0,1.0
2017-07-26,132.39,132.39,128.71,128.73,126.986963939736,238757,0.0,1.0
2017-07-25,133.58,134.76,132.61,132.87,131.0709073151,393008,0.0,1.0
2017-07-24,130.71,132.57,130.285,132.42,130.627000426473,395033,0.0,1.0
2017-07-21,128.58,130.72,128.58,130.69,128.920425054643,336089,0.0,1.0
2017-07-20,128.72,129.755,126.2972,129.02,127.273037267962,132163,0.0,1.0
2017-07-19,126.06,128.63,125.56,128.44,126.70089061151,203392,0.0,1.0
2017-07-18,124.64,125.77,123.835,125.47,123.771105146576,275313,0.0,1.0
2017-07-17,127.1,127.8,125.03,125.2,123.5047610134,235897,0.0,1.0
2017-07-14,125.8,127.93,125.05,127.11,125.388899140681,157339,0.0,1.0
2017-07-13,126.36,126.71,125.57,126.11,124.402439388178,268629,0.0,1.0
2017-07-12,126.58,127.23,125.89,125.97,124.264335022828,301516,0.0,1.0
2017-07-11,126.84,126.84,124.91,125.69,123.988126292127,658358,0.0,1.0
2017-07-10,126.23,127.13,125.32,126.57,124.856210874329,241296,0.0,1.0
2017-07-07,123.64,126.38,122.725,126.19,124.481356168378,207659,0.0,1.0
2017-07-06,124.75,126.2,122.83,122.95,121.285226570268,423695,0.0,1.0
2017-07-05,124.66,127.7,123.02,125.8,124.096636864902,387240,0.0,1.0
2017-07-03,125.46,125.99,124.35,125.02,123.327198257949,175046,0.0,1.0
2017-06-30,124.04,125.0,122.73,125.0,123.307469062899,410483,0.0,1.0
2017-06-29,123.98,124.345,122.94,123.7,122.025071384645,435863,0.0,1.0
2017-06-28,121.66,123.51,121.55,123.34,121.669945873744,125890,0.0,1.0
2017-06-27,120.56,121.94,120.11,121.49,119.844995331613,230954,0.0,1.0
2017-06-26,119.09,121.43,118.11,120.62,118.986775346935,301539,0.0,1.0
2017-06-23,118.65,118.8,117.69,118.52,116.915209866679,275770,0.0,1.0
2017-06-22,119.38,119.38,117.21,118.47,116.865886879054,206116,0.0,1.0
2017-06-21,119.38,119.62,118.42,119.0,117.38871054788,155274,0.0,1.0
2017-06-20,120.13,120.17,119.08,119.6,117.980586399382,144256,0.0,1.0
2017-06-19,120.42,120.75,119.08,120.19,118.562597653359,274063,0.0,1.0
2017-06-16,120.13,120.56,119.2732,120.32,118.690837421184,630999,0.0,1.0
2017-06-15,120.0,120.45,119.225,119.95,118.325847312758,282895,0.0,1.0
2017-06-14,120.31,120.54,118.41,120.23,118.602056043459,268527,0.0,1.0
2017-06-13,120.94,120.94,119.39,120.18,118.552733055834,335594,0.0,1.0
2017-06-12,120.02,120.92,119.345,120.41,118.77961879891,364032,0.0,1.0
2017-06-09,119.33,120.87,118.59,120.43,118.79934799396,365323,0.0,1.0
2017-06-08,116.3,118.26,116.22,117.94,116.343063210227,195454,0.0,1.0
2017-06-07,115.55,116.97,115.48,116.65,115.070530129498,198175,0.0,1.0
2017-06-06,115.14,116.14,114.54,115.55,113.985424401744,194133,0.0,1.0
2017-06-05,117.3,117.919,116.03,116.26,114.685810826021,207146,0.0,1.0
2017-06-02,118.21,118.77,117.23,117.27,115.68213517605,139106,0.0,1.0
2017-06-01,116.89,118.35,115.96,118.0,116.402250795377,176797,0.0,1.0
2017-05-31,114.4,115.74,112.91,115.47,113.906507621544,387529,0.0,1.0
2017-05-30,113.89,115.27,113.7,114.48,112.929912466566,315169,0.0,1.0
2017-05-26,114.52,115.0,113.94,114.52,112.969370856666,155046,0.0,1.0
2017-05-25,115.37,115.44,114.3,114.54,112.989100051716,260836,0.0,1.0
2017-05-24,113.43,114.93,113.42,114.7,113.146933612116,151358,0.0,1.0
2017-05-23,114.44,114.44,112.64,113.48,111.943452714063,163202,0.0,1.0
2017-05-22,112.74,113.72,111.66,113.46,111.923723519013,194506,0.0,1.0
2017-05-19,110.7,112.39,110.15,112.1,110.582138255608,191684,0.0,1.0
2017-05-18,111.0,111.825,110.53,110.54,109.043261041703,135303,0.0,1.0
2017-05-17,111.79,113.32,110.41,111.32,109.812699648656,440597,0.0,1.0
2017-05-16,114.36,114.53,113.04,113.3,111.765889958612,301592,0.0,1.0
2017-05-15,115.44,115.87,114.09,114.62,113.068016831916,368783,0.0,1.0
2017-05-12,116.23,116.6,114.8,115.41,113.847320036394,384751,0.0,1.0
2017-05-11,119.26,120.2,116.32,116.7,115.119853117123,332754,0.35,1.0
2017-05-10,120.67,121.3665,119.85,120.1,118.119558815604,292875,0.0,1.0
2017-05-09,122.04,123.99,120.6,121.09,119.093233780029,240543,0.0,1.0
2017-05-08,125.03,125.03,121.44,121.99,119.978392838597,474850,0.0,1.0
2017-05-05,118.0,126.8,118.0,125.21,123.145295248141,652142,0.0,1.0
2017-05-04,115.2,116.61,114.05,116.47,114.549417279379,339257,0.0,1.0
2017-05-03,116.07,116.07,113.4,114.6,112.710253457687,319028,0.0,1.0
2017-05-02,116.47,117.24,115.01,115.83,113.91997083773,195905,0.0,1.0
2017-05-01,115.42,117.62,114.69,116.54,114.618262983934,217331,0.0,1.0
2017-04-28,115.42,115.98,113.59,114.86,112.965966074607,289581,0.0,1.0
2017-04-27,112.05,116.59,112.05,115.37,113.467556207796,445339,0.0,1.0
2017-04-26,111.11,112.4,110.37,111.04,109.208957626017,212343,0.0,1.0
2017-04-25,112.3,113.46,111.42,111.43,109.592526551397,177464,0.0,1.0
2017-04-24,113.3,115.0,111.34,111.58,109.740053061158,314030,0.0,1.0
2017-04-21,110.89,112.32,109.9901,111.81,109.966260376126,287400,0.0,1.0
2017-04-20,108.84,111.38,108.84,110.91,109.081101317557,299883,0.0,1.0
2017-04-19,106.87,109.6,106.86,108.44,106.65183145682,267402,0.0,1.0
2017-04-18,106.03,106.845,105.13,106.59,104.83233783643,226987,0.0,1.0
2017-04-17,105.42,106.82,105.15,106.82,105.058545151397,207835,0.0,1.0
2017-04-13,105.18,105.91,104.21,105.31,103.573444953133,366569,0.0,1.0
2017-04-12,105.72,105.94,104.65,105.23,103.494764147927,312543,0.0,1.0
2017-04-11,105.37,105.81,104.15,105.76,104.016024482417,649488,0.0,1.0
2017-04-10,107.03,107.66,105.245,105.56,103.819322469402,472405,0.0,1.0
2017-04-07,104.27,105.31,103.58,105.13,103.396413141419,226649,0.0,1.0
2017-04-06,102.63,104.64,101.83,104.51,102.786636901072,343800,0.0,1.0
2017-04-05,105.11,106.06,102.52,102.62,100.927802878079,302220,0.0,1.0
2017-04-04,108.0,108.797,104.25,104.64,102.914493209532,460166,0.0,1.0
2017-04-03,111.25,111.98,108.4301,108.98,107.182926891961,414813,0.0,1.0
2017-03-31,109.69,111.81,109.09,111.45,109.612196752698,333081,0.0,1.0
2017-03-30,107.41,110.21,107.37,110.15,108.3336336681,294147,0.0,1.0
2017-03-29,106.44,107.75,105.97,107.62,105.845353203458,185265,0.0,1.0
2017-03-28,105.33,106.83,104.29,106.52,104.763492131875,528992,0.0,1.0
2017-03-27,107.71,107.97,105.21,105.34,103.602950255085,361226,0.0,1.0
2017-03-24,109.34,111.4,108.5,109.07,107.271442797818,402799,0.0,1.0
2017-03-23,106.73,108.65,106.73,107.93,106.150241323632,210054,0.0,1.0
2017-03-22,107.24,107.58,106.17,106.93,105.166731258556,192881,0.0,1.0
2017-03-21,108.97,109.89,107.14,107.8,106.022385015172,280473,0.0,1.0
2017-03-20,110.71,110.96,108.225,108.85,107.055070583501,217084,0.0,1.0
2017-03-17,111.64,111.66,110.55,110.65,108.825388700638,381164,0.0,1.0
2017-03-16,111.79,111.985,110.9,111.44,109.602361652048,333891,0.0,1.0
2017-03-15,111.81,111.81,110.51,110.91,109.081101317557,442876,0.0,1.0
2017-03-14,112.71,112.755,110.73,110.99,109.159782122764,236953,0.0,1.0
2017-03-13,115.22,115.26,113.09,113.25,111.382514869835,214508,0.0,1.0
2017-03-10,116.51,116.51,114.51,114.88,112.985636275908,209240,0.0,1.0
2017-03-09,115.77,117.33,114.85,115.03,113.13316278567,204278,0.0,1.0
2017-03-08,115.47,116.49,115.165,116.04,114.126507951396,230184,0.0,1.0
2017-03-07,114.15,115.42,113.88,115.29,113.388875402589,203188,0.0,1.0
2017-03-06,115.65,115.95,113.76,114.71,112.818439564845,248093,0.0,1.0
2017-03-03,116.25,116.73,115.25,116.41,114.490406675474,189113,0.0,1.0
2017-03-02,117.06,117.785,116.09,116.73,114.805129896299,302798,0.0,1.0
2017-03-01,115.91,118.58,115.91,117.53,115.591937948359,335367,0.0,1.0
2017-02-28,114.57,115.49,113.87,114.7,112.808604464195,455081,0.0,1.0
2017-02-27,113.52,115.29,113.48,115.11,113.211843590876,264921,0.0,1.0
2017-02-24,114.23,115.72,113.47,113.93,112.051301714086,221115,0.0,1.0
2017-02-23,116.15,116.34,114.5001,115.62,113.713433724064,238972,0.0,1.0
2017-02-22,116.13,116.36,115.11,115.64,113.733103925366,175000,0.0,1.0
2017-02-21,116.28,117.76,115.36,116.16,114.244529159205,330613,0.0,1.0
2017-02-17,114.96,117.09,114.96,116.28,114.362550367015,291006,0.0,1.0
2017-02-16,113.67,115.75,113.67,115.24,113.339699899336,508162,0.0,1.0
2017-02-15,113.12,114.45,112.61,113.65,111.775918895865,422078,0.0,1.0
2017-02-14,107.84,114.97,107.51,113.93,112.051301714086,875622,0.0,1.0
2017-02-13,108.93,109.51,107.76,107.8,106.022385015172,474599,0.0,1.0
2017-02-10,106.73,110.99,106.61,108.45,106.661666557471,878678,0.0,1.0
2017-02-09,104.95,108.0,104.35,106.75,104.989699446842,403470,0.0,1.0
2017-02-08,106.08,107.39,104.3856,104.52,102.796472001723,604469,0.0,1.0
2017-02-07,107.85,111.07,105.0,106.66,104.901183540985,1187133,0.0,1.0
2017-02-06,105.9,107.18,103.57,103.93,102.216201063328,350044,0.0,1.0
2017-02-03,105.82,106.45,104.85,106.26,104.507779514955,261221,0.0,1.0
2017-02-02,103.33,104.6,102.58,104.55,102.825977303675,307695,0.0,1.0
2017-02-01,103.36,104.42,102.49,103.93,102.216201063328,277611,0.0,1.0
2017-01-31,100.54,103.23,99.8,103.03,101.33104200476,429126,0.0,1.0
2017-01-30,101.9,102.0082,99.52,100.53,98.8722668420706,304988,0.0,1.0
2017-01-27,103.48,103.48,101.64,102.89,101.193350595649,192931,0.0,1.0
2017-01-26,102.78,104.79,102.78,103.38,101.675270527537,249630,0.0,1.0
2017-01-25,101.51,102.91,101.46,102.76,101.06549428719,198941,0.0,1.0
2017-01-24,99.55,101.92,99.5,101.1,99.4328675791638,402836,0.0,1.0
2017-01-23,99.68,99.68,97.6,99.21,97.5740335561705,359050,0.0,1.0
2017-01-20,100.4,101.08,98.74,99.75,98.1051289913115,317168,0.0,1.0
2017-01-19,101.44,102.25,99.35,100.14,98.488697916691,325823,0.0,1.0
2017-01-18,103.15,103.73,101.26,101.48,99.8066014038926,294048,0.0,1.0
2017-01-17,106.37,107.18,102.67,102.7,101.006483683285,545451,0.0,1.0
2017-01-13,107.26,108.98,106.61,106.78,105.019204748794,257299,0.0,1.0
2017-01-12,106.74,107.39,105.57,107.32,105.550300183935,251043,0.0,1.0
2017-01-11,107.01,107.37,106.36,107.04,105.274917365714,180379,0.0,1.0
2017-01-10,106.65,108.38,106.34,106.85,105.08805045335,359116,0.0,1.0
2017-01-09,106.6,106.77,104.65,106.64,104.881513339684,611505,0.0,1.0
2017-01-06,106.59,107.01,105.46,106.73,104.970029245541,671466,0.0,1.0
2017-01-05,105.99,107.67,104.98,107.25,105.48145447938,1112752,0.0,1.0
2017-01-04,103.1,106.425,103.0,106.14,104.389758307146,465012,0.0,1.0
2017-01-03,102.53,104.13,101.89,102.39,100.701595563112,413463,0.0,1.0
2016-12-30,99.83,101.28,99.175,101.04,99.3738569752593,207667,0.0,1.0
2016-12-29,100.4,101.2,99.49,99.77,98.124799192613,293185,0.0,1.0
2016-12-28,101.7,101.7,99.88,100.34,98.6853999297062,269097,0.0,1.0
2016-12-27,100.78,102.21,100.63,101.19,99.5213834850206,205648,0.0,1.0
2016-12-23,101.93,101.93,100.22,100.54,98.8821019427214,156919,0.0,1.0
2016-12-22,102.23,102.86,101.22,101.99,100.308191537081,268320,0.0,1.0
2016-12-21,102.17,102.88,101.52,101.92,100.239345832526,162207,0.0,1.0
2016-12-20,100.8,103.4,100.74,102.56,100.868792274174,285008,0.0,1.0
2016-12-19,100.67,101.96,100.285,100.96,99.2951761700532,328523,0.0,1.0
2016-12-16,102.01,102.09,100.0,100.45,98.7935860368645,1390901,0.0,1.0
2016-12-15,101.4,102.06,100.59,101.22,99.5508887869729,575624,0.0,1.0
2016-12-14,102.97,103.01,100.45,100.85,99.1869900628948,450427,0.0,1.0
2016-12-13,102.53,104.75,102.2001,103.13,101.429393011268,269182,0.0,1.0
2016-12-12,105.49,106.23,103.37,104.31,102.589934888057,250287,0.0,1.0
2016-12-09,105.05,106.08,104.51,106.02,104.271737099337,207589,0.0,1.0
2016-12-08,103.22,106.19,102.755,104.94,103.209546229055,454032,0.0,1.0
2016-12-07,102.83,103.71,102.2,103.44,101.734281131441,348574,0.0,1.0
2016-12-06,101.54,102.77,100.04,102.41,100.721265764413,460261,0.0,1.0
2016-12-05,101.18,102.05,100.74,100.9,99.2361655661486,398985,0.0,1.0
2016-12-02,100.7,101.73,100.11,100.54,98.8821019427214,339958,0.0,1.0
2016-12-01,101.48,102.26,100.24,100.56,98.9017721440229,381511,0.0,1.0
2016-11-30,100.98,101.87,100.27,101.28,99.6098993908774,379415,0.0,1.0
2016-11-29,100.18,101.9,100.18,101.25,99.5803940889252,275131,0.0,1.0
2016-11-28,99.61,101.79,99.53,100.0,98.3510065075804,617453,0.0,1.0
2016-11-25,100.55,100.7,99.96,100.19,98.5378734199448,128682,0.0,1.0
2016-11-23,100.77,101.98,99.75,100.04,98.3903469101835,476834,0.0,1.0
2016-11-22,101.28,102.9,100.9,102.48,100.790111468968,486094,0.0,1.0
2016-11-21,100.5,101.69,100.091,100.76,99.098474157038,359067,0.0,1.0
2016-11-18,98.35,100.64,97.86,100.0,98.3510065075804,360473,0.0,1.0
2016-11-17,96.64,98.6,96.05,98.38,96.7577202021576,322567,0.0,1.0
2016-11-16,96.19,97.52,95.9543,96.5,94.9087212798151,433490,0.0,1.0
2016-11-15,96.63,97.645,95.79,97.54,95.9315717474939,350161,0.0,1.0
2016-11-14,94.0,97.11,94.0,96.92,95.3217955071469,505853,0.0,1.0
2016-11-11,92.92,94.36,92.26,94.09,92.5384620229824,541568,0.0,1.0
2016-11-10,92.29,94.3,92.12,92.95,91.417260548796,506953,0.33,1.0
2016-11-09,88.9,92.52,87.56,91.28,89.4571992162746,914353,0.0,1.0
2016-11-08,92.33,92.78,89.89,90.7,88.8887814298434,618258,0.0,1.0
2016-11-07,92.92,94.05,92.01,92.48,90.6332360157875,740994,0.0,1.0
2016-11-04,88.79,91.33,88.53,90.75,88.9377829631565,754484,0.0,1.0
2016-11-03,89.76,90.99,87.83,88.65,86.8797185640091,1050544,0.0,1.0
2016-11-02,93.12,93.12,86.62,90.01,88.2125602701236,1681933,0.0,1.0
2016-11-01,96.64,97.16,94.96,96.42,94.4945568408545,520696,0.0,1.0
2016-10-31,96.95,97.4099,95.66,96.85,94.9159700273466,449551,0.0,1.0
2016-10-28,98.36,98.83,95.215,96.45,94.5239577608424,302635,0.0,1.0
2016-10-27,102.06,102.49,97.95,98.1,96.1410083601725,425661,0.0,1.0
2016-10-26,101.76,102.38,100.82,101.49,99.4633123187962,191250,0.0,1.0
2016-10-25,104.13,104.31,102.36,102.69,100.639349118309,287698,0.0,1.0
2016-10-24,104.99,104.99,103.2796,104.3,102.217198490989,256090,0.0,1.0
2016-10-21,101.21,102.18,100.39,102.06,100.021929798565,245875,0.0,1.0
2016-10-20,102.79,103.41,100.78,101.88,99.8455242786378,302931,0.0,1.0
2016-10-19,102.1,103.3,101.11,103.02,100.962759238175,395192,0.0,1.0
2016-10-18,102.46,108.05,100.56,101.17,99.1497025055927,255534,0.0,1.0
2016-10-17,100.72,101.2,100.14,100.94,98.9242954523528,357253,0.0,1.0
2016-10-14,102.95,102.95,100.02,100.7,98.6890880924502,318482,0.0,1.0
2016-10-13,101.75,104.21,101.6323,102.14,100.100332251866,538311,0.0,1.0
2016-10-12,100.97,103.58,100.97,103.3,101.237167824728,669978,0.0,1.0
2016-10-11,103.97,104.515,100.94,100.98,98.9634966790032,541924,0.0,1.0
