,IPGP_Open,IPGP_High,IPGP_Low,IPGP_Close,IPGP_Adj Close,IPGP_Volume,IPGP_Dividend Amount,IPGP_Split Coefficient
2013-06-18,62.28,63.3,62.03,63.14,63.14,239000,0.0,1.0
2013-06-17,62.23,62.98,61.8,62.19,62.19,340300,0.0,1.0
2013-06-14,62.98,63.176,61.794,62.05,62.05,277800,0.0,1.0
2013-06-13,61.86,63.08,61.39,62.92,62.92,316500,0.0,1.0
2013-06-12,63.91,64.25,61.41,61.99,61.99,473100,0.0,1.0
2013-06-11,64.0,65.43,63.62,63.83,63.83,571700,0.0,1.0
2013-06-10,64.08,65.78,64.05,65.1,65.1,831600,0.0,1.0
2013-06-07,62.52,64.62,62.02,64.4,64.4,647100,0.0,1.0
2013-06-06,59.43,62.49,59.2875,62.15,62.15,787300,0.0,1.0
2013-06-05,59.82,61.08,59.2,59.27,59.27,514500,0.0,1.0
2013-06-04,59.47,61.55,59.4,60.0,60.0,965800,0.0,1.0
2013-06-03,59.54,59.92,58.865,59.83,59.83,708600,0.0,1.0
2013-05-31,58.84,59.47,58.475,59.3,59.3,868400,0.0,1.0
2013-05-30,57.07,59.178,57.07,58.95,58.95,524600,0.0,1.0
2013-05-29,55.94,57.3,55.94,56.9,56.9,366400,0.0,1.0
2013-05-28,56.88,57.63,55.82,56.11,56.11,394100,0.0,1.0
2013-05-24,55.44,56.57,54.69,56.04,56.04,314800,0.0,1.0
2013-05-23,55.99,56.51,54.316,55.68,55.68,704200,0.0,1.0
2013-05-22,59.84,59.84,56.16,56.86,56.86,610600,0.0,1.0
2013-05-21,59.04,60.049,58.691,59.67,59.67,434100,0.0,1.0
2013-05-20,61.65,61.72,58.91,59.16,59.16,526300,0.0,1.0
2013-05-17,60.79,61.99,60.41,61.78,61.78,584000,0.0,1.0
2013-05-16,59.91,61.05,59.4,60.49,60.49,465300,0.0,1.0
2013-05-15,61.0,61.11,59.59,59.69,59.69,427800,0.0,1.0
2013-05-14,60.79,61.63,60.78,60.98,60.98,214500,0.0,1.0
2013-05-13,61.0,61.4475,60.69,61.14,61.14,322700,0.0,1.0
2013-05-10,61.26,61.72,60.65,61.04,61.04,489600,0.0,1.0
2013-05-09,60.0,61.76,59.98,61.06,61.06,323900,0.0,1.0
2013-05-08,59.73,60.15,59.591,60.03,60.03,344200,0.0,1.0
2013-05-07,59.79,60.08,59.15,59.83,59.83,500800,0.0,1.0
2013-05-06,59.1,60.0901,58.61,59.62,59.62,499900,0.0,1.0
2013-05-03,58.32,59.01,57.534,58.48,58.48,860400,0.0,1.0
2013-05-02,57.34,58.942,57.25,57.78,57.78,765300,0.0,1.0
2013-05-01,60.16,62.0,56.37,58.17,58.17,2459200,0.0,1.0
2013-04-30,62.25,63.68,60.73,63.57,63.57,868600,0.0,1.0
2013-04-29,61.91,62.95,61.43,61.56,61.56,509400,0.0,1.0
2013-04-26,62.21,62.28,61.73,61.79,61.79,460800,0.0,1.0
2013-04-25,62.75,63.15,61.65,62.02,62.02,444700,0.0,1.0
2013-04-24,61.31,63.37,61.31,62.4,62.4,430300,0.0,1.0
2013-04-23,62.62,63.97,61.7,61.79,61.79,652600,0.0,1.0
2013-04-22,62.32,63.71,61.2138,62.3,62.3,595000,0.0,1.0
2013-04-19,61.65,62.6,60.61,62.29,62.29,253000,0.0,1.0
2013-04-18,62.37,62.6999,60.51,61.33,61.33,456900,0.0,1.0
2013-04-17,63.66,63.66,60.82,61.926,61.926,505700,0.0,1.0
2013-04-16,61.48,65.19,61.48,64.55,64.55,952800,0.0,1.0
2013-04-15,64.31,64.31,60.27,61.22,61.22,460000,0.0,1.0
2013-04-12,64.27,65.85,64.05,64.62,64.62,140300,0.0,1.0
2013-04-11,63.71,65.48,63.71,64.85,64.85,349600,0.0,1.0
2013-04-10,62.54,64.62,62.28,63.5,63.5,286300,0.0,1.0
2013-04-09,62.07,63.58,61.75,62.56,62.56,201400,0.0,1.0
2013-04-08,61.96,62.99,61.5501,62.1,62.1,289300,0.0,1.0
2013-04-05,62.45,63.37,61.67,62.29,62.29,281100,0.0,1.0
2013-04-04,64.54,65.66,61.6,63.29,63.29,454400,0.0,1.0
2013-04-03,64.78,65.75,63.78,64.41,64.41,262400,0.0,1.0
2013-04-02,65.56,66.5,63.53,64.18,64.18,237000,0.0,1.0
2013-04-01,66.08,67.24,64.1,65.03,65.03,358700,0.0,1.0
2013-03-28,66.01,67.13,65.49,66.41,66.41,289500,0.0,1.0
2013-03-27,65.71,67.0899,65.0,66.29,66.29,276500,0.0,1.0
2013-03-26,65.79,66.8,65.28,65.77,65.77,214800,0.0,1.0
2013-03-25,65.46,66.32,64.76,65.58,65.58,151300,0.0,1.0
2013-03-22,65.14,65.685,64.01,65.27,65.27,167800,0.0,1.0
2013-03-21,63.5,65.6,63.42,64.93,64.93,295000,0.0,1.0
2013-03-20,63.72,64.4,63.5001,63.802,63.802,135000,0.0,1.0
2013-03-19,63.85,64.35,62.5,63.44,63.44,171900,0.0,1.0
2013-03-18,62.55,64.37,61.22,63.81,63.81,248200,0.0,1.0
2013-03-15,63.05,64.5,62.97,63.38,63.38,457500,0.0,1.0
2013-03-14,62.72,64.44,62.72,63.38,63.38,415400,0.0,1.0
2013-03-13,62.65,62.75,61.57,62.68,62.68,397700,0.0,1.0
2013-03-12,61.6,62.63,60.82,62.25,62.25,411400,0.0,1.0
2013-03-11,60.57,62.32,60.33,61.58,61.58,334100,0.0,1.0
2013-03-08,61.49,61.62,60.0,60.57,60.57,509300,0.0,1.0
2013-03-07,59.69,61.95,59.6,60.81,60.81,780300,0.0,1.0
2013-03-06,60.6,61.28,59.1,59.53,59.53,778100,0.0,1.0
2013-03-05,60.27,61.69,59.93,60.5,60.5,656200,0.0,1.0
2013-03-04,60.22,60.89,59.62,60.22,60.22,598700,0.0,1.0
2013-03-01,58.68,60.47,58.54,60.11,60.11,634600,0.0,1.0
2013-02-28,58.98,59.65,58.53,59.29,59.29,897400,0.0,1.0
2013-02-27,57.39,59.37,57.13,58.6,58.6,677600,0.0,1.0
2013-02-26,57.56,58.23,56.89,57.33,57.33,422600,0.0,1.0
2013-02-25,59.0,59.59,57.5,57.55,57.55,531400,0.0,1.0
2013-02-22,59.23,59.98,58.64,58.975,58.975,520800,0.0,1.0
2013-02-21,60.65,60.65,58.31,58.8,58.8,932100,0.0,1.0
2013-02-20,62.05,62.89,60.53,60.71,60.71,841300,0.0,1.0
2013-02-19,62.55,63.6799,60.24,62.12,62.12,1550300,0.0,1.0
2013-02-15,64.5,64.99,59.67,62.76,62.76,4395900,0.0,1.0
2013-02-14,67.46,70.11,67.03,69.48,69.48,829100,0.0,1.0
2013-02-13,68.0,68.0,66.9401,67.79,67.79,437500,0.0,1.0
2013-02-12,67.47,68.25,67.153,67.55,67.55,367700,0.0,1.0
2013-02-11,67.23,67.31,66.344,67.25,67.25,292100,0.0,1.0
2013-02-08,67.47,69.14,66.95,67.22,67.22,331100,0.0,1.0
2013-02-07,67.28,67.6,66.2,66.99,66.99,239300,0.0,1.0
2013-02-06,67.1,68.58,66.51,67.39,67.39,319900,0.0,1.0
2013-02-05,66.94,68.66,66.04,67.57,67.57,1103800,0.0,1.0
2013-02-04,65.89,66.79,65.61,66.02,66.02,395300,0.0,1.0
2013-02-01,66.37,66.62,64.85,66.37,66.37,479600,0.0,1.0
2013-01-31,66.14,67.0,65.46,65.48,65.48,547700,0.0,1.0
2013-01-30,66.17,66.5,65.3801,65.69,65.69,399500,0.0,1.0
2013-01-29,68.07,68.07,65.5,65.72,65.72,429200,0.0,1.0
2013-01-28,68.99,69.4599,68.02,68.05,68.05,178300,0.0,1.0
2013-01-25,68.02,69.27,67.26,68.99,68.99,409800,0.0,1.0
2013-01-24,66.52,67.9,66.1202,67.53,67.53,385000,0.0,1.0
2013-01-23,67.72,67.72,66.11,66.86,66.86,318400,0.0,1.0
2013-01-22,66.79,67.75,66.53,67.37,67.37,300400,0.0,1.0
2013-01-18,67.5,67.6999,65.58,66.65,66.65,555200,0.0,1.0
2013-01-17,68.76,68.84,67.87,68.12,68.12,318500,0.0,1.0
2013-01-16,68.73,69.0,68.33,68.6,68.6,274100,0.0,1.0
2013-01-15,68.32,68.8999,66.84,68.51,68.51,646800,0.0,1.0
2013-01-14,66.12,69.31,65.91,68.96,68.96,780600,0.0,1.0
2013-01-11,65.26,66.45,64.9,66.23,66.23,262800,0.0,1.0
2013-01-10,65.8,66.33,63.77,65.18,65.18,414600,0.0,1.0
2013-01-09,64.45,65.63,64.45,65.43,65.43,429000,0.0,1.0
2013-01-08,64.71,65.63,64.0225,65.48,65.48,582400,0.0,1.0
2013-01-07,64.63,64.74,63.59,64.52,64.52,644700,0.0,1.0
2013-01-04,66.25,66.65,62.31,64.38,64.38,2273800,0.0,1.0
2013-01-03,68.0,68.82,67.54,67.72,67.72,288800,0.0,1.0
2013-01-02,68.75,68.939,66.69,68.14,68.14,555000,0.0,1.0
2012-12-31,64.23,67.0,64.22,66.65,66.65,416500,0.0,1.0
2012-12-28,64.49,65.295,64.05,64.84,64.84,177200,0.0,1.0
2012-12-27,64.57,65.0,63.891,64.83,64.83,232400,0.0,1.0
2012-12-26,65.16,66.02,64.38,64.56,64.56,194700,0.0,1.0
2012-12-24,64.89,65.4,64.5,64.78,64.78,139400,0.0,1.0
2012-12-21,64.34,65.68,63.24,64.89,64.89,372300,0.0,1.0
2012-12-20,65.2,66.11,64.95,65.68,65.68,426900,0.0,1.0
2012-12-19,63.85,65.8999,63.73,65.53,65.53,770100,0.65,1.0
2012-12-18,62.72,64.72,62.1951,64.08,63.4506255666364,660800,0.0,1.0
2012-12-17,60.07,62.56,59.76,62.48,61.8663402840737,420000,0.0,1.0
2012-12-14,60.57,61.1499,59.42,60.41,59.8166711997582,310200,0.0,1.0
2012-12-13,60.97,61.6,60.0901,60.94,60.3414656996071,435700,0.0,1.0
2012-12-12,61.36,61.89,60.58,60.83,60.2325460864309,368600,0.0,1.0
2012-12-11,60.94,61.25,60.3215,61.05,60.4503853127833,341700,0.0,1.0
2012-12-10,60.83,62.2,60.0499,60.84,60.242447869447,393800,0.0,1.0
2012-12-07,60.88,60.9862,59.18,59.6,59.0146267754609,231600,0.0,1.0
2012-12-06,59.8,60.83,59.09,60.6194,60.0240145361136,154800,0.0,1.0
2012-12-05,60.53,61.15,59.39,59.85,59.2621713508613,421300,0.0,1.0
2012-12-04,59.4,60.72,58.8,60.58,59.9850015110305,306600,0.0,1.0
2012-12-03,59.64,60.1,59.09,59.5998,59.0144287398005,380500,0.0,1.0
2012-11-30,60.48,60.81,59.09,59.1,58.51953762466,494200,0.0,1.0
2012-11-29,60.6,61.88,59.93,60.48,59.8859836808703,295400,0.0,1.0
2012-11-28,60.0,60.45,59.7426,60.14,59.5493230583258,703600,0.0,1.0
2012-11-27,59.87,60.66,59.47,60.2398,59.6481428528256,355700,0.0,1.0
2012-11-26,58.37,60.5,57.96,59.83,59.2423677848292,599300,0.0,1.0
2012-11-23,58.0,58.74,57.5,58.57,57.9947431248111,117800,0.0,1.0
2012-11-21,56.98,58.45,56.56,57.81,57.2422076155938,288200,0.0,1.0
2012-11-20,57.04,57.745,56.7,56.9,56.3411453611363,420500,0.0,1.0
2012-11-19,57.0,57.52,56.252,57.43,56.8659398609852,399000,0.0,1.0
2012-11-16,55.89,56.0,55.1,55.97,55.4202795406467,376000,0.0,1.0
2012-11-15,55.8,55.98,54.51,55.5,54.9548957388939,422800,0.0,1.0
2012-11-14,56.94,57.35,55.52,55.89,55.3410652765186,400900,0.0,1.0
2012-11-13,55.35,56.914,55.35,56.8,56.2421275309761,464200,0.0,1.0
2012-11-12,55.51,56.67,55.02,56.11,55.558904502871,359000,0.0,1.0
2012-11-09,53.55,55.54,53.38,55.27,54.7271547295255,364900,0.0,1.0
2012-11-08,54.08,55.14,53.63,53.66,53.1329676639468,392800,0.0,1.0
2012-11-07,55.64,55.64,53.89,53.99,53.4597265034754,416800,0.0,1.0
2012-11-06,55.7,56.67,55.49,56.12,55.568806285887,444000,0.0,1.0
2012-11-05,54.83,55.95,54.5,55.49,54.9449939558779,375300,0.0,1.0
2012-11-02,57.21,57.36,54.62,54.9793,54.4393098972499,503400,0.0,1.0
2012-11-01,52.29,57.85,51.3401,57.05,56.4896721063765,1819700,0.0,1.0
2012-10-31,57.75,57.75,52.4,53.15,52.6279767301299,1846400,0.0,1.0
2012-10-26,58.86,60.51,58.8,60.3,59.707751586582,576500,0.0,1.0
2012-10-25,59.73,60.0,58.555,58.81,58.2323859171955,293200,0.0,1.0
2012-10-24,60.63,61.0551,59.02,59.53,58.9453142943487,344600,0.0,1.0
2012-10-23,58.06,61.51,57.6501,60.67,60.0741175581747,559300,0.0,1.0
2012-10-22,57.64,59.25,57.61,59.14,58.5591447567241,331800,0.0,1.0
2012-10-19,58.77,58.89,57.7,57.91,57.341225445754,453500,0.0,1.0
2012-10-18,60.5,60.57,59.07,59.25,58.6680643699003,379000,0.0,1.0
2012-10-17,59.2,61.36,59.14,60.4821,59.8880630553037,609400,0.0,1.0
2012-10-16,55.99,59.38,55.2,59.35,58.7670822000604,742900,0.0,1.0
2012-10-15,55.18,55.63,54.62,55.45,54.9053868238138,177000,0.0,1.0
2012-10-12,55.04,55.65,54.69,55.48,54.9350921728619,197800,0.0,1.0
2012-10-11,55.47,55.77,54.84,55.18,54.6380386823814,260500,0.0,1.0
2012-10-10,54.87,54.98,54.0,54.42,53.8855031731641,347200,0.0,1.0
2012-10-09,55.7,56.03,54.61,54.75,54.2122620126926,393700,0.0,1.0
2012-10-08,56.1,56.5,55.4,55.91,55.3608688425506,239400,0.0,1.0
2012-10-05,56.97,58.24,56.38,56.44,55.8856633423995,343500,0.0,1.0
2012-10-04,56.31,56.63,55.43,56.5,55.9450740404956,278200,0.0,1.0
2012-10-03,57.08,57.16,55.63,55.8,55.2519492293744,508700,0.0,1.0
2012-10-02,57.56,57.85,56.03,56.84,56.2817346630402,600100,0.0,1.0
2012-10-01,57.59,57.94,56.62,57.51,56.9451541251133,767300,0.0,1.0
2012-09-28,57.06,57.87,56.8,57.3,56.737216681777,510800,0.0,1.0
2012-09-27,57.07,58.29,56.71,57.71,57.1431897854337,782200,0.0,1.0
2012-09-26,56.96,57.18,55.53,56.6,56.0440918706558,723700,0.0,1.0
2012-09-25,59.02,59.2999,56.99,57.04,56.4797703233605,514600,0.0,1.0
2012-09-24,59.0,59.11,57.8,58.93,58.3512073133877,580900,0.0,1.0
2012-09-21,58.8,59.97,58.7301,59.01,58.4304215775159,671900,0.0,1.0
2012-09-20,60.5,61.43,56.29,58.2,57.6283771532185,1443100,0.0,1.0
2012-09-19,64.46,64.46,61.68,62.28,61.6683046237534,496400,0.0,1.0
2012-09-18,63.48,64.37,63.45,64.35,63.7179737080689,241200,0.0,1.0
2012-09-17,64.84,65.2899,63.3,63.58,62.9555364158356,264700,0.0,1.0
2012-09-14,64.74,65.77,64.378,65.38,64.7378573587186,323700,0.0,1.0
2012-09-13,64.22,64.75,63.4,64.39,63.757580840133,310300,0.0,1.0
2012-09-12,63.86,65.25,63.76,64.59,63.9556165004533,296600,0.0,1.0
2012-09-11,63.22,64.31,63.22,63.67,63.0446524629797,302100,0.0,1.0
2012-09-10,63.44,64.75,62.88,63.24,62.618875793291,513600,0.0,1.0
2012-09-07,62.48,63.57,62.48,63.45,62.8268132366274,388900,0.0,1.0
2012-09-06,61.63,62.75,61.14,62.38,61.7673224539136,417300,0.0,1.0
2012-09-05,61.67,61.6791,60.732,60.94,60.3414656996071,303200,0.0,1.0
2012-09-04,63.3,63.3,60.57,61.67,61.0642958597764,423000,0.0,1.0
2012-08-31,62.5,62.54,60.89,61.49,60.8860637654881,470700,0.0,1.0
2012-08-30,62.22,62.65,61.497,61.99,61.3811529162889,776600,0.0,1.0
2012-08-29,62.58,62.87,61.4,62.61,61.9950634632819,734200,0.0,1.0
2012-08-28,62.28,62.908,62.22,62.57,61.9554563312179,397400,0.0,1.0
2012-08-27,62.29,63.67,61.65,62.75,62.1336884255062,493000,0.0,1.0
2012-08-24,61.19,62.14,60.58,61.9,61.2920368691447,376600,0.0,1.0
2012-08-23,61.44,62.5,60.87,61.55,60.9454744635842,869900,0.0,1.0
2012-08-22,61.26,62.46,61.132,61.74,61.1336083408885,443200,0.0,1.0
2012-08-21,62.27,63.06,60.785,61.64,61.0345905107283,814100,0.0,1.0
2012-08-20,62.69,62.9,61.29,61.85,61.2425279540647,644100,0.0,1.0
2012-08-17,61.91,63.33,61.62,62.43,61.8168313689936,810500,0.0,1.0
2012-08-16,60.88,62.7599,60.45,62.11,61.4999743124811,264800,0.0,1.0
2012-08-15,59.93,61.22,59.93,61.0,60.4008763977032,369100,0.0,1.0
2012-08-14,60.93,61.37,59.46,59.97,59.3809927470535,385300,0.0,1.0
2012-08-13,59.56,61.37,59.12,60.68,60.0840193411907,732400,0.0,1.0
2012-08-10,59.92,60.74,59.14,59.78,59.1928588697492,469500,0.0,1.0
2012-08-09,60.58,61.3,60.06,60.44,59.8463765488063,671700,0.0,1.0
2012-08-08,61.9,62.715,59.74,60.51,59.9156890299184,956900,0.0,1.0
2012-08-07,60.35,63.01,60.35,62.62,62.004965246298,1392300,0.0,1.0
2012-08-06,57.24,60.63,57.24,60.55,59.9552961619825,1490400,0.0,1.0
2012-08-03,56.0,57.8,55.36,57.24,56.6778059836809,810500,0.0,1.0
2012-08-02,53.62,56.05,53.16,54.8,54.2617709277727,1024600,0.0,1.0
2012-08-01,51.87,54.92,51.87,54.08,53.5488425506195,1071700,0.0,1.0
2012-07-31,54.82,58.365,51.3,51.83,51.3209413720157,3303600,0.0,1.0
2012-07-30,49.29,49.64,47.5,48.35,47.8751208824418,499700,0.0,1.0
2012-07-27,47.06,50.23,47.06,49.97,49.4792097310366,854800,0.0,1.0
2012-07-26,45.95,46.94,45.9,46.89,46.4294605621034,421700,0.0,1.0
2012-07-25,44.24,45.63,44.15,45.11,44.6669431852523,400400,0.0,1.0
2012-07-24,44.0,44.43,43.71,44.11,43.6767648836506,461700,0.0,1.0
2012-07-23,42.76,44.61,42.05,43.98,43.5480417044424,431300,0.0,1.0
2012-07-20,44.02,44.5,43.14,44.22,43.7856844968268,460800,0.0,1.0
2012-07-19,43.2,44.38,43.06,44.22,43.7856844968268,396900,0.0,1.0
2012-07-18,41.44,43.33,41.08,42.96,42.5380598368087,390000,0.0,1.0
2012-07-17,41.35,41.7,40.5,41.5,41.0923995164702,413800,0.0,1.0
2012-07-16,41.6,41.86,40.88,41.15,40.7458371109096,355000,0.0,1.0
2012-07-13,40.96,42.17,40.872,41.62,41.2112209126624,793500,0.0,1.0
2012-07-12,39.42,40.944,39.42,40.83,40.4289800543971,525400,0.0,1.0
2012-07-11,41.54,41.98,39.19,39.76,39.3694892716833,588600,0.0,1.0
2012-07-10,42.79,43.56,41.38,41.6,41.1914173466304,428100,0.0,1.0
2012-07-09,43.62,43.85,42.2,42.48,42.0627742520399,561800,0.0,1.0
2012-07-06,44.89,44.89,43.09,43.78,43.3500060441221,273600,0.0,1.0
2012-07-05,45.15,45.89,44.82,45.48,45.033309156845,281900,0.0,1.0
2012-07-03,43.33,45.88,43.32,45.3,44.8550770625567,431400,0.0,1.0
2012-07-02,43.6,43.6,41.99,43.19,42.7658008461771,542900,0.0,1.0
2012-06-29,44.56,46.15,43.43,43.59,43.1618721668178,952600,0.0,1.0
2012-06-28,43.3,44.1,42.41,43.18,42.7558990631611,229300,0.0,1.0
2012-06-27,42.63,43.95,42.15,43.72,43.290595346026,537300,0.0,1.0
2012-06-26,41.03,42.52,41.03,42.25,41.8350332426715,780100,0.0,1.0
2012-06-25,42.05,42.17,40.58,41.06,40.6567210637655,515200,0.0,1.0
2012-06-22,43.25,43.25,42.01,42.47,42.0528724690239,432500,0.0,1.0
2012-06-21,45.04,45.07,42.74,42.96,42.5380598368087,671000,0.0,1.0
2012-06-20,43.91,45.52,43.66,44.96,44.5184164400121,580900,0.0,1.0
2012-06-19,43.15,44.46,43.15,44.01,43.5777470534905,198200,0.0,1.0
2012-06-18,43.16,43.3,42.06,42.96,42.5380598368087,253700,0.0,1.0
2012-06-15,42.25,43.5,41.85,43.33,42.9044258084013,299100,0.0,1.0
2012-06-14,42.65,42.87,41.5,42.29,41.8746403747356,205700,0.0,1.0
2012-06-13,43.45,43.83,42.18,42.53,42.11228316712,269700,0.0,1.0
2012-06-12,42.49,43.78,41.91,43.5,43.0727561196736,453700,0.0,1.0
2012-06-11,45.13,45.94,41.65,42.1,41.6865064974312,731700,0.0,1.0
2012-06-08,44.68,45.03,43.7,44.47,44.0332290722273,434100,0.0,1.0
2012-06-07,44.83,45.24,44.09,44.75,44.3104789966757,1151100,0.0,1.0
2012-06-06,42.51,44.46,42.51,43.78,43.3500060441221,438600,0.0,1.0
2012-06-05,39.65,42.5,39.65,42.43,42.0132653369598,668900,0.0,1.0
2012-06-04,39.62,40.12,37.58,39.59,39.201158960411,964800,0.0,1.0
2012-06-01,41.88,41.8899,38.76,39.69,39.3001767905712,1525200,0.0,1.0
2012-05-31,43.68,44.04,41.9,42.8,42.3796313085524,1050100,0.0,1.0
2012-05-30,44.9,44.9,43.65,43.79,43.3599078271381,624900,0.0,1.0
2012-05-29,43.68,45.8,43.132,45.72,45.2709519492294,813400,0.0,1.0
2012-05-25,42.57,43.7,41.8411,42.84,42.4192384406165,295900,0.0,1.0
2012-05-24,44.45,44.46,41.9,42.62,42.2013992142641,497500,0.0,1.0
2012-05-23,43.09,44.47,42.5108,44.29,43.8549969779389,510000,0.0,1.0
2012-05-22,43.38,44.23,43.22,43.59,43.1618721668178,468900,0.0,1.0
2012-05-21,41.85,43.71,41.13,43.32,42.8945240253853,389900,0.0,1.0
2012-05-18,41.77,42.15,41.11,41.56,41.1518102145663,433000,0.0,1.0
2012-05-17,43.49,44.1,41.3,41.5,41.0923995164702,513200,0.0,1.0
2012-05-16,44.81,45.12,43.01,43.18,42.7558990631611,400600,0.0,1.0
2012-05-15,44.46,45.8,44.31,44.43,43.9936219401632,557100,0.0,1.0
2012-05-14,46.19,46.3482,43.73,44.29,43.8549969779389,1102700,0.0,1.0
2012-05-11,46.23,48.47,46.096,46.76,46.3007373828951,660000,0.0,1.0
2012-05-10,49.01,49.92,46.18,46.33,45.8749607132064,543000,0.0,1.0
2012-05-09,48.63,48.95,47.87,48.57,48.0929601087942,524000,0.0,1.0
2012-05-08,48.7,49.68,47.75,49.53,49.0435312783318,431500,0.0,1.0
2012-05-07,49.44,50.094,49.0,49.23,48.7464777878513,444800,0.0,1.0
2012-05-04,51.01,51.12,49.53,49.82,49.3306829857963,649500,0.0,1.0
2012-05-03,53.46,53.46,50.72,51.45,50.9446736174071,1059400,0.0,1.0
2012-05-02,54.99,55.13,53.55,53.74,53.2121819280749,789300,0.0,1.0
2012-05-01,50.98,57.51,49.93,55.17,54.6281368993654,2129100,0.0,1.0
2012-04-30,49.0,49.13,47.83,48.4,47.9246297975219,481200,0.0,1.0
2012-04-27,48.17,49.12,47.83,49.02,48.538540344515,674200,0.0,1.0
2012-04-26,48.0,48.61,47.52,47.75,47.2810139014808,502700,0.0,1.0
2012-04-25,47.1,48.37,47.01,48.06,47.5879691749773,351500,0.0,1.0
2012-04-24,47.84,47.84,46.18,46.55,46.0927999395588,414100,0.0,1.0
2012-04-23,49.43,49.53,47.13,47.77,47.3008174675128,514300,0.0,1.0
2012-04-20,50.37,50.6,49.8222,50.13,49.6376382592928,664200,0.0,1.0
2012-04-19,49.48,51.06,49.23,50.1,49.6079329102448,452600,0.0,1.0
2012-04-18,49.45,49.73,48.83,49.28,48.7959867029314,217800,0.0,1.0
2012-04-17,48.26,49.89,48.26,49.38,48.8950045330916,286600,0.0,1.0
2012-04-16,48.67,49.0,47.54,47.81,47.3404245995769,470800,0.0,1.0
2012-04-13,49.4,49.4,48.07,48.47,47.993942278634,191700,0.0,1.0
2012-04-12,49.44,50.44,49.13,49.71,49.2217633726201,230000,0.0,1.0
2012-04-11,46.96,49.06,46.72,49.05,48.568245693563,902700,0.0,1.0
2012-04-10,49.15,49.35,45.55,46.27,45.8155500151103,1021300,0.0,1.0
2012-04-09,50.78,50.84,47.54,49.42,48.9346116651556,833600,0.0,1.0
2012-04-05,51.47,52.318,51.07,52.22,51.7071109096404,224000,0.0,1.0
2012-04-04,53.04,53.34,51.15,51.77,51.2615306739196,392400,0.0,1.0
2012-04-03,53.46,55.0,53.2738,53.82,53.2913961922031,423500,0.0,1.0
2012-04-02,51.95,53.9199,51.92,53.77,53.241887277123,329300,0.0,1.0
2012-03-30,52.12,52.5414,51.5,52.05,51.5387805983681,297700,0.0,1.0
2012-03-29,51.61,52.2,51.31,51.86,51.3506467210638,249500,0.0,1.0
2012-03-28,53.87,53.99,51.57,52.0,51.489271683288,372900,0.0,1.0
2012-03-27,55.0,55.28,53.83,53.94,53.4102175883953,199800,0.0,1.0
2012-03-26,53.15,56.5,53.15,54.9,54.3607887579329,378800,0.0,1.0
2012-03-23,52.83,52.93,51.89,52.76,52.2418071925053,225700,0.0,1.0
2012-03-22,53.41,53.75,52.0,52.81,52.2913161075854,401400,0.0,1.0
2012-03-21,54.48,54.72,53.23,53.78,53.251789060139,290200,0.0,1.0
2012-03-20,54.06,54.498,53.45,54.25,53.7171728618918,270800,0.0,1.0
2012-03-19,55.22,55.69,54.28,54.39,53.855797824116,348700,0.0,1.0
2012-03-16,55.85,56.0,54.96,55.47,54.9251903898459,480100,0.0,1.0
2012-03-15,54.76,56.09,54.25,55.85,55.3014581444545,439900,0.0,1.0
2012-03-14,54.82,55.2499,54.23,54.56,54.0241281353883,295900,0.0,1.0
2012-03-13,54.07,55.24,53.6,55.0,54.4598065880931,496100,0.0,1.0
2012-03-12,52.87,54.93,52.5401,53.86,53.3310033242671,811500,0.0,1.0
2012-03-09,53.46,54.24,52.22,52.72,52.2022000604412,474500,0.0,1.0
2012-03-08,51.73,53.55,51.29,53.49,52.9646373526745,511600,0.0,1.0
2012-03-07,50.89,51.84,50.85,51.57,51.0634950135993,454200,0.0,1.0
2012-03-06,51.81,51.81,49.69,50.85,50.350566636446,1143300,0.0,1.0
2012-03-05,53.96,54.47,52.435,52.69,52.1724947113932,871200,0.0,1.0
2012-03-02,55.21,57.05,53.65,54.24,53.7072710788758,2747200,0.0,1.0
2012-03-01,52.32,54.86,51.64,54.8,54.2617709277727,957600,0.0,1.0
2012-02-29,53.01,55.5,52.45,52.63,52.1130840132971,646500,0.0,1.0
2012-02-28,55.85,56.0,52.19,53.04,52.5190571169538,1294200,0.0,1.0
2012-02-27,55.97,58.05,55.1001,57.18,56.6183952855848,412800,0.0,1.0
2012-02-24,56.13,56.89,55.41,56.5,55.9450740404956,432400,0.0,1.0
2012-02-23,57.14,57.14,55.59,56.06,55.5093955877909,834200,0.0,1.0
2012-02-22,56.77,57.88,56.32,56.88,56.3213417951043,334500,0.0,1.0
2012-02-21,58.89,59.17,56.58,56.99,56.4302614082804,612500,0.0,1.0
2012-02-17,60.81,61.18,58.56,58.74,58.1630734360834,657900,0.0,1.0
2012-02-16,58.31,60.5,58.0,60.43,59.8364747657903,502600,0.0,1.0
2012-02-15,59.45,59.744,57.5108,58.01,57.4402432759142,556500,0.0,1.0
2012-02-14,59.28,59.45,57.709,58.65,58.0739573889392,663500,0.0,1.0
2012-02-13,56.17,60.59,55.72,59.46,58.8760018132366,1542600,0.0,1.0
2012-02-10,55.88,58.48,53.52,55.44,54.8954850407978,2336300,0.0,1.0
2012-02-09,54.56,54.9062,52.97,53.6,53.0735569658507,956700,0.0,1.0
2012-02-08,54.42,55.67,54.42,54.67,54.1330477485645,442200,0.0,1.0
2012-02-07,54.57,54.85,53.39,54.25,53.7171728618918,324000,0.0,1.0
