,NOC_Open,NOC_High,NOC_Low,NOC_Close,NOC_Adj Close,NOC_Volume,NOC_Dividend Amount,NOC_Split Coefficient
2012-04-30,63.43,63.63,63.04,63.28,50.126215957288,1316800,0.0,1.0
2012-04-27,63.76,64.28,63.54,63.75,50.4985187622805,2213300,0.0,1.0
2012-04-26,63.06,63.9,62.87,63.44,50.252957337711,2416300,0.0,1.0
2012-04-25,63.54,65.78,62.43,63.01,49.9123398778242,2632500,0.0,1.0
2012-04-24,61.57,62.8,61.57,62.73,49.690542462084,2252100,0.0,1.0
2012-04-23,61.4,61.8,60.96,61.58,48.7795887902939,1553800,0.0,1.0
2012-04-20,61.14,61.91,61.14,61.81,48.9617795246519,1468800,0.0,1.0
2012-04-19,61.74,61.8491,60.88,61.02,48.3359939588134,1178100,0.0,1.0
2012-04-18,61.9,62.29,61.61,61.92,49.0489142236927,1251200,0.0,1.0
2012-04-17,61.3,62.0,61.01,61.77,48.9300941795462,1080800,0.0,1.0
2012-04-16,61.08,61.4,60.83,61.04,48.3518366313663,2860300,0.0,1.0
2012-04-13,61.21,61.5,60.81,60.81,48.1696458970083,1226800,0.0,1.0
2012-04-12,60.1,61.39,60.1,61.29,48.5498700382772,1298000,0.0,1.0
2012-04-11,60.19,60.46,60.02,60.19,47.6785230478692,1150000,0.0,1.0
2012-04-10,59.95,59.95,59.51,59.73,47.3141415791532,2406500,0.0,1.0
2012-04-09,60.3,60.3,59.9,60.03,47.5517816674463,1344400,0.0,1.0
2012-04-05,61.15,61.21,60.77,60.85,48.201331242114,1545800,0.0,1.0
2012-04-04,61.23,61.64,61.04,61.45,48.6766114187002,1456800,0.0,1.0
2012-04-03,62.24,62.33,61.04,61.51,48.7241394363588,1588100,0.0,1.0
2012-04-02,61.19,62.18,60.96,61.82,48.9697008609283,1684100,0.0,1.0
2012-03-30,61.25,61.515,60.79,61.08,48.3835219764721,1493500,0.0,1.0
2012-03-29,60.49,60.98,60.04,60.89,48.2330165872198,1352900,0.0,1.0
2012-03-28,61.05,61.28,60.52,60.85,48.201331242114,1593700,0.0,1.0
2012-03-27,61.7,61.747,61.08,61.13,48.4231286578542,1246500,0.0,1.0
2012-03-26,60.86,61.62,60.86,61.53,48.7399821089117,1314700,0.0,1.0
2012-03-23,61.08,61.22,60.4,60.57,47.9795338263738,1377100,0.0,1.0
2012-03-22,60.51,61.12,60.19,60.97,48.2963872774313,1629400,0.0,1.0
2012-03-21,61.1,61.315,60.71,60.83,48.1854885695612,1126200,0.0,1.0
2012-03-20,61.45,61.6,60.99,61.07,48.3756006401956,1452900,0.0,1.0
2012-03-19,62.1,62.31,61.72,61.87,49.0093075423105,1187100,0.0,1.0
2012-03-16,62.05,62.23,61.74,61.99,49.1043635776277,2965500,0.0,1.0
2012-03-15,62.0,62.01,61.4,61.97,49.0885209050749,1794800,0.0,1.0
2012-03-14,61.43,62.11,61.28,62.06,49.1598129315628,2034500,0.0,1.0
2012-03-13,60.9,61.6574,60.6,61.54,48.7479034451881,1654100,0.0,1.0
2012-03-12,60.47,60.77,60.1,60.65,48.0429045165853,1144400,0.0,1.0
2012-03-09,60.46,60.58,59.97,60.18,47.6706017115928,1692100,0.0,1.0
2012-03-08,60.07,60.85,60.07,60.37,47.8211071008451,1564700,0.0,1.0
2012-03-07,59.83,60.08,59.55,59.96,47.4963323135112,2146700,0.0,1.0
2012-03-06,59.5,59.96,59.44,59.67,47.2666135614946,2668400,0.0,1.0
2012-03-05,59.72,60.04,59.61,59.93,47.4725683046819,1431400,0.0,1.0
2012-03-02,60.07,60.24,59.59,59.76,47.3379055879825,1317200,0.0,1.0
2012-03-01,60.42,60.42,59.67,60.21,47.6943657204221,1376800,0.0,1.0
2012-02-29,60.0,60.285,59.64,59.81,47.3775122693647,2057600,0.0,1.0
2012-02-28,60.04,60.05,59.56,59.89,47.4408829595762,1165100,0.0,1.0
2012-02-27,59.5,60.57,59.5,60.05,47.5676243399991,1401200,0.0,1.0
2012-02-24,59.67,60.78,59.56,59.92,47.4646469684055,1462100,0.0,1.0
2012-02-23,59.35,59.8,59.28,59.62,47.2270068801124,1318800,0.5,1.0
2012-02-22,59.72,60.34,59.57,60.05,47.1720186818155,1624300,0.0,1.0
2012-02-21,60.11,60.38,59.64,59.86,47.022765000724,1448800,0.0,1.0
2012-02-17,60.05,60.2,59.48,60.08,47.1955850525142,1125300,0.0,1.0
2012-02-16,59.83,59.85,59.03,59.68,46.881366776532,1773200,0.0,1.0
2012-02-15,60.29,60.29,59.55,59.65,46.8578004058334,1407500,0.0,1.0
2012-02-14,60.09,60.21,59.68,60.21,47.2977059922084,889000,0.0,1.0
2012-02-13,59.97,60.39,59.77,60.3,47.3684051043043,1330600,0.0,1.0
2012-02-10,59.85,59.9,59.5075,59.81,46.9834877162262,759700,0.0,1.0
2012-02-09,60.57,60.65,60.029,60.21,47.2977059922084,1326900,0.0,1.0
2012-02-08,59.88,60.68,59.88,60.5,47.5255142422954,2048700,0.0,1.0
2012-02-07,58.82,59.91,58.76,59.84,47.0070540869249,1700600,0.0,1.0
2012-02-06,58.03,58.82,58.01,58.8,46.1900865693714,1723800,0.0,1.0
2012-02-03,58.88,58.99,58.19,58.31,45.8051691812933,3042900,0.0,1.0
2012-02-02,58.24,58.94,57.88,58.3,45.7973137243937,3033200,0.0,1.0
2012-02-01,58.33,60.19,58.33,59.25,46.5435821298513,3879500,0.0,1.0
2012-01-31,58.09,58.6399,57.93,58.05,45.6009273019049,2498500,0.0,1.0
2012-01-30,57.99,58.48,57.92,58.2,45.7187591553982,2323100,0.0,1.0
2012-01-27,59.05,59.15,58.52,58.71,46.1193874572754,1431000,0.0,1.0
2012-01-26,59.63,59.66,58.96,59.32,46.5985703281481,2732200,0.0,1.0
2012-01-25,59.44,59.81,58.86,59.59,46.8106676644361,2735100,0.0,1.0
2012-01-24,60.16,60.16,59.71,60.0,47.1327413973177,1439900,0.0,1.0
2012-01-23,61.56,61.86,60.32,60.49,47.5176587853958,1763800,0.0,1.0
2012-01-20,61.31,61.52,61.07,61.39,48.2246499063556,2304600,0.0,1.0
2012-01-19,60.34,61.57,60.17,61.31,48.1618062511592,1947000,0.0,1.0
2012-01-18,59.55,60.3,59.19,60.17,47.2662841646101,1289000,0.0,1.0
2012-01-17,59.33,60.05,59.2,59.63,46.8420894920343,1717000,0.0,1.0
2012-01-13,59.4,59.44,58.72,58.84,46.2215083969696,1207600,0.0,1.0
2012-01-12,58.56,59.88,58.56,59.75,46.9363549748289,1473900,0.0,1.0
2012-01-11,58.33,58.73,58.28,58.51,45.9622783192844,1492600,0.0,1.0
2012-01-10,58.41,58.9,58.17,58.62,46.0486883451794,1793400,0.0,1.0
2012-01-09,58.04,58.19,57.59,57.91,45.4909509053112,1386000,0.0,1.0
2012-01-06,58.09,58.22,57.72,57.9,45.4830954484116,2405600,0.0,1.0
2012-01-05,58.15,58.26,57.31,58.15,45.6794818709004,1794700,0.0,1.0
2012-01-04,58.39,58.81,57.95,58.63,46.056543802079,1389600,0.0,1.0
2012-01-03,59.42,59.56,58.66,58.66,46.0801101727776,1802200,0.0,1.0
2011-12-30,58.77,59.15,58.46,58.48,45.9387119485857,1049000,0.0,1.0
2011-12-29,58.31,58.96,58.29,58.89,46.2607856814674,887200,0.0,1.0
2011-12-28,58.75,58.8699,58.09,58.13,45.6637709571013,1289400,0.0,1.0
2011-12-27,58.26,58.97,58.15,58.86,46.2372193107687,1124500,0.0,1.0
2011-12-23,58.08,58.5,57.648,58.49,45.9465674054852,1382600,0.0,1.0
2011-12-22,57.09,58.0,57.015,57.8,45.4045408794161,1446300,0.0,1.0
2011-12-21,56.91,57.36,56.555,57.1,44.8546588964474,1898400,0.0,1.0
2011-12-20,55.91,56.95,55.91,56.75,44.579717904963,1539900,0.0,1.0
2011-12-19,56.02,56.36,55.04,55.16,43.3307002579341,1294600,0.0,1.0
2011-12-16,55.78,56.23,55.01,55.66,43.7234731029118,3228100,0.0,1.0
2011-12-15,55.54,55.83,55.26,55.34,43.4720984821261,1819100,0.0,1.0
2011-12-14,55.08,55.59,55.0,55.15,43.3228448010346,2285700,0.0,1.0
2011-12-13,56.09,56.68,55.09,55.3,43.4406766545278,1718100,0.0,1.0
2011-12-12,56.05,56.44,55.68,55.98,43.9748477236975,1368300,0.0,1.0
2011-12-09,55.85,56.69,55.73,56.4,44.3047769134787,1833100,0.0,1.0
2011-12-08,56.33,56.81,55.59,55.7,43.75489493051,2076800,0.0,1.0
2011-12-07,56.91,57.08,56.47,56.54,44.4147533100724,2691200,0.0,1.0
2011-12-06,57.51,57.9,57.2209,57.31,45.019623491338,2280100,0.0,1.0
2011-12-05,57.73,58.18,57.0,57.42,45.1060335172331,2008100,0.0,1.0
2011-12-02,57.76,57.8425,56.97,56.99,44.7682488705523,1773900,0.0,1.0
2011-12-01,56.86,58.0,56.69,57.33,45.0353344051371,1932400,0.0,1.0
2011-11-30,56.25,57.35,56.13,57.07,44.8310925257487,2962000,0.0,1.0
2011-11-29,54.96,55.515,54.82,55.13,43.3071338872355,2141700,0.0,1.0
2011-11-28,54.64,55.43,54.49,54.82,43.0636147233493,2185900,0.0,1.0
2011-11-25,52.78,54.22,52.69,53.42,41.9638507574119,1008300,0.0,1.0
2011-11-23,53.41,53.8,52.96,52.97,41.610355196932,2444800,0.5,1.0
2011-11-22,54.75,54.86,53.9,54.4,42.3340812177502,2898000,0.0,1.0
2011-11-21,55.71,55.92,54.0,55.13,42.9021672340913,3186900,0.0,1.0
2011-11-18,57.08,57.33,56.36,56.75,44.1628512703552,2865800,0.0,1.0
2011-11-17,58.23,58.24,56.32,56.87,44.2562352730414,2481800,0.0,1.0
2011-11-16,58.84,59.56,58.34,58.47,45.5013553088576,2164200,0.0,1.0
2011-11-15,58.48,59.83,58.4725,59.45,46.263991330795,1443500,0.0,1.0
2011-11-14,59.16,59.46,58.79,58.85,45.7970713173639,1822600,0.0,1.0
2011-11-11,58.72,59.67,58.68,59.3,46.1472613274372,1550400,0.0,1.0
2011-11-10,58.23,58.5701,57.81,58.06,45.1822932996797,2117400,0.0,1.0
2011-11-09,57.61,57.96,56.92,57.29,44.5830792824431,4294700,0.0,1.0
2011-11-08,58.48,58.64,57.53,58.53,45.5480473102007,1651700,0.0,1.0
2011-11-07,57.09,58.3,56.87,58.24,45.322369303709,1621700,0.0,1.0
2011-11-04,57.17,57.35,56.42,57.18,44.4974772799808,1314200,0.0,1.0
2011-11-03,56.28,57.53,56.15,57.38,44.6531172844578,2076000,0.0,1.0
2011-11-02,55.89,56.23,55.46,55.82,43.439125249537,1812200,0.0,1.0
2011-11-01,56.26,56.44,54.58,54.98,42.7854372307335,3093200,0.0,1.0
2011-10-31,57.0999,58.71,57.04,57.75,44.9410512927403,2681900,0.0,1.0
2011-10-28,57.73,58.04,57.28,57.92,45.0733452965458,2393500,0.0,1.0
2011-10-27,57.38,57.97,56.2,57.64,44.8554492902779,2397100,0.0,1.0
2011-10-26,56.29,56.85,53.88,55.6,43.2679212446123,2986200,0.0,1.0
2011-10-25,56.17,57.2,55.88,56.57,44.0227752663259,3393000,0.0,1.0
2011-10-24,56.0,56.78,55.65,56.33,43.8360072609534,2100600,0.0,1.0
2011-10-21,54.66,55.82,54.63,55.81,43.4313432493132,1920800,0.0,1.0
2011-10-20,54.34,54.47,53.53,54.11,42.1084032112585,1914300,0.0,1.0
2011-10-19,54.31,54.735,54.0,54.08,42.0850572105869,2479700,0.0,1.0
2011-10-18,53.69,54.71,53.49,54.4,42.3340812177502,3200300,0.0,1.0
2011-10-17,54.02,54.47,53.72,53.84,41.8982892052145,2306800,0.0,1.0
2011-10-14,55.29,55.42,54.11,54.56,42.4585932213318,2220700,0.0,1.0
2011-10-13,54.89,54.98,53.655,54.33,42.2796072161832,2406100,0.0,1.0
2011-10-12,55.16,55.83,55.06,55.32,43.0500252383445,1901900,0.0,1.0
2011-10-11,54.13,55.12,54.13,54.85,42.6842712278235,2029200,0.0,1.0
2011-10-10,53.89,54.72,53.78,54.71,42.5753232246896,1493500,0.0,1.0
2011-10-07,52.78,53.45,52.15,52.81,41.0967431821578,2888700,0.0,1.0
2011-10-06,51.75,52.32,51.14,52.29,40.6920791705176,2548900,0.0,1.0
2011-10-05,51.72,52.12,51.34,51.76,40.2796331586535,4096400,0.0,1.0
2011-10-04,50.25,51.76,50.126,51.69,40.2251591570865,2800000,0.0,1.0
2011-10-03,51.74,52.63,50.86,50.87,39.5870351387307,2645000,0.0,1.0
2011-09-30,52.66,53.35,52.16,52.17,40.5986951678314,2677500,0.0,1.0
2011-09-29,52.97,53.94,52.29,53.27,41.454715192455,2413900,0.0,1.0
2011-09-28,53.55,54.17,52.06,52.1,40.5442211662644,2825700,0.0,1.0
2011-09-27,53.53,54.44,53.1,53.49,41.6259191973797,2287500,0.0,1.0
2011-09-26,51.62,52.48,51.33,52.41,40.7854631732038,3232800,0.0,1.0
2011-09-23,50.78,52.1,50.64,51.05,39.72711114276,2872400,0.0,1.0
2011-09-22,50.47,51.69,50.32,51.13,39.7893671445508,3541200,0.0,1.0
2011-09-21,53.55,53.95,51.88,51.89,40.3807991615635,2378100,0.0,1.0
2011-09-20,54.22,54.52,53.71,53.85,41.9060712054384,2594900,0.0,1.0
2011-09-19,53.71,54.2,53.3699,53.88,41.9294172061099,2942100,0.0,1.0
2011-09-16,54.32,55.34,54.27,54.82,42.6609252271519,2520600,0.0,1.0
2011-09-15,53.48,54.28,53.31,54.17,42.1550952126016,1618700,0.0,1.0
2011-09-14,52.75,53.66,51.6,52.91,41.1745631843963,2458700,0.0,1.0
2011-09-13,52.23,52.94,51.69,52.39,40.7698991727561,2315100,0.0,1.0
2011-09-12,51.74,52.42,51.3,52.42,40.7932451734276,2842300,0.0,1.0
2011-09-09,51.98,52.4,51.41,51.81,40.3185431597727,3130200,0.0,1.0
2011-09-08,52.88,53.45,52.57,52.78,41.0733971814863,2636900,0.0,1.0
2011-09-07,52.48,53.25,52.08,53.11,41.3302031888734,2366600,0.0,1.0
2011-09-06,50.35,51.77,49.97,51.66,40.2018131564149,3034200,0.0,1.0
2011-09-02,52.43,52.71,51.72,51.8,40.3107611595489,1829300,0.0,1.0
2011-09-01,54.65,55.2,53.39,53.46,41.6025731967082,2191600,0.0,1.0
2011-08-31,54.76,55.39,54.29,54.62,42.5052852226749,1792600,0.0,1.0
2011-08-30,53.72,54.76,53.14,54.41,42.341863217974,1939100,0.0,1.0
2011-08-29,52.82,53.97,52.68,53.93,41.9683272072292,1353900,0.0,1.0
2011-08-26,50.93,52.46,50.096,52.16,40.5909131676075,2048100,0.0,1.0
2011-08-25,52.46,52.75,50.95,51.24,39.8749691470132,2816400,0.5,1.0
2011-08-24,51.29,52.83,51.04,52.72,40.6302352808376,2393900,0.0,1.0
2011-08-23,50.23,51.48,50.0,51.48,39.6745924176312,3587100,0.0,1.0
2011-08-22,50.41,50.63,49.85,50.03,38.5571068114625,3892400,0.0,1.0
2011-08-19,49.36,50.23,49.2,49.26,37.9636834206005,3735100,0.0,1.0
2011-08-18,51.575,51.575,49.71,50.04,38.5648136087464,4232200,0.0,1.0
2011-08-17,53.53,53.86,52.44,52.76,40.6610624699733,3160000,0.0,1.0
2011-08-16,52.59,54.12,52.35,53.24,41.0309887396015,3871500,0.0,1.0
2011-08-15,52.19,53.37,51.57,53.05,40.884559591207,5311500,0.0,1.0
2011-08-12,51.8,52.2,50.78,51.89,39.990571106272,5973100,0.0,1.0
2011-08-11,50.09,52.45,49.9,51.78,39.9057963361489,9151900,0.0,1.0
2011-08-10,52.29,52.6,50.0,50.09,38.6033475951661,7614800,0.0,1.0
2011-08-09,52.23,53.36,50.36,53.24,41.0309887396015,6148600,0.0,1.0
2011-08-08,54.48,55.12,51.75,51.75,39.8826759442971,5813100,0.0,1.0
2011-08-05,55.73,56.51,54.95,55.49,42.765018128484,6414500,0.0,1.0
2011-08-04,56.5,56.83,55.19,55.31,42.6262957773734,5135500,0.0,1.0
2011-08-03,57.32,57.67,55.85,57.11,44.0135192884794,4197400,0.0,1.0
2011-08-02,58.97,59.6,57.53,57.53,44.3372047744041,3716000,0.0,1.0
2011-08-01,59.62,60.17,58.4,59.6,45.932511812176,3960100,0.0,1.0
2011-07-29,60.14,61.18,59.58,60.51,46.6338303650129,3941500,0.0,1.0
2011-07-28,62.32,62.3779,60.25,60.71,46.7879663106914,4332400,0.0,1.0
2011-07-27,65.04,65.25,62.2,62.68,48.306205375624,4691700,0.0,1.0
2011-07-26,65.41,65.62,64.94,65.4,50.4024542368509,3335500,0.0,1.0
2011-07-25,64.85,65.42,64.51,65.12,50.1866639129011,2090800,0.0,1.0
2011-07-22,65.45,65.45,64.55,65.27,50.3022658721599,1684100,0.0,1.0
2011-07-21,65.47,65.895,65.26,65.55,50.5180561961097,3040400,0.0,1.0
2011-07-20,65.69,65.89,64.76,64.98,50.0787687509261,2256900,0.0,1.0
2011-07-19,64.54,64.78,64.0,64.41,49.6394813057426,3135900,0.0,1.0
2011-07-18,64.51,64.63,63.58,64.37,49.6086541166069,3165700,0.0,1.0
2011-07-15,65.72,65.72,63.84,64.62,49.8013240487049,4245200,0.0,1.0
2011-07-14,66.8,66.83,65.18,65.52,50.4949358042579,3856400,0.0,1.0
2011-07-13,66.93,67.25,66.38,66.5,51.2502019380823,2600800,0.0,1.0
2011-07-12,67.35,67.36,66.63,66.82,51.4968194511678,2085500,0.0,1.0
2011-07-11,67.48,67.84,67.0,67.31,51.87445251808,2703500,0.0,1.0
2011-07-08,67.71,68.0,67.03,67.96,52.3753943415349,3285200,0.0,1.0
2011-07-07,68.89,69.74,68.06,68.5,52.7915613948667,5732300,0.0,1.0
2011-07-06,69.95,70.61,69.68,70.0,53.9475809874551,1715500,0.0,1.0
2011-07-05,70.38,70.559,69.41,69.99,53.9398741901711,2092000,0.0,1.0
2011-07-01,69.59,70.5,69.4,70.33,54.2019052978245,2103200,0.0,1.0
2011-06-30,69.0,69.9,68.81,69.35,53.4466391640001,2855000,0.0,1.0
2011-06-29,68.21,69.23,68.04,68.81,53.0304721106683,2096200,0.0,1.0
2011-06-28,67.09,68.17,66.92,68.11,52.4909963007938,2110500,0.0,1.0
2011-06-27,66.42,67.21,66.21,66.97,51.6124214104266,2020600,0.0,1.0
2011-06-24,66.3,66.67,65.37,66.35,51.1345999788235,3060400,0.0,1.0
2011-06-23,65.76,66.34,65.11,66.17,50.9958776277129,2404700,0.0,1.0
2011-06-22,66.12,67.31,66.12,66.51,51.2579087353662,2590200,0.0,1.0
2011-06-21,65.93,66.92,65.84,66.55,51.2887359245019,3084800,0.0,1.0
2011-06-20,64.53,65.83,64.53,65.73,50.6567785472203,1655800,0.0,1.0
2011-06-17,65.18,65.72,64.57,64.69,49.8552716296924,2707700,0.0,1.0
2011-06-16,63.65,64.83,63.4,64.72,49.8783920215442,2673800,0.0,1.0
2011-06-15,63.85,64.54,63.44,63.5,48.9381627529057,2206000,0.0,1.0
2011-06-14,64.16,64.65,63.97,64.47,49.6857220894461,2122300,0.0,1.0
2011-06-13,62.9,63.745,62.73,63.53,48.9612831447574,1772100,0.0,1.0
2011-06-10,63.2901,63.47,62.5,62.51,48.1751898217974,2333300,0.0,1.0
2011-06-09,63.17,64.05,62.97,63.65,49.0537647121645,1868100,0.0,1.0
2011-06-08,63.27,63.51,62.97,63.13,48.6530112534005,1484100,0.0,1.0
2011-06-07,63.44,64.05,63.29,63.34,48.8148539963629,1618100,0.0,1.0
2011-06-06,63.27,63.86,63.06,63.17,48.6838384425362,2625700,0.0,1.0
2011-06-03,63.16,64.11,62.89,63.5,48.9381627529057,1619900,0.0,1.0
2011-06-02,63.69,64.19,63.465,63.8,49.1693666714233,1899900,0.0,1.0
2011-06-01,65.0,65.17,63.69,63.75,49.1308326850037,2232600,0.0,1.0
2011-05-31,65.19,65.49,64.72,65.29,50.3176794667277,2709100,0.0,1.0
2011-05-27,64.44,64.95,64.4101,64.89,50.0094075753708,1373100,0.0,1.0
2011-05-26,64.07,64.55,63.67,64.36,49.600947319323,2586000,0.5,1.0
2011-05-25,65.2,65.39,64.65,64.92,49.6468316369172,3047900,0.0,1.0
2011-05-24,65.2,65.79,64.98,65.6,50.1668539029847,3284400,0.0,1.0
2011-05-23,64.04,65.46,63.87,65.14,49.8150741347625,3810400,0.0,1.0
2011-05-20,64.93,65.05,64.39,64.5,49.3256414137578,1896800,0.0,1.0
2011-05-19,64.84,65.39,64.67,65.16,49.8303689072939,2225100,0.0,1.0
2011-05-18,64.55,64.97,64.39,64.69,49.4709417528061,1791400,0.0,1.0
2011-05-17,64.61,65.17,64.18,64.54,49.3562309588206,1994500,0.0,1.0
2011-05-16,64.68,65.03,64.34,64.78,49.5397682291974,1544900,0.0,1.0
2011-05-13,65.35,65.66,64.66,64.86,49.600947319323,1455200,0.0,1.0
2011-05-12,64.91,65.72,64.84,65.36,49.9833166326079,1634200,0.0,1.0
2011-05-11,65.02,65.4,64.62,64.99,49.7003633407771,1549900,0.0,1.0
2011-05-10,65.0,65.36,64.78,65.02,49.7233054995742,1393000,0.0,1.0
2011-05-09,64.58,65.26,64.06,64.81,49.5627103879945,1264900,0.0,1.0
2011-05-06,64.67,65.15,64.25,64.45,49.2874044824293,2019400,0.0,1.0
2011-05-05,64.2,64.755,63.92,64.15,49.0579828944584,2032300,0.0,1.0
2011-05-04,65.18,65.55,64.32,64.47,49.3026992549607,2493600,0.0,1.0
2011-05-03,64.66,65.29,64.34,65.05,49.7462476583712,2791600,0.0,1.0
2011-05-02,63.92,64.28,63.385,64.17,49.0732776669897,2782500,0.0,1.0
2011-04-29,62.76,63.83,62.55,63.61,48.6450240361106,1665600,0.0,1.0
2011-04-28,62.55,63.2,62.5,63.09,48.2473599502943,2160600,0.0,1.0
2011-04-27,62.9,64.0,62.27,62.9,48.102059611246,2271900,0.0,1.0
2011-04-26,61.81,62.69,61.72,62.49,47.7885167743523,1600000,0.0,1.0
2011-04-25,61.75,61.75,61.13,61.47,47.008483375251,684500,0.0,1.0
2011-04-21,61.89,61.9198,61.2,61.74,47.2149628044249,1060800,0.0,1.0
2011-04-20,61.48,62.162,60.97,61.83,47.2837892808162,1831500,0.0,1.0
2011-04-19,60.39,60.81,60.26,60.62,46.3584555426666,1530600,0.0,1.0
2011-04-18,60.69,60.77,59.87,60.42,46.2055078173527,2126700,0.0,1.0
2011-04-15,61.46,61.86,60.96,61.29,46.8708304224685,1500700,0.0,1.0
2011-04-14,61.09,61.33,60.4514,61.29,46.8708304224685,2672600,0.0,1.0
2011-04-13,62.97,63.0,61.29,61.53,47.0543676928452,3002300,0.0,1.0
2011-04-12,62.58,63.18,62.48,62.84,48.0561752936518,2020700,0.0,1.0
2011-04-11,62.58,63.38,62.5,62.95,48.1402965425745,1728700,0.0,1.0
2011-04-08,62.74,62.8,62.19,62.38,47.7043955254296,2125600,0.0,1.0
2011-04-07,62.12,62.775,61.97,62.54,47.8267537056808,2629900,0.0,1.0
2011-04-06,62.53,62.53,61.65,62.36,47.6891007528982,3526500,0.0,1.0
2011-04-05,62.56,62.94,62.06,62.21,47.5743899589128,1506800,0.0,1.0
2011-04-04,63.14,63.21,61.54,62.58,47.8573432507436,2196700,0.0,1.0
2011-04-01,62.81,63.55,62.67,62.97,48.1555913151059,2113100,0.0,1.0
2011-03-31,62.58,63.44,62.23,62.71,47.9567592721977,3848200,6.366,1.0
2011-03-30,68.4,68.66,67.57,68.59,47.619348521629,2970800,0.0,1.0
2011-03-29,67.95,68.42,67.41,68.21,47.355529416246,1755500,0.0,1.0
2011-03-28,68.57,68.73,67.9,67.91,47.1472511751541,1872900,0.0,1.0
2011-03-25,68.1,68.46,67.35,68.42,47.5013241850102,1822000,0.0,1.0
2011-03-24,67.98,68.25,67.46,68.05,47.2444476876636,1402800,0.0,1.0
2011-03-23,67.6,67.97,67.1649,67.77,47.0500546626446,3234700,0.0,1.0
2011-03-22,68.08,68.4875,67.82,67.98,47.1958494314089,2379800,0.0,1.0
2011-03-21,67.83,68.57,67.68,68.22,47.3624720242824,2300300,0.0,1.0
2011-03-18,67.36,67.5,65.99,66.95,46.4807608036603,3354800,0.0,1.0
2011-03-17,66.18,67.135,65.94,66.46,46.1405730098769,4624900,0.0,1.0
2011-03-16,66.0,66.0,64.6,64.94,45.085296588345,2815300,0.0,1.0
2011-03-15,64.65,66.6,64.17,66.13,45.9114669446759,2893100,0.0,1.0
2011-03-14,65.63,66.365,65.35,66.32,46.0433764973674,2156900,0.0,1.0
2011-03-11,66.43,66.76,65.72,66.1,45.8906391205667,1560000,0.0,1.0
2011-03-10,67.18,67.49,66.27,66.31,46.036433889331,2007100,0.0,1.0
2011-03-09,66.77,67.43,66.3,67.3,46.7237520849341,1133500,0.0,1.0
2011-03-08,65.7,67.18,65.7,66.89,46.4391051554419,1881700,0.0,1.0
2011-03-07,66.78,67.25,65.4,65.79,45.6754182714385,1502000,0.0,1.0
2011-03-04,67.54,67.7,65.85,66.69,46.300252994714,1400800,0.0,1.0
2011-03-03,66.87,67.8999,66.83,67.51,46.8695468536984,1878400,0.0,1.0
2011-03-02,65.83,66.69,65.75,66.44,46.1266877938042,1686700,0.0,1.0
2011-03-01,67.01,67.7,65.66,65.86,45.7240165276933,1886900,0.0,1.0
2011-02-28,66.52,67.58,66.08,66.68,46.2933103866776,2418200,0.0,1.0
2011-02-25,67.21,67.59,66.32,66.49,46.1614008339861,2034700,0.0,1.0
2011-02-24,66.415,67.65,65.65,67.0,46.5154738438422,2689800,0.47,1.0
2011-02-23,67.52,68.08,66.3329,66.92,46.1362903457822,2607100,0.0,1.0
2011-02-22,68.53,68.65,67.14,67.56,46.5775220526157,1741300,0.0,1.0
2011-02-18,68.9,69.44,68.77,69.11,47.6461300926032,1624400,0.0,1.0
2011-02-17,68.28,69.58,68.08,68.9,47.5013509387984,1432000,0.0,1.0
2011-02-16,69.31,69.54,67.3,68.54,47.2531581037046,2846800,0.0,1.0
2011-02-15,68.23,69.32,68.14,69.14,47.666812828861,1864900,0.0,1.0
2011-02-14,70.41,70.68,68.56,68.7,47.363466030413,3049800,0.0,1.0
2011-02-11,70.95,71.16,70.4,70.51,48.6113244513016,1804200,0.0,1.0
2011-02-10,71.33,71.68,70.44,71.16,49.0594504035544,1684400,0.0,1.0
2011-02-09,71.91,72.5,70.59,71.87,49.5489418283228,2190400,0.0,1.0
2011-02-08,70.34,71.14,69.94,71.09,49.0111906856195,1316600,0.0,1.0
2011-02-07,69.78,70.65,69.67,70.35,48.5010165245932,1445900,0.0,1.0
2011-02-04,69.7,69.75,69.18,69.57,47.9632653818898,1004900,0.0,1.0
2011-02-03,69.78,70.0,69.15,69.79,48.1149387811138,1001600,0.0,1.0
2011-02-02,70.1,70.35,69.67,69.88,48.1769869898873,1196400,0.0,1.0
2011-02-01,69.77,70.32,69.56,70.27,48.445862561239,1640800,0.0,1.0
2011-01-31,68.01,69.36,67.86,69.3,47.7771207555694,2554900,0.0,1.0
2011-01-28,69.31,69.77,67.33,67.58,46.5913105434542,2125100,0.0,1.0
2011-01-27,69.04,69.88,68.66,69.22,47.7219667922152,1312100,0.0,1.0
2011-01-26,69.63,69.64,68.32,68.81,47.439302730025,2078600,0.0,1.0
2011-01-25,68.84,69.54,68.55,69.51,47.9218999093742,2092800,0.0,1.0
2011-01-24,69.49,69.72,68.47,68.91,47.5082451842177,2010400,0.0,1.0
2011-01-21,70.35,70.35,69.28,69.53,47.9356884002127,1996900,0.0,1.0
2011-01-20,68.98,70.0,68.61,69.98,48.24592944408,2301000,0.0,1.0
2011-01-19,69.32,69.55,68.5801,68.93,47.5220336750563,1477000,0.0,1.0
2011-01-18,66.94,69.84,66.87,69.32,47.7909092464079,3841200,0.0,1.0
