,PVH_Open,PVH_High,PVH_Low,PVH_Close,PVH_Adj Close,PVH_Volume,PVH_Dividend Amount,PVH_Split Coefficient
2016-04-07,95.73,96.67,94.42,95.22,94.1206192278315,1257319,0.0,1.0
2016-04-06,96.58,97.06,95.14,96.5,95.3858407423413,1231117,0.0,1.0
2016-04-05,96.8,97.72,96.34,96.49,95.3759561992592,1010500,0.0,1.0
2016-04-04,99.16,99.49,96.82,97.66,96.5324477398658,1023116,0.0,1.0
2016-04-01,98.68,99.79,97.66,99.39,98.2424736930705,1115164,0.0,1.0
2016-03-31,98.69,100.0,98.5,99.06,97.916283771361,1127100,0.0,1.0
2016-03-30,99.35,99.55,97.15,98.92,97.7779001682114,1272168,0.0,1.0
2016-03-29,96.59,98.15,96.0,97.75,96.6214086276048,1336580,0.0,1.0
2016-03-28,94.8,97.05,94.45,96.52,95.4056098285055,1521500,0.0,1.0
2016-03-24,92.43,95.25,90.69,94.29,93.2013567211955,3632285,0.0,1.0
2016-03-23,88.3,88.96,87.42,87.63,86.6182510285116,1670696,0.0,1.0
2016-03-22,89.5,89.6,87.55,88.99,87.9625488876783,1523612,0.0,1.0
2016-03-21,88.3,90.81,88.3,90.57,89.5243066946513,1558652,0.0,1.0
2016-03-18,89.53,89.53,87.84,88.28,87.2607463288486,1435052,0.0,1.0
2016-03-17,87.78,89.41,87.2,89.21,88.1800088354847,989881,0.0,1.0
2016-03-16,87.48,88.17,86.35,87.78,86.7665191747432,836364,0.0,1.0
2016-03-15,87.31,88.01,86.78,87.98,86.9642100363854,683723,0.0,1.0
2016-03-14,87.52,88.44,87.0,87.88,86.8653646055643,668365,0.0,1.0
2016-03-11,86.76,87.56,86.03,87.46,86.4502137961158,758996,0.0,1.0
2016-03-10,85.29,86.29,84.05,85.6,84.6116887828437,732301,0.0,1.0
2016-03-09,84.78,85.3,83.115,85.01,84.0285007409993,654915,0.0,1.0
2016-03-08,85.39,86.63,84.0,84.18,83.2080836651844,1085196,0.0,1.0
2016-03-07,85.49,86.63,85.37,86.23,85.2344149970165,912832,0.0,1.0
2016-03-04,85.46,87.6,85.15,85.95,84.9576477907175,1008066,0.0,1.0
2016-03-03,83.95,85.49,83.91,85.45,84.4634206366121,900280,0.0,1.0
2016-03-02,81.78,84.51,81.52,84.35,83.3761208975802,1223992,0.0,1.0
2016-03-01,80.09,82.84,79.0993,82.51,81.5573649704724,1218089,0.0,1.0
2016-02-29,79.83,80.95,78.98,79.15,78.2361584948841,715850,0.0,1.0
2016-02-26,80.94,80.94,78.59,79.69,78.7699238213179,1065331,0.0,1.0
2016-02-25,77.05,80.28,76.79,80.25,79.323458233916,1340163,0.0,1.0
2016-02-24,76.87,77.25,75.393,76.85,75.9627135859993,1381822,0.0,1.0
2016-02-23,76.75,79.26,75.5839,77.73,76.8325533772248,1292166,0.0375,1.0
2016-02-22,75.45,77.05,75.21,76.38,75.461734361429,800761,0.0,1.0
2016-02-19,74.62,75.16,71.88,74.99,74.0884454014606,1284792,0.0,1.0
2016-02-18,75.51,77.02,74.43,76.38,75.461734361429,1168002,0.0,1.0
2016-02-17,75.1,75.97,73.51,75.92,75.0072646336697,1281389,0.0,1.0
2016-02-16,74.32,74.48,72.74,73.92,73.0313092955856,1035542,0.0,1.0
2016-02-12,71.47,73.56,70.57,73.35,72.4681620242317,858141,0.0,1.0
2016-02-11,70.86,71.5,69.33,70.46,69.6129065607003,847865,0.0,1.0
2016-02-10,71.74,72.48,71.38,71.58,70.7194415500273,949399,0.0,1.0
2016-02-09,71.16,72.14,68.96,71.09,70.2353324921967,1521102,0.0,1.0
2016-02-08,74.1,74.1,70.39,71.88,71.0158348507399,1465879,0.0,1.0
2016-02-05,76.77,77.61,74.64,74.92,74.0192869646277,1754508,0.0,1.0
2016-02-04,78.17,78.17,76.15,77.42,76.4892311372327,2115624,0.0,1.0
2016-02-03,76.06,79.68,75.69,79.26,78.30711004827,2492255,0.0,1.0
2016-02-02,79.09,79.11,74.68,75.15,74.2465218285073,3783480,0.0,1.0
2016-02-01,72.37,74.16,71.32,73.17,72.2903260438041,1122229,0.0,1.0
2016-01-29,69.66,73.42,69.27,73.38,72.497801354303,1173440,0.0,1.0
2016-01-28,70.48,71.02,68.43,69.3,68.4668524646115,907458,0.0,1.0
2016-01-27,69.2,71.19,68.85,69.45,68.6150491149678,738778,0.0,1.0
2016-01-26,68.19,70.54,67.92,69.57,68.7336064352529,1007750,0.0,1.0
2016-01-25,69.51,69.73,67.26,67.58,66.7675308738593,944077,0.0,1.0
2016-01-22,69.75,70.459,68.67,69.83,68.9904806292038,728941,0.0,1.0
2016-01-21,66.52,69.82,65.87,68.68,67.8543063098055,1059233,0.0,1.0
2016-01-20,65.5,66.93,64.16,66.44,65.6412363311514,1853221,0.0,1.0
2016-01-19,68.63,69.14,65.92,66.41,65.6115970010801,2682248,0.0,1.0
2016-01-15,66.96,69.18,66.41,68.35,67.5282736790216,2067055,0.0,1.0
2016-01-14,69.93,69.93,67.66,68.78,67.9531040767097,915903,0.0,1.0
2016-01-13,70.56,71.68,69.86,69.95,69.1090379494889,1324892,0.0,1.0
2016-01-12,70.98,72.404,69.18,70.07,69.2275952697739,970815,0.0,1.0
2016-01-11,70.48,71.46,69.02,69.77,68.9312019690613,988987,0.0,1.0
2016-01-08,71.91,72.11,70.21,70.34,69.4943492404152,1219375,0.0,1.0
2016-01-07,71.68,73.23,70.98,71.44,70.5811246763614,1569827,0.0,1.0
2016-01-06,73.32,74.37,71.68,72.79,71.9148945295682,1238771,0.0,1.0
2016-01-05,73.95,74.83,73.1,74.5,73.60433634363,1400793,0.0,1.0
2016-01-04,72.72,74.21,72.1,73.49,72.6064788978976,1353217,0.0,1.0
2015-12-31,72.97,74.77,72.74,73.65,72.7645553249443,801756,0.0,1.0
2015-12-30,74.06,74.29,73.02,73.15,72.2705664904233,799962,0.0,1.0
2015-12-29,73.63,74.7,73.21,74.3,73.4067408098216,850583,0.0,1.0
2015-12-28,72.8,73.375,72.34,72.92,72.0433316265436,895853,0.0,1.0
2015-12-24,73.87,73.87,72.42,72.79,71.9148945295682,392717,0.0,1.0
2015-12-23,73.69,74.42,73.06,73.87,72.9819104121335,1066188,0.0,1.0
2015-12-22,73.0,73.45,71.99,73.12,72.240927160352,1029976,0.0,1.0
2015-12-21,73.54,74.08,72.35,72.89,72.0136922964724,1152972,0.0,1.0
2015-12-18,74.05,74.52,72.7,73.29,72.4088833640892,2045559,0.0,1.0
2015-12-17,75.97,76.04,73.38,74.09,73.1992654993228,3365147,0.0,1.0
2015-12-16,77.01,77.69,75.01,75.84,74.9282264201463,1874706,0.0,1.0
2015-12-15,77.0,77.67,76.08,76.35,75.4320950313577,1733557,0.0,1.0
2015-12-14,76.2,77.07,75.45,76.21,75.2937781576918,2184230,0.0,1.0
2015-12-11,76.31,77.22,75.71,76.17,75.2542590509302,1368187,0.0,1.0
2015-12-10,78.38,78.87,77.06,77.21,76.2817558267339,1200032,0.0,1.0
2015-12-09,78.92,80.46,77.85,78.57,77.625405456631,1931448,0.0,1.0
2015-12-08,79.44,80.81,78.88,79.75,78.7912191061006,2684350,0.0,1.0
2015-12-07,81.17,81.17,79.05,80.48,79.5124428045012,1508979,0.0,1.0
2015-12-04,82.82,83.86,80.33,81.82,80.8363328810175,2636317,0.0,1.0
2015-12-03,92.29,92.47,82.805,83.02,82.021906083868,4705462,0.0,1.0
2015-12-02,92.33,94.88,92.01,93.38,92.2573547351432,1560594,0.0,1.0
2015-12-01,91.24,94.1899,91.02,92.22,91.1113006390545,1143369,0.0,1.0
2015-11-30,92.39,92.6,90.79,91.29,90.1924814068454,1144936,0.0,1.0
2015-11-27,92.85,93.42,91.42,93.07,91.9510816577402,322928,0.0,1.0
2015-11-25,92.99,93.2,91.45,92.6,91.4867321532904,686768,0.0,1.0
2015-11-24,91.68,93.11,90.86,92.6,91.4867321532904,739607,0.0,1.0
2015-11-23,90.87,93.095,90.72,92.71,91.5954096968851,640870,0.0,1.0
2015-11-20,89.53,92.04,89.53,91.01,89.9158476595136,1021047,0.0,1.0
2015-11-19,89.44,90.5,88.6,88.91,87.8410945545254,615930,0.0,1.0
2015-11-18,85.51,89.71,85.51,89.57,88.4931598160931,1201700,0.0375,1.0
2015-11-17,86.67,86.9,84.05,85.1,84.041714146132,917734,0.0,1.0
2015-11-16,84.8,86.9,84.39,86.69,85.611941237699,1204691,0.0,1.0
2015-11-13,87.91,87.91,84.37,85.16,84.100967998644,1271061,0.0,1.0
2015-11-12,87.74,90.86,87.49,89.38,88.268488958652,1350108,0.0,1.0
2015-11-11,89.75,91.2,87.15,88.26,87.1624170450954,1447031,0.0,1.0
2015-11-10,90.92,93.11,90.92,92.93,91.774341898943,724454,0.0,1.0
2015-11-09,94.03,94.05,90.85,91.24,90.1053583865228,1261933,0.0,1.0
2015-11-06,94.75,94.75,91.89,94.24,93.0680510121208,1066963,0.0,1.0
2015-11-05,95.28,96.16,93.19,94.91,93.7297190318377,1428323,0.0,1.0
2015-11-04,93.37,93.955,91.05,92.08,90.9349123216902,753384,0.0,1.0
2015-11-03,92.13,93.97,91.72,92.92,91.7644662568577,878088,0.0,1.0
2015-11-02,90.95,92.58,89.43,92.18,91.0336687425435,696764,0.0,1.0
2015-10-30,91.19,91.97,90.69,90.95,89.8189647660483,1268256,0.0,1.0
2015-10-29,90.34,91.28,89.0,91.0,89.8683429764749,1167082,0.0,1.0
2015-10-28,89.95,91.65,88.765,90.69,89.5621980718298,830753,0.0,1.0
2015-10-27,89.69,90.86,89.3,89.49,88.3771210215906,922950,0.0,1.0
2015-10-26,88.64,90.67,88.49,89.95,88.8314005575156,1448898,0.0,1.0
2015-10-23,95.67,95.67,87.12,88.17,87.0735362663274,3653264,0.0,1.0
2015-10-22,95.94,97.69,95.54,95.93,94.7370345245411,1715838,0.0,1.0
2015-10-21,100.01,100.22,95.18,95.73,94.5395216828346,1992830,0.0,1.0
2015-10-20,100.07,100.91,99.14,99.51,98.2725143910881,633676,0.0,1.0
2015-10-19,100.58,101.34,99.12,100.18,98.934182410805,867464,0.0,1.0
2015-10-16,99.39,101.27,98.825,101.19,99.931622261423,877067,0.0,1.0
2015-10-15,100.35,100.6,98.37,98.6,97.3738309613234,1188234,0.0,1.0
2015-10-14,100.54,102.19,99.45,99.88,98.6379131482452,942161,0.0,1.0
2015-10-13,100.0,101.29,99.0,100.38,99.1316952525116,626853,0.0,1.0
2015-10-12,101.07,101.6,100.08,100.46,99.2107003891942,570577,0.0,1.0
2015-10-09,101.36,101.64,99.55,100.64,99.3884619467301,696376,0.0,1.0
2015-10-08,98.99,102.22,98.02,101.6,100.336523586921,977954,0.0,1.0
2015-10-07,101.61,101.63,98.17,98.99,97.7589810026511,973521,0.0,1.0
2015-10-06,102.62,103.37,100.28,101.06,99.8032389143138,724434,0.0,1.0
2015-10-05,101.82,103.34,101.05,103.18,101.896875036403,727559,0.0,1.0
2015-10-02,98.92,101.48,97.27,101.43,100.168637671471,711271,0.0,1.0
2015-10-01,101.81,102.71,99.19,99.94,98.6971670007572,1098170,0.0,1.0
2015-09-30,98.21,102.06,98.04,101.94,100.672295417823,1481936,0.0,1.0
2015-09-29,100.09,100.69,96.26,96.76,95.5567128176232,1680413,0.0,1.0
2015-09-28,104.21,104.53,98.92,100.05,98.8057990636958,1116478,0.0,1.0
2015-09-25,108.23,108.65,103.7303,104.85,103.546107264653,1522358,0.0,1.0
2015-09-24,108.3,108.46,105.52,107.1,105.768126733851,1475510,0.0,1.0
2015-09-23,112.12,112.54,108.6301,108.81,107.456861530442,566303,0.0,1.0
2015-09-22,111.8,112.76,110.71,112.29,110.893584976136,669643,0.0,1.0
2015-09-21,112.63,114.28,111.73,113.5,112.08853766846,788990,0.0,1.0
2015-09-18,113.47,114.17,111.32,111.61,110.222041314334,818930,0.0,1.0
2015-09-17,115.5,116.99,114.56,114.96,113.530381412918,773742,0.0,1.0
2015-09-16,113.68,115.84,113.41,115.74,114.300681495574,471936,0.0,1.0
2015-09-15,112.98,113.6,111.6,113.44,112.029283815949,834107,0.0,1.0
2015-09-14,113.76,113.92,112.24,112.79,111.387367080402,874433,0.0,1.0
2015-09-11,113.89,114.83,113.03,114.03,112.611946698983,788661,0.0,1.0
2015-09-10,114.96,115.93,113.83,114.49,113.066226234908,863156,0.0,1.0
2015-09-09,119.0,119.69,114.44,114.68,113.253863434529,943119,0.0,1.0
2015-09-08,118.96,119.025,117.09,118.16,116.690586880223,1158511,0.0,1.0
2015-09-04,117.3,118.42,116.4,116.89,115.436380335386,765864,0.0,1.0
2015-09-03,119.0,120.67,117.13,117.8,116.335063765151,975433,0.0,1.0
2015-09-02,118.27,118.29,116.03,118.26,116.789343301076,798930,0.0,1.0
2015-09-01,116.4,118.37,115.79,116.81,115.357375198704,1241891,0.0,1.0
2015-08-31,116.14,120.11,115.8,118.98,117.50038953122,1396167,0.0,1.0
2015-08-28,117.86,119.34,116.27,116.98,115.525261114154,1488914,0.0,1.0
2015-08-27,116.25,120.0,115.58,118.17,116.700462522308,2789001,0.0,1.0
2015-08-26,111.46,112.44,108.19,111.44,110.054155398883,1580639,0.0,1.0
2015-08-25,110.15,113.285,109.05,109.22,107.861762855941,2034893,0.0,1.0
2015-08-24,112.26,115.0,104.88,107.35,106.015017785984,1746282,0.0375,1.0
2015-08-21,113.68,114.16,111.4,112.28,110.844988448472,964256,0.0,1.0
2015-08-20,115.96,116.55,113.66,114.98,113.510480689396,1160409,0.0,1.0
2015-08-19,115.84,118.31,115.39,117.38,115.879807125772,857429,0.0,1.0
2015-08-18,115.87,116.84,115.12,116.65,115.159137001374,529374,0.0,1.0
2015-08-17,114.29,115.61,113.37,115.53,114.053451331065,444272,0.0,1.0
2015-08-14,111.77,115.2,111.285,114.52,113.05635978909,588884,0.0,1.0
2015-08-13,112.4,112.5,111.0,111.78,110.351378774227,1288306,0.0,1.0
2015-08-12,112.46,113.65,111.0,112.33,110.894349415897,1095724,0.0,1.0
2015-08-11,113.84,114.46,112.57,113.67,112.217223342874,636706,0.0,1.0
2015-08-10,114.86,115.39,113.02,115.12,113.648691398184,700577,0.0,1.0
2015-08-07,114.75,115.1,112.71,113.8,112.345561858177,692973,0.0,1.0
2015-08-06,117.31,117.74,114.84,115.21,113.737541139549,834235,0.0,1.0
2015-08-05,115.77,117.53,115.715,116.88,115.386197451527,542692,0.0,1.0
2015-08-04,114.77,115.78,113.29,114.54,113.07610417606,486615,0.0,1.0
2015-08-03,115.61,115.76,112.82,114.46,112.997126628181,1176700,0.0,1.0
2015-07-31,116.24,116.628,114.59,116.04,114.556933198795,569676,0.0,1.0
2015-07-30,115.2,116.46,115.05,116.16,114.675399520614,440141,0.0,1.0
2015-07-29,113.46,116.0,113.46,115.7,114.221278620309,577987,0.0,1.0
2015-07-28,112.23,113.86,111.62,113.41,111.960546312266,433173,0.0,1.0
2015-07-27,112.73,112.76,111.07,111.5,110.07495735665,570231,0.0,1.0
2015-07-24,115.0,115.46,111.76,113.05,111.60514734681,566880,0.0,1.0
2015-07-23,115.66,116.48,114.5,114.65,113.184698304394,544822,0.0,1.0
2015-07-22,114.05,115.26,114.05,115.1,113.628947011215,531809,0.0,1.0
2015-07-21,114.52,115.63,113.44,114.28,112.819427145453,391886,0.0,1.0
2015-07-20,114.5,114.895,113.33,114.43,112.967510047726,560047,0.0,1.0
2015-07-17,115.1,115.54,113.75,114.09,112.63185546924,440381,0.0,1.0
2015-07-16,115.19,115.91,113.6,115.42,113.944857202731,660238,0.0,1.0
2015-07-15,115.67,116.248,114.55,114.8,113.332781206668,576723,0.0,1.0
2015-07-14,116.47,116.91,115.65,115.76,114.280511781218,503949,0.0,1.0
2015-07-13,114.5,116.72,114.44,116.53,115.040670679556,760415,0.0,1.0
2015-07-10,114.0,114.075,112.57,113.6,112.148117988479,1008919,0.0,1.0
2015-07-09,114.0,115.5558,112.81,112.86,111.417575670597,740921,0.0,1.0
2015-07-08,115.3,115.53,112.54,112.88,111.437320057566,728901,0.0,1.0
2015-07-07,115.91,116.18,112.75,115.74,114.260767394248,975280,0.0,1.0
2015-07-06,116.79,117.91,115.05,115.91,114.428594683492,945122,0.0,1.0
2015-07-02,117.5,118.27,116.788,117.81,116.304311445623,924478,0.0,1.0
2015-07-01,116.14,117.57,113.71,117.24,115.741596416983,973116,0.0,1.0
2015-06-30,113.93,115.82,113.4,115.2,113.727668946064,1283177,0.0,1.0
2015-06-29,114.59,115.55,112.83,112.98,111.536041992416,746568,0.0,1.0
2015-06-26,116.5,117.5,115.301,115.5,114.023834750611,1862375,0.0,1.0
2015-06-25,114.38,117.11,114.37,116.25,114.764249261978,1043007,0.0,1.0
2015-06-24,114.8,115.02,113.63,113.69,112.236967729844,386418,0.0,1.0
2015-06-23,114.48,115.17,114.19,114.86,113.392014367577,448153,0.0,1.0
2015-06-22,115.32,115.32,113.81,114.64,113.174826110909,687350,0.0,1.0
2015-06-19,113.39,115.1,112.84,114.6,113.13533733697,1178612,0.0,1.0
2015-06-18,113.17,114.2,113.17,113.19,111.743358055598,763842,0.0,1.0
2015-06-17,112.9,113.37,111.05,112.92,111.476808831506,744015,0.0,1.0
2015-06-16,111.51,113.47,110.59,112.93,111.486681024991,1176616,0.0,1.0
2015-06-15,112.08,112.41,110.65,111.17,109.749174971648,909370,0.0,1.0
2015-06-12,112.4,113.01,111.65,112.75,111.308981542263,692808,0.0,1.0
2015-06-11,114.27,114.86,111.5,112.51,111.072048898625,1473318,0.0,1.0
2015-06-10,116.32,116.32,113.97,113.99,112.533133534391,898408,0.0,1.0
2015-06-09,116.04,116.36,114.29,115.52,114.04357913758,664996,0.0,1.0
2015-06-08,114.28,116.38,114.11,115.69,114.211406426824,958133,0.0,1.0
2015-06-05,115.72,115.81,113.83,114.43,112.967510047726,811188,0.0,1.0
2015-06-04,114.32,116.91,113.71,115.58,114.10281229849,1389910,0.0,1.0
2015-06-03,112.69,115.9,112.47,115.43,113.954729396216,1993829,0.0,1.0
2015-06-02,108.62,114.299,108.62,112.09,110.657416772259,4506044,0.0,1.0
2015-06-01,104.54,105.72,103.9,104.68,103.342121399947,1454581,0.0,1.0
2015-05-29,105.05,105.41,104.18,104.64,103.302632626008,963074,0.0,1.0
2015-05-28,103.41,105.98,103.41,104.97,103.62841501101,692660,0.0,1.0
2015-05-27,103.99,105.61,103.39,103.9,102.572090308125,815772,0.0,1.0
2015-05-26,105.68,106.124,103.91,104.12,102.789278564793,977849,0.0,1.0
2015-05-22,105.76,106.57,104.75,106.14,104.783461648743,522495,0.0,1.0
2015-05-21,104.58,105.87,104.42,105.82,104.467551457226,461057,0.0,1.0
2015-05-20,104.83,105.54,104.26,104.92,103.579054043585,493352,0.0,1.0
2015-05-19,105.31,105.8,103.54,104.55,103.213782884644,879294,0.0375,1.0
2015-05-18,105.17,105.968,104.42,105.55,104.163640812469,601920,0.0,1.0
2015-05-15,103.25,105.29,103.04,104.91,103.532046969552,765574,0.0,1.0
2015-05-14,103.53,103.74,102.12,103.02,101.666871402185,935227,0.0,1.0
2015-05-13,104.4,104.51,102.54,103.02,101.666871402185,1020737,0.0,1.0
2015-05-12,104.99,106.4499,104.41,104.44,103.068220241159,645338,0.0,1.0
2015-05-11,105.87,106.22,105.17,105.69,104.301801965608,493670,0.0,1.0
2015-05-08,106.39,107.15,105.91,106.06,104.666942156045,579192,0.0,1.0
2015-05-07,105.06,105.63,103.93,105.5,104.114297543491,563582,0.0,1.0
2015-05-06,105.7,105.7,103.78,105.0,103.620864853712,899490,0.0,1.0
2015-05-05,105.94,106.22,105.17,105.71,104.321539273199,746897,0.0,1.0
2015-05-04,104.15,105.78,104.07,105.65,104.262327350425,821436,0.0,1.0
2015-05-01,103.98,104.35,102.9,103.89,102.525444282401,1302030,0.0,1.0
2015-04-30,102.91,104.08,102.52,103.35,101.992536977439,819105,0.0,1.0
2015-04-29,102.91,103.62,102.3,102.89,101.538578902842,687549,0.0,1.0
2015-04-28,103.51,104.42,103.14,103.24,101.883981785688,581681,0.0,1.0
2015-04-27,104.72,105.41,103.91,104.03,102.663605435539,718569,0.0,1.0
2015-04-24,105.68,106.01,104.19,104.43,103.058351587363,492549,0.0,1.0
2015-04-23,103.31,106.13,102.93,105.29,103.907055813784,908728,0.0,1.0
2015-04-22,103.82,103.97,103.26,103.33,101.972799669848,641365,0.0,1.0
2015-04-21,103.86,104.48,103.57,103.72,102.357677167876,678775,0.0,1.0
2015-04-20,104.62,104.62,103.39,103.75,102.387283129263,1260359,0.0,1.0
2015-04-17,106.12,106.2,103.48,103.74,102.377414475467,1771783,0.0,1.0
2015-04-16,108.75,109.9799,107.49,107.64,106.226189455748,800621,0.0,1.0
2015-04-15,110.0,110.28,108.69,108.92,107.489377141584,1001075,0.0,1.0
2015-04-14,108.82,109.89,108.5875,109.75,108.308475406618,1296919,0.0,1.0
2015-04-13,110.23,110.23,108.55,108.89,107.459771180197,942117,0.0,1.0
2015-04-10,110.97,111.31,109.69,110.38,108.93020059574,955117,0.0,1.0
2015-04-09,111.08,111.98,110.5,111.03,109.571663092454,969698,0.0,1.0
2015-04-08,111.22,111.45,110.32,110.75,109.295340786177,1228755,0.0,1.0
2015-04-07,109.27,111.23,109.04,111.05,109.591400400045,1217767,0.0,1.0
2015-04-06,106.78,109.86,106.67,109.35,107.913729254794,1272700,0.0,1.0
2015-04-02,107.5,108.86,106.87,107.47,106.058422341223,1488964,0.0,1.0
2015-04-01,106.68,107.445,105.71,107.4,105.989341764654,1394326,0.0,1.0
2015-03-31,104.87,107.69,104.5775,106.56,105.160374845824,1403024,0.0,1.0
2015-03-30,104.7,106.31,104.1101,105.36,103.976136390353,999613,0.0,1.0
2015-03-27,105.57,105.59,102.2,103.91,102.545181589992,2164408,0.0,1.0
2015-03-26,104.67,107.11,102.17,104.56,103.186644086706,3666127,0.0,1.0
2015-03-25,103.52,105.21,103.17,104.03,102.663605435539,2616108,0.0,1.0
2015-03-24,104.04,104.235,102.82,103.58,102.219516014738,1162363,0.0,1.0
2015-03-23,102.58,105.28,102.51,103.77,102.407020436854,1492949,0.0,1.0
2015-03-20,101.69,102.96,101.69,102.44,101.09448948204,1298628,0.0,1.0
2015-03-19,101.12,101.99,100.56,101.63,100.295128524597,1455742,0.0,1.0
2015-03-18,98.0,102.02,97.94,101.16,99.8313017962047,2075178,0.0,1.0
2015-03-17,94.15,98.42,93.8,98.29,96.9989981568699,2557821,0.0,1.0
2015-03-16,97.44,98.7,94.05,94.35,93.1107485614068,2716281,0.0,1.0
2015-03-13,97.49,98.7,96.88,97.3,96.0220014311063,1518561,0.0,1.0
2015-03-12,97.18,98.93,96.51,97.86,96.5746460436594,2168595,0.0,1.0
2015-03-11,100.26,100.92,96.47,96.98,95.7062045096474,1954229,0.0,1.0
2015-03-10,101.65,101.65,99.46,99.93,98.6174573793469,2105985,0.0,1.0
2015-03-09,102.76,102.965,101.8801,102.71,101.360943134521,1234484,0.0,1.0
2015-03-06,105.14,105.55,102.4,102.73,101.380680442113,1582636,0.0,1.0
2015-03-05,106.14,106.36,105.29,105.47,104.084691582105,682802,0.0,1.0
2015-03-04,105.64,106.48,105.14,105.76,104.370882542177,1040670,0.0,1.0
2015-03-03,104.5,106.24,104.25,105.83,104.439963118746,2060105,0.0,1.0
2015-03-02,106.07,108.2,106.01,106.74,105.338010614145,1360404,0.0,1.0
2015-02-27,108.0,108.44,106.45,106.53,105.130768884437,1572323,0.0,1.0
2015-02-26,111.04,111.96,107.67,107.98,106.561723684798,1331498,0.0,1.0
2015-02-25,111.61,111.925,110.71,110.98,109.522319823476,1481390,0.0,1.0
2015-02-24,110.8,112.13,110.75,111.68,110.213125589167,1420081,0.0375,1.0
2015-02-23,110.27,110.85,109.89,110.85,109.357307239771,1230209,0.0,1.0
2015-02-20,108.44,110.23,107.61,110.0,108.518753237482,981501,0.0,1.0
2015-02-19,107.34,109.99,107.21,108.52,107.058682739378,1302408,0.0,1.0
2015-02-18,106.15,107.47,105.93,107.27,105.825515088952,1091499,0.0,1.0
2015-02-17,105.96,107.28,104.67,106.75,105.312517346374,925077,0.0,1.0
2015-02-13,106.07,106.69,105.87,106.54,105.105345181103,1143107,0.0,1.0
2015-02-12,104.8,105.75,104.48,105.41,103.990561625118,619912,0.0,1.0
2015-02-11,102.73,104.55,102.01,104.36,102.95470079876,1008662,0.0,1.0
2015-02-10,103.61,104.56,101.74,102.51,101.12961267613,1485875,0.0,1.0
2015-02-09,107.0,107.09,102.0,103.19,101.800455877961,3332870,0.0,1.0
2015-02-06,109.0,109.905,107.91,108.59,107.127740127801,930793,0.0,1.0
2015-02-05,106.64,109.41,106.64,108.59,107.127740127801,942574,0.0,1.0
2015-02-04,112.07,112.07,106.19,106.96,105.519689511646,2629514,0.0,1.0
2015-02-03,111.8,113.84,111.52,113.74,112.208390847556,897233,0.0,1.0
2015-02-02,110.45,111.45,109.05,111.39,109.890035664755,845277,0.0,1.0
2015-01-30,111.99,113.42,110.13,110.26,108.77525210877,995568,0.0,1.0
2015-01-29,112.13,113.92,111.61,112.94,111.419163551284,690018,0.0,1.0
2015-01-28,113.0,113.575,111.58,111.62,110.116938512434,796093,0.0,1.0
2015-01-27,109.85,113.37,109.0,112.68,111.162664679995,1867774,0.0,1.0
2015-01-26,111.73,112.1,110.64,110.93,109.436229969399,1745753,0.0,1.0
2015-01-23,113.8,114.165,111.91,112.01,110.501686819367,798590,0.0,1.0
2015-01-22,112.53,114.225,112.21,113.67,112.139333459132,1020528,0.0,1.0
2015-01-21,110.75,112.27,110.192,111.69,110.185995900858,875450,0.0,1.0
2015-01-20,111.58,112.77,109.82,110.93,109.436229969399,1218572,0.0,1.0
2015-01-16,110.19,111.56,109.7001,111.42,109.919631688366,967019,0.0,1.0
2015-01-15,114.7,114.83,110.7,110.85,109.357307239771,1436959,0.0,1.0
2015-01-14,116.35,117.18,114.17,114.72,113.17519428549,1199727,0.0,1.0
2015-01-13,118.0,119.38,116.44,117.96,116.371564835394,825805,0.0,1.0
2015-01-12,118.0,118.25,116.83,117.74,116.154527328919,586933,0.0,1.0
2015-01-09,118.94,118.94,117.53,117.88,116.292642105767,666894,0.0,1.0
2015-01-08,120.5,122.1365,117.82,119.09,117.486348391379,1037179,0.0,1.0
2015-01-07,118.45,120.42,118.01,119.97,118.354498417279,1093826,0.0,1.0
2015-01-06,119.56,119.8,114.74,116.98,115.40476139746,2785325,0.0,1.0
2015-01-05,125.1,125.33,121.305,121.91,120.26837461074,1167565,0.0,1.0
